@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE class	{0,1}

@DATA
23.005,-5.7256,968.99,26.306,0.27373,559.45,0
23.005,-5.7256,968.99,26.306,0.27373,559.45,0
149.89,-5.6012,366.06,65.808,0.58974,177.57,0
149.89,-5.6012,366.06,65.808,0.58974,177.57,0
80.789,-5.6014,1141.3,81.757,0.64633,636.78,0
80.789,-5.6014,1141.3,81.757,0.64633,636.78,0
-15.581,-5.7504,1076.7,31.728,0.76329,627.8,0
-15.581,-5.7504,1076.7,31.728,0.76329,627.8,0
-48.429,-5.8041,409.13,26.16,0.44992,409.13,0
-48.429,-5.8041,409.13,26.16,0.44992,409.13,0
-43.843,-5.8201,258.4,6.6041,0.43046,105.49,0
-43.843,-5.8201,258.4,6.6041,0.43046,105.49,0
-46.44,-5.8677,495.26,25.847,0.41965,505.92,0
-46.44,-5.8677,495.26,25.847,0.41965,505.92,0
-15.071,-5.8802,1292,26.553,0.68991,500.39,0
-15.071,-5.8802,1292,26.553,0.68991,500.39,0
47.123,-5.7058,107.67,27.518,0.7337,250.19,0
47.123,-5.7058,107.67,27.518,0.7337,250.19,0
17.068,-5.6915,129.2,12.245,0.060218,0,0
17.068,-5.6915,129.2,12.245,0.060218,0,0
29.555,-5.7071,107.67,25.185,0.40154,0,0
29.555,-5.7071,107.67,25.185,0.40154,0,0
-25.854,-5.748,129.2,21.672,0.38693,139.55,0
-25.854,-5.748,129.2,21.672,0.38693,139.55,0
-6.7783,-5.7592,409.13,14.768,0.48878,239.3,0
-6.7783,-5.7592,409.13,14.768,0.48878,239.3,0
451.42,-5.225,473.73,233.27,0.54293,0,0
451.42,-5.225,473.73,233.27,0.54293,0,0
544.38,-5.3268,473.73,147.77,0.76183,0,0
544.38,-5.3268,473.73,147.77,0.76183,0,0
371.2,-5.443,473.73,238.84,0.62915,0,0
371.2,-5.443,473.73,238.84,0.62915,0,0
237.01,-5.4723,473.73,63.027,0.59218,0,0
237.01,-5.4723,473.73,63.027,0.59218,0,0
337.68,-5.3148,473.73,75.593,0.4812,71.418,0
337.68,-5.3148,473.73,75.593,0.4812,71.418,0
270.86,-5.3851,452.2,25.802,0.25107,0,0
270.86,-5.3851,452.2,25.802,0.25107,0,0
332.76,-5.3382,473.73,206.6,0.72599,0,0
332.76,-5.3382,473.73,206.6,0.72599,0,0
527.4,-5.1876,452.2,257.56,0.48457,69.776,0
527.4,-5.1876,452.2,257.56,0.48457,69.776,0
584.32,-5.2477,452.2,236.83,0.67894,69.776,0
584.32,-5.2477,452.2,236.83,0.67894,69.776,0
719.38,-5.012,473.73,156.74,0.49349,71.418,0
719.38,-5.012,473.73,156.74,0.49349,71.418,0
516.02,-5.1505,473.73,237.94,0.46162,71.418,0
516.02,-5.1505,473.73,237.94,0.46162,71.418,0
499.95,-5.0947,452.2,101.54,0.68046,69.776,0
499.95,-5.0947,452.2,101.54,0.68046,69.776,0
557.26,-4.9687,452.2,195.71,0.23848,220.65,0
557.26,-4.9687,452.2,195.71,0.23848,220.65,0
362.48,-5.1176,236.87,214.69,0.76299,159.69,0
362.48,-5.1176,236.87,214.69,0.76299,159.69,0
302.95,-5.1962,236.87,178.24,0.29001,50.5,0
302.95,-5.1962,236.87,178.24,0.29001,50.5,0
152.76,-5.15,258.4,120.8,0.66581,158.24,0
152.76,-5.15,258.4,120.8,0.66581,158.24,0
111.91,-5.3684,430.66,38.384,0.70424,215.33,0
111.91,-5.3684,430.66,38.384,0.70424,215.33,0
126.43,-5.3347,473.73,26.288,0.42084,202,0
126.43,-5.3347,473.73,26.288,0.42084,202,0
122.84,-5.302,258.4,84.414,0.64076,174.94,0
122.84,-5.302,258.4,84.414,0.64076,174.94,0
10.414,-5.4896,236.87,22.051,0.55224,0,0
10.414,-5.4896,236.87,22.051,0.55224,0,0
29.456,-5.4131,258.4,29.372,0.7345,182.72,0
29.456,-5.4131,258.4,29.372,0.7345,182.72,0
68.99,-5.2903,495.26,29.139,0.37363,219.07,0
68.99,-5.2903,495.26,29.139,0.37363,219.07,0
54.07,-5.3603,452.2,50.911,0.55305,69.776,0
54.07,-5.3603,452.2,50.911,0.55305,69.776,0
164.86,-5.1762,473.73,111.88,0.80147,101,0
164.86,-5.1762,473.73,111.88,0.80147,101,0
205.92,-5.1121,495.26,60.361,0.44973,73.023,0
205.92,-5.1121,495.26,60.361,0.44973,73.023,0
129.47,-5.2553,452.2,81.366,0.73774,69.776,0
129.47,-5.2553,452.2,81.366,0.73774,69.776,0
103.65,-5.3193,473.73,70.42,0.61908,71.418,0
103.65,-5.3193,473.73,70.42,0.61908,71.418,0
225.16,-5.1112,473.73,156.99,0.8318,159.69,0
225.16,-5.1112,473.73,156.99,0.8318,159.69,0
125.97,-5.3143,430.66,38.862,0.65056,152.26,0
125.97,-5.3143,430.66,38.862,0.65056,152.26,0
77.933,-5.3355,323,80.541,0.96109,144.45,0
77.933,-5.3355,323,80.541,0.96109,144.45,0
292.44,-4.9681,301.46,255.97,1.1857,0,0
292.44,-4.9681,301.46,255.97,1.1857,0,0
526.02,-4.7695,323,236.84,0.71423,58.971,0
526.02,-4.7695,323,236.84,0.71423,58.971,0
505.72,-4.7542,323,71.638,0.1908,0,0
505.72,-4.7542,323,71.638,0.1908,0,0
292.09,-4.5577,21.533,154.45,0.86695,21.533,0
292.09,-4.5577,21.533,154.45,0.86695,21.533,0
128.74,-4.8875,64.6,104.36,1.0052,37.297,0
128.74,-4.8875,64.6,104.36,1.0052,37.297,0
122.88,-4.9712,64.6,97.159,0.92543,26.373,0
122.88,-4.9712,64.6,97.159,0.92543,26.373,0
282.38,-4.5429,43.066,198.46,1.0778,21.533,0
282.38,-4.5429,43.066,198.46,1.0778,21.533,0
401.85,-4.4598,43.066,104.49,0.65498,0,0
401.85,-4.4598,43.066,104.49,0.65498,0,0
228.04,-4.7353,43.066,155.42,0.88994,21.533,0
228.04,-4.7353,43.066,155.42,0.88994,21.533,0
190,-4.7943,64.6,109.43,0.88343,26.373,0
190,-4.7943,64.6,109.43,0.88343,26.373,0
354.08,-4.4097,21.533,200.5,1.0455,15.226,0
354.08,-4.4097,21.533,200.5,1.0455,15.226,0
417.07,-4.2985,43.066,270.38,1.3753,30.453,0
417.07,-4.2985,43.066,270.38,1.3753,30.453,0
3.5237,-5.2898,64.6,23.497,1.338,26.373,0
3.5237,-5.2898,64.6,23.497,1.338,26.373,0
103.7,-4.9754,21.533,123.13,1.2796,0,0
103.7,-4.9754,21.533,123.13,1.2796,0,0
295.93,-4.6316,64.6,109.52,0.54185,26.373,0
295.93,-4.6316,64.6,109.52,0.54185,26.373,0
184.76,-4.8486,43.066,155.9,1.1879,0,0
184.76,-4.8486,43.066,155.9,1.1879,0,0
32.831,-5.2137,64.6,24.512,0.42532,26.373,0
32.831,-5.2137,64.6,24.512,0.42532,26.373,0
148.16,-4.918,21.533,160.43,1.3945,15.226,0
148.16,-4.918,21.533,160.43,1.3945,15.226,0
380.26,-4.4229,43.066,79.897,0.6713,21.533,0
380.26,-4.4229,43.066,79.897,0.6713,21.533,0
181.74,-4.7142,43.066,190.82,1.4867,21.533,0
181.74,-4.7142,43.066,190.82,1.4867,21.533,0
-20.475,-5.3607,64.6,41.72,1.3599,26.373,0
-20.475,-5.3607,64.6,41.72,1.3599,26.373,0
11.72,-5.4041,21.533,38.513,1.0457,21.533,0
11.72,-5.4041,21.533,38.513,1.0457,21.533,0
232.63,-4.956,21.533,232.11,1.2409,21.533,0
232.63,-4.956,21.533,232.11,1.2409,21.533,0
166.63,-4.9967,64.6,62.373,0.51213,26.373,0
166.63,-4.9967,64.6,62.373,0.51213,26.373,0
264.09,-4.7669,64.6,106.65,0.87894,37.297,0
264.09,-4.7669,64.6,106.65,0.87894,37.297,0
252.76,-4.6726,21.533,69.675,0.10041,15.226,0
252.76,-4.6726,21.533,69.675,0.10041,15.226,0
225.68,-4.7626,43.066,122.33,0.80428,30.453,0
225.68,-4.7626,43.066,122.33,0.80428,30.453,0
120.15,-4.9442,64.6,83.335,0.56565,0,0
120.15,-4.9442,64.6,83.335,0.56565,0,0
341.28,-4.6332,43.066,211.63,1.093,30.453,0
341.28,-4.6332,43.066,211.63,1.093,30.453,0
382.61,-4.4285,21.533,217.49,1.0298,0,0
382.61,-4.4285,21.533,217.49,1.0298,0,0
94.021,-5.1121,43.066,74.774,0.90884,56.972,0
94.021,-5.1121,43.066,74.774,0.90884,56.972,0
263.68,-4.7517,172.27,234.11,1.1095,43.066,0
263.68,-4.7517,172.27,234.11,1.1095,43.066,0
509.76,-4.594,64.6,354.67,0.96183,69.776,0
509.76,-4.594,64.6,354.67,0.96183,69.776,0
357.4,-4.503,64.6,201.6,1.053,37.297,0
357.4,-4.503,64.6,201.6,1.053,37.297,0
440.81,-4.389,21.533,217.28,1.0503,15.226,0
440.81,-4.389,21.533,217.28,1.0503,15.226,0
143.2,-5.0057,43.066,171.51,1.5728,30.453,0
143.2,-5.0057,43.066,171.51,1.5728,30.453,0
29.942,-5.3774,64.6,21.863,0.38876,0,0
29.942,-5.3774,64.6,21.863,0.38876,0,0
175.12,-4.9495,43.066,159.13,1.2595,30.453,0
175.12,-4.9495,43.066,159.13,1.2595,30.453,0
319.14,-4.7364,21.533,169.78,0.97275,0,0
319.14,-4.7364,21.533,169.78,0.97275,0,0
-5.516,-5.349,43.066,14.45,0.48298,30.453,0
-5.516,-5.349,43.066,14.45,0.48298,30.453,0
394.84,-4.6492,64.6,310.29,1.585,26.373,0
394.84,-4.6492,64.6,310.29,1.585,26.373,0
482.18,-4.2683,64.6,186.99,0.84463,37.297,0
482.18,-4.2683,64.6,186.99,0.84463,37.297,0
539.87,-4.3149,21.533,228.29,0.78967,15.226,0
539.87,-4.3149,21.533,228.29,0.78967,15.226,0
289.11,-4.5573,43.066,191.11,0.81745,21.533,0
289.11,-4.5573,43.066,191.11,0.81745,21.533,0
287.19,-4.6082,43.066,128.1,0.66334,21.533,0
287.19,-4.6082,43.066,128.1,0.66334,21.533,0
403.38,-4.3664,21.533,47.716,0.31257,0,0
403.38,-4.3664,21.533,47.716,0.31257,0,0
275.9,-4.5634,43.066,221.87,1.3517,30.453,0
275.9,-4.5634,43.066,221.87,1.3517,30.453,0
46.529,-5.1671,64.6,49.569,0.90279,0,0
46.529,-5.1671,64.6,49.569,0.90279,0,0
170.29,-4.8789,43.066,205.9,1.4247,30.453,0
170.29,-4.8789,43.066,205.9,1.4247,30.453,0
544.45,-4.3351,21.533,350.13,1.258,15.226,0
544.45,-4.3351,21.533,350.13,1.258,15.226,0
620.61,-4.1488,21.533,343.51,1.0876,21.533,0
620.61,-4.1488,21.533,343.51,1.0876,21.533,0
164.2,-4.9053,64.6,154.96,0.98062,26.373,0
164.2,-4.9053,64.6,154.96,0.98062,26.373,0
328.13,-4.5409,43.066,194.08,0.96395,30.453,0
328.13,-4.5409,43.066,194.08,0.96395,30.453,0
393.79,-4.4961,21.533,58.638,0.22959,0,0
393.79,-4.4961,21.533,58.638,0.22959,0,0
310.66,-4.5174,43.066,205.77,1.1506,30.453,0
310.66,-4.5174,43.066,205.77,1.1506,30.453,0
121.21,-5.0822,64.6,65.525,1.0569,0,0
121.21,-5.0822,64.6,65.525,1.0569,0,0
239.82,-4.957,43.066,193.59,0.93778,30.453,0
239.82,-4.957,43.066,193.59,0.93778,30.453,0
252.26,-4.633,64.6,104.92,0.4266,26.373,0
252.26,-4.633,64.6,104.92,0.4266,26.373,0
262.75,-4.6974,21.533,110.8,0.47088,15.226,0
262.75,-4.6974,21.533,110.8,0.47088,15.226,0
345.71,-4.5386,43.066,85.408,0.47005,30.453,0
345.71,-4.5386,43.066,85.408,0.47005,30.453,0
220.55,-4.7948,64.6,151.03,0.85646,26.373,0
220.55,-4.7948,64.6,151.03,0.85646,26.373,0
138.86,-4.8446,64.6,54.756,0.29693,37.297,0
138.86,-4.8446,64.6,54.756,0.29693,37.297,0
177.37,-4.7584,21.533,96.64,0.81922,21.533,0
177.37,-4.7584,21.533,96.64,0.81922,21.533,0
244.17,-4.5625,21.533,92.939,0.66807,21.533,0
244.17,-4.5625,21.533,92.939,0.66807,21.533,0
106.61,-4.954,64.6,80.688,0.54163,26.373,0
106.61,-4.954,64.6,80.688,0.54163,26.373,0
366.3,-4.444,43.066,264.43,1.1976,30.453,0
366.3,-4.444,43.066,264.43,1.1976,30.453,0
488.39,-4.3086,21.533,213.64,0.94463,37.297,0
488.39,-4.3086,21.533,213.64,0.94463,37.297,0
179.39,-4.8582,172.27,164.34,1.0067,60.905,0
179.39,-4.8582,172.27,164.34,1.0067,60.905,0
187.28,-4.7258,64.6,57.196,0.15067,69.776,0
187.28,-4.7258,64.6,57.196,0.15067,69.776,0
144.45,-4.8486,21.533,71.131,0.56962,15.226,0
144.45,-4.8486,21.533,71.131,0.56962,15.226,0
257.34,-4.5919,43.066,118.35,0.6357,30.453,0
257.34,-4.5919,43.066,118.35,0.6357,30.453,0
134.95,-5.1196,64.6,163.75,1.4061,37.297,0
134.95,-5.1196,64.6,163.75,1.4061,37.297,0
21.667,-5.3758,64.6,48.928,1.1998,26.373,0
21.667,-5.3758,64.6,48.928,1.1998,26.373,0
355.93,-4.5841,43.066,83.452,0.5615,0,0
355.93,-4.5841,43.066,83.452,0.5615,0,0
60.8,-5.2383,64.6,79.972,1.1244,26.373,0
60.8,-5.2383,64.6,79.972,1.1244,26.373,0
145.54,-5.0667,21.533,94.242,0.90906,0,0
145.54,-5.0667,21.533,94.242,0.90906,0,0
182.85,-4.9121,64.6,36.108,0.24156,37.297,0
182.85,-4.9121,64.6,36.108,0.24156,37.297,0
159.81,-5.0905,64.6,140.28,1.0777,37.297,0
159.81,-5.0905,64.6,140.28,1.0777,37.297,0
429.13,-4.4558,21.533,191.38,0.87505,0,0
429.13,-4.4558,21.533,191.38,0.87505,0,0
-10.885,-5.4342,64.6,39.289,1.2527,37.297,0
-10.885,-5.4342,64.6,39.289,1.2527,37.297,0
145.52,-5.0333,64.6,201.24,1.6769,37.297,0
145.52,-5.0333,64.6,201.24,1.6769,37.297,0
545.71,-4.3168,21.533,141.46,0.5081,0,0
545.71,-4.3168,21.533,141.46,0.5081,0,0
72.187,-5.1529,64.6,120.85,1.2805,37.297,0
72.187,-5.1529,64.6,120.85,1.2805,37.297,0
141.1,-4.9533,64.6,37.711,0.60637,0,0
141.1,-4.9533,64.6,37.711,0.60637,0,0
92.344,-5.0045,64.6,100.97,1.2473,37.297,0
92.344,-5.0045,64.6,100.97,1.2473,37.297,0
361.89,-4.3315,21.533,112,0.67516,0,0
361.89,-4.3315,21.533,112,0.67516,0,0
23.019,-5.215,64.6,40.01,1.0468,26.373,0
23.019,-5.215,64.6,40.01,1.0468,26.373,0
222.8,-4.7518,43.066,131.6,1.1217,30.453,0
222.8,-4.7518,43.066,131.6,1.1217,30.453,0
178.47,-4.6854,21.533,43.654,0.6843,0,0
178.47,-4.6854,21.533,43.654,0.6843,0,0
244.16,-4.5519,43.066,202.65,1.0059,21.533,0
244.16,-4.5519,43.066,202.65,1.0059,21.533,0
514.87,-4.2408,43.066,146.74,0.84272,21.533,0
514.87,-4.2408,43.066,146.74,0.84272,21.533,0
160.52,-4.8868,64.6,173.66,1.2173,0,0
160.52,-4.8868,64.6,173.66,1.2173,0,0
139.14,-4.8472,43.066,154.18,1.2539,30.453,0
139.14,-4.8472,43.066,154.18,1.2539,30.453,0
502.23,-4.2381,21.533,217.16,0.81241,15.226,0
502.23,-4.2381,21.533,217.16,0.81241,15.226,0
326.93,-4.5358,64.6,268.88,1.3246,37.297,0
326.93,-4.5358,64.6,268.88,1.3246,37.297,0
59.945,-5.0117,64.6,28.53,0.15311,37.297,0
59.945,-5.0117,64.6,28.53,0.15311,37.297,0
299.77,-4.5264,21.533,216.32,1.0135,15.226,0
299.77,-4.5264,21.533,216.32,1.0135,15.226,0
372.15,-4.5578,43.066,117.66,0.66102,30.453,0
372.15,-4.5578,43.066,117.66,0.66102,30.453,0
225.38,-4.7182,64.6,185.23,1.1945,26.373,0
225.38,-4.7182,64.6,185.23,1.1945,26.373,0
63.382,-5.2104,64.6,67.817,0.52992,37.297,0
63.382,-5.2104,64.6,67.817,0.52992,37.297,0
417.79,-4.6352,64.6,279.95,1.2602,0,0
417.79,-4.6352,64.6,279.95,1.2602,0,0
438.56,-4.5252,64.6,267.26,1.0883,37.297,0
438.56,-4.5252,64.6,267.26,1.0883,37.297,0
92.049,-5.1586,21.533,139.08,1.5524,0,0
92.049,-5.1586,21.533,139.08,1.5524,0,0
18.254,-5.4595,64.6,25.952,0.90621,37.297,0
18.254,-5.4595,64.6,25.952,0.90621,37.297,0
682.02,-4.264,21.533,201.66,0.41067,0,0
682.02,-4.264,21.533,201.66,0.41067,0,0
562.76,-4.3431,21.533,339.99,1.0547,15.226,0
562.76,-4.3431,21.533,339.99,1.0547,15.226,0
271.21,-4.7762,43.066,151.07,0.69351,0,0
271.21,-4.7762,43.066,151.07,0.69351,0,0
394.46,-4.5445,21.533,150.14,0.42638,15.226,0
394.46,-4.5445,21.533,150.14,0.42638,15.226,0
156.92,-4.8563,21.533,116.22,0.90235,0,0
156.92,-4.8563,21.533,116.22,0.90235,0,0
566.63,-4.2092,21.533,541.82,1.5361,0,0
566.63,-4.2092,21.533,541.82,1.5361,0,0
1193.1,-3.7351,21.533,131.5,0.38594,0,0
1193.1,-3.7351,21.533,131.5,0.38594,0,0
595.62,-4.2889,21.533,367.31,1.0623,15.226,0
595.62,-4.2889,21.533,367.31,1.0623,15.226,0
740.08,-4.2613,43.066,471.85,1.2105,0,0
740.08,-4.2613,43.066,471.85,1.2105,0,0
1197.3,-3.6012,21.533,203.6,0.81005,15.226,0
1197.3,-3.6012,21.533,203.6,0.81005,15.226,0
809.33,-3.8969,21.533,565.18,1.3071,0,0
809.33,-3.8969,21.533,565.18,1.3071,0,0
407.93,-4.4781,21.533,314.38,1.2778,0,0
407.93,-4.4781,21.533,314.38,1.2778,0,0
324.75,-4.6261,21.533,302.33,1.0983,0,0
324.75,-4.6261,21.533,302.33,1.0983,0,0
970.84,-3.9566,21.533,362.17,0.98245,0,0
970.84,-3.9566,21.533,362.17,0.98245,0,0
594.97,-4.1382,21.533,431.67,1.288,21.533,0
594.97,-4.1382,21.533,431.67,1.288,21.533,0
344.45,-4.7584,64.6,113.09,0.46073,0,0
344.45,-4.7584,64.6,113.09,0.46073,0,0
669.23,-4.2274,21.533,158.33,0.6389,15.226,0
669.23,-4.2274,21.533,158.33,0.6389,15.226,0
419.37,-4.5653,43.066,150.31,0.52258,0,0
419.37,-4.5653,43.066,150.31,0.52258,0,0
776.98,-4.347,21.533,458.32,0.87077,15.226,0
776.98,-4.347,21.533,458.32,0.87077,15.226,0
960.07,-4.2164,21.533,401.09,1.0186,15.226,0
960.07,-4.2164,21.533,401.09,1.0186,15.226,0
340.87,-5.2922,86.133,124.18,0.59103,0,0
340.87,-5.2922,86.133,124.18,0.59103,0,0
480.44,-5.1024,21.533,255.68,1.0918,26.373,0
480.44,-5.1024,21.533,255.68,1.0918,26.373,0
613,-4.8249,21.533,181.7,0.81021,0,0
613,-4.8249,21.533,181.7,0.81021,0,0
588.15,-4.8303,21.533,304.91,0.87995,21.533,0
588.15,-4.8303,21.533,304.91,0.87995,21.533,0
296.85,-5.1455,64.6,142.37,0.78406,0,0
296.85,-5.1455,64.6,142.37,0.78406,0,0
724.72,-4.5913,21.533,270.28,0.80883,21.533,0
724.72,-4.5913,21.533,270.28,0.80883,21.533,0
498.46,-4.8605,21.533,317.78,1.1093,30.453,0
498.46,-4.8605,21.533,317.78,1.1093,30.453,0
319.53,-5.0977,107.67,163.31,0.71632,0,0
319.53,-5.0977,107.67,163.31,0.71632,0,0
331.52,-5.0619,21.533,95.895,0.36937,30.453,0
331.52,-5.0619,21.533,95.895,0.36937,30.453,0
375.01,-5.0438,21.533,253.94,0.84311,0,0
375.01,-5.0438,21.533,253.94,0.84311,0,0
661.92,-4.4845,21.533,302.36,0.83754,0,0
661.92,-4.4845,21.533,302.36,0.83754,0,0
702.86,-4.4292,21.533,333.04,0.89014,30.453,0
702.86,-4.4292,21.533,333.04,0.89014,30.453,0
346.32,-4.8423,107.67,199.63,0.81571,68.094,0
346.32,-4.8423,107.67,199.63,0.81571,68.094,0
472.7,-4.704,107.67,74.252,0.55182,48.15,0
472.7,-4.704,107.67,74.252,0.55182,48.15,0
322.99,-4.9717,150.73,173.82,0.81494,0,0
322.99,-4.9717,150.73,173.82,0.81494,0,0
285.62,-4.9712,107.67,111.67,0.45371,34.047,0
285.62,-4.9712,107.67,111.67,0.45371,34.047,0
235.68,-5.0545,129.2,132.08,0.68731,37.297,0
235.68,-5.0545,129.2,132.08,0.68731,37.297,0
137.57,-5.1581,129.2,87.337,0.65534,37.297,0
137.57,-5.1581,129.2,87.337,0.65534,37.297,0
346.57,-4.888,107.67,94.901,0.29599,0,0
346.57,-4.888,107.67,94.901,0.29599,0,0
85.6,-5.194,129.2,73.684,0.28002,0,0
85.6,-5.194,129.2,73.684,0.28002,0,0
219.71,-4.9182,107.67,197.35,1.2199,76.131,0
219.71,-4.9182,107.67,197.35,1.2199,76.131,0
440.14,-4.5888,21.533,158.34,0.55661,15.226,0
440.14,-4.5888,21.533,158.34,0.55661,15.226,0
105.78,-5.0532,129.2,147.53,1.2975,83.398,0
105.78,-5.0532,129.2,147.53,1.2975,83.398,0
28.61,-5.2551,129.2,28.448,0.54822,37.297,0
28.61,-5.2551,129.2,28.448,0.54822,37.297,0
162.35,-4.9389,107.67,100.99,0.78619,0,0
162.35,-4.9389,107.67,100.99,0.78619,0,0
154.26,-5.0048,129.2,94.521,0.66746,0,0
154.26,-5.0048,129.2,94.521,0.66746,0,0
278.18,-4.7608,107.67,129.21,0.72254,76.131,0
278.18,-4.7608,107.67,129.21,0.72254,76.131,0
34.235,-5.2241,21.533,29.439,0.38031,30.453,0
34.235,-5.2241,21.533,29.439,0.38031,30.453,0
227.55,-4.8162,21.533,11.961,0.2943,30.453,0
227.55,-4.8162,21.533,11.961,0.2943,30.453,0
35.492,-5.2601,107.67,41.342,0.54461,76.131,0
35.492,-5.2601,107.67,41.342,0.54461,76.131,0
323.86,-4.7034,129.2,181.53,1.0776,0,0
323.86,-4.7034,129.2,181.53,1.0776,0,0
238.99,-4.7664,107.67,173.58,1.0835,0,0
238.99,-4.7664,107.67,173.58,1.0835,0,0
71.706,-5.1961,129.2,61.303,0.64245,0,0
71.706,-5.1961,129.2,61.303,0.64245,0,0
343.81,-4.9252,107.67,251.1,0.8347,34.047,0
343.81,-4.9252,107.67,251.1,0.8347,34.047,0
201.96,-5.0994,150.73,138.22,0.6704,80.57,0
201.96,-5.0994,150.73,138.22,0.6704,80.57,0
387.37,-4.8602,21.533,189.6,0.74398,21.533,0
387.37,-4.8602,21.533,189.6,0.74398,21.533,0
387.56,-4.8716,107.67,91.786,0.52628,34.047,0
387.56,-4.8716,107.67,91.786,0.52628,34.047,0
343.89,-4.9739,43.066,156.11,0.65816,43.066,0
343.89,-4.9739,43.066,156.11,0.65816,43.066,0
529.29,-4.6975,21.533,255.67,0.98956,15.226,0
529.29,-4.6975,21.533,255.67,0.98956,15.226,0
590.9,-4.557,21.533,206.14,0.62764,0,0
590.9,-4.557,21.533,206.14,0.62764,0,0
385.46,-4.8704,21.533,227.58,0.96343,0,0
385.46,-4.8704,21.533,227.58,0.96343,0,0
322.17,-4.9381,21.533,191.69,0.80626,21.533,0
322.17,-4.9381,21.533,191.69,0.80626,21.533,0
157.35,-5.1336,64.6,3.3624,0.37388,52.745,0
157.35,-5.1336,64.6,3.3624,0.37388,52.745,0
322.31,-4.8837,107.67,243.46,1.1181,48.15,0
322.31,-4.8837,107.67,243.46,1.1181,48.15,0
525.15,-4.6217,21.533,293.51,0.96627,30.453,0
525.15,-4.6217,21.533,293.51,0.96627,30.453,0
650.39,-4.4796,21.533,159.91,0.58751,0,0
650.39,-4.4796,21.533,159.91,0.58751,0,0
446.52,-4.7758,21.533,306.24,1.0879,37.297,0
446.52,-4.7758,21.533,306.24,1.0879,37.297,0
230.32,-4.9752,150.73,141.6,0.69926,80.57,0
230.32,-4.9752,150.73,141.6,0.69926,80.57,0
206.15,-5.1371,107.67,79.92,0.59743,58.971,0
206.15,-5.1371,107.67,79.92,0.59743,58.971,0
188.14,-5.183,129.2,91.72,0.70424,37.297,0
188.14,-5.183,129.2,91.72,0.70424,37.297,0
116.72,-5.3285,129.2,49.212,0.277,37.297,0
116.72,-5.3285,129.2,49.212,0.277,37.297,0
146.64,-5.2118,107.67,56.599,0.19007,34.047,0
146.64,-5.2118,107.67,56.599,0.19007,34.047,0
73.029,-5.3424,150.73,43.099,0.20129,40.285,0
73.029,-5.3424,150.73,43.099,0.20129,40.285,0
197.51,-5.2269,86.133,110.02,0.70228,43.066,0
197.51,-5.2269,86.133,110.02,0.70228,43.066,0
195.6,-5.1536,107.67,118.26,0.4641,48.15,0
195.6,-5.1536,107.67,118.26,0.4641,48.15,0
54.501,-5.3105,129.2,49.57,0.63047,0,0
54.501,-5.3105,129.2,49.57,0.63047,0,0
105.43,-5.3033,107.67,61.994,0.35774,34.047,0
105.43,-5.3033,107.67,61.994,0.35774,34.047,0
127.41,-5.2623,150.73,96.171,0.83522,80.57,0
127.41,-5.2623,150.73,96.171,0.83522,80.57,0
250.61,-5.0382,21.533,174.71,0.94139,21.533,0
250.61,-5.0382,21.533,174.71,0.94139,21.533,0
370.99,-4.9105,107.67,137.52,0.61839,48.15,0
370.99,-4.9105,107.67,137.52,0.61839,48.15,0
148.65,-5.194,64.6,74.8,0.23193,52.745,0
148.65,-5.194,64.6,74.8,0.23193,52.745,0
295.72,-4.9312,21.533,72.65,0.66521,21.533,0
295.72,-4.9312,21.533,72.65,0.66521,21.533,0
184.35,-5.0145,21.533,102.88,0.60109,0,0
184.35,-5.0145,21.533,102.88,0.60109,0,0
410.56,-4.7871,21.533,151.88,0.60167,30.453,0
410.56,-4.7871,21.533,151.88,0.60167,30.453,0
296.72,-4.8632,107.67,216.41,1.0464,76.131,0
296.72,-4.8632,107.67,216.41,1.0464,76.131,0
94.896,-5.2374,129.2,47.277,0.36995,74.593,0
94.896,-5.2374,129.2,47.277,0.36995,74.593,0
343.83,-4.9155,21.533,258.93,1.1346,34.047,0
343.83,-4.9155,21.533,258.93,1.1346,34.047,0
484.88,-4.7137,21.533,188.4,0.73558,0,0
484.88,-4.7137,21.533,188.4,0.73558,0,0
490.24,-4.6859,21.533,259.77,0.77647,30.453,0
490.24,-4.6859,21.533,259.77,0.77647,30.453,0
209.6,-4.971,107.67,147.77,0.7593,0,0
209.6,-4.971,107.67,147.77,0.7593,0,0
281.88,-4.9179,21.533,199.89,0.78276,30.453,0
281.88,-4.9179,21.533,199.89,0.78276,30.453,0
493.1,-4.7218,21.533,232.36,0.65136,0,0
493.1,-4.7218,21.533,232.36,0.65136,0,0
500.86,-4.7382,21.533,165.66,0.51148,0,0
500.86,-4.7382,21.533,165.66,0.51148,0,0
383.52,-4.8322,21.533,183.38,0.66082,0,0
383.52,-4.8322,21.533,183.38,0.66082,0,0
325.49,-4.9189,21.533,186.78,0.81642,26.373,0
325.49,-4.9189,21.533,186.78,0.81642,26.373,0
169.16,-5.1032,86.133,197.5,1.0462,0,0
169.16,-5.1032,86.133,197.5,1.0462,0,0
475.65,-4.6131,129.2,93.946,0.24886,74.593,0
