@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE cepstralMostDominantPeak_delta REAL
@ATTRIBUTE cepstralNumPeaks_delta REAL
@ATTRIBUTE cepstralLocFirstPeak_delta REAL
@ATTRIBUTE corMagPeak_delta REAL
@ATTRIBUTE corPeakCount_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.082852,0.068966,529.1,-5.1697,258.4,0.030643,2,13,0.60552,48,0.033302,0.026827,174.12,0.78497,182.72,0.016545,0,2.5495,0.26782,18.33,1
0.071911,0.075318,694,-5.3951,236.87,0.052227,2,13,0.57726,48,0.015161,0.019388,252.73,0.71949,0,0.027449,0,2.5495,0.24568,8.4853,1
0.076459,0.078947,713.17,-5.3616,258.4,0.059496,2,12,0.3964,51,0.016956,0.022394,225.03,0.70175,594.41,0.01391,0,0,0.067018,12.369,1
0.079432,0.088022,552,-5.2114,2971.6,0.058731,2,13,0.59992,54,0.0033862,0.022786,251.91,0.60669,1999.8,0.026038,0,0,0.45859,9,1
0.07617,0.090744,483.25,-5.2203,2950,0.036409,2,12,1.0975,54,0.0081116,0.014348,126.88,0.23099,1604,0.023658,0,2.4495,0.41086,5.1962,1
0.08116,0.092559,618.62,-5.1909,1227.4,0.027985,2,12,0.90754,53,0.012143,0.018329,170.18,0.41783,1280.1,0.012897,0,0,0.33735,8.9163,1
0.079804,0.083485,576.88,-5.1531,279.93,0.024521,2,12,0.84672,51,0.027069,0.039886,76.811,0.46969,315.37,0.0057013,0,0,0.11369,17.493,1
0.099523,0.054446,639.07,-5.1053,516.8,0.025333,2,12,0.87701,41,0.039709,0.03686,363.53,0.9154,247.4,0.0099053,1,0,0.40873,27.166,1
0.11149,0.033575,990.47,-4.8248,516.8,0.016775,1,12,1.2277,15,0.018434,0.011039,298.76,0.30436,341.83,0.013549,1,8.4853,0.06188,13.964,1
0.093427,0.047187,458.84,-5.1437,968.99,0.0034462,0,0,0.88325,15,0.038512,0.020693,350.03,1.033,456.79,0.0048411,0,0,0.25013,3.873,1
0.07974,0.051724,456.44,-5.2398,947.46,0.003174,0,0,1.086,17,0.029437,0.013702,124.11,0.84763,101,0.0026811,0,0,0.22622,4.1231,1
0.071694,0.054446,391.35,-5.4179,947.46,0.0079758,0,0,0.97749,17,0.02349,0.01315,171.52,0.87239,101,0.0053649,0,0,0.39935,0,1
0.064347,0.058076,306.09,-5.5207,968.99,0.010391,1,3,0.75972,17,0.017853,0.0072595,171.42,0.7172,0,0.0089686,1,2.1213,0.36271,0,1
0.061787,0.056261,199.35,-5.6043,947.46,0.023457,2,3,0.63116,17,0.016911,0.027208,121.3,0.78136,142.84,0.020669,0,0,0.15597,0,1
0.05509,0.084392,158.47,-5.7386,925.93,0.046816,1,3,0.68263,17,0.017587,0.05465,56.794,0.83659,199.69,0.031828,1,0,0.19806,25.08,1
0.050557,0.12704,158.64,-5.8482,861.33,0.066735,4,3,0.51622,91,0.0062592,0.043614,37.591,0.61665,235.88,0.037532,2.4495,0,0.1931,51.812,1
0.05354,0.11434,176.28,-5.8686,796.73,0.089031,4,3,0.53816,76,0.0082934,0.0444,65.527,0.37283,392.94,0.024143,0,0,0.096541,19.494,1
0.053127,0.092559,109.93,-5.8956,473.73,0.079828,4,3,0.48158,81,0.010192,0.028981,49.893,0.62721,276.6,0.011345,2,0,0.13146,6.364,0
0.05745,0.096189,221.57,-5.7352,473.73,0.092256,2,3,0.60994,77,0.013925,0.018685,63.587,0.62292,225.84,0.020983,1.4142,0,0.15435,23.216,0
0.059877,0.085299,146.43,-5.7603,258.4,0.070284,2,3,0.5597,67,0.012726,0.024884,60.421,0.47474,0,0.043041,1,0,0.14872,31.169,0
0.05204,0.08167,171.71,-5.6569,473.73,0.03954,3,3,0.68898,48,0.017967,0.016105,87.744,0.25674,214.25,0.028651,0,0,0.14006,26.833,0
0.047471,0.078947,56.752,-5.7836,452.2,0.028762,2,3,0.50275,37,0.008898,0.021579,22.881,0.46166,69.776,0.018333,1.4142,0,0.15573,18.748,0
0.048704,0.069873,153.26,-5.5832,452.2,0.016169,1,3,0.5925,29,0.0058966,0.018674,75.471,0.88821,69.776,0.012818,1,2.1213,0.15003,16.155,0
0.046043,0.068966,131.08,-5.501,430.66,0.0084388,0,0,0.57873,19,0.0073248,0.011188,94.681,0.36564,0,0.0066331,0,0,0.21628,7.5498,0
0.046374,0.066243,16.484,-5.6318,452.2,0.0057417,0,0,0.43084,23,0.013424,0.022604,32.101,0.8022,120.85,0.0032635,0,0,0.088766,6.7823,0
0.053815,0.053539,256.11,-5.2724,495.26,0.012149,1,29,0.61531,15,0.01263,0.022586,155.7,0.91779,126.48,0.0041923,0,0,0.19968,6.1237,0
0.052302,0.047187,205.8,-5.3123,516.8,0.0086351,0,0,0.56044,18,0.011807,0.014632,119.63,0.40346,210.98,0.0031361,0,0,0.11025,3,0
0.048484,0.044465,117.03,-5.3337,667.53,0.0098708,0,0,0.57193,16,0.010323,0.0077797,80.097,0.74073,169.55,0.0053889,0,0,0.19886,2.8284,0
0.056698,0.044465,315.44,-5.1066,430.66,0.0027509,0,0,0.69873,17,0.017725,0.0063521,160.75,0.84321,225.84,0.0029968,0,0,0.16677,4.1231,0
0.059567,0.04265,280.87,-5.0553,430.66,0.0033411,0,0,0.65154,18,0.017752,0.016459,45.355,0.5074,96.299,0.0015545,0,0,0.25828,3,0
0.067278,0.03176,300.79,-5.0047,473.73,0.0013043,0,0,0.49396,18,0.044483,0.017396,257.49,1.0349,142.84,0.0014761,0,0,0.19448,9,0
0.11839,0.023593,721.73,-4.6273,516.8,0,0,0,0.80468,9,0.084551,0.010851,725.95,1.3743,74.593,0,0,0,0.5516,6.364,0
0.18805,0.021779,1761.2,-4.1883,495.26,0.00043198,0,0,1.2502,9,0.074627,0.0031435,757.07,0.93154,73.023,0.00091685,0,0,0.48681,0,0
0.17762,0.022686,1372.6,-4.2129,495.26,0.0038919,0,0,1.1838,9,0.084709,0.0045372,837.8,0.9683,73.023,0.002838,0,0,0.47291,0,0
0.10725,0.023593,738.41,-4.6335,473.73,0.004571,0,0,0.87235,9,0.06616,0.0046271,514.18,0.86546,71.418,0.0019215,0,0,0.29344,0,0
0.095995,0.024501,656.53,-4.5362,473.73,0.0055074,0,0,0.98638,9,0.022576,0.0047152,217.1,0.085336,71.418,0.0032927,0,0,0.1449,0,0
0.09663,0.025408,594.83,-4.6367,495.26,0.00063366,0,0,0.91493,9,0.019522,0.0048017,92.985,0.38803,73.023,0.001255,0,0,0.085148,0,0
0.088107,0.022686,627.46,-4.6011,495.26,0.00053616,0,0,0.97053,9,0.036057,0.0084883,362.81,0.89235,230.92,0.00070659,0,0,0.4051,3,0
0.067118,0.03176,175.26,-4.9828,279.93,0.0024961,0,0,0.57675,11,0.019572,0.012004,135.92,0.80994,190.18,0.00081801,0,0,0.14364,0,0
0.076692,0.03176,416.65,-4.8644,236.87,0,0,0,0.89898,9,0.025158,0.011388,266.84,0.30061,159.69,0,0,0,0.41425,3,0
0.083623,0.023593,517.06,-4.9456,495.26,0.0012579,0,0,0.95853,9,0.0046797,0.0086564,28.492,0.46005,242.19,0.001096,0,0,0.16459,0,0
0.077216,0.025408,419.79,-4.95,473.73,0.0019099,0,0,0.9555,9,0.014098,0.011261,169.22,0.76614,71.418,0.0033344,0,0,0.39079,0,0
0.088771,0.033575,653.49,-5.1828,473.73,0.012901,1,19,0.63887,9,0.010525,0.022079,96.818,0.97069,71.418,0.013891,0.70711,13.435,0.39498,7.9373,0
0.079712,0.054446,448.47,-5.3136,452.2,0.031823,1,19,0.4671,23,0.026772,0.025826,214.24,0.688,220.65,0.018372,0,3.0822,0.15648,12.689,0
0.070788,0.058076,448.79,-5.361,258.4,0.034114,1,18,0.74372,23,0.015352,0.0088911,86.157,0.77109,158.24,0.016073,0,4.2426,0.23574,3.3912,0
0.073053,0.051724,415.39,-5.5354,258.4,0.016676,1,17,0.61655,24,0.015117,0.0083908,152.04,0.68443,52.745,0.0041051,0.70711,11.292,0.17394,11.489,0
0.064532,0.055354,337.5,-5.5302,236.87,0.032093,2,3,0.64557,34,0.02559,0.028789,243.69,0.92839,151.5,0.013947,2,4.5826,0.23695,21.817,0
0.052758,0.08167,63.479,-5.8472,452.2,0.028799,5,3,0.44262,52,0.017584,0.041286,64.561,0.74517,197.36,0.0052603,1.5811,0,0.19713,26.981,0
0.05281,0.097096,206.17,-5.7202,409.13,0.034015,3,3,0.46998,62,0.0079468,0.011496,111.61,0.60743,66.37,0.022464,2.1213,0,0.12717,7.874,0
0.055149,0.084392,184.31,-5.7181,473.73,0.058472,2,3,0.51143,54,0.01604,0.033893,36.957,0.80742,71.418,0.010685,1,0,0.16845,32.45,0
0.062141,0.069873,220.99,-5.4921,387.6,0.030109,2,3,0.58094,23,0.026917,0.038188,134.11,1.1058,111.89,0.027209,1.4142,2.1213,0.28181,21.977,0
0.078468,0.04265,347.08,-5.2728,409.13,0.0092951,0,0,0.78484,12,0.027544,0.030158,163.81,1.0089,0,0.009414,0,0,0.39361,9.798,0
0.081478,0.027223,375.63,-5.1061,387.6,0.01104,1,3,0.97575,7,0.0077911,0.011114,123.87,0.81775,0,0.0058561,0,0,0.13634,3.7417,0
0.076978,0.033575,428.77,-5.0109,409.13,0.0030828,0,0,0.82295,8,0.014249,0.0055197,190.24,0.64245,66.37,0.0027852,0,0,0.15401,2.8284,0
0.076203,0.029038,544.45,-4.9413,409.13,0.0060076,0,0,0.91811,9,0.014205,0.0072595,186.32,0.33105,296.81,0.001614,0,0,0.29725,6.7082,0
0.071683,0.029946,301.25,-5.0553,839.79,0.0022155,0,0,0.63047,18,0.016846,0.0097524,151.4,0.3656,300.69,0.0022776,0,0,0.17732,6.7082,0
0.068286,0.03539,392.26,-4.9942,624.46,0.0013247,0,0,0.81836,14,0.019189,0.011334,52.204,0.43743,245.99,0.0014699,0,0,0.3759,7,0
0.060898,0.037205,315.14,-4.9786,646,0.0054773,0,0,0.97579,11,0.023572,0.011621,194.22,0.59716,353.83,0.0015847,0,0,0.13734,3.3166,0
0.050037,0.04265,152.86,-5.1375,236.87,0.0022417,0,0,0.85702,12,0.017705,0.004399,98.821,0.82314,220.12,0.0020272,0,0,0.40563,6,0
0.048369,0.038113,187.37,-5.2424,236.87,0.0018109,0,0,0.59182,17,0.0026015,0.014405,17.928,0.39417,0,0.00051124,0,0,0.31339,2.9155,0
0.049758,0.03176,156.29,-5.1967,236.87,0.0025304,0,0,0.52512,11,0.0097219,0.012004,78.211,0.29637,142.84,0.00064616,0,0,0.25305,2.3452,0
0.04457,0.047187,109.09,-5.2086,409.13,0.0014809,0,0,0.34795,16,0.012279,0.020169,49.957,0.41712,148.41,0.00094296,0,0,0.14765,4.899,0
0.042992,0.049002,110.54,-5.2635,344.53,0.0013295,0,0,0.39982,14,0.0073328,0.016334,31.11,0.3125,172.27,0.00096499,0,0,0.088659,4.5826,0
0.047071,0.036298,126.61,-5.2457,236.87,0.0028817,0,0,0.30863,19,0.001001,0.0081164,49.501,0.3364,101,0.0032112,0,0,0.050555,9.2466,0
0.043035,0.045372,149.25,-5.3067,430.66,0.008486,0,0,0.41638,23,0.012713,0.020291,67.072,0.64455,136.19,0.0066679,0,0,0.10264,5.8737,0
0.03956,0.054446,66.32,-5.4023,323,0.01336,1,21,0.35923,22,0.0033136,0.014911,31.04,0.3419,156.02,0.0039961,0,0,0.10423,5.7446,0
0.04359,0.053539,120.19,-5.2634,581.4,0.0060955,0,0,0.47687,20,0.012224,0.01394,60.573,0.65218,158.24,0.0059038,0,0,0.21408,7.0711,0
0.046417,0.047187,127.37,-5.2407,236.87,0.0019243,0,0,0.55144,17,0.0085844,0.013881,77.174,0.5125,202,0.0017576,0,0,0.11074,7.7136,0
0.040415,0.045372,26.673,-5.3636,236.87,0.0028847,0,0,0.43239,13,0.012961,0.015717,36.465,0.69965,202,0.0012699,0,0,0.14617,2.5495,0
0.038104,0.036298,27.667,-5.4232,581.4,0.0030424,0,0,0.45262,16,0.0032887,0.014058,30.264,0.5108,237.35,0.0015631,0,0,0.21257,4.899,0
0.039847,0.034483,92.881,-5.2674,430.66,0.0044908,0,0,0.63205,16,0.013014,0.0055938,60.629,0.81605,96.299,0.0018628,0,0,0.13481,7.4833,0
0.046604,0.034483,106.82,-5.1703,538.33,0.001497,0,0,0.39512,9,0.027747,0.011866,157.97,1.1722,215.33,0.0017327,0,0,0.13874,4.2426,0
0.072887,0.026316,560.14,-4.7359,258.4,0.00047978,0,0,0.72949,12,0.031,0,250.1,0.75454,129.2,0.00023837,0,0,0.33517,4.2426,0
0.072975,0.034483,330.15,-4.9299,667.53,0.0012602,0,0,0.70312,12,0.0085469,0.013119,191.14,0.83472,369.53,0.0010456,0,0,0.10788,0,0
0.074889,0.036298,338.82,-5.0186,667.53,0.0022149,0,0,0.76259,12,0.019712,0.007029,206.55,0.1079,84.776,0.0034809,0,0,0.12761,0,0
0.083351,0.037205,582,-4.9345,646,0.012201,2,11,0.66041,12,0.028959,0.0082172,357,0.52296,83.398,0.0081087,1,9.9499,0.24211,2.4495,0
0.095011,0.039927,776.81,-4.9077,689.06,0.012993,1,18,0.58508,13,0.034509,0.0073721,336.52,0.37,272.38,0.0022646,0.70711,7.9373,0.099077,3.6056,0
0.10842,0.034483,873.57,-4.8787,430.66,0.011412,1,18,0.62685,10,0.025197,0.0088446,233.82,0.70023,152.26,0.0062839,0,0,0.20994,0,1
0.10672,0.03539,651.64,-5.1087,796.73,0.019913,1,18,0.7257,13,0.020509,0.0089603,270.93,0.79726,392.94,0.008937,0.70711,11.619,0.31228,5.099,1
0.10054,0.03902,648.28,-5.1276,818.26,0.019434,2,3,0.8956,14,0.031408,0.011901,166.05,0.54633,0,0.0099021,1,5.1962,0.18014,2.6458,1
0.087099,0.04265,566.57,-4.9923,796.73,0.0098223,0,0,0.79817,14,0.023901,0.0062211,143.28,0.51354,403.71,0.0071985,0,0,0.0034385,2.6458,1
0.08742,0.037205,575.81,-5.0219,409.13,0.0088826,0,0,0.89563,13,0.021405,0.013627,118.4,0.60359,289.3,0.0054026,0,0,0.1167,0,1
0.09758,0.032668,615.26,-5.1374,387.6,0.016394,2,11,0.76775,14,0.016943,0.0066683,72.526,0.51893,64.6,0.00073852,0,0,0.0206,2.6458,1
0.093304,0.034483,558.71,-5.1268,387.6,0.0089491,0,0,0.89674,14,0.028373,0,182.85,0.27776,266.35,0.005056,0,0,0.15889,0,1
0.080324,0.032668,495.58,-5.1675,753.66,0.010681,1,16,0.71145,14,0.022468,0.0076999,227.45,0.42179,412.8,0.0036176,0,0,0.34052,3.7417,1
0.10587,0.030853,767.49,-5.0579,839.79,0.0064987,0,0,0.57076,16,0.052088,0.009899,553.37,0.93953,392.06,0.0033725,0,0,0.11829,4,1
0.13158,0.03902,1293.6,-4.8185,387.6,0.014182,1,18,0.66242,16,0.039951,0.013955,506.3,0.60431,296.03,0.0059792,0.70711,12.369,0.21093,2.8284,1
0.13013,0.040835,1163.8,-4.9063,387.6,0.01154,1,17,0.7051,15,0.022311,0.0096249,394.65,0.71478,266.35,0.0027035,0,9.6695,0.19084,2.7386,1
0.12393,0.034483,1025.9,-5.0267,753.66,0.012915,1,29,0.55911,15,0.023718,0.0055938,460.57,0.24557,441.3,0.0040361,0,12.629,0.19407,4.7434,1
0.13921,0.04265,1577.4,-4.8823,904.39,0.014063,1,28,0.57038,18,0.036911,0.015239,534.49,0.405,296.03,0.0015753,0.70711,12.41,0.081908,5.1962,1
0.1435,0.045372,1388.1,-4.9595,947.46,0.013268,2,18,0.58264,18,0.027568,0.010145,270.19,0.27241,494.8,0.0063527,0,3,0.10033,3,1
0.1498,0.047187,1682.5,-4.9123,387.6,0.020146,1,29,0.53582,17,0.033219,0.011334,630.83,0.26359,170.91,0.0078256,0.70711,11.424,0.10527,2.9155,1
0.15823,0.050817,1861.2,-4.9312,796.73,0.019348,1,27,0.624,17,0.028605,0.012704,246.09,0.62607,434.42,0.0032053,1,15.588,0.17704,2.9155,1
0.16015,0.040835,1617.5,-5.0712,861.33,0.019084,3,11,0.63629,16,0.036308,0.016105,360.49,0.376,215.33,0.0027617,1.2247,9.3808,0.11189,2.8284,1
0.1747,0.038113,2021.9,-4.987,904.39,0.020147,2,11,0.58465,16,0.0085428,0.0041584,292.17,0.38793,197.36,0.006069,0,0,0.10347,2.8284,1
0.16098,0.041742,1701.9,-5.0109,775.2,0.015428,3,11,0.59966,17,0.022589,0.0043519,407.29,0.27897,316.47,0.0016113,0,0,0.1385,4.1231,1
0.16836,0.03902,1826.9,-4.9559,646,0.020483,2,11,0.52067,14,0.046839,0.0094085,582.67,0.66631,166.8,0.0016421,1,0,0.085237,5.2915,1
0.18704,0.037205,2073.6,-4.8317,689.06,0.015691,2,11,0.62757,13,0.019892,0.0041086,463.95,0.49514,210.98,0.0088045,1,0,0.30513,0,1
0.16413,0.038113,1619.3,-4.8545,775.2,0.010603,1,11,0.81739,14,0.057766,0.0041584,748.45,0.49652,182.72,0.0015943,0.70711,6.2048,0.35108,2.6458,1
0.14638,0.036298,1381.7,-4.9333,775.2,0.016171,1,18,0.92916,14,0.028649,0.007029,388.41,0.63687,0,0.0054653,0,7.9373,0.13989,0,1
0.15291,0.03539,1400.9,-5.0189,775.2,0.014297,1,18,0.77526,14,0.027303,0,517.85,0.19671,91.358,0.0068496,0.70711,12.728,0.1649,0,1
0.15613,0.036298,1764.5,-4.9487,796.73,0.0096075,0,0,0.85901,14,0.02475,0.0057392,323.35,0.47878,92.618,0.0020441,0,0,0.179,0,1
0.14507,0.033575,1282.4,-5.1115,796.73,0.015167,1,29,0.70066,14,0.047144,0.0067603,633.51,0.92333,403.71,0.00646,0.70711,16.598,0.18033,0,1
0.12549,0.03902,1138.6,-5.2823,387.6,0.01511,1,19,0.76619,14,0.033051,0.015171,257.76,0.69975,241.71,0.0099413,0,9.7468,0.19439,0,1
0.12766,0.045372,1165.7,-5.2969,495.26,0.028248,1,19,0.60202,14,0.042448,0.011114,359.93,0.45855,163.28,0.017598,0,0,0.13928,5.9161,1
0.15372,0.033575,1360.9,-5.2029,495.26,0.037037,1,19,0.70174,9,0.054936,0.015116,496.67,0.63767,73.023,0.006924,0,0,0.21288,4.7434,1
0.16692,0.03176,1528.3,-5.1406,473.73,0.025659,1,19,0.73117,9,0.0081967,0.010737,446.16,0.58699,0,0.012815,0,0,0.094252,4.2426,1
0.15452,0.040835,1621.4,-5.0688,495.26,0.024237,1,19,0.72604,13,0.05,0.012175,461.6,0.59254,0,0.0037675,1,9.7468,0.18375,5.099,1
0.13456,0.03902,1265.4,-5.2792,473.73,0.02683,3,9,0.63817,13,0.047684,0.0094085,707.02,0.81517,71.418,0.0071491,1.7321,7.6485,0.18393,2.5495,1
0.12073,0.036298,831.34,-5.3206,473.73,0.020427,3,6,0.62002,14,0.045165,0.012175,424.61,0.56164,0,0.009614,0,3,0.18768,3.7417,1
0.10077,0.047187,831.69,-5.3977,473.73,0.017781,3,6,0.52455,15,0.027667,0.026175,298.92,0.35631,257.5,0.013331,1.2247,0,0.11606,8.2158,1
0.10554,0.065336,1046.2,-5.3676,753.66,0.040416,2,6,0.56867,23,0.028009,0.022449,117.29,0.73544,324.79,0.02273,1,0,0.21855,0,1
0.11564,0.062613,857.99,-5.5993,753.66,0.043347,4,6,0.69254,15,0.014735,0.01599,104.01,0.79062,0,0.010243,1.4142,0,0.20271,7.2457,1
0.10929,0.057169,1021,-5.5909,753.66,0.045256,3,6,0.44999,16,0.031222,0.015279,610.36,0.51733,90.08,0.011024,1.2247,3,0.27851,8.4853,1
0.13348,0.054446,1587.7,-5.5035,732.13,0.037976,3,9,0.34779,24,0.063235,0.022777,909.09,0.41503,0,0.024695,0,5.6125,0.1463,14.283,1
0.16921,0.076225,2062,-5.6535,753.66,0.077374,3,13,0.3269,33,0.067724,0.035285,1135.7,0.39692,312.05,0.024662,0,4.4159,0.038743,14.646,1
0.18769,0.087114,2838.8,-5.5593,990.53,0.053697,3,6,0.35697,37,0.026172,0.022668,788.33,0.24903,309.81,0.028329,0,1.7321,0.097478,8.6023,1
0.17651,0.088022,2499.9,-5.6312,947.46,0.047484,3,12,0.38014,37,0.039591,0.036303,833.26,0.67458,832.86,0.031504,2.1213,2.4495,0.090653,10.536,1
0.20545,0.11706,3394.3,-5.7209,2454.8,0.095502,6,7,0.31374,43,0.085752,0.042495,1926.4,0.66138,1028.2,0.031106,3,4.1833,0.1047,13.115,1
0.24809,0.11887,4686.6,-5.7841,1808.8,0.067747,6,7,0.45002,45,0.080068,0.010386,1924.4,0.67387,441.3,0.033909,0,0,0.12589,8.2158,1
0.25713,0.11525,4974.6,-5.8779,2239.5,0.061557,6,7,0.38417,46,0.0098757,0.0072311,621.46,0.31455,957.2,0.023797,1.7321,0,0.11774,6.7823,1
0.24885,0.11978,4531.3,-5.8178,2627.1,0.049348,7,7,0.37785,47,0.052144,0.020851,1712.4,0.51588,672.72,0.0045925,1.8708,1.8708,0.10828,4.8477,1
0.23528,0.1225,3680.4,-5.9694,2584,0.060702,5,8,0.3221,47,0.020207,0.014911,948.17,0.33872,235.88,0.01844,3.1623,2,0.091328,6.8557,1
0.25232,0.12341,5019.8,-5.8562,2584,0.060551,3,8,0.42964,45,0.060519,0.019798,1681.7,0.56873,1415.3,0.0085576,0,0,0.21989,12.55,1
0.26431,0.11615,4807.2,-5.8589,1033.6,0.058283,5,8,0.54719,40,0.02373,0,758.71,0.33787,837.31,0.0079189,3.1623,0,0.041202,10,1
0.25658,0.12341,4780.3,-5.8172,1227.4,0.0584,7,8,0.43584,40,0.05108,0.024818,953.86,0.25669,995.55,0.033785,0,0,0.1154,6.3246,1
0.24397,0.12613,4426.5,-5.8816,2648.6,0.097373,5,8,0.48609,42,0.051918,0.020015,1554.4,0.40745,292.49,0.038917,1.5811,0,0.10812,16.523,1
0.23449,0.11706,3688.6,-5.8737,1292,0.089507,8,8,0.38774,53,0.050456,0.016296,755.29,0.49229,166.8,0.029198,2,0,0.16378,5.1478,1
0.22226,0.1216,4117.2,-5.799,2691.7,0.078324,6,8,0.34773,43,0.039569,0.027792,674.42,0.47826,1340.4,0.011358,2.4495,0,0.021893,10.368,1
0.2204,0.12976,3467.7,-5.9526,2627.1,0.086213,6,8,0.3905,48,0.016442,0.01329,968.56,0.21065,168.18,0.034008,0,0,0.20629,12.961,1
0.22471,0.11887,3576.1,-5.814,2670.1,0.10515,6,8,0.56569,50,0.0359,0.032844,315.26,0.63628,1448.7,0.016679,1.7321,0,0.058957,12.247,1
0.20893,0.11162,3523.2,-5.8133,1055.1,0.091504,5,8,0.40279,42,0.037595,0.024652,199.9,0.3462,865.89,0.020873,2.2361,0,0.16698,14.491,1
0.21118,0.10799,3553.5,-5.8552,1248.9,0.11468,8,8,0.42724,40,0.061608,0.036371,475.9,0.4016,384.6,0.028167,2,0,0.17619,10,1
0.24487,0.087114,3650.7,-5.7582,1292,0.10534,6,8,0.54811,47,0.095169,0.033267,1531,0.60471,0,0.043862,2.4495,0,0.11826,0,1
0.28516,0.082577,4837.6,-5.7282,1248.9,0.1512,6,8,0.37621,40,0.079058,0.018363,2082.6,0.07277,949.17,0.029855,0,0,0.12603,4.4721,1
0.28871,0.095281,5443.9,-5.7564,2734.7,0.11713,6,8,0.46367,48,0.048253,0.021807,736.1,0.19105,1456,0.05164,1.7321,0,0.23108,12.961,1
0.26903,0.092559,4638.5,-5.7155,2799.3,0.10567,5,8,0.60654,47,0.040662,0.023366,1529.7,0.27147,1533.2,0.030865,1.5811,0,0.12065,16.793,1
0.27642,0.083485,4435,-5.7306,1055.1,0.0991,7,8,0.51166,36,0.011993,0.015076,1006.9,0.51169,904.39,0.016953,1.8708,4,0.22349,4.2426,1
0.26799,0.087114,5095.7,-5.6241,1248.9,0.11147,4,12,0.41131,46,0.071919,0.025148,1602.7,0.49444,366.7,0.038371,1.4142,0,0.12337,16.613,1
0.23781,0.098004,3426.9,-5.6436,1270.5,0.12552,6,8,0.43765,48,0.075239,0.025826,1274.7,0.45202,950.15,0.013117,1.7321,0,0.19096,8.4853,1
0.22038,0.10073,4147.4,-5.5517,2670.1,0.11421,5,12,0.57796,49,0.041072,0.019121,1104.3,0.44276,0,0.037929,0,4.899,0.17074,8.5732,1
0.22251,0.090744,2838.9,-5.573,1270.5,0.10032,6,12,0.53853,45,0.01405,0.028696,884.94,0.67602,957.32,0.040861,0,0,0.077137,11.619,1
0.22215,0.082577,3595.7,-5.3877,1227.4,0.080927,5,12,0.55586,43,0.047516,0.031211,629.25,0.51157,363.52,0.034893,2.7386,2.4495,0.20327,17.958,1
0.20218,0.067151,2618.6,-5.4759,1055.1,0.070235,3,11,0.68719,30,0.051923,0.022079,1261.7,0.23143,301.46,0.018467,2.1213,0,0.44085,0,1
0.19548,0.068058,2379.8,-5.3681,1055.1,0.090638,2,12,1.1215,43,0.037974,0.020036,589.92,0.49165,106.58,0.031679,1,2.4495,0.43764,6.5574,1
0.18743,0.078947,2326.1,-5.3858,1033.6,0.09238,2,12,1.0288,28,0.021478,0.01466,169.15,0.06675,105.49,0.010382,0,0,0.06742,11.225,1
0.19056,0.073503,2404.4,-5.3665,1033.6,0.092971,2,12,1.1127,34,0.0068571,0.0231,537.23,0.31961,0,0.024895,0,2.4495,0.145,9.2195,1
0.18792,0.064428,2086.1,-5.4239,1033.6,0.079048,2,11,0.99096,23,0.058237,0.02094,849.2,0.12598,0,0.039142,0,0,0.30104,11.247,1
0.15447,0.059891,1713,-5.3606,1033.6,0.054208,2,12,0.92975,23,0.061665,0.010426,673.69,0.43555,0,0.024869,0,0,0.055615,11.747,1
0.13868,0.060799,1556.2,-5.3531,1033.6,0.056229,2,11,0.99761,35,0.033621,0,548.17,0.4804,105.49,0.016485,0,2.3452,0.19589,15.083,1
0.13816,0.059891,1326.8,-5.2744,1012.1,0.063873,2,11,1.0067,36,0.020048,0.018058,261.36,0.50844,104.39,0.0159,0,0,0.16009,14.697,1
0.1445,0.049909,1453.2,-5.2551,1012.1,0.064145,2,11,1.0485,23,0.049873,0.020189,449.36,0.86849,0,0.037282,1,0,0.36026,13.982,1
0.17259,0.043557,1604.7,-4.9873,1012.1,0.020535,1,11,1.2542,19,0.078502,0.012574,827.11,1.1423,0,0.020392,0.70711,0,0.42489,6.892,1
0.21591,0.04265,2305.8,-4.7318,1012.1,0.023642,1,11,1.3364,18,0.079904,0.0062211,836.4,0.84157,104.39,0.0045979,0,2.3452,0.23375,3,1
0.23173,0.041742,2211.5,-4.688,990.53,0.018746,1,12,1.336,18,0.063242,0.0043519,166.58,0.5838,103.27,0.0078649,0,6,0.23765,0,1
0.25043,0.041742,2330.9,-4.5864,990.53,0.017043,1,17,1.4209,18,0.03506,0,631.97,0.21926,103.27,0.0068646,0,0,0.20732,0,1
0.24155,0.041742,2554.2,-4.667,968.99,0.013216,1,12,1.2755,18,0.076556,0.0043519,754.38,0.49957,102.14,0.0023851,0,5.4772,0.14985,3,1
