@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
16.16,5.067,43.066,0,1,0
88.049,4.7699,21.533,0,1,0
88.049,4.7699,21.533,0,1,0
7.4955,5.0332,21.533,0,1,0
7.4955,5.0332,21.533,0,1,0
175.18,4.5908,0,0.027985,3,0
175.18,4.5908,0,0.027985,3,0
27.009,4.9574,43.066,0,1,0
27.009,4.9574,43.066,0,1,0
167.74,4.7017,21.533,0.0070333,2,0
167.74,4.7017,21.533,0.0070333,2,0
190.47,4.7538,0,0.00027534,1,0
190.47,4.7538,0,0.00027534,1,0
10.659,5.2892,21.533,0.0113,6,0
10.659,5.2892,21.533,0.0113,6,0
6.2926,5.3477,43.066,0,1,0
6.2926,5.3477,43.066,0,1,0
1.4025,5.3597,21.533,0,1,0
1.4025,5.3597,21.533,0,1,0
69.799,5.1229,0,0,1,0
69.799,5.1229,0,0,1,0
125.33,4.9699,21.533,0,1,0
125.33,4.9699,21.533,0,1,0
34.056,5.3317,43.066,0,1,0
34.056,5.3317,43.066,0,1,0
0,5.218,21.533,0,1,0
0,5.218,21.533,0,1,0
80.401,4.9829,0,0.005505,12,0
80.401,4.9829,0,0.005505,12,0
56.41,5.1814,43.066,0.0054571,2,0
56.41,5.1814,43.066,0.0054571,2,0
81.903,4.7992,21.533,0.00018179,1,0
81.903,4.7992,21.533,0.00018179,1,0
139.81,4.6311,0,0,1,0
139.81,4.6311,0,0,1,0
38.291,4.8496,43.066,0,1,0
38.291,4.8496,43.066,0,1,0
350.89,3.8932,0,0,1,0
350.89,3.8932,0,0,1,0
5.1519,5.0189,43.066,0.028802,1,0
5.1519,5.0189,43.066,0.028802,1,0
67.532,4.7255,43.066,0,1,0
67.532,4.7255,43.066,0,1,0
67.87,4.7408,21.533,0.00041222,4,0
67.87,4.7408,21.533,0.00041222,4,0
156.51,4.4467,21.533,0,1,0
156.51,4.4467,21.533,0,1,0
92.793,4.9184,0,0,1,0
92.793,4.9184,0,0,1,0
71.779,5.5323,43.066,0.00025702,3,0
71.779,5.5323,43.066,0.00025702,3,0
602.56,5.32,43.066,0.064373,9,0
602.56,5.32,43.066,0.064373,9,0
307.39,5.3829,0,0.15855,9,0
307.39,5.3829,0,0.15855,9,0
70.265,5.4957,43.066,0.0096427,20,0
70.265,5.4957,43.066,0.0096427,20,0
127.69,5.4871,43.066,0.0011925,6,0
127.69,5.4871,43.066,0.0011925,6,0
99.664,5.1667,43.066,0.00028818,1,0
99.664,5.1667,43.066,0.00028818,1,0
164.19,5.1476,0,0.0070646,21,0
164.19,5.1476,0,0.0070646,21,0
14.101,5.3894,21.533,0,1,0
14.101,5.3894,21.533,0,1,0
273.38,4.8305,43.066,0.00010985,2,0
273.38,4.8305,43.066,0.00010985,2,0
52.533,5.1589,21.533,0,1,0
52.533,5.1589,21.533,0,1,0
222.11,4.6206,0,0.0023208,8,0
222.11,4.6206,0,0.0023208,8,0
22.144,4.974,43.066,0,1,0
22.144,4.974,43.066,0,1,0
69.733,4.8178,43.066,0,1,0
69.733,4.8178,43.066,0,1,0
270.29,4.1818,0,0.00421,2,0
270.29,4.1818,0,0.00421,2,0
2.0499,4.9907,0,0,1,0
2.0499,4.9907,0,0,1,0
59.058,5.3115,43.066,0,1,0
59.058,5.3115,43.066,0,1,0
34.142,4.8961,43.066,0,1,0
34.142,4.8961,43.066,0,1,0
32.83,4.8866,0,0,1,0
32.83,4.8866,0,0,1,0
66.164,4.8202,43.066,0,1,0
66.164,4.8202,43.066,0,1,0
53.599,4.7185,43.066,0,1,0
53.599,4.7185,43.066,0,1,0
48.157,4.7234,0,0.00027914,1,0
48.157,4.7234,0,0.00027914,1,0
222.48,4.1987,21.533,0,1,0
222.48,4.1987,21.533,0,1,0
139.91,4.5338,43.066,0,1,0
139.91,4.5338,43.066,0,1,0
109.35,4.51,0,0.029556,1,0
109.35,4.51,0,0.029556,1,0
22.819,4.8588,21.533,0,1,0
22.819,4.8588,21.533,0,1,0
84.102,4.7062,43.066,0,1,0
84.102,4.7062,43.066,0,1,0
22.907,5.0945,43.066,0,1,0
22.907,5.0945,43.066,0,1,0
67.739,4.7025,43.066,0,1,0
67.739,4.7025,43.066,0,1,0
19.402,5.0479,0,0,1,0
19.402,5.0479,0,0,1,0
49.868,4.7852,21.533,0,1,0
49.868,4.7852,21.533,0,1,0
101.56,4.6379,43.066,0,1,0
101.56,4.6379,43.066,0,1,0
33.879,4.8338,0,0,1,0
33.879,4.8338,0,0,1,0
120.9,4.6595,0,0.012987,9,0
120.9,4.6595,0,0.012987,9,0
218.36,4.4989,43.066,0.018988,1,0
218.36,4.4989,43.066,0.018988,1,0
2.3741,5.1013,21.533,0,1,0
2.3741,5.1013,21.533,0,1,0
35.36,4.9196,21.533,0,1,0
35.36,4.9196,21.533,0,1,0
118.78,4.672,21.533,0.0021052,4,0
118.78,4.672,21.533,0.0021052,4,0
117.84,4.6281,43.066,0,1,0
117.84,4.6281,43.066,0,1,0
46.601,4.7945,21.533,0,1,0
46.601,4.7945,21.533,0,1,0
21.499,4.8132,0,0,1,0
21.499,4.8132,0,0,1,0
54.767,4.6882,21.533,0,1,0
54.767,4.6882,21.533,0,1,0
100.84,4.5946,43.066,0.016489,5,0
100.84,4.5946,43.066,0.016489,5,0
203.81,4.2608,0,0,1,0
203.81,4.2608,0,0,1,0
10.652,4.887,21.533,0,1,0
10.652,4.887,21.533,0,1,0
24.083,4.8281,21.533,0,1,0
24.083,4.8281,21.533,0,1,0
241.9,4.1421,43.066,0,1,0
241.9,4.1421,43.066,0,1,0
22.7,4.7763,0,6.5466e-05,1,0
22.7,4.7763,0,6.5466e-05,1,0
40.575,4.7526,21.533,0,1,0
40.575,4.7526,21.533,0,1,0
3.0145,4.9063,43.066,0,1,0
3.0145,4.9063,43.066,0,1,0
1.1607,4.9473,43.066,0.0085885,1,0
1.1607,4.9473,43.066,0.0085885,1,0
25.694,5.0127,43.066,0,1,0
25.694,5.0127,43.066,0,1,0
47.857,5.137,0,0.0022641,5,0
47.857,5.137,0,0.0022641,5,0
36.581,5.0118,0,0,1,0
36.581,5.0118,0,0,1,0
171.46,4.527,43.066,0,1,0
171.46,4.527,43.066,0,1,0
115.73,4.6311,21.533,0.074373,1,0
115.73,4.6311,21.533,0.074373,1,0
197.11,4.5245,0,0.076699,1,0
197.11,4.5245,0,0.076699,1,0
41.787,5.027,43.066,0.061625,3,0
41.787,5.027,43.066,0.061625,3,0
3.6141,5.1471,43.066,0,1,0
3.6141,5.1471,43.066,0,1,0
55.356,5.0329,21.533,0,1,0
55.356,5.0329,21.533,0,1,0
16.118,5.061,0,0,1,0
16.118,5.061,0,0,1,0
1.2636,5.0497,21.533,0,1,0
1.2636,5.0497,21.533,0,1,0
80.2,4.8113,43.066,0,1,0
80.2,4.8113,43.066,0,1,0
462.78,4.4218,0,0.019905,2,0
462.78,4.4218,0,0.019905,2,0
309.21,4.4701,21.533,0.022168,2,0
309.21,4.4701,21.533,0.022168,2,0
379.1,4.4459,43.066,0.016029,2,0
379.1,4.4459,43.066,0.016029,2,0
335.01,4.5102,43.066,0.00078619,4,0
335.01,4.5102,43.066,0.00078619,4,0
665.86,4.234,0,0.069661,1,0
665.86,4.234,0,0.069661,1,0
468.49,4.5219,21.533,0.012202,3,0
468.49,4.5219,21.533,0.012202,3,0
810.28,4.0665,236.87,0.24984,1,0
810.28,4.0665,236.87,0.24984,1,0
60.411,4.7168,43.066,0,1,0
60.411,4.7168,43.066,0,1,0
21.64,4.7557,43.066,0,1,0
21.64,4.7557,43.066,0,1,0
10.648,5.0204,0,0,1,0
10.648,5.0204,0,0,1,0
45.532,4.7927,21.533,0,1,0
45.532,4.7927,21.533,0,1,0
2.0392,5.1025,43.066,0,1,0
2.0392,5.1025,43.066,0,1,0
7.6097,5.2828,21.533,0,1,0
7.6097,5.2828,21.533,0,1,0
39.936,4.943,0,0,1,0
39.936,4.943,0,0,1,0
15.788,5.2495,21.533,0,1,0
15.788,5.2495,21.533,0,1,0
115.34,5.1048,43.066,0,1,0
115.34,5.1048,43.066,0,1,0
32.573,5.0897,0,0,1,0
32.573,5.0897,0,0,1,0
0.41692,5.2024,0,0,1,0
0.41692,5.2024,0,0,1,0
122.04,4.961,21.533,0,1,0
122.04,4.961,21.533,0,1,0
19.946,5.2447,43.066,0,1,0
19.946,5.2447,43.066,0,1,0
90.718,5.1414,0,0,1,0
90.718,5.1414,0,0,1,0
7.7705,5.2494,0,0.0017816,6,0
7.7705,5.2494,0,0.0017816,6,0
170.43,4.6561,43.066,0,1,0
170.43,4.6561,43.066,0,1,0
0,5.3117,21.533,0,1,0
0,5.3117,21.533,0,1,0
33.036,5.2729,0,0,1,0
33.036,5.2729,0,0,1,0
6.8861,5.1126,21.533,0.0066693,6,0
6.8861,5.1126,21.533,0.0066693,6,0
197.4,4.3933,43.066,0,1,0
197.4,4.3933,43.066,0,1,0
72.043,4.7506,21.533,0,1,0
72.043,4.7506,21.533,0,1,0
45.416,4.6879,0,0,1,0
45.416,4.6879,0,0,1,0
60.86,4.7847,21.533,0,1,0
60.86,4.7847,21.533,0,1,0
265.85,4.6571,43.066,0.056079,2,0
265.85,4.6571,43.066,0.056079,2,0
0,5.0426,0,0.0001898,2,0
0,5.0426,0,0.0001898,2,0
9.045,4.917,43.066,0,1,0
9.045,4.917,43.066,0,1,0
18.222,4.8759,43.066,0,1,0
18.222,4.8759,43.066,0,1,0
22.74,4.9019,0,0,1,0
22.74,4.9019,0,0,1,0
71.536,4.7008,43.066,0,1,0
71.536,4.7008,43.066,0,1,0
126.07,4.8101,43.066,0,1,0
126.07,4.8101,43.066,0,1,0
44.973,4.9779,43.066,0.0068725,4,0
44.973,4.9779,43.066,0.0068725,4,0
47.6,5.3295,0,0.00046837,3,0
47.6,5.3295,0,0.00046837,3,0
85.129,4.7834,43.066,0,1,0
85.129,4.7834,43.066,0,1,0
38.335,4.9177,43.066,0,1,0
38.335,4.9177,43.066,0,1,0
7.8911,5.1207,21.533,0,1,0
7.8911,5.1207,21.533,0,1,0
126.09,4.7119,0,0.051384,6,0
126.09,4.7119,0,0.051384,6,0
30.79,5.0418,43.066,0,1,0
30.79,5.0418,43.066,0,1,0
67.115,4.7923,43.066,0,1,0
67.115,4.7923,43.066,0,1,0
131.93,4.6904,21.533,0,1,0
131.93,4.6904,21.533,0,1,0
5.8201,4.9947,0,0,1,0
5.8201,4.9947,0,0,1,0
27.329,5.1627,43.066,0,1,0
27.329,5.1627,43.066,0,1,0
28.288,4.839,43.066,0,1,0
28.288,4.839,43.066,0,1,0
108.68,4.6012,0,0.013447,4,0
108.68,4.6012,0,0.013447,4,0
92.028,4.5856,21.533,0.00024339,1,0
92.028,4.5856,21.533,0.00024339,1,0
71.005,4.6952,43.066,0,1,0
71.005,4.6952,43.066,0,1,0
3.3485,4.9691,43.066,0,1,0
3.3485,4.9691,43.066,0,1,0
38.322,4.7671,21.533,0,1,0
38.322,4.7671,21.533,0,1,0
0,4.9804,0,0,1,0
0,4.9804,0,0,1,0
33.08,5.1707,43.066,0,1,0
33.08,5.1707,43.066,0,1,0
104.48,4.6685,0,0,1,0
104.48,4.6685,0,0,1,0
30.693,4.8001,43.066,0,1,0
30.693,4.8001,43.066,0,1,0
49.605,5.2055,21.533,0,1,0
49.605,5.2055,21.533,0,1,0
40.94,4.7372,0,0,1,0
40.94,4.7372,0,0,1,0
19.452,4.9925,21.533,0,1,0
19.452,4.9925,21.533,0,1,0
88.937,4.626,21.533,0,1,0
88.937,4.626,21.533,0,1,0
42.618,5.1918,43.066,0,1,0
42.618,5.1918,43.066,0,1,0
105.15,4.6991,0,0,1,0
105.15,4.6991,0,0,1,0
36.483,5.2901,43.066,0.019905,4,0
36.483,5.2901,43.066,0.019905,4,0
19.322,5.276,43.066,0,1,0
19.322,5.276,43.066,0,1,0
34.808,5.3149,0,0,1,0
34.808,5.3149,0,0,1,0
41.123,4.9918,43.066,0,1,0
41.123,4.9918,43.066,0,1,0
7.9585,5.0097,21.533,0,1,0
7.9585,5.0097,21.533,0,1,0
105.5,4.6873,43.066,0,1,0
105.5,4.6873,43.066,0,1,0
117.68,4.7084,0,0,1,0
117.68,4.7084,0,0,1,0
71.432,4.8545,0,0,1,0
71.432,4.8545,0,0,1,0
99.873,4.7812,43.066,0,1,0
99.873,4.7812,43.066,0,1,0
16.648,5.0077,21.533,0.00016652,6,0
16.648,5.0077,21.533,0.00016652,6,0
80.49,4.6911,0,0,1,0
80.49,4.6911,0,0,1,0
121.36,4.6095,21.533,0,1,0
121.36,4.6095,21.533,0,1,0
64.29,4.7121,43.066,0.00026583,6,0
64.29,4.7121,43.066,0.00026583,6,0
52.396,4.6793,43.066,0,1,0
52.396,4.6793,43.066,0,1,0
169.75,4.3056,0,0,1,0
169.75,4.3056,0,0,1,0
70.01,4.5866,43.066,0.00033785,4,0
70.01,4.5866,43.066,0.00033785,4,0
46.65,4.7753,43.066,0,1,0
46.65,4.7753,43.066,0,1,0
43.099,4.8081,0,0.00097399,5,0
43.099,4.8081,0,0.00097399,5,0
31.824,5.0164,64.6,0.031863,2,0
31.824,5.0164,64.6,0.031863,2,0
0,4.9715,0,0,2,0
0,4.9715,0,0,2,0
23.215,4.9023,0,0.060937,4,0
23.215,4.9023,0,0.060937,4,0
47.729,4.8077,21.533,0,1,0
47.729,4.8077,21.533,0,1,0
0,5.1381,0,0,1,0
0,5.1381,0,0,1,0
0,5.231,0,0.0003846,1,0
0,5.231,0,0.0003846,1,0
43.445,5.1538,0,0,1,0
43.445,5.1538,0,0,1,0
134.52,4.9853,0,0.00081508,1,0
134.52,4.9853,0,0.00081508,1,0
219.49,4.9555,0,0.031431,1,0
219.49,4.9555,0,0.031431,1,0
455.59,4.8372,107.67,0.052613,1,0
455.59,4.8372,107.67,0.052613,1,0
389.55,4.932,86.133,0,1,0
389.55,4.932,86.133,0,1,0
329.37,5.008,0,0.12578,1,0
329.37,5.008,0,0.12578,1,0
489.28,4.8612,0,0.024934,1,0
489.28,4.8612,0,0.024934,1,0
388.23,5.0022,107.67,0.0010842,1,0
388.23,5.0022,107.67,0.0010842,1,0
351.78,5.0702,0,0.0016681,2,0
351.78,5.0702,0,0.0016681,2,0
310.37,4.9729,86.133,0,1,0
310.37,4.9729,86.133,0,1,0
558.5,4.7423,236.87,0.21982,1,0
558.5,4.7423,236.87,0.21982,1,0
270.22,5.0631,86.133,0.016869,4,0
270.22,5.0631,86.133,0.016869,4,0
176.96,5.1583,107.67,0.0075873,5,0
176.96,5.1583,107.67,0.0075873,5,0
320.26,5.043,0,0.0284,5,0
320.26,5.043,0,0.0284,5,0
356.32,4.961,107.67,0.044925,5,0
356.32,4.961,107.67,0.044925,5,0
205.03,5.1086,0,0.19289,7,0
205.03,5.1086,0,0.19289,7,0
272.8,4.9174,43.066,0.00042938,1,0
272.8,4.9174,43.066,0.00042938,1,0
330.08,4.8914,86.133,0,1,0
330.08,4.8914,86.133,0,1,0
188.27,5.0773,107.67,0.077583,6,0
188.27,5.0773,107.67,0.077583,6,0
170,5.1141,0,0.033195,6,0
170,5.1141,0,0.033195,6,0
375.97,4.8974,86.133,0.0093707,1,0
375.97,4.8974,86.133,0.0093707,1,0
159.49,5.1927,0,0.0031259,3,0
159.49,5.1927,0,0.0031259,3,0
189.79,5.0995,0,0,1,0
189.79,5.0995,0,0,1,0
164.55,5.0651,64.6,0.0091325,4,0
164.55,5.0651,64.6,0.0091325,4,0
250.52,4.9663,0,0,1,0
250.52,4.9663,0,0,1,0
143.89,5.1646,0,0.015396,4,0
143.89,5.1646,0,0.015396,4,0
127.95,5.1794,0,0.068411,7,0
127.95,5.1794,0,0.068411,7,0
414.41,4.8127,86.133,0.15869,7,0
414.41,4.8127,86.133,0.15869,7,0
216.32,4.9606,21.533,0.14144,7,0
216.32,4.9606,21.533,0.14144,7,0
199.58,4.9858,86.133,0.053896,6,0
199.58,4.9858,86.133,0.053896,6,0
165.69,5.0014,107.67,0.037155,5,0
165.69,5.0014,107.67,0.037155,5,0
238.83,4.8701,0,0.019805,2,0
238.83,4.8701,0,0.019805,2,0
231.64,4.8361,86.133,0.053072,1,0
231.64,4.8361,86.133,0.053072,1,0
363.18,4.716,107.67,0.16325,1,0
363.18,4.716,107.67,0.16325,1,0
432.83,4.6573,0,0.29331,1,0
432.83,4.6573,0,0.29331,1,0
326.56,4.7512,0,0.29995,1,0
326.56,4.7512,0,0.29995,1,0
384.51,4.7271,0,0.34638,1,0
384.51,4.7271,0,0.34638,1,0
528.31,4.6235,86.133,0.11591,1,0
528.31,4.6235,86.133,0.11591,1,0
1229.4,4.2173,323,0.68686,1,0
1229.4,4.2173,323,0.68686,1,0
1013.9,4.4792,344.53,0.99872,1,0
1013.9,4.4792,344.53,0.99872,1,0
1084.2,4.5173,301.46,0.87272,1,0
1084.2,4.5173,301.46,0.87272,1,0
519.03,4.8189,0,0.69987,1,0
519.03,4.8189,0,0.69987,1,0
848.9,4.5885,323,0.88078,1,0
848.9,4.5885,323,0.88078,1,0
1013.2,4.3523,323,0.69326,1,0
1013.2,4.3523,323,0.69326,1,0
437.04,4.7425,323,0.4466,1,0
437.04,4.7425,323,0.4466,1,0
355.55,4.8682,86.133,0.11323,1,0
355.55,4.8682,86.133,0.11323,1,0
447.04,4.8399,86.133,0.12977,1,0
447.04,4.8399,86.133,0.12977,1,0
476.22,4.826,0,0.33499,1,0
476.22,4.826,0,0.33499,1,0
454.18,4.741,0,0.18184,1,0
454.18,4.741,0,0.18184,1,0
372.95,4.8548,0,0.19283,3,0
372.95,4.8548,0,0.19283,3,0
380.79,4.9198,0,0.34712,3,0
380.79,4.9198,0,0.34712,3,0
455.54,4.7321,86.133,0.13927,1,0
455.54,4.7321,86.133,0.13927,1,0
404.55,4.7537,344.53,0.73308,1,0
404.55,4.7537,344.53,0.73308,1,0
1186.4,4.3995,0,0.73639,1,0
1186.4,4.3995,0,0.73639,1,0
1143.6,4.4178,0,0.74315,1,0
1143.6,4.4178,0,0.74315,1,0
837.51,4.4569,323,0.55818,1,0
837.51,4.4569,323,0.55818,1,0
476.83,4.5847,86.133,0.4206,1,0
476.83,4.5847,86.133,0.4206,1,0
530.49,4.5073,0,0.45786,1,0
530.49,4.5073,0,0.45786,1,0
259.87,4.9555,107.67,0.0061902,2,0
259.87,4.9555,107.67,0.0061902,2,0
193.17,4.9383,86.133,0.013055,1,0
193.17,4.9383,86.133,0.013055,1,0
187.29,4.9876,344.53,0.3746,1,0
187.29,4.9876,344.53,0.3746,1,0
493.02,4.8199,323,0.68682,1,0
493.02,4.8199,323,0.68682,1,0
494.27,4.704,344.53,0.63522,1,0
494.27,4.704,344.53,0.63522,1,0
374.74,4.8554,86.133,0.21275,3,0
374.74,4.8554,86.133,0.21275,3,0
251.28,4.9036,107.67,0.066899,8,0
251.28,4.9036,107.67,0.066899,8,0
577.77,4.6108,323,0.64684,3,0
577.77,4.6108,323,0.64684,3,0
670.67,4.5384,0,0.59566,1,0
670.67,4.5384,0,0.59566,1,0
585.21,4.5594,323,0.56308,1,0
585.21,4.5594,323,0.56308,1,0
476.17,4.5964,323,0.6077,1,0
476.17,4.5964,323,0.6077,1,0
253.41,4.9114,0,0.50459,1,0
253.41,4.9114,0,0.50459,1,0
544.27,4.4498,323,0.68854,1,0
544.27,4.4498,323,0.68854,1,0
543.84,4.7133,86.133,0.39921,1,0
543.84,4.7133,86.133,0.39921,1,0
216.15,4.9147,0,0.050822,2,0
216.15,4.9147,0,0.050822,2,0
100.93,5.0458,86.133,0.0007844,2,0
100.93,5.0458,86.133,0.0007844,2,0
166.29,5.0204,107.67,3.6264e-05,1,0
166.29,5.0204,107.67,3.6264e-05,1,0
168.58,5.0074,107.67,0,1,0
168.58,5.0074,107.67,0,1,0
257.66,4.813,107.67,0,1,0
257.66,4.813,107.67,0,1,0
391.15,4.7154,107.67,0,1,0
391.15,4.7154,107.67,0,1,0
315.44,4.7089,107.67,0.045027,1,0
315.44,4.7089,107.67,0.045027,1,0
715.89,4.3304,86.133,0.20545,1,0
715.89,4.3304,86.133,0.20545,1,0
569.85,4.4929,0,0.36484,1,0
569.85,4.4929,0,0.36484,1,0
450.07,4.6925,0,0.19721,2,0
450.07,4.6925,0,0.19721,2,0
358.79,4.6944,43.066,0.18217,1,0
358.79,4.6944,43.066,0.18217,1,0
519.31,4.5628,258.4,0.10969,2,0
519.31,4.5628,258.4,0.10969,2,0
519.74,4.536,86.133,0.31718,1,0
519.74,4.536,86.133,0.31718,1,0
328.07,4.8989,86.133,0.071064,1,0
328.07,4.8989,86.133,0.071064,1,0
546.02,4.7428,301.46,0.24741,1,0
546.02,4.7428,301.46,0.24741,1,0
488.03,4.899,86.133,0.43614,1,0
488.03,4.899,86.133,0.43614,1,0
622.86,4.7155,301.46,0.54507,1,0
622.86,4.7155,301.46,0.54507,1,0
538.6,4.7648,344.53,0.45468,1,0
538.6,4.7648,344.53,0.45468,1,0
568.38,4.791,86.133,0.25245,1,0
568.38,4.791,86.133,0.25245,1,0
428.22,4.9407,323,0.25857,2,0
428.22,4.9407,323,0.25857,2,0
147.21,4.9934,43.066,0,1,0
147.21,4.9934,43.066,0,1,0
131.95,4.9341,86.133,0,1,0
131.95,4.9341,86.133,0,1,0
12.586,5.1039,86.133,0,1,0
12.586,5.1039,86.133,0,1,0
0,5.2671,107.67,0,1,0
0,5.2671,107.67,0,1,0
159.23,4.902,107.67,0.10106,1,0
159.23,4.902,107.67,0.10106,1,0
38.076,5.0983,0,0.15428,2,0
38.076,5.0983,0,0.15428,2,0
175.93,4.9053,107.67,0,1,0
175.93,4.9053,107.67,0,1,0
200.69,4.817,86.133,0,1,0
200.69,4.817,86.133,0,1,0
118.46,5.0679,0,0.025359,5,0
118.46,5.0679,0,0.025359,5,0
169.71,5.411,0,0.028468,14,0
169.71,5.411,0,0.028468,14,0
368.48,5.4966,86.133,0.21321,9,0
368.48,5.4966,86.133,0.21321,9,0
364.97,5.4005,43.066,0.20373,9,0
364.97,5.4005,43.066,0.20373,9,0
141.74,5.5089,86.133,0.017725,15,0
141.74,5.5089,86.133,0.017725,15,0
232.47,5.4412,0,0.036161,25,0
232.47,5.4412,0,0.036161,25,0
125.34,5.302,86.133,0,1,0
125.34,5.302,86.133,0,1,0
162.59,5.3221,86.133,0.0011337,1,0
162.59,5.3221,86.133,0.0011337,1,0
175.14,5.1938,129.2,0.00087265,3,0
175.14,5.1938,129.2,0.00087265,3,0
304.31,5.0305,193.8,0.00013801,1,0
304.31,5.0305,193.8,0.00013801,1,0
188.93,5.0625,0,0.0097453,6,0
188.93,5.0625,0,0.0097453,6,0
147.92,5.0409,0,0.016814,7,0
147.92,5.0409,0,0.016814,7,0
363.35,4.6491,0,0.019881,4,0
363.35,4.6491,0,0.019881,4,0
284.76,4.783,0,0.029963,1,0
284.76,4.783,0,0.029963,1,0
85.496,5.1953,0,0,1,0
85.496,5.1953,0,0,1,0
73.115,5.1777,0,0,1,0
73.115,5.1777,0,0,1,0
141.55,5.0483,107.67,0.040432,1,0
141.55,5.0483,107.67,0.040432,1,0
86.499,5.0898,0,0.20774,1,0
86.499,5.0898,0,0.20774,1,0
144.13,5.0077,0,0.038237,2,0
144.13,5.0077,0,0.038237,2,0
147.73,5.0252,0,0.00036024,2,0
147.73,5.0252,0,0.00036024,2,0
131.17,5.0128,0,0.0075465,1,0
131.17,5.0128,0,0.0075465,1,0
110.56,5.0419,0,0,1,0
110.56,5.0419,0,0,1,0
251.16,4.8461,0,0,1,0
251.16,4.8461,0,0,1,0
245.97,4.919,107.67,0.096042,5,0
245.97,4.919,107.67,0.096042,5,0
220.84,4.9584,86.133,0.15757,5,0
220.84,4.9584,86.133,0.15757,5,0
179.77,5.0062,21.533,0.053317,3,0
179.77,5.0062,21.533,0.053317,3,0
259.59,4.8821,0,0.19041,2,0
259.59,4.8821,0,0.19041,2,0
503.54,4.6693,0,0.15322,3,0
503.54,4.6693,0,0.15322,3,0
439.84,4.6609,301.46,0.41831,1,0
439.84,4.6609,301.46,0.41831,1,0
144.7,5.015,64.6,0.34736,1,0
144.7,5.015,64.6,0.34736,1,0
167.04,5.0749,0,0.0018146,1,0
167.04,5.0749,0,0.0018146,1,0
121.29,5.204,0,0.054124,4,0
121.29,5.204,0,0.054124,4,0
261.93,4.9217,0,0.0012848,1,0
261.93,4.9217,0,0.0012848,1,0
165.14,5.1304,0,0.00038514,2,0
165.14,5.1304,0,0.00038514,2,0
252.81,5.0421,86.133,0.10294,2,0
252.81,5.0421,86.133,0.10294,2,0
326.58,4.9329,107.67,0.034671,3,0
326.58,4.9329,107.67,0.034671,3,0
336.3,4.9261,107.67,0.0049056,2,0
336.3,4.9261,107.67,0.0049056,2,0
226.4,4.96,86.133,0.043945,1,0
226.4,4.96,86.133,0.043945,1,0
378.17,4.8557,107.67,0.023044,3,0
378.17,4.8557,107.67,0.023044,3,0
103.19,5.104,21.533,0.10675,3,0
103.19,5.104,21.533,0.10675,3,0
175.07,5.0194,64.6,0.029911,1,0
175.07,5.0194,64.6,0.029911,1,0
198.11,4.9978,21.533,0.0080718,2,0
198.11,4.9978,21.533,0.0080718,2,0
112.65,5.1389,86.133,0,1,0
112.65,5.1389,86.133,0,1,0
145.78,5.0728,86.133,0,1,0
145.78,5.0728,86.133,0,1,0
116.14,5.1511,0,0.010085,1,0
116.14,5.1511,0,0.010085,1,0
154.3,5.1007,0,0,1,0
154.3,5.1007,0,0,1,0
169.15,5.0572,0,0.011473,3,0
169.15,5.0572,0,0.011473,3,0
359.85,4.8032,0,0.057172,2,0
359.85,4.8032,0,0.057172,2,0
164.49,5.1126,86.133,0,1,0
164.49,5.1126,86.133,0,1,0
296.79,4.8746,21.533,0.02125,1,0
296.79,4.8746,21.533,0.02125,1,0
407.31,4.7704,0,0.066038,3,0
407.31,4.7704,0,0.066038,3,0
156.93,5.1387,0,0,1,0
156.93,5.1387,0,0,1,0
265.05,5.0973,0,0.091141,3,0
265.05,5.0973,0,0.091141,3,0
243.76,5.0198,107.67,0.20521,2,0
243.76,5.0198,107.67,0.20521,2,0
239.92,5.0385,107.67,0.24128,2,0
239.92,5.0385,107.67,0.24128,2,0
139.4,5.0831,107.67,0.14483,1,0
139.4,5.0831,107.67,0.14483,1,0
201.92,4.9956,0,0.066027,2,0
201.92,4.9956,0,0.066027,2,0
438.47,4.791,258.4,0.55119,1,0
438.47,4.791,258.4,0.55119,1,0
103.24,5.1615,0,0.17903,3,0
103.24,5.1615,0,0.17903,3,0
233.39,4.8591,0,0.18167,1,0
233.39,4.8591,0,0.18167,1,0
232.21,4.8896,0,0.012289,1,0
232.21,4.8896,0,0.012289,1,0
427.23,4.7752,0,0.0036416,2,0
427.23,4.7752,0,0.0036416,2,0
199.77,5.0368,86.133,0.057664,1,0
199.77,5.0368,86.133,0.057664,1,0
247.9,4.9773,107.67,0.05196,2,0
247.9,4.9773,107.67,0.05196,2,0
117.1,4.9575,86.133,0.012723,1,0
117.1,4.9575,86.133,0.012723,1,0
168.86,4.9657,43.066,0.063439,1,0
168.86,4.9657,43.066,0.063439,1,0
148.55,4.9305,86.133,0.05392,2,0
148.55,4.9305,86.133,0.05392,2,0
69.012,5.0541,0,0.034781,3,0
69.012,5.0541,0,0.034781,3,0
104.18,5.2058,0,0.087366,3,0
104.18,5.2058,0,0.087366,3,0
309.45,5.1086,0,0.14267,4,0
309.45,5.1086,0,0.14267,4,0
367.01,4.7493,107.67,0.055855,1,0
