@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
919.97,4.5959,495.26,1
601.36,4.7364,473.73,1
697.69,4.6222,495.26,1
842.29,4.5165,495.26,1
1040.1,4.5248,495.26,1
1118.6,4.5915,473.73,1
1478.8,4.4381,473.73,1
888.66,4.6293,473.73,1
899.96,4.5221,473.73,1
1086,4.6698,473.73,1
1414.8,4.7248,452.2,1
1924,4.7084,301.46,1
1973.6,4.6986,172.27,1
1488.9,4.6551,366.06,1
1075.7,4.7327,430.66,1
932.54,4.7892,409.13,1
1048.1,4.7254,366.06,1
959.67,4.6077,366.06,1
755.97,4.78,667.53,1
790.88,4.7123,667.53,1
527.74,4.7974,667.53,1
471.28,4.6842,279.93,1
471.94,4.7285,64.6,1
883.83,4.4621,64.6,1
467.97,4.6465,258.4,1
0,4.9495,0,1
174.54,4.8489,0,1
215.9,4.9007,21.533,1
184.78,4.9686,646,1
105.65,5.1856,646,1
248.54,5.2337,43.066,1
350.96,4.9923,43.066,1
343.37,4.8988,215.33,1
207.9,4.9284,236.87,1
109.11,4.9216,129.2,1
52.66,4.8772,21.533,1
149.44,4.7351,301.46,1
251.63,4.6647,301.46,1
102.52,4.9263,301.46,1
382.1,4.7353,215.33,1
1131,4.3937,409.13,1
1786.2,4.1576,409.13,1
2566.5,4.1356,409.13,1
2550.8,4.2,430.66,1
2869.9,4.1131,430.66,1
2916.8,4.0643,430.66,1
3265.2,4.1851,409.13,1
3109,4.2174,409.13,1
1957.6,4.5445,409.13,1
2281.4,4.4423,387.6,1
2724.6,4.4006,387.6,1
1734.9,4.6074,473.73,1
2100.1,4.4365,301.46,1
2208.7,4.5361,279.93,1
1899.1,4.4291,387.6,1
944.93,4.7119,366.06,1
734.36,4.8027,409.13,1
785.31,4.8998,409.13,1
508.2,5.1445,301.46,1
672.78,5.0999,258.4,1
603.8,5.0783,538.33,1
559.64,5.0114,387.6,1
671.69,5.0428,559.86,1
726.57,4.908,301.46,1
810.9,4.9389,258.4,1
1061.8,4.8992,387.6,1
1555.8,4.7982,452.2,1
1450,4.7347,344.53,1
904.21,4.8661,323,1
567.65,4.9546,516.8,1
730.91,4.918,387.6,1
784.73,5.0415,344.53,1
994.16,4.901,323,1
631.81,4.9612,366.06,1
665.98,4.9631,279.93,1
941.79,4.8315,258.4,1
507.74,4.8608,538.33,1
707.74,4.6962,323,1
886.06,4.6393,279.93,1
682.84,4.7223,86.133,1
863.4,4.8154,107.67,1
1055.8,4.7921,86.133,1
863.94,4.8692,581.4,1
644.3,4.8937,624.46,1
834.67,4.8774,279.93,1
808.99,4.9872,646,1
1150.8,4.9608,366.06,1
1280.8,4.9658,279.93,1
1033.7,5.0703,258.4,1
1148.1,5.0168,1722.7,1
1298.7,4.8877,279.93,1
1719.6,4.9759,279.93,1
1727.3,4.993,2045.7,1
3221.6,5.1005,2110.3,1
5116.3,5.1797,2110.3,1
6156.9,5.2823,2497.9,1
5913.3,5.2104,2476.3,1
5943.4,5.2146,2497.9,1
5592.1,5.2927,1744.2,1
4795.4,5.2574,1421.2,1
5589.3,5.2644,2519.4,1
5714.6,5.2986,2519.4,1
5686.5,5.2325,2540.9,1
5683.5,5.1459,2540.9,1
5836.3,5.1174,2540.9,1
6000.5,5.0677,1399.7,1
5991.2,5.0857,1399.7,1
5946.5,5.1864,1399.7,1
6401.1,5.2505,1378.1,1
6326.1,5.2641,1378.1,1
6276.5,5.2276,1378.1,1
6824.7,5.2858,1356.6,1
6299.5,5.1895,1356.6,1
6358.1,5.1952,1356.6,1
6408.8,5.2275,1356.6,1
5848.5,5.2033,1356.6,1
6066.2,5.1942,1356.6,1
5703.9,5.223,1335.1,1
5651.8,5.1956,1335.1,1
5617.7,5.2122,1335.1,1
5655.4,5.1816,1313.5,1
5278.7,5.1081,2670.1,1
5022.2,5.1641,2670.1,1
5926.4,5.1633,2734.7,1
5456.9,5.1813,2799.3,1
5020.3,5.1728,2799.3,1
4570.3,5.0709,2756.2,1
4175.4,5.0661,2799.3,1
3933.1,4.9927,2691.7,1
4422.4,5.0356,1464.3,1
4454.2,5.0608,1421.2,1
4240.9,5.019,1421.2,1
4733.3,5.0527,1421.2,1
4414.7,5.0247,1399.7,1
4555.5,5.101,1421.2,1
4118.8,5.1137,1378.1,1
3671,4.9541,1378.1,1
3908.2,5.0798,1356.6,1
2929.4,4.936,1335.1,1
2777.9,4.9799,2734.7,1
2482.7,4.9289,2670.1,1
4475.1,5.1189,990.53,1
5841.7,5.0121,861.33,1
4853.8,4.9304,387.6,1
8100.9,4.9166,344.53,1
8043.5,4.9526,150.73,1
7520.5,4.8437,129.2,1
7135.6,4.8228,150.73,1
6033.3,4.8619,150.73,1
5870,4.7972,193.8,1
4777.2,4.8033,193.8,1
4874.9,4.8552,323,1
4610.3,4.6504,323,1
4079.7,5.1093,0,1
4432,5.092,0,1
2988.2,5.0173,172.27,1
3180.2,4.9169,0,1
2826.8,4.9316,21.533,1
2193.1,4.9521,21.533,1
2397.4,4.9395,193.8,1
2094.8,4.8955,21.533,1
2416.8,4.9505,21.533,1
2528.5,5.2204,21.533,1
3445,5.4095,258.4,1
2583.7,5.2775,279.93,1
1990.6,5.1849,258.4,1
2209.3,5.0266,258.4,1
2147.7,4.9981,258.4,1
1210,5.0897,279.93,1
681.72,5.2043,904.39,1
1030.8,5.0117,193.8,1
739.59,5.0529,21.533,1
744.59,5.077,21.533,1
649.48,5.0645,258.4,1
466.62,5.0929,279.93,1
323.88,5.0867,882.86,1
333.53,5.0654,172.27,1
427.16,4.9532,193.8,1
286.08,4.9112,904.39,1
255.39,4.9637,904.39,1
157.37,4.9825,925.93,1
226.8,4.994,925.93,1
196.27,4.9887,925.93,1
124.37,4.9778,925.93,1
166.11,4.9918,947.46,1
146.1,4.9723,925.93,1
164.95,4.9606,925.93,1
123.99,4.9958,925.93,1
91.412,5.0071,904.39,1
132.44,4.9566,882.86,1
82.737,4.9433,882.86,1
42.737,5.0031,882.86,1
74.815,5.1175,861.33,1
16.913,5.0663,861.33,1
107.02,5.005,861.33,1
82.504,4.9973,861.33,1
108.38,4.9746,861.33,1
16.373,4.9994,861.33,1
28.208,5.0064,818.26,1
0,5.1096,818.26,1
0,5.13,775.2,1
36.335,5.1671,301.46,1
129.61,5.0394,323,1
83.786,5.1055,107.67,1
121.59,5.1981,150.73,1
345.95,5.1899,129.2,1
170.24,5.2395,150.73,1
491.86,5.0138,689.06,1
277.27,5.1329,710.6,1
332.05,5.1527,344.53,1
95.855,5.2787,689.06,1
185.9,5.158,667.53,1
126.99,5.2844,323,1
228.77,5.1555,710.6,1
336.28,5.1846,344.53,1
574.64,5.0273,689.06,1
453.76,4.9911,689.06,1
637.46,4.9343,689.06,1
510.74,4.9838,452.2,1
434.15,5.0678,129.2,1
852.17,4.9476,323,1
669.81,5.0605,129.2,1
636.64,4.8924,710.6,1
462.45,4.955,732.13,1
709.53,5.0221,732.13,1
705.24,4.9962,301.46,1
511.26,4.8868,732.13,1
632.62,4.8939,732.13,1
861.3,5.0806,689.06,1
835.28,4.997,667.53,1
540.9,5.0129,710.6,1
746.12,5.0017,667.53,1
647.94,4.8538,344.53,1
878.74,4.7051,323,0
949.82,4.6066,387.6,0
1469.8,4.5154,430.66,0
2523.3,4.2358,430.66,0
2682.2,4.1877,430.66,0
2218.9,4.4985,430.66,0
994.29,4.7728,107.67,0
837.47,4.7383,409.13,0
874.65,4.7958,430.66,0
947.48,5.2261,258.4,0
642.44,4.9784,323,0
623.01,4.9711,452.2,0
381.98,5.0281,387.6,0
749.07,4.7909,366.06,0
753.86,4.9756,387.6,0
1150.5,5.0912,366.06,0
856.32,4.969,387.6,0
437.03,5.0665,387.6,0
535.46,5.0231,387.6,0
754.6,4.9077,602.93,0
862.99,4.9277,387.6,0
575.21,5.0376,172.27,0
1033.9,4.9762,366.06,0
1235.7,4.9855,366.06,0
909.04,4.9923,968.99,0
519.01,5.1268,947.46,0
1020.3,5.1163,344.53,0
1011.5,4.9523,344.53,0
538.9,5.1062,323,0
526.75,5.0638,624.46,0
398.69,5.1211,107.67,0
465.55,5.1272,301.46,0
428.81,5.1946,624.46,1
691.71,5.0338,301.46,1
861.6,5.0575,667.53,1
831.17,5.0447,710.6,1
890.49,4.9405,710.6,1
981.49,4.9954,710.6,1
1396.1,5.1605,710.6,1
771.29,5.0948,710.6,1
941.76,5.0119,323,1
958.01,4.9757,323,1
615.16,4.9956,710.6,1
498.76,4.9396,710.6,1
480.04,4.8642,710.6,1
498.42,4.8929,710.6,1
556.31,4.9504,710.6,1
567.02,5.0804,710.6,1
545.89,5.1149,710.6,1
458.45,5.1566,732.13,1
658.26,5.0928,323,1
673.11,5.0434,344.53,1
538.81,5.1983,323,1
511.84,5.196,323,1
780.4,5.2257,323,1
1400.7,5.1674,1098.2,1
2851.6,5.1692,344.53,1
2695.6,5.1374,861.33,1
3732,5.0958,1098.2,1
4048.2,5.2813,2476.3,1
4393.8,5.1472,2476.3,1
4443.2,5.1694,2476.3,1
4880.9,5.1908,1873.4,1
4938.5,5.2371,2497.9,1
5196.9,5.2854,2497.9,1
4254.6,5.3051,2734.7,1
3988.7,5.269,1722.7,1
4177.6,5.2495,1012.1,1
5087.8,5.3012,710.6,1
5330,5.2939,1507.3,1
5233.1,5.3082,1485.8,1
4693.2,5.3322,1550.4,1
5818.7,5.297,2777.8,1
6517.2,5.2938,2734.7,1
5998.9,5.2966,1399.7,1
6042.7,5.2298,1399.7,1
6600.1,5.32,2993.1,1
6339.8,5.277,1421.2,1
6515.4,5.299,1421.2,1
7076.1,5.2779,2993.1,1
6678.6,5.2302,2971.6,1
7262.5,5.2814,2950,1
7835.4,5.1772,1464.3,1
6486.9,5.209,1464.3,1
6223.1,5.1967,1464.3,1
6382.6,5.3168,2950,1
5848.1,5.2368,1421.2,1
5914.9,5.2259,1464.3,1
6323.6,5.1833,1421.2,1
5865.1,5.2012,1399.7,1
4928.8,5.1802,1378.1,1
5076.8,5.2516,1335.1,1
5056.7,5.261,1464.3,1
4870.4,5.2484,1679.6,1
5259.3,5.2512,1658.1,1
5196,5.2201,1636.5,1
5193.8,5.2098,1593.5,1
4838.6,5.1758,3036.2,1
4284.6,5.1502,2950,1
5065.5,5.1529,2928.5,1
4793.5,5.0778,2928.5,1
4919.2,5.1561,2971.6,1
4065.3,5.0739,2820.8,1
4801.6,5.146,1507.3,1
3822,5.0996,1485.8,1
4399.8,5.1362,2820.8,1
3728.7,5.0683,1464.3,1
3742.3,5.1294,1464.3,1
4281.6,5.3197,2777.8,1
4485.4,5.2912,1442.7,1
3946.4,5.2108,2863.9,1
3905.8,5.039,1421.2,1
3953.1,5.1188,1421.2,1
3817.5,5.0305,1399.7,1
3389.4,5.0528,1378.1,1
3547.2,4.9868,1378.1,1
3253.1,4.9899,1356.6,1
3218.7,4.9208,1356.6,1
3297.1,4.9349,1356.6,1
3017.1,4.8319,1356.6,1
3413.4,4.9381,1378.1,1
3549.1,4.9096,1378.1,1
3552.5,4.8591,1378.1,1
3692.2,5.0337,1399.7,1
2829.2,4.7656,1378.1,1
3308.6,4.9285,1356.6,1
2444.2,4.7891,1335.1,1
2335.7,4.8848,1313.5,1
2594.2,4.981,1292,1
1857.5,4.8473,2907,1
2088.7,5.0111,2928.5,1
2279.3,4.9692,2907,1
2416.6,4.9332,1292,1
1843.6,4.8913,2907,1
1993,4.8749,1292,1
2019.4,5.0521,1270.5,1
1655.9,5.0329,2820.8,1
1371.6,5.0176,2799.3,1
1333.9,5.155,2756.2,1
1108.9,5.1412,2713.2,1
928.83,5.2083,2713.2,1
1021.9,5.1662,2713.2,1
947.7,5.1545,366.06,1
794.59,5.1146,925.93,1
1023.4,5.0442,387.6,1
1094.2,5.0158,925.93,1
835.78,4.9951,904.39,1
688.31,4.9916,861.33,1
430.66,5.1957,430.66,1
633.73,5.0141,538.33,1
617.74,5.0026,538.33,1
527.32,4.9899,538.33,1
462.37,4.965,861.33,1
263.26,5.2996,366.06,1
296.83,5.2047,279.93,1
175.21,5.2524,366.06,1
168.07,5.2001,602.93,1
257.88,5.434,366.06,1
569.31,5.3869,387.6,1
535.74,5.3229,387.6,1
450.65,5.2426,646,1
237.22,5.2987,409.13,1
312.96,5.2121,882.86,1
280.61,5.2862,904.39,1
95.477,5.3044,667.53,1
523.46,5.187,387.6,1
327.14,5.2811,818.26,1
552.87,5.0829,753.66,1
415.02,5.0184,775.2,1
1488,5.1279,947.46,1
2489.8,4.7939,925.93,1
1328.6,5.0599,796.73,1
1152.7,5.0931,818.26,1
1184.8,5.2333,818.26,1
1042.6,5.1568,796.73,1
1079,5.129,818.26,1
1123.8,5.2401,818.26,1
1251.2,5.2213,818.26,1
1499.1,5.1118,796.73,1
1257.1,5.2251,710.6,1
1502.1,5.1742,796.73,1
1257.4,5.0798,689.06,1
906.17,5.1469,689.06,1
961.99,5.1312,667.53,1
752.37,5.1532,667.53,1
511,5.1986,646,1
539.78,5.1829,667.53,1
974.85,5.1548,667.53,1
1006,5.2216,667.53,1
1047.1,5.1902,667.53,1
1008.5,5.1382,258.4,1
1052.6,4.9939,258.4,1
1020,4.9671,43.066,1
1049.4,5.1433,64.6,1
789.97,5.0981,667.53,1
1044.4,4.8806,279.93,1
1484.3,4.811,279.93,1
1029.5,5.043,64.6,1
830.37,5.1079,64.6,1
1014.8,5.2604,279.93,1
1154.3,5.319,624.46,1
1173.7,5.2463,279.93,1
1028.8,5.1654,839.79,1
942.25,5.1162,279.93,1
290.17,5.1674,301.46,0
1002.7,5.1851,796.73,0
992.11,5.1648,796.73,0
842.01,5.308,753.66,0
1887.2,5.3717,818.26,0
2183.2,5.3976,839.79,0
1919,5.3908,2002.6,0
2188.4,5.3692,925.93,0
1997.6,5.4234,861.33,0
2862.4,5.3169,818.26,0
2560.3,5.3375,796.73,0
1759.5,5.441,279.93,0
1565.7,5.4342,839.79,0
1298.6,5.4002,258.4,0
639.04,5.4851,0,0
531.91,5.3906,279.93,0
601.05,5.3628,495.26,0
683.52,5.2672,279.93,0
703.38,5.1973,279.93,0
391.46,5.3791,516.8,0
1776.1,5.1708,1227.4,0
1397.6,5.1542,1227.4,0
1368.3,5.2549,193.8,0
777.31,5.1633,818.26,0
430.68,5.1546,301.46,0
1586.5,5.3052,861.33,0
2154,5.2091,818.26,0
1577.3,5.1915,839.79,0
1048.8,5.2284,839.79,0
820.47,5.2083,839.79,0
947.35,5.3836,710.6,0
1440,5.3218,1378.1,0
799.2,5.358,1098.2,0
690.65,5.3478,538.33,0
623.91,5.3614,409.13,0
692.52,5.3192,495.26,1
560.45,5.2915,538.33,1
775.44,5.1694,559.86,1
580.72,5.1949,602.93,1
631.22,5.0921,624.46,1
804.13,4.9814,624.46,1
582.08,5.012,236.87,1
693.98,4.9887,258.4,1
554.33,4.9333,258.4,1
431.39,4.9616,236.87,1
694.63,4.9417,236.87,1
382.53,5.0192,236.87,1
372.74,5.0027,258.4,1
496.71,4.8406,258.4,1
381.72,4.9574,258.4,1
345.89,4.9644,258.4,1
425.39,5.092,258.4,1
433.68,4.9884,258.4,1
422.58,4.858,258.4,1
351.05,4.9866,258.4,1
242.48,5.1032,236.87,1
171.8,5.2259,258.4,1
286.43,5.1692,236.87,1
381.24,5.2233,236.87,1
1003,5.4836,236.87,1
836.13,5.3559,236.87,1
804.37,5.2353,236.87,1
689.96,5.2742,236.87,1
621.06,5.2491,236.87,1
718.13,5.11,236.87,1
635.17,5.2697,236.87,1
1105.4,4.987,602.93,1
877.6,5.1288,624.46,1
1431.7,5.1929,236.87,1
2372,5.1486,839.79,1
3071.9,5.1214,559.86,1
2824.1,5.1956,624.46,1
3212.5,5.2445,2325.6,1
2994.5,5.1876,861.33,1
3268.8,5.1957,581.4,1
2793.4,5.2561,602.93,1
2598.3,5.2395,968.99,1
2978.5,5.3018,904.39,1
4645.8,5.1744,2519.4,1
4317.8,5.3251,2540.9,1
5104.3,5.2581,2648.6,1
4963.2,5.2468,1442.7,1
4476.1,5.3911,1313.5,1
5277.8,5.3266,2627.1,1
5002.2,5.3715,2713.2,1
5325.2,5.3305,2713.2,1
4732.1,5.2991,1227.4,1
4425.9,5.2857,1119.7,1
4054.2,5.3204,1248.9,1
4126.5,5.283,2713.2,1
3826.1,5.2589,1248.9,1
4304.4,5.299,1184.3,1
3607.6,5.2626,1292,1
4701.5,5.1746,1248.9,1
3896.2,5.2381,1076.7,1
3140.3,5.2872,1227.4,1
3851.6,5.2348,1248.9,1
3827.1,5.2181,1292,1
3697.1,5.1454,1270.5,1
3990.3,5.1126,1248.9,1
4419.3,5.192,1227.4,1
3726,5.1653,1227.4,1
3455.2,5.187,2820.8,1
4276,5.1544,2799.3,1
3844.4,5.1349,2777.8,1
3835.1,5.1445,2777.8,1
3997,5.1126,2734.7,1
4092.3,5.2259,1292,1
3935,5.1881,1270.5,1
4224.6,5.2152,301.46,1
4009.1,5.2342,301.46,1
3963.8,5.1706,2799.3,1
3875.2,5.2011,2863.9,1
3836.5,5.1574,323,1
3078.2,5.1998,301.46,1
2689.9,5.1333,301.46,1
2308.6,5.1154,2842.4,1
1916.4,5.0215,301.46,1
2464.4,5.0265,301.46,1
2689.3,5.0866,301.46,1
1852.7,5.118,1313.5,1
2164.5,5.2258,301.46,1
1942,5.2338,279.93,1
1995.9,5.1274,301.46,1
2248.3,5.0245,279.93,1
2341,5.1456,279.93,1
2398.2,5.0673,301.46,1
2183.4,4.9879,301.46,1
2533.6,5.1691,279.93,1
2156.4,5.1252,279.93,1
1801.8,5.0308,1313.5,1
1999.8,5.1775,1313.5,1
2201.2,5.155,1356.6,1
1899.1,5.2277,2605.5,1
1580.4,5.209,1399.7,1
1722.3,5.1281,1378.1,1
1704.6,5.2669,1378.1,1
2329.1,5.2398,1378.1,1
2094.3,5.1937,1421.2,1
1841.1,5.1174,1399.7,1
1660.5,5.0852,1421.2,1
1478.5,5.0333,1507.3,1
1896.1,5.1377,1528.9,1
1763.9,5.1659,1464.3,1
1671.9,5.108,1464.3,1
2022.3,5.0648,1528.9,1
2197.5,5.1678,1528.9,1
1595.6,5.1343,2907,1
2248.5,5.264,1507.3,1
2090,5.0908,1528.9,1
1547.2,5.1364,2950,1
2195.3,5.191,1550.4,1
2378,5.1987,3014.6,1
1350.2,5.1354,1464.3,1
1431.6,5.0935,301.46,1
1786.3,5.0773,1507.3,1
1344.9,5.1841,301.46,1
2018.8,5.1502,1464.3,1
1707.3,5.1359,1485.8,1
2174.8,5.1343,1464.3,1
1321.8,5.0428,1464.3,1
1755.1,5.0894,1464.3,1
1035.5,5.0212,236.87,1
1041.4,4.9938,236.87,1
1012,5.0644,1378.1,1
771.14,4.9537,1356.6,1
1008.6,4.9579,344.53,1
799.14,4.8993,323,1
454.36,4.9014,86.133,1
599.83,5.1571,64.6,1
601.61,5.1377,86.133,1
407.03,4.9977,2799.3,1
347.43,5.0379,2777.8,1
533.83,4.9761,1055.1,1
506.98,4.8991,107.67,1
612.04,4.8289,344.53,1
1114.6,4.5379,344.53,1
401.83,4.8367,796.73,1
382.27,4.9667,775.2,1
333.41,5.1471,775.2,1
274.21,5.1881,796.73,1
115.04,5.2138,775.2,1
96.057,5.2827,753.66,1
63.523,5.3752,689.06,1
86.623,5.344,279.93,1
8.9295,5.4243,301.46,0
158.71,5.2073,301.46,0
99.762,5.2171,86.133,0
109.16,5.1884,301.46,0
0,5.3055,279.93,0
128.65,5.1692,279.93,0
77.83,5.0758,258.4,0
0,5.1774,279.93,0
304.22,4.8684,323,0
247.47,4.9208,344.53,0
123.95,4.9329,495.26,0
381.84,4.7404,258.4,0
344.66,4.6991,258.4,0
358.16,4.6593,301.46,0
935.92,4.353,344.53,0
2319.5,3.9774,323,0
1788.2,3.9697,323,0
935.76,4.3599,301.46,0
826.35,4.2555,301.46,0
750.72,4.3664,323,0
777.83,4.3329,323,0
177.97,4.6309,107.67,0
516.47,4.5085,64.6,0
648.87,4.6945,323,0
521.17,4.64,301.46,0
867.93,4.9077,301.46,0
606.67,5.0269,279.93,0
619.95,5.0153,86.133,0
581.64,5.1464,86.133,0
480.31,5.0734,64.6,0
111.35,5.3788,279.93,0
286.71,5.2022,236.87,0
254.04,5.1973,301.46,0
305.43,5.0069,215.33,0
465.37,4.8344,236.87,0
468.29,4.6855,215.33,0
550.79,4.6265,236.87,0
677.14,4.6428,236.87,0
337.08,4.7277,667.53,0
475.39,4.6825,452.2,0
368.04,4.6251,473.73,0
145.68,4.7544,64.6,0
198.47,4.928,64.6,0
154.83,4.854,64.6,0
86.459,4.8439,236.87,0
48.618,4.9567,172.27,0
88.056,4.9168,64.6,0
135.39,4.9711,258.4,0
32.793,5.0164,150.73,0
106.18,4.8612,409.13,0
129.42,4.8234,64.6,0
0,4.8952,64.6,0
46.929,4.9559,409.13,0
123.2,4.8323,258.4,0
135.83,4.8209,366.06,0
725.43,4.4472,86.133,0
428.44,4.611,495.26,0
441.31,4.6902,495.26,0
766.5,4.5846,452.2,0
1004.2,4.5932,495.26,0
1096.9,4.5136,258.4,1
798.22,4.7039,624.46,1
775.91,4.7291,646,1
636.05,4.6171,624.46,1
688.6,4.5707,236.87,1
708.95,4.7097,215.33,1
658.88,4.7003,215.33,1
575.82,4.7808,581.4,1
987.98,4.6593,667.53,1
1659.6,4.5039,150.73,1
1480.3,4.5809,150.73,1
1324.6,4.75,646,1
2036.7,4.5857,667.53,1
1787.2,4.6304,710.6,1
2151.9,4.6207,150.73,1
2422,4.6828,818.26,1
2115.6,4.7468,624.46,1
2571.1,4.6745,667.53,1
2139,4.737,86.133,1
2262.1,4.7155,409.13,1
2599.3,4.6091,452.2,1
1949.2,4.619,538.33,1
1635.6,4.6865,538.33,1
1628,4.7884,538.33,1
2106.7,4.7082,279.93,1
1523,4.84,559.86,1
1295.2,4.9657,150.73,1
1413.5,4.9402,258.4,1
1569.9,4.8911,258.4,1
1806.9,4.7746,236.87,1
1891.6,4.715,258.4,1
1499.8,4.9115,236.87,1
946.18,4.9222,258.4,1
934.25,4.9775,236.87,1
1103.6,4.9589,495.26,1
910.45,5.1079,516.8,1
1116.6,5.0771,516.8,1
1719.9,5.0755,516.8,1
2155,5.2195,538.33,1
2877,5.1373,753.66,1
2597.2,5.2209,710.6,1
3331.3,5.2183,2217.9,1
4445,5.1314,1571.9,1
4671.7,5.2504,2002.6,1
4371.2,5.2336,2390.2,1
3512.7,5.2973,2347.1,1
4786.9,5.2394,2347.1,1
4592.8,5.2922,796.73,1
4592.2,5.2635,990.53,1
4123.9,5.2695,2411.7,1
3489.5,5.2143,1141.3,1
4070.2,5.2188,452.2,1
3460.6,5.3268,2390.2,1
3567.9,5.1805,2433.3,1
3600.7,5.17,818.26,1
3474.7,5.2338,1012.1,1
3721.3,5.1926,1055.1,1
4932,5.2164,193.8,1
5400.2,5.2354,2497.9,1
4692.9,5.1859,193.8,1
4485.5,5.1813,818.26,1
5165.5,5.1612,1012.1,1
3432.4,5.1083,1033.6,1
4189.4,5.1207,2433.3,1
2908.6,5.1321,1033.6,1
3701.3,5.0062,990.53,1
2799.9,5.1216,818.26,1
2479.6,5.0363,818.26,1
2472.8,5.0083,796.73,1
2590.6,5.016,796.73,1
2218,5.0673,796.73,1
1805.4,5.0606,796.73,1
1629,5.0598,796.73,1
1413.1,4.9367,775.2,1
1532.3,4.9406,775.2,1
1729.6,4.7082,775.2,1
2526.3,4.4946,775.2,1
2443.9,4.4466,753.66,1
2571.5,4.3601,753.66,1
2841,4.4295,732.13,1
2119.7,4.4557,732.13,1
1554.2,4.5053,732.13,1
2143.9,4.3649,732.13,1
1933.1,4.2543,732.13,1
1338.1,4.4608,732.13,1
862.97,4.5671,732.13,1
982.42,4.4936,732.13,1
1163.2,4.404,409.13,1
1128.4,4.4564,732.13,1
960.25,4.4619,710.6,1
918.3,4.4217,710.6,1
671.34,4.3978,387.6,1
622.09,4.3726,387.6,1
493.06,4.4091,387.6,1
526.29,4.4672,366.06,1
313.27,4.5464,387.6,1
290.12,4.5949,366.06,1
271.79,4.8747,366.06,1
286.14,4.8443,366.06,1
329.85,4.8693,344.53,1
477.93,4.9051,344.53,1
505.47,4.8009,344.53,1
409.19,4.8765,344.53,1
378.8,5.0709,323,1
292.89,5.0707,301.46,1
312.65,5.0677,301.46,1
75.124,5.153,301.46,1
212.71,4.9536,279.93,1
271.72,5.1921,796.73,1
900.69,4.9385,279.93,1
491.63,4.8675,279.93,1
443.6,4.9316,409.13,1
557.3,4.8153,387.6,1
599.39,4.7715,279.93,1
689.62,4.8947,344.53,1
657.82,5.3478,0,1
869.04,5.3479,21.533,0
1283.1,5.3339,193.8,0
1597.7,5.4498,193.8,0
1271.3,5.314,215.33,0
777.69,5.2507,21.533,0
565.45,5.2914,21.533,0
403.67,5.2447,21.533,0
517.47,5.2978,0,0
571.24,5.3414,0,0
360.09,5.2456,193.8,0
155.27,5.4032,193.8,0
517.74,5.4036,193.8,0
467.66,5.3841,193.8,0
446.38,5.3842,215.33,0
245.7,5.4543,301.46,0
245.32,5.3148,279.93,0
222.35,5.3597,387.6,0
235.87,5.5298,215.33,0
216.6,5.4476,387.6,0
105.54,5.3403,279.93,0
35.791,5.367,258.4,0
50.476,5.3168,43.066,0
77.552,5.1951,64.6,0
250.25,5.314,495.26,0
177.48,5.2048,495.26,0
196.66,5.1796,215.33,0
251.26,5.2861,387.6,0
87.691,5.2454,236.87,0
202.23,4.9956,43.066,0
0,4.9218,64.6,0
0,4.8242,0,0
25.366,4.9033,43.066,0
38.905,5.053,43.066,0
44.74,5.069,21.533,0
18.51,4.7562,21.533,0
1.9576,4.8307,21.533,0
0,4.9072,43.066,0
8.8126,5.0986,0,0
58.794,5.0997,21.533,0
122.49,4.9674,43.066,0
234.92,4.7769,0,0
552.38,4.4956,43.066,1
784.79,4.2739,667.53,1
829.41,4.2798,689.06,1
871.41,4.1352,689.06,1
764.83,4.0804,667.53,1
708.15,4.1948,646,1
712.47,4.1278,646,1
597.29,4.2004,624.46,1
589.66,4.1906,624.46,1
550.06,4.1973,43.066,1
668.47,4.1003,43.066,1
557.25,4.2251,624.46,1
538.44,4.2371,21.533,1
521.19,4.1481,624.46,1
552.48,4.1658,43.066,1
575.36,4.1213,0,1
641.82,4.0977,624.46,1
636.66,4.1128,602.93,1
560.48,4.208,43.066,1
772.72,4.1303,624.46,1
750.89,4.1608,624.46,1
740.12,4.2027,602.93,1
745.88,4.1804,602.93,1
653.14,4.2567,602.93,1
651.53,4.3047,602.93,1
632.07,4.4294,602.93,1
564.29,4.5812,21.533,1
523.58,4.6349,0,1
549.69,4.7754,43.066,1
576.6,4.6699,43.066,1
389.54,4.806,0,1
479.78,4.8429,21.533,1
447.68,4.8034,818.26,1
429.07,4.68,21.533,1
386.59,4.6788,0,1
287.79,4.7767,43.066,1
310.42,4.7459,43.066,1
382.76,4.6493,0,1
264.08,4.8037,0,1
280.48,4.7277,43.066,1
168.3,4.9307,43.066,1
85.346,4.9658,0,1
117.5,5.0226,21.533,1
343.22,4.6677,43.066,1
253.46,4.8329,43.066,1
207.61,4.7701,0,1
102.61,5.0183,21.533,1
103.92,4.9669,43.066,1
58.469,4.9824,21.533,1
20.68,5.1462,0,1
33.705,5.1131,21.533,1
32.775,5.2717,43.066,1
79.448,4.8111,21.533,1
71.048,4.9548,0,1
62.177,5.0668,21.533,1
104.87,5.023,43.066,1
139.22,4.8687,21.533,1
153.61,4.8036,0,1
88.35,4.9705,43.066,1
155.28,4.9284,43.066,1
177.76,4.8036,21.533,1
157.57,4.7815,0,1
269.55,4.7814,43.066,1
244.34,4.768,43.066,1
