@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.15778,0.083617,0.019964,0.016334,1082.5,957.16,4.4515,0.18915,344.53,323,0.047991,0.033236,83,68,0.98436,0.98436,3,2,1
0.16912,0.09495,0.019964,0.016334,1239.9,1114.5,4.476,0.21372,344.53,323,0.041539,0.026784,83,68,0.98756,0.98756,3,2,1
0.19178,0.11762,0.020871,0.017241,1241.3,1116,4.4476,0.18523,344.53,323,0.041377,0.026622,85,70,0.95804,0.95804,3,2,1
0.1783,0.10413,0.019964,0.016334,1175.2,1049.8,4.4582,0.1959,344.53,323,0.039972,0.025217,85,70,0.81233,0.81233,3,2,1
0.1581,0.083931,0.029946,0.026316,1275.3,1150,4.4102,0.14791,344.53,323,0.054584,0.039829,86,71,1.0796,1.0796,3,2,1
0.1818,0.10763,0.039927,0.036298,1225.2,1099.8,4.4449,0.18261,344.53,323,0.041114,0.026359,86,71,1.0105,1.0105,3,2,1
0.1896,0.11543,0.040835,0.037205,1071,945.68,4.5001,0.23773,344.53,323,0.04288,0.028125,86,71,0.96437,0.96437,4,3,1
0.18294,0.10877,0.033575,0.029946,1007.7,882.4,4.6348,0.37243,323,301.46,0.04183,0.027075,85,70,0.68336,0.68336,2,1,1
0.17388,0.099712,0.025408,0.021779,1161.3,1035.9,4.3227,0.060345,344.53,323,0.048724,0.033969,88,73,0.90773,0.90773,1,0,1
0.16195,0.08778,0.025408,0.021779,849.2,723.86,4.5517,0.2894,344.53,323,0.03063,0.015875,85,70,1.0225,1.0225,1,0,1
0.18074,0.10658,0.018149,0.014519,1271.3,1146,4.4773,0.21493,344.53,323,0.041328,0.026573,84,69,0.9438,0.9438,3,2,1
0.20309,0.12892,0.014519,0.010889,1190,1064.7,4.5125,0.25017,21.533,0,0.026909,0.012154,91,76,0.90191,0.90191,3,2,1
0.19404,0.11987,0.018149,0.014519,1245.1,1119.7,4.416,0.15368,21.533,0,0.038658,0.023903,86,71,0.88664,0.88664,3,2,1
0.16521,0.091041,0.020871,0.017241,945.69,820.35,4.457,0.19468,344.53,323,0.028861,0.014106,75,60,0.88412,0.88412,3,2,1
0.17075,0.096588,0.025408,0.021779,1173.6,1048.3,4.4568,0.19445,323,301.46,0.033752,0.018997,83,68,0.79667,0.79667,3,2,1
0.19748,0.12331,0.034483,0.030853,1147.8,1022.5,4.5108,0.24846,21.533,0,0.030946,0.016191,86,71,0.83766,0.83766,3,2,1
0.20461,0.13044,0.036298,0.032668,1497.5,1372.2,4.3578,0.09547,344.53,323,0.042919,0.028164,83,68,0.99251,0.99251,3,2,1
0.19774,0.12357,0.027223,0.023593,1311,1185.7,4.4769,0.21458,21.533,0,0.051282,0.036526,84,69,1.0437,1.0437,3,2,1
0.18548,0.11132,0.027223,0.023593,1524.7,1399.4,4.256,0,344.53,323,0.033956,0.019201,84,69,1.0404,1.0404,3,2,1
0.18607,0.11191,0.030853,0.027223,1012.4,887.08,4.5006,0.24465,344.53,323,0.0353,0.020545,87,72,0.7753,0.7753,2,1,1
0.2338,0.15964,0.020871,0.017241,1276.6,1151.3,4.3318,0.075782,21.533,0,0.031299,0.016544,89,74,0.66086,0.66086,1,0,1
0.23682,0.16265,0.015426,0.011797,1299.1,1173.7,4.3822,0.12621,21.533,0,0.040434,0.025679,90,75,0.79537,0.79537,1,0,1
0.17863,0.10446,0.018149,0.014519,1041.2,915.87,4.4521,0.19614,323,301.46,0.030029,0.015274,87,72,0.6665,0.6665,1,0,1
0.16845,0.09428,0.015426,0.011797,1069.2,943.89,4.4943,0.23833,323,301.46,0.030387,0.015632,95,80,0.57344,0.57344,3,2,1
0.15676,0.082599,0.016334,0.012704,802.04,676.7,4.6784,0.42245,21.533,0,0.032659,0.017904,95,80,0.52831,0.52831,2,1,1
0.11714,0.042973,0.030853,0.027223,469.76,344.43,4.7649,0.50888,21.533,0,0.023823,0.0090676,106,91,0.44228,0.44228,1,0,1
0.11453,0.04036,0.026316,0.022686,439.72,314.38,4.8523,0.59628,107.67,86.133,0.017804,0.0030486,20,5,0.042994,0.042994,1,0,1
0.1101,0.03593,0.022686,0.019056,492.35,367.01,4.7493,0.4933,129.2,107.67,0.026162,0.011406,89,74,0.055855,0.055855,1,0,0
0.09931,0.025144,0.026316,0.022686,197.39,72.054,5.1055,0.84947,129.2,107.67,0.014625,0,122,107,0,0,1,0,0
0.096933,0.022767,0.027223,0.023593,254.61,129.28,5.0356,0.77959,107.67,86.133,0.015853,0.0012279,141,126,0.0011397,0.0011397,1,0,0
0.091954,0.017787,0.033575,0.029946,282.88,157.55,4.9851,0.72911,107.67,86.133,0.021102,0.006477,90,75,0.055498,0.055498,4,3,0
0.12463,0.050462,0.025408,0.021779,663.29,537.95,4.791,0.535,64.6,43.066,0.027158,0.012533,88,73,0.1384,0.1384,1,0,0
0.12273,0.048559,0.030853,0.027223,413.7,288.36,4.9967,0.7407,107.67,86.133,0.02318,0.0085556,86,71,0.0063658,0.0063658,2,1,0
0.091085,0.016919,0.034483,0.030853,267.23,141.9,5.0757,0.81974,129.2,107.67,0.022188,0.007563,58,43,0.037612,0.037612,2,1,0
0.099918,0.025752,0.024501,0.020871,404.9,279.56,4.9451,0.6891,64.6,43.066,0.023163,0.0085386,49,34,0.098713,0.098713,1,0,0
0.093704,0.019538,0.027223,0.023593,230.21,104.87,5.2428,0.98681,64.6,43.066,0.030864,0.016239,83,68,0.055463,0.055463,3,2,0
0.11428,0.040112,0.028131,0.024501,217.04,91.705,5.1151,0.85914,86.133,64.6,0.021892,0.007267,89,74,0,0,1,0,0
0.12514,0.050974,0.015426,0.011797,370.18,244.85,4.9543,0.69833,107.67,86.133,0.024424,0.0097994,85,70,0,0,1,0,0
0.097693,0.023527,0.025408,0.021779,336.7,211.36,5.1427,0.88667,129.2,107.67,0.022719,0.0080942,80,65,0.0073626,0.0073626,2,1,0
0.10423,0.030065,0.033575,0.029946,283.89,158.56,5.1987,0.94269,129.2,107.67,0.026146,0.011521,22,7,0,0,1,0,0
0.10878,0.034611,0.03539,0.03176,323.16,197.82,5.2001,0.94415,107.67,86.133,0.02618,0.011555,108,93,0.0017705,0.0017705,1,0,0
0.093603,0.019437,0.050817,0.047187,405.93,280.6,5.0951,0.83912,150.73,129.2,0.027155,0.01253,67,52,0.1296,0.1296,6,5,0
0.088457,0.014291,0.043557,0.039927,301.81,176.47,5.1053,0.84935,107.67,86.133,0.023618,0.008993,66,51,0.042137,0.042137,5,4,0
0.099912,0.025746,0.03902,0.03539,270.83,145.49,5.0853,0.8293,64.6,43.066,0.02374,0.0091155,79,64,0.049843,0.049843,2,1,0
0.12718,0.053017,0.027223,0.023593,250.22,124.88,5.1055,0.84951,107.67,86.133,0.022326,0.0077011,70,55,0,0,1,0,0
0.13335,0.059183,0.010889,0.0072595,282.65,157.31,5.0367,0.78068,107.67,86.133,0.01672,0.0020954,58,43,0,0,1,0,0
0.12861,0.054441,0.0099819,0.0063521,182.79,57.458,5.1268,0.87086,129.2,107.67,0.014314,0,44,29,0.00043258,0.00043258,1,0,0
0.1464,0.072237,0.008167,0.0045372,248.56,123.23,5.027,0.77098,107.67,86.133,0.013508,0,99,84,0,0,1,0,0
0.12946,0.055294,0.017241,0.013612,353.37,228.04,4.9673,0.71133,107.67,86.133,0.017492,0.0039836,74,59,0.0020398,0.0020398,1,0,0
0.095874,0.021708,0.019056,0.015426,520.61,395.28,4.7097,0.45375,323,301.46,0.017707,0.0041988,50,35,0.33745,0.33745,1,0,0
0.093473,0.019307,0.025408,0.021779,584.78,459.44,4.7458,0.48982,107.67,86.133,0.018983,0.0054749,76,61,0.07562,0.07562,4,3,0
0.10069,0.026525,0.029946,0.026316,524.87,399.53,4.943,0.68701,667.53,646,0.020092,0.0065842,82,67,0.22512,0.22512,3,2,1
0.14577,0.071608,0.026316,0.022686,747.5,622.16,4.8468,0.59078,86.133,64.6,0.026121,0.012613,87,72,0.22642,0.22642,3,2,1
0.16574,0.091572,0.033575,0.029946,1202.1,1076.8,4.7437,0.48773,689.06,667.53,0.039018,0.02551,76,61,0.68386,0.68386,3,2,1
0.17245,0.09828,0.038113,0.034483,1368.7,1243.4,4.6219,0.36587,732.13,710.6,0.063114,0.049606,71,56,0.94469,0.94469,3,2,1
0.21055,0.13638,0.029946,0.026316,1604.4,1479.1,4.5629,0.3069,409.13,387.6,0.057969,0.044461,65,50,0.81155,0.81155,3,2,1
0.21388,0.13971,0.023593,0.019964,1662.1,1536.8,4.3143,0.058364,409.13,387.6,0.046015,0.032507,61,46,1.0921,1.0921,1,0,1
0.18959,0.11542,0.022686,0.019056,1234.9,1109.6,4.4373,0.18127,387.6,366.06,0.045584,0.032076,64,49,1.1822,1.1822,1,0,1
0.16765,0.093481,0.021779,0.018149,1293,1167.7,4.4347,0.17871,387.6,366.06,0.049484,0.035976,68,53,1.1483,1.1483,1,0,1
0.17389,0.099728,0.024501,0.020871,949.96,824.63,4.4037,0.14775,366.06,344.53,0.041201,0.027693,72,57,1.1233,1.1233,1,0,1
0.18103,0.10687,0.024501,0.020871,1218.7,1093.3,4.2764,0.020374,366.06,344.53,0.041047,0.027539,75,60,1.1506,1.1506,1,0,1
0.16587,0.091705,0.027223,0.023593,1135.9,1010.5,4.5133,0.25731,366.06,344.53,0.044423,0.030915,75,60,1.1081,1.1081,1,0,1
0.16843,0.094265,0.026316,0.022686,985.25,859.91,4.4761,0.2201,366.06,344.53,0.039086,0.025578,74,59,0.91101,0.91101,1,0,1
0.19079,0.11662,0.019056,0.015426,1299.5,1174.2,4.453,0.19697,366.06,344.53,0.036798,0.02329,72,57,0.67967,0.67967,1,0,1
0.19176,0.1176,0.019964,0.016334,1172.4,1047.1,4.4303,0.17434,366.06,344.53,0.044904,0.031396,72,57,0.66563,0.66563,1,0,1
0.16974,0.095576,0.023593,0.019964,1064.4,939.07,4.5071,0.2511,366.06,344.53,0.038691,0.025183,72,57,0.88591,0.88591,1,0,1
0.17514,0.10098,0.020871,0.017241,1197,1071.7,4.3851,0.12908,366.06,344.53,0.042665,0.029157,75,60,1.1084,1.1084,1,0,1
0.20364,0.12947,0.017241,0.013612,1582.4,1457,4.3021,0.046116,366.06,344.53,0.043586,0.030078,75,60,1.1216,1.1216,1,0,1
0.19351,0.11934,0.023593,0.019964,1235.2,1109.9,4.378,0.12207,366.06,344.53,0.04398,0.030472,74,59,0.97192,0.97192,1,0,1
0.18633,0.11216,0.028131,0.024501,1337.6,1212.3,4.338,0.082017,366.06,344.53,0.048581,0.035073,75,60,1.1237,1.1237,3,2,1
0.1943,0.12013,0.034483,0.030853,1516.9,1391.5,4.3319,0.075881,366.06,344.53,0.048928,0.03542,75,60,1.0686,1.0686,1,0,1
0.19544,0.12127,0.033575,0.029946,1357.7,1232.3,4.3276,0.071592,366.06,344.53,0.052098,0.03859,75,60,1.1134,1.1134,2,1,1
0.20158,0.12741,0.019964,0.016334,1485.6,1360.3,4.2665,0.010477,366.06,344.53,0.047995,0.034487,75,60,1.1518,1.1518,2,1,1
0.18748,0.11332,0.018149,0.014519,1288.2,1162.9,4.3817,0.12568,366.06,344.53,0.047845,0.034337,76,61,1.0367,1.0367,2,1,1
0.17586,0.10169,0.020871,0.017241,1435.3,1309.9,4.4794,0.22343,366.06,344.53,0.044293,0.030785,77,62,1.0393,1.0393,3,2,1
0.18323,0.10906,0.021779,0.018149,1290.8,1165.5,4.4338,0.17777,366.06,344.53,0.051216,0.037708,76,61,1.014,1.014,3,2,1
0.20204,0.12787,0.022686,0.019056,1537.5,1412.2,4.2116,0,366.06,344.53,0.048925,0.035417,77,62,1.0659,1.0659,3,2,1
0.19462,0.12046,0.025408,0.021779,1269.3,1144,4.2433,0.031741,366.06,344.53,0.046809,0.033301,77,62,1.0966,1.0966,3,2,1
0.18877,0.1146,0.023593,0.019964,1316.2,1190.9,4.3781,0.1665,366.06,344.53,0.055378,0.04187,77,62,1.0208,1.0208,1,0,1
0.1889,0.11474,0.034483,0.030853,1465.6,1340.3,4.3215,0.1099,366.06,344.53,0.044514,0.031006,77,62,1.0081,1.0081,3,2,1
0.1933,0.11914,0.030853,0.027223,1322.6,1197.3,4.3899,0.17829,366.06,344.53,0.03614,0.022632,77,62,0.82175,0.82175,3,2,1
0.18879,0.11462,0.013612,0.0099819,1167.1,1041.7,4.3426,0.13103,344.53,323,0.033453,0.019945,79,64,0.71772,0.71772,2,1,1
0.17223,0.098069,0.023593,0.019964,1277.4,1152.1,4.3769,0.16531,344.53,323,0.025766,0.012258,81,66,0.95015,0.95015,2,1,1
0.16744,0.093278,0.029038,0.025408,1189.6,1064.2,4.3694,0.15787,344.53,323,0.04338,0.029872,82,67,0.81243,0.81243,3,2,1
0.1696,0.095438,0.027223,0.023593,1125.2,999.9,4.5214,0.3098,344.53,323,0.045593,0.032085,88,73,0.86481,0.86481,1,0,1
0.17991,0.10574,0.020871,0.017241,1194.4,1069.1,4.4879,0.27629,323,301.46,0.032644,0.019136,102,87,1.1439,1.1439,1,0,1
0.16096,0.086795,0.028131,0.024501,973.61,848.27,4.4609,0.2493,323,301.46,0.041492,0.027984,98,83,1.0767,1.0767,1,0,1
0.14032,0.066158,0.03902,0.034483,829.3,703.96,4.5447,0.33312,323,301.46,0.03229,0.018782,93,78,1.0655,1.0655,1,0,1
0.17283,0.098663,0.029038,0.024501,1193.5,1068.2,4.541,0.32945,323,301.46,0.032367,0.018859,95,80,0.80752,0.80752,1,0,1
0.14994,0.07577,0.076225,0.071688,886.72,761.39,4.6711,0.4595,323,301.46,0.034707,0.021199,111,96,0.47214,0.47214,3,2,1
0.093005,0.018839,0.11434,0.1098,468.23,342.9,5.2656,1.0541,301.46,279.93,0.038083,0.024575,61,46,0.36469,0.36469,26,25,1
0.11347,0.039302,0.060799,0.056261,417.11,291.77,4.8371,0.62549,64.6,43.066,0.033654,0.020146,36,21,0.0037036,0.0037036,14,13,1
0.11022,0.036057,0.033575,0.029038,397.07,271.74,4.7007,0.48916,86.133,64.6,0.018139,0.004631,35,20,0.043551,0.043551,3,2,1
0.10195,0.027786,0.03539,0.030853,311.59,186.25,4.8748,0.66322,129.2,107.67,0.017344,0.0038361,105,90,0.011797,0.011797,5,4,1
0.11236,0.038191,0.022686,0.018149,190.09,64.754,5.0505,0.83888,107.67,86.133,0.017179,0.0036708,80,65,0,0,1,0,0
0.13078,0.056619,0.013612,0.0090744,88.091,0,5.0463,0.83472,21.533,0,0.013147,0,103,88,0,0,1,0,0
0.12475,0.050587,0.021779,0.017241,242.99,154.9,4.8419,0.63035,21.533,0,0.013314,0.00016671,67,52,0.030594,0.030594,1,0,0
0.085727,0.011561,0.028131,0.023593,328.19,240.1,4.6518,0.44018,21.533,0,0.021281,0.0081337,75,60,0.13145,0.13145,2,1,0
0.072082,0,0.021779,0.017241,143.35,55.262,4.9688,0.7572,64.6,43.066,0.018382,0.0052345,101,86,0.21742,0.21742,1,0,0
0.087505,0.015423,0.03176,0.027223,237.23,149.14,4.9028,0.69124,107.67,86.133,0.020102,0.0069548,100,85,0.00070051,0.00070051,1,0,0
0.10236,0.030281,0.028131,0.023593,302.66,214.57,4.908,0.69646,21.533,0,0.016365,0.003218,72,57,0.0063417,0.0063417,3,2,0
0.11921,0.047132,0.013612,0.0090744,318.86,230.77,5.1689,0.95736,129.2,107.67,0.018628,0.0054804,148,133,0.0010563,0.0010563,3,2,0
0.10779,0.035706,0.015426,0.010889,134.64,46.551,5.0761,0.86455,107.67,86.133,0.015604,0.0024568,33,18,0,0,1,0,0
0.098768,0.026686,0.019056,0.010889,305.38,217.29,4.7531,0.54148,129.2,107.67,0.022389,0.0092413,101,86,0.022582,0.022582,1,0,0
0.094515,0.022434,0.03539,0.027223,133.55,45.457,5.0635,0.85191,107.67,86.133,0.014917,0.0017702,78,63,0,0,1,0,0
0.078268,0.0061868,0.030853,0.022686,245.71,157.62,4.9284,0.71679,129.2,107.67,0.014869,0.0017219,127,112,0.019073,0.019073,2,1,0
0.084486,0.012404,0.010889,0.0027223,181.97,93.876,5.0174,0.80579,129.2,107.67,0.01745,0.0043029,78,63,0,0,1,0,0
0.084192,0.01211,0.020871,0.012704,282.36,194.27,4.7989,0.58733,107.67,86.133,0.018264,0.0051164,86,71,0.0096391,0.0096391,1,0,0
0.078769,0.0066876,0.03539,0.027223,158.94,70.848,4.9912,0.77963,193.8,172.27,0.018203,0.0050555,109,94,0.042012,0.042012,2,1,0
0.12321,0.051124,0.025408,0.017241,286.57,198.48,4.8938,0.6822,107.67,86.133,0.023403,0.010256,81,66,0,0,1,0,0
0.14534,0.07326,0.010889,0.0027223,330.63,242.54,4.8165,0.60493,107.67,86.133,0.020235,0.0070876,52,37,0,0,1,0,0
0.12813,0.056045,0.0099819,0.0018149,304.76,216.67,4.8184,0.60682,21.533,0,0.01516,0.0020133,45,30,0,0,1,0,0
0.11539,0.043304,0.016334,0.008167,227.43,139.34,4.898,0.68641,107.67,86.133,0.016029,0.0028814,86,71,0,0,1,0,0
0.10845,0.036371,0.019964,0.011797,311.38,223.29,4.8304,0.61887,107.67,86.133,0.022029,0.0088818,85,70,0.0073457,0.0073457,1,0,0
0.099396,0.027315,0.021779,0.013612,100.16,12.066,5.1077,0.89616,21.533,0,0.015154,0.0020072,64,49,3.9925e-05,3.9925e-05,1,0,0
0.070577,0,0.029038,0.020871,305.86,217.77,4.7495,0.53791,258.4,236.87,0.016537,0.0033893,15,0,0.21486,0.21486,1,0,0
0.064173,0,0.028131,0.019964,249.56,161.47,4.9372,0.72559,129.2,107.67,0.012107,0,115,100,0.10271,0.10271,2,1,0
0.068904,0.0047311,0.036298,0.028131,85.575,0,5.1298,0.91822,129.2,107.67,0.017721,0.0056132,65,50,0.018291,0.018291,2,1,0
0.09229,0.028118,0.04265,0.034483,90.764,5.1887,5.1873,0.97569,129.2,107.67,0.018739,0.0066319,133,118,0,0,1,0,0
0.13517,0.070997,0.032668,0.024501,481.09,395.52,4.7301,0.51853,107.67,86.133,0.016843,0.0047353,80,65,0,0,1,0,1
0.14583,0.081653,0.032668,0.024501,757,671.42,4.6461,0.43454,107.67,86.133,0.028965,0.016858,83,68,0.33581,0.33581,3,2,1
0.15537,0.091195,0.033575,0.025408,1143.5,1057.9,4.6882,0.47661,689.06,667.53,0.048153,0.036046,79,64,0.98617,0.98617,3,2,1
0.18286,0.11869,0.023593,0.015426,1398.5,1312.9,4.6146,0.40303,732.13,710.6,0.064424,0.052317,71,56,0.80873,0.80873,3,2,1
0.21141,0.14723,0.019056,0.010889,1679.9,1594.3,4.5215,0.3099,409.13,387.6,0.068364,0.056257,63,48,0.91548,0.91548,3,2,1
0.22513,0.16096,0.018149,0.0099819,1522.2,1436.6,4.3666,0.15502,409.13,387.6,0.050383,0.038275,60,45,1.1967,1.1967,1,0,1
0.22902,0.16484,0.021779,0.013612,1548,1462.4,4.2076,0,409.13,387.6,0.054635,0.042527,63,48,1.1737,1.1737,1,0,1
0.21992,0.15575,0.023593,0.015426,1395.8,1310.3,4.2275,0.019999,387.6,366.06,0.042335,0.030227,67,52,1.309,1.309,1,0,1
0.19253,0.12835,0.028131,0.019964,1159.1,1073.5,4.342,0.13447,387.6,366.06,0.041676,0.029569,72,57,1.0529,1.0529,1,0,1
0.19564,0.13146,0.029038,0.020871,1301.8,1216.2,4.3846,0.17705,366.06,344.53,0.038053,0.025946,75,60,0.8571,0.8571,1,0,1
0.2139,0.14973,0.021779,0.013612,1376.9,1291.3,4.2526,0.045058,344.53,323,0.044334,0.032227,80,65,1.0316,1.0316,1,0,1
0.19897,0.1348,0.021779,0.013612,1269.1,1183.5,4.4078,0.20029,344.53,323,0.035514,0.023406,84,69,1.0834,1.0834,1,0,1
0.16458,0.10041,0.034483,0.026316,883.33,797.76,4.515,0.30748,344.53,323,0.043084,0.030976,83,68,1.0316,1.0316,2,1,1
0.16382,0.099643,0.043557,0.03539,967.56,881.99,4.5006,0.29301,344.53,323,0.036596,0.024489,78,63,0.9263,0.9263,1,0,1
0.1746,0.11043,0.034483,0.026316,1137.8,1052.2,4.5374,0.32984,344.53,323,0.035637,0.023529,88,73,0.46441,0.46441,2,1,1
0.15684,0.092662,0.025408,0.017241,1173.9,1088.3,4.4213,0.21378,323,301.46,0.033744,0.021636,85,70,0.34955,0.34955,2,1,1
0.12936,0.065182,0.03176,0.023593,882.7,797.13,4.5279,0.32032,323,301.46,0.03342,0.021313,81,66,0.81041,0.81041,3,2,1
0.12943,0.065261,0.046279,0.038113,1047.1,961.56,4.5205,0.31294,323,301.46,0.03357,0.021463,97,82,0.80513,0.80513,5,4,1
0.14062,0.076443,0.067151,0.058984,819.91,734.34,4.7171,0.50951,323,301.46,0.034073,0.021966,83,68,0.64794,0.64794,2,1,1
0.15978,0.095608,0.052632,0.044465,982.84,897.26,4.5487,0.34113,344.53,323,0.037813,0.025706,94,79,0.7191,0.7191,2,1,1
0.17024,0.10606,0.028131,0.019964,958.95,873.38,4.4694,0.26186,323,301.46,0.040739,0.028631,94,79,0.77505,0.77505,3,2,1
0.15564,0.091467,0.038113,0.029946,1042.3,956.74,4.4505,0.2429,344.53,323,0.035732,0.023624,87,72,0.7309,0.7309,3,2,1
0.15707,0.092896,0.030853,0.022686,906.19,820.62,4.5164,0.30882,344.53,323,0.03772,0.025612,88,73,0.93233,0.93233,3,2,1
0.16525,0.10108,0.017241,0.0090744,1389,1303.4,4.2476,0.040099,344.53,323,0.046738,0.034631,83,68,1.1385,1.1385,3,2,1
0.16979,0.10562,0.021779,0.013612,1017.9,932.32,4.5424,0.33486,323,301.46,0.027856,0.015749,86,71,0.81159,0.81159,4,3,1
0.1579,0.09373,0.03902,0.030853,854.94,769.36,4.5497,0.3421,323,301.46,0.044565,0.032457,94,79,0.68255,0.68255,2,1,1
0.12978,0.065605,0.067151,0.058984,675.09,589.51,4.7498,0.54223,301.46,279.93,0.033863,0.021755,106,91,0.69692,0.69692,2,1,1
0.12035,0.05618,0.064428,0.056261,524.78,439.2,4.8818,0.67424,107.67,86.133,0.02924,0.017132,15,0,0.38288,0.38288,4,3,1
0.10982,0.045652,0.055354,0.047187,374.58,289,4.9757,0.7681,129.2,107.67,0.028419,0.016312,101,86,0.074812,0.074812,4,3,1
0.10408,0.039908,0.049002,0.040835,311.1,225.52,4.9534,0.74584,107.67,86.133,0.024545,0.012437,60,45,0.019043,0.019043,3,2,1
0.10859,0.04442,0.025408,0.017241,164.25,78.679,5.1119,0.9043,107.67,86.133,0.019248,0.0071411,81,66,0,0,1,0,1
0.091183,0.02701,0.029038,0.020871,236.55,150.97,4.9607,0.75317,64.6,43.066,0.022198,0.010091,93,78,0.031909,0.031909,1,0,1
0.09494,0.030768,0.024501,0.016334,221.32,135.74,4.9087,0.70116,86.133,64.6,0.017263,0.0051561,82,67,0.11747,0.11747,2,1,0
0.098405,0.034232,0.012704,0.0045372,364.45,278.88,4.7173,0.50973,129.2,107.67,0.017762,0.0056545,104,89,0.091296,0.091296,3,2,0
0.085328,0.021155,0.016334,0.008167,298.71,213.14,4.6932,0.4856,129.2,107.67,0.017914,0.0058063,80,65,0.10754,0.10754,1,0,0
0.098847,0.034675,0.019056,0.010889,186,100.42,4.9428,0.73522,129.2,107.67,0.017504,0.0053965,100,85,0,0,1,0,0
0.092817,0.028645,0.020871,0.012704,134.88,49.308,4.9699,0.76237,150.73,129.2,0.016708,0.0046005,32,17,0,0,1,0,0
0.094913,0.030741,0.019964,0.011797,164.07,78.499,4.9237,0.71617,21.533,0,0.017507,0.0054,78,63,0,0,1,0,0
0.10375,0.039573,0.022686,0.014519,214.43,128.86,4.9608,0.75329,107.67,86.133,0.014118,0.0020104,100,85,0.011746,0.011746,1,0,0
0.096328,0.032155,0.033575,0.025408,343.51,257.94,4.9216,0.71406,129.2,107.67,0.018884,0.0067762,51,36,0.045175,0.045175,3,2,0
0.11245,0.048276,0.034483,0.026316,418.4,332.82,4.8755,0.66793,21.533,0,0.025074,0.012966,85,70,0.37061,0.37061,1,0,0
0.11416,0.049986,0.037205,0.029038,362.27,276.7,4.9074,0.69982,21.533,0,0.031038,0.01893,125,110,0.049707,0.049707,2,1,0
0.10558,0.041407,0.048094,0.039927,317.14,231.57,5.1929,0.98539,21.533,0,0.022466,0.010359,42,27,0.04496,0.04496,2,1,0
0.11657,0.052402,0.032668,0.024501,188.42,102.85,5.0419,0.8343,21.533,0,0.023739,0.011631,99,84,0.041016,0.041016,4,3,0
0.11457,0.050402,0.018149,0.0099819,314.55,228.97,4.918,0.71049,21.533,0,0.023176,0.011068,100,85,0.013346,0.013346,4,3,0
0.13036,0.06619,0.017241,0.0090744,137.57,51.996,5.117,0.90941,107.67,86.133,0.019864,0.0077563,124,109,0,0,1,0,0
0.12205,0.057873,0.015426,0.0072595,212.11,126.54,4.9888,0.78123,107.67,86.133,0.025283,0.013176,80,65,0.0012141,0.0012141,2,1,0
0.12034,0.056165,0.019964,0.011797,142.53,56.95,5.1612,0.95363,129.2,107.67,0.017609,0.005502,125,110,0.0015009,0.0015009,2,1,0
0.15055,0.086376,0.015426,0.0072595,231,145.42,4.9948,0.78728,107.67,86.133,0.022359,0.010251,123,108,0,0,1,0,0
0.12564,0.061469,0.020871,0.012704,272.45,186.88,5.0409,0.83339,64.6,43.066,0.024012,0.011905,102,87,0.0066859,0.0066859,2,1,0
0.10153,0.037361,0.021779,0.013612,152.04,66.469,5.0358,0.82823,107.67,86.133,0.03028,0.018173,35,20,0.019,0.019,3,2,0
0.11812,0.053952,0.017241,0.0090744,373.53,287.95,4.8135,0.60594,107.67,86.133,0.021772,0.0096642,81,66,0.0010865,0.0010865,1,0,0
0.10718,0.043006,0.020871,0.012704,268.5,182.93,4.8618,0.65424,129.2,107.67,0.016845,0.0047379,101,86,0.024204,0.024204,4,3,0
0.099859,0.035687,0.019056,0.010889,183.9,98.325,5.0004,0.79281,107.67,86.133,0.025368,0.01326,14,0,0.038745,0.038745,1,0,0
0.10847,0.044297,0.020871,0.012704,179.63,94.056,4.9649,0.75737,129.2,107.67,0.019355,0.0072476,79,65,0.0092184,0.0092184,2,1,0
0.10916,0.044984,0.020871,0.012704,230.41,144.84,4.8662,0.6587,129.2,107.67,0.016766,0.0046587,80,66,0,0,1,0,0
0.093074,0.028902,0.024501,0.016334,108.49,22.916,5.1203,0.91274,107.67,86.133,0.015684,0.0035764,139,125,0.0085727,0.0085727,1,0,0
0.079441,0.015268,0.022686,0.014519,178.41,92.836,5.0131,0.80554,150.73,129.2,0.018542,0.0064346,126,112,0.021786,0.021786,1,0,0
0.057742,0,0.008167,0,8.9672,0,5.1283,0.92078,150.73,129.2,0.0099176,0,67,53,0.0049512,0.0049512,1,0,0
0.076851,0,0.051724,0,538.99,0,4.6569,0,732.13,0,0.02422,0,123,0,0.45826,0,4,0,0
0.074445,0,0.050817,0,428.88,0,4.9306,0.27371,150.73,0,0.024135,0,32,0,0.44532,0,4,0,0
