@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE cepstralMostDominantPeak_delta REAL
@ATTRIBUTE cepstralNumPeaks_delta REAL
@ATTRIBUTE cepstralLocFirstPeak_delta REAL
@ATTRIBUTE corMagPeak_delta REAL
@ATTRIBUTE corPeakCount_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.16452,0.058076,1718,-4.9284,452.2,0.044056,1,12,1.1135,17,0.0020504,-0.0040835,-178.4,-0.048306,10.767,-0.0031584,0.5,0.5,-0.013969,0.5,1
0.16513,0.056261,1516.2,-5.1279,452.2,0.042453,2,12,0.98631,22,0.00072057,-0.00045372,94.945,-0.029053,0,0.00097233,1,-0.5,-0.055151,11,1
0.16596,0.057169,1907.8,-4.9865,452.2,0.046001,3,11,1.0032,39,0.0051471,-0.00045372,93.836,0.11152,0,0.0037435,-0.5,0,0.096266,9,1
0.17543,0.055354,1703.9,-4.9049,452.2,0.04994,1,12,1.1788,40,0.0044576,0.0018149,-112.64,0.06821,0,-0.00055447,-1,0.5,0.13075,0.5,1
0.17488,0.060799,1682.6,-4.8501,452.2,0.044892,1,12,1.2647,40,0.00016968,0.003176,-38.5,0.06999,0,-0.0027479,0.5,0,0.036859,0,1
0.17577,0.061706,1626.9,-4.7649,452.2,0.044444,2,12,1.2526,40,0.0050373,0.00045372,8.8099,0.047306,0,-0.0003787,1,0,-0.0031785,0,1
0.18495,0.061706,1700.2,-4.7555,452.2,0.044134,3,12,1.2583,40,0.011634,0.00090744,139.44,0.010582,10.767,0.0025598,-0.5,0.5,0.034821,0,1
0.19904,0.063521,1905.8,-4.7437,473.73,0.049563,1,13,1.3222,40,0.019893,-0.0022686,192.13,-0.03437,10.767,0.0069222,0,0,0.0067981,-8,1
0.22474,0.057169,2084.4,-4.8242,473.73,0.057979,3,12,1.2719,24,0.022222,-0.0049909,175.88,0.020637,0,0.0089306,0.5,-0.5,0.075286,-15,1
0.24348,0.053539,2257.5,-4.7024,473.73,0.067424,2,12,1.4728,10,0.010143,-0.0013612,101.34,-0.015961,0,0.011764,0.5,-4,0.1071,-7.5,1
0.24503,0.054446,2287.1,-4.8561,473.73,0.081506,4,4,1.4861,9,-0.0017608,0.0045372,-92.593,0.036349,0,-0.0050855,0,0.5,0.0093994,12,1
0.23996,0.062613,2072.4,-4.6297,473.73,0.057253,2,13,1.4916,34,-0.00013179,0.0054446,-25.721,0.10673,0,-0.0021807,-1,4.5,-0.0047952,2.5,1
0.24476,0.065336,2235.7,-4.6427,473.73,0.077145,2,13,1.4765,14,0.0058484,-0.0018149,23.709,0.028184,0,0.0063699,1,-4.5,0.0060297,-12.5,1
0.25166,0.058984,2119.8,-4.5734,473.73,0.069993,4,4,1.5036,9,0.0050897,-0.0068058,-12.385,0.032106,10.767,-0.0026453,1,-4.5,0.022498,-2.5,1
0.25494,0.051724,2210.9,-4.5785,495.26,0.071854,4,4,1.5215,9,0.0045219,-0.0072595,69.394,-0.033603,10.767,0.0019402,0,0,-0.014904,0,1
0.2607,0.044465,2258.6,-4.6406,495.26,0.073874,4,4,1.4738,9,0.0058384,-0.0086207,79.072,-0.023981,0,-0.0024876,-1,4.5,-0.05468,0,1
0.26662,0.034483,2369.1,-4.6264,495.26,0.066879,2,13,1.4122,9,0.0062573,-0.0068058,176.56,-0.011742,0,0.0031491,-1,4.5,-0.010722,0,1
0.27321,0.030853,2611.7,-4.6641,495.26,0.080172,2,13,1.4524,9,0.0091725,-0.0040835,171.63,-0.014977,0,0.0048156,0.5,-4.5,0.0050556,0,1
0.28496,0.026316,2712.3,-4.6564,495.26,0.07651,3,4,1.4223,9,0.0012462,-0.0040835,73.518,-0.069897,0,8.1502e-05,0.5,-4.5,-0.049448,0,1
0.27571,0.022686,2758.7,-4.8039,495.26,0.080335,3,4,1.3535,9,-0.01666,0.0013612,-143.16,-0.087356,0,0.0028209,0,0,-0.10025,0,1
0.25164,0.029038,2426,-4.8311,495.26,0.082152,3,4,1.2218,9,-0.013178,0.0063521,-5.1386,0.0005395,0,-0.0012514,-0.5,4.5,0.0096719,0,1
0.24935,0.03539,2748.4,-4.8028,495.26,0.077832,2,13,1.3728,9,0.0063655,0.0049909,126.02,-0.0068595,0,-0.0016992,0,0.5,0.037665,0,1
0.26437,0.03902,2678,-4.8448,495.26,0.078754,3,5,1.2971,9,0.010657,0.003176,7.0322,-0.024939,0,-0.00093687,0.5,-4,-0.087906,0,1
0.27066,0.041742,2762.5,-4.8527,495.26,0.075958,3,5,1.197,9,0.0072847,0,100.52,-0.0018345,-10.767,-0.0081022,0.5,0,-0.0086806,0,1
0.27894,0.03902,2879.1,-4.8485,473.73,0.062549,4,5,1.2798,9,0.0029824,-0.0049909,63.919,0.037756,-10.767,-0.014003,0,0,0.073987,0,1
0.27663,0.03176,2890.3,-4.7771,473.73,0.047953,3,5,1.345,9,-0.0070552,-0.0036298,-151.43,0.018404,0,-0.0019171,-0.5,0,0.029559,0,1
0.26483,0.03176,2576.2,-4.8117,473.73,0.058715,3,5,1.3389,9,-0.0099607,0.003176,-135.31,-0.011925,0,0.0070657,0,0,-0.025806,0,1
0.25671,0.038113,2619.7,-4.801,473.73,0.062084,3,5,1.2934,9,-0.0093586,0.0022686,-22.982,-0.023634,0,0.0096727,-0.5,-0.5,-0.11015,0,1
0.24612,0.036298,2530.3,-4.8589,473.73,0.07806,2,4,1.1186,9,0.0079597,0.00045372,470.31,-0.15951,0,-0.0099842,0,4,-0.23157,2.5,1
0.27263,0.03902,3560.3,-5.12,473.73,0.042116,3,13,0.83022,14,0.01375,0.0072595,1231.9,-0.087485,0,-0.032644,-0.5,4.5,-0.26015,7.5,1
0.27362,0.050817,4994.1,-5.0339,473.73,0.012772,1,13,0.59826,24,0.031163,0.00090744,235.06,0.047017,-10.767,-0.0052396,-1,0.5,-0.040691,0,1
0.33495,0.040835,4030.5,-5.026,452.2,0.031637,1,14,0.74884,14,0.072573,-0.0090744,1266,0.032666,-10.767,0.0048405,0,0,0.18496,-6,1
0.41876,0.032668,7526.1,-4.9686,452.2,0.022453,1,13,0.96818,12,0.044694,-0.003176,1232.2,0.012753,-96.899,-0.0059196,0.5,-0.5,-0.080113,1.5,1
0.42434,0.034483,6494.9,-5.0005,258.4,0.019798,2,13,0.58862,17,-0.013499,0.0013612,-57.134,0.056646,-10.767,-0.0040473,0,-0.5,-0.22191,2.5,1
0.39176,0.03539,7411.8,-4.8553,430.66,0.014358,1,12,0.52436,17,-0.024419,-0.00090744,-204.21,0.08056,0,0.0054153,-0.5,0,-0.064454,-0.5,1
0.3755,0.032668,6086.4,-4.8394,258.4,0.030628,1,13,0.45971,16,-0.0018658,-0.003176,-857.53,0.0076555,-86.133,0.0094433,0,1,0.048772,-2.5,1
0.38803,0.029038,5696.8,-4.84,258.4,0.033245,1,14,0.6219,12,-0.0066607,0.0013612,-169.93,0.056267,21.533,-0.0021788,0,0,0.047966,-1,1
0.36218,0.03539,5746.6,-4.7268,301.46,0.026271,1,13,0.55564,14,-0.038143,0.0040835,-607.37,-0.01701,236.87,0.0036533,0,-0.5,-0.080233,0.5,1
0.31175,0.037205,4482,-4.874,732.13,0.040551,1,13,0.46143,13,-0.026585,-0.0049909,-546.16,-0.03052,64.6,-0.0063161,0,-0.5,0.037486,-0.5,1
0.30901,0.025408,4654.2,-4.7879,430.66,0.013638,1,12,0.63061,13,-0.016474,-0.0054446,-511.23,0.066107,-150.73,-0.012091,0,-0.5,0.091459,-2.5,1
0.2788,0.026316,3459.6,-4.7418,430.66,0.01637,1,12,0.64435,8,-0.041208,0.0072595,-569.33,-0.16864,-161.5,0.016054,0,0,-0.10649,6,1
0.2266,0.039927,3515.6,-5.1251,107.67,0.045746,1,12,0.41764,25,-0.032447,0.008167,67.303,-0.20718,-161.5,0.014442,0,0.5,-0.17066,10,1
0.2139,0.04265,3594.2,-5.1561,107.67,0.045254,1,13,0.30303,28,-0.022833,0,-793.5,0.00054483,150.73,-0.0030777,0,0.5,-0.013294,2,1
0.18093,0.039927,1928.6,-5.124,409.13,0.03959,1,13,0.39105,29,-0.014445,-0.0068058,-605.41,0.12951,-10.767,-0.0048442,0,0,0.0031088,-6.5,1
0.18501,0.029038,2383.4,-4.8971,86.133,0.035566,1,13,0.30924,15,0.009926,-0.0099819,180.56,0.17113,-150.73,-0.0075883,0,0,0.025942,-10,1
0.20078,0.019964,2289.7,-4.7818,107.67,0.024414,1,13,0.44294,9,-0.0073252,-0.0013612,-344.68,-0.03244,10.767,-0.0057359,0,-0.5,0.065698,-1,1
0.17036,0.026316,1694,-4.962,107.67,0.024094,1,12,0.44064,13,-0.027054,0.0068058,-403.74,-0.038442,86.133,-0.01007,-0.5,-6.5,-0.044885,2.5,1
0.14668,0.033575,1482.2,-4.8587,279.93,0.0042744,0,0,0.35317,14,0.0024735,0.0018149,85.547,0.089685,301.46,-0.0029805,0,0.5,-0.0037289,0.5,1
0.17531,0.029946,1865.1,-4.7826,710.6,0.018133,1,13,0.43318,14,0.012998,-0.0036298,398.03,0.007524,-86.133,0.0076867,0.5,7,0.027955,-1,1
0.17267,0.026316,2278.3,-4.8436,107.67,0.019648,1,14,0.40908,12,0.00029591,0.0099819,50.302,-0.29722,-301.46,0.0054879,1,0,-0.088291,6,1
0.1759,0.049909,1965.7,-5.3771,107.67,0.029109,3,13,0.2566,26,0.0078392,0.021325,472.25,-0.38398,118.43,0.022496,0,-0.5,-0.027994,11.5,1
0.18835,0.068966,3222.8,-5.6116,344.53,0.064639,1,13,0.35309,35,0.0040227,-0.0013612,61.256,-0.025179,129.2,-0.00026123,-0.5,0,0.14344,-0.5,1
0.18395,0.047187,2088.2,-5.4274,366.06,0.028586,2,13,0.54349,25,-0.0036048,-0.017695,-556.64,0.16835,75.366,-0.005852,0.5,0,0.15955,-9,1
0.18114,0.033575,2109.5,-5.2749,495.26,0.052935,2,13,0.67218,17,-0.0082693,-0.0063521,-133.3,0.15155,-10.767,-0.0058677,-0.5,0,0.15091,-7,1
0.16741,0.034483,1821.6,-5.1243,344.53,0.016851,1,13,0.8453,11,-0.017798,-0.0013612,-304.15,0.088375,-75.366,-0.018573,-0.5,0,0.098787,-3.5,1
0.14554,0.030853,1501.2,-5.0981,344.53,0.015789,1,13,0.86976,10,-0.034225,0.0054446,-523.51,-0.081929,10.767,0.00033008,0,0,-0.18968,6.5,1
0.09896,0.045372,774.59,-5.2882,366.06,0.017511,1,13,0.46593,24,-0.034254,0.016788,-565.9,-0.1761,150.73,-0.0027018,0,2.5,-0.28099,12.5,1
0.077036,0.064428,369.39,-5.4503,646,0.010385,1,18,0.30778,35,-0.0072379,-0.00090744,27.437,0.075746,-43.066,-0.00014411,0,0.5,-0.030701,1,1
0.084484,0.043557,829.47,-5.1367,279.93,0.017223,1,14,0.40453,26,0.0053227,-0.019964,97.411,0.19382,-269.17,0.00084276,0.5,-3,0.060917,-8.5,1
0.087681,0.024501,564.21,-5.0627,107.67,0.012071,2,12,0.42961,18,-0.0038031,-0.003176,-153.44,0.019066,-10.767,-0.0076509,-0.5,-7,0.00096203,-3.5,1
0.076878,0.037205,522.6,-5.0986,258.4,0.001921,0,0,0.40645,19,-0.012766,0.0090744,-103.76,-0.066824,75.366,-0.0051385,-1,-6,0.032904,0,1
0.062149,0.04265,356.69,-5.1963,258.4,0.0017938,0,0,0.49542,18,-0.011717,0.0027223,-163.06,-0.10821,53.833,0.0036309,0,0,0.13905,-1.5,0
0.053445,0.04265,196.48,-5.315,366.06,0.0091828,0,0,0.68456,16,-0.008467,0.00090744,-102.56,-0.03619,10.767,0.0010641,0,0,-0.089264,6.5,0
0.045215,0.044465,151.58,-5.2687,279.93,0.003922,0,0,0.31689,31,-0.0045564,0.00045372,-39.686,-0.0033269,-53.833,-0.00095125,0,0,-0.097384,1.5,0
0.044332,0.043557,117.11,-5.3216,258.4,0.0072803,0,0,0.48979,19,0.00042839,-0.0018149,12.304,0.052265,0,-0.00079033,0,0,0.12629,-8,0
0.046071,0.040835,176.19,-5.1642,279.93,0.0023413,0,0,0.56947,15,-0.00040474,-0.0072595,0.61423,0.080069,10.767,-0.0015292,0,0,0.06625,-5,0
0.043523,0.029038,118.34,-5.1615,279.93,0.004222,0,0,0.62229,9,-0.0037162,-0.0077132,-52.446,-0.029466,-10.767,-0.00091353,0,0,0.070303,-1.5,0
0.038639,0.025408,71.297,-5.2231,258.4,0.00051425,0,0,0.71007,12,-0.0041972,0.0027223,-37.087,-0.062844,-10.767,0.00042781,0,0,-0.10764,5.5,0
0.035128,0.034483,44.165,-5.2872,258.4,0.0050776,0,0,0.40701,20,-0.0003942,0.0068058,-25.945,-0.063784,161.5,0.0026095,0,0,-0.1037,1.5,0
0.037851,0.03902,19.407,-5.3507,581.4,0.0057332,0,0,0.50266,15,-0.0013847,0.0049909,-9.2866,-0.014441,0,-0.0019014,0,0,0.040448,-3,0
0.032359,0.044465,25.592,-5.3161,258.4,0.0012748,0,0,0.48791,14,-0.0068608,0.0036298,-27.429,-0.034635,-226.1,-0.00091685,0,0,-0.10008,5.5,0
0.024129,0.046279,-35.451,-5.42,129.2,0.0038995,0,0,0.30251,26,-0.0025754,0.00090744,-51.176,-0.13797,-75.366,0.00070367,0,0,-0.059481,2.5,0
0.027208,0.046279,-76.76,-5.592,107.67,0.0026822,0,0,0.36895,19,0.0015153,-0.00090744,1.7947,-0.019082,215.33,0.002295,0,0,0.054063,-7,0
0.02716,0.044465,-31.862,-5.4581,559.86,0.0084896,0,0,0.41064,12,-0.00063049,0,28.316,0.089338,96.899,0.0009535,0,0,-0.037395,0,0
0.025947,0.046279,-20.129,-5.4133,301.46,0.0045892,0,0,0.29416,19,-0.00026771,0.0027223,-10.028,-0.040804,-150.73,-0.0033342,0,0,-0.046858,6.5,0
0.026624,0.049909,-51.918,-5.5397,258.4,0.0018211,0,0,0.31692,25,0.00077656,-0.00045372,-10.186,-0.030009,43.066,0.00014489,0,0,0.011635,5,0
0.0275,0.045372,-40.5,-5.4734,387.6,0.0048789,0,0,0.31743,29,0.0008961,-0.0013612,25.139,0.080431,-53.833,0.0020905,0,0,0.10422,-1.5,0
0.028416,0.047187,-1.6389,-5.3789,150.73,0.006002,0,0,0.52536,22,-0.0010855,0.0058984,-3.2298,-0.017947,-53.833,-8.8693e-05,0,0,0.032703,0,0
0.025329,0.057169,-46.959,-5.5092,279.93,0.0047016,0,0,0.38283,29,-0.0018078,0.0072595,-36.872,-0.11412,172.27,-0.00089244,0,0,-0.11553,7.5,0
0.024801,0.061706,-75.383,-5.6071,495.26,0.0042172,0,0,0.2943,37,0.0034983,-0.003176,32.864,0.018331,-64.6,0.0052507,0.5,6,0.046058,-2,0
0.032326,0.050817,18.768,-5.4726,150.73,0.015203,1,12,0.47495,25,0.0045802,-0.0090744,43.232,0.098713,-172.27,0.00066303,0,0,0.084168,-7.5,0
0.033961,0.043557,11.081,-5.4097,150.73,0.0055432,0,0,0.46263,22,0.00036483,-0.0040835,6.9494,0.042694,10.767,-0.0038806,-0.5,-6,0.020292,-1.5,0
0.033056,0.04265,32.667,-5.3872,172.27,0.0074417,0,0,0.51553,22,-0.001456,0.0058984,-2.3138,-0.0010997,129.2,-0.00034869,0,0,0.04296,-2.5,0
0.031049,0.055354,6.4531,-5.4119,409.13,0.0048458,0,0,0.54855,17,-0.00031013,0.0058984,-11.874,-0.023115,107.67,-0.001211,0,0,0.0066931,-2.5,0
0.032435,0.054446,8.9179,-5.4334,387.6,0.0050197,0,0,0.52892,17,0.0015241,-0.0058984,-6.4105,0.013469,0,-0.00070584,0,0,-0.069339,-2,0
0.034098,0.043557,-6.3679,-5.3849,409.13,0.0034342,0,0,0.40987,13,-0.001605,0,-18.71,-0.010241,96.899,-0.0011986,0,0,-0.055734,0.5,0
0.029225,0.054446,-28.502,-5.4539,581.4,0.0026225,0,0,0.41745,18,-0.0032297,0.0068058,-16.881,-0.11345,-10.767,0.0042581,1,6,-0.042803,6.5,0
0.027638,0.057169,-40.129,-5.6118,387.6,0.01195,2,12,0.32427,26,0.00061993,-0.0018149,-5.5882,-0.095258,-172.27,0.00010178,0,0,-0.076902,7,0
0.030465,0.050817,-39.679,-5.6444,236.87,0.002826,0,0,0.26365,32,0.0049239,-0.0058984,24.114,0.019849,0,-0.0013752,-1,-6,0.10401,-2,0
0.037486,0.045372,8.098,-5.5721,387.6,0.0092,0,0,0.53228,22,0.0054581,-0.0040835,33.51,0.080087,86.133,0.0019997,0,0,0.22566,-10,0
0.041381,0.04265,27.341,-5.4843,409.13,0.0068255,0,0,0.71496,12,0.0017403,-0.0018149,15.76,0.014674,-86.133,9.3087e-05,0,0,-0.032133,-1.5,0
0.040967,0.041742,39.619,-5.5428,215.33,0.0093862,0,0,0.46802,19,0.0016185,0.0068058,1.4339,-0.10261,-86.133,0.0028164,0.5,4.5,-0.12582,3.5,0
0.044618,0.056261,30.208,-5.6895,236.87,0.012458,1,9,0.46332,19,0.0050688,0.0090744,66.501,-0.033522,96.899,0.0011454,0.5,3.5,0.10493,1.5,0
0.051104,0.059891,172.62,-5.6098,409.13,0.011677,1,7,0.67788,22,0.0058936,0.00090744,38.025,0.020059,0,-0.00060459,0,0,0.15994,1.5,0
0.056406,0.058076,106.26,-5.6494,236.87,0.011249,1,9,0.78319,22,0.0048087,0,48.357,0.085089,183.03,0.0015117,0.5,1.5,0.15092,-4,0
0.060722,0.059891,269.33,-5.4397,775.2,0.0147,2,10,0.97971,14,0.0025426,-0.0018149,53.909,0.060045,279.93,-0.0023878,-0.5,-4.5,0.0323,-3.5,0
0.061491,0.054446,214.08,-5.5293,796.73,0.0064735,0,0,0.84779,15,-0.003767,0.00045372,-52.78,-0.068672,-172.27,-0.0033627,-1,-5,-0.15725,2,0
0.053188,0.060799,163.77,-5.577,430.66,0.0079749,0,0,0.66521,18,-0.0093772,0.0063521,-96.398,-0.11013,-10.767,0.00097836,0,0,-0.18138,2.5,0
0.042736,0.067151,21.28,-5.7495,775.2,0.0084302,0,0,0.48502,20,-0.0063035,-0.0013612,-43.854,-0.02247,172.27,-9.5598e-05,0,0,-0.066809,3.5,0
0.040581,0.058076,76.066,-5.622,775.2,0.0077837,0,0,0.53159,25,-0.00078943,0.0013612,-6.7764,-0.0054378,-183.03,0.0041529,0.5,6.5,-0.076543,10.5,0
0.041157,0.069873,7.7272,-5.7604,409.13,0.016736,1,13,0.33194,41,0.0043029,0.0068058,30.802,0.03141,0,0.0017325,0.5,4.5,0.085106,-2.5,0
0.049187,0.071688,137.67,-5.5591,775.2,0.011249,1,9,0.7018,20,0.0081368,-0.0077132,131.6,0.11663,10.767,-0.0036676,-0.5,-6.5,0.10634,-11.5,0
0.057431,0.054446,270.92,-5.5271,430.66,0.0094006,0,0,0.54463,18,0.0060978,-0.010436,87.516,0.052989,-183.03,-0.0032683,-0.5,-4.5,0.057549,-2.5,0
0.061382,0.050817,312.7,-5.4532,409.13,0.004712,0,0,0.8169,15,0.0029908,-0.0027223,-31.787,0.031951,172.27,-0.0021961,0,0,0.082503,-2,0
0.063413,0.049002,207.34,-5.4632,775.2,0.0050084,0,0,0.70963,14,0.0018234,-0.00090744,26.72,0.033168,183.03,0.0055525,0.5,5,-0.098318,-1,0
0.065029,0.049002,366.14,-5.3868,775.2,0.015817,1,10,0.62027,13,0.00095986,-0.00090744,37.989,0.0047892,-118.43,-0.00043927,0,0,-0.10704,0,0
0.065332,0.047187,283.32,-5.4537,538.33,0.0041298,0,0,0.49556,14,0.0031557,0.0022686,-12.938,-0.014289,-279.93,-0.0064867,-0.5,-5,-0.063748,2.5,0
0.07134,0.053539,340.27,-5.4154,215.33,0.0028436,0,0,0.49277,18,0.0064561,0.0036298,161.74,0.066426,-64.6,0.00064464,0,0,0.16311,-0.5,0
0.078244,0.054446,606.81,-5.3208,409.13,0.0054191,0,0,0.82178,13,0.002648,-0.0036298,59.355,0.0059159,0,0.006175,0.5,13,0.11323,-1,0
0.076636,0.046279,458.98,-5.4036,215.33,0.015194,1,26,0.71922,16,-0.0010814,-0.0049909,-117.05,0.00066073,193.8,0.0047217,0.5,13,-0.025524,0.5,0
0.076082,0.044465,372.71,-5.3195,796.73,0.014863,1,26,0.77073,14,-1.2347e-05,-0.0027223,-33.682,0.080545,290.7,-0.0057772,-0.5,-13,0.060137,-1,0
0.076612,0.040835,391.61,-5.2425,796.73,0.0036392,0,0,0.8395,14,-0.00029739,-0.0036298,48.581,-0.0011481,10.767,-0.0037543,-0.5,-13,0.0060914,0,0
0.075487,0.037205,469.87,-5.3218,818.26,0.0073539,0,0,0.78291,14,0.00060556,0.0013612,50.444,-0.017349,-204.57,0.00068109,0,0,-0.075734,0,0
0.077823,0.043557,492.5,-5.2772,387.6,0.0050014,0,0,0.68803,14,0.00083439,0.0040835,-13.726,0.08599,0,-6.0084e-05,0,0,0.013573,0.5,0
0.077156,0.045372,442.42,-5.1498,818.26,0.0072337,0,0,0.81006,15,0.00080774,0.0013612,-7.7963,0.046381,215.33,0.0036107,0.5,14,0.063742,0.5,0
0.079438,0.046279,476.91,-5.1844,818.26,0.012223,1,28,0.81551,15,0.00017235,0.0013612,59.218,-0.10554,-290.7,0.0022137,0.5,9.5,-0.21689,4.5,0
0.0775,0.048094,560.86,-5.3609,236.87,0.011661,1,19,0.37629,24,-0.0042378,-0.0018149,61.998,-0.041953,-204.57,-0.0049871,-0.5,-14,-0.22863,3.5,0
0.070963,0.04265,600.9,-5.2683,409.13,0.0022487,0,0,0.35825,22,-0.0037936,-0.0022686,-111.72,0.024142,290.7,-0.0010647,-0.5,-9.5,-0.0012416,-1,0
0.069913,0.043557,337.42,-5.3126,818.26,0.0095318,0,0,0.37381,22,-0.0019034,0.0027223,-64.91,0.002384,0,0.0025978,0,0,-0.017253,2,0
0.067156,0.048094,471.08,-5.2635,409.13,0.0074443,0,0,0.32374,26,0.0049154,-0.0027223,54.625,0.072882,21.533,-0.0018607,0,0,0.040221,-1,0
0.079744,0.038113,446.67,-5.1668,861.33,0.0058104,0,0,0.45425,20,0.016762,-0.0095281,141.4,0.15642,0,-0.0021914,0,0,0.1706,-8,0
0.10068,0.029038,753.88,-4.9507,409.13,0.0030615,0,0,0.66494,10,0.013036,-0.0045372,185.28,0.14302,-193.8,-0.0024126,0,0,0.097034,-6,0
0.10582,0.029038,817.23,-4.8808,473.73,0.00098521,0,0,0.64832,8,0.014893,-0.0022686,196.92,0.097222,53.833,-0.0002169,0,0,-0.10004,-0.5,0
0.13047,0.024501,1147.7,-4.7563,516.8,0.0026277,0,0,0.46486,9,0.036988,-0.0018149,584.81,0.19946,21.533,4.9952e-05,0,0,0.048692,1,0
0.17979,0.025408,1986.8,-4.4819,516.8,0.0010851,0,0,0.7457,10,0.042458,0.0013612,473.67,0.18297,0,-0.0013139,0,0,0.1665,0.5,0
0.21538,0.027223,2095.1,-4.3903,516.8,0,0,0,0.79786,10,0.0021242,0.003176,-68.928,-0.091677,0,-0.0002662,0,0,-0.077312,0.5,0
0.18404,0.03176,1849,-4.6652,516.8,0.00055272,0,0,0.59108,11,-0.048968,0.0045372,-620.01,-0.265,-161.5,0.0013221,0,0,-0.22047,3.5,0
0.11745,0.036298,855.02,-4.9203,193.8,0.0026443,0,0,0.35692,17,-0.040148,0.0018149,-567.5,-0.1301,-10.767,0.00010109,0,0,-0.0060383,0,0
0.10375,0.03539,713.98,-4.9254,495.26,0.0007549,0,0,0.579,11,-0.014494,0.0013612,-76.1,-0.046168,161.5,-0.00064213,0,0,0.11879,-1.5,0
0.088458,0.03902,702.82,-5.0126,516.8,0.00136,0,0,0.5945,14,-0.0096154,0.00045372,3.264,-0.26715,-75.366,0.015453,0.5,6,-0.11525,4,0
0.084514,0.036298,720.51,-5.4597,344.53,0.031662,1,12,0.3485,19,0.00050912,-0.0027223,-70.896,-0.098138,-53.833,0.0015769,0,0,-0.076123,0,0
0.089476,0.033575,561.03,-5.2089,409.13,0.0045139,0,0,0.44225,14,-0.0058691,0.0022686,-97.117,0.13112,96.899,-0.015142,-0.5,-6,0.034274,-2,0
0.072776,0.040835,526.28,-5.1975,538.33,0.0013786,0,0,0.41704,15,-0.012945,0.0054446,-111.22,-0.045576,32.3,-0.0010202,0,0,0.023381,3,0
0.063586,0.044465,338.59,-5.3001,473.73,0.0024734,0,0,0.48902,20,0.0039653,0,40.629,0.075508,-43.066,0.0022099,0,0,0.10236,-2.5,0
0.080707,0.040835,607.53,-5.0464,452.2,0.0057985,0,0,0.62176,10,0.019154,-0.0013612,135.32,0.022753,0,0.0022182,0,0,0.052841,-5.5,0
0.10189,0.041742,609.24,-5.2546,473.73,0.0069098,0,0,0.5947,9,0.012705,-0.0022686,138.34,-0.16786,0,0.012003,0.5,11.5,0.16389,-1,0
0.10612,0.036298,884.22,-5.3822,452.2,0.029805,1,23,0.94953,8,-0.0044154,-0.0049909,32.082,-0.0080495,0,0.00055062,0,0,0.072699,-0.5,0
0.093063,0.03176,673.4,-5.2707,473.73,0.008011,0,0,0.7401,8,-0.015507,0.0045372,-257.81,-0.0097803,10.767,-0.0094743,0,0,-0.26663,3,0
0.075103,0.045372,368.6,-5.4017,473.73,0.010856,1,23,0.41627,14,-0.0080361,0.0058984,-119.97,-0.029388,0,-0.0013883,0,0,-0.091469,2,0
0.076991,0.043557,433.46,-5.3294,473.73,0.0052344,0,0,0.55716,12,0.004029,-0.0045372,123.48,0.08918,107.67,-0.0036506,-0.5,-11.5,0.055626,-0.5,0
0.083161,0.036298,615.55,-5.2234,689.06,0.003555,0,0,0.52753,13,0.0036197,0.00090744,139.91,0.054337,0,-0.0012753,0,0,-0.033382,1.5,0
0.084231,0.045372,713.28,-5.2208,473.73,0.0026839,0,0,0.49039,15,0.002238,0.0068058,-70.973,-0.05426,-215.33,0.00018425,0,0,-0.07501,2.5,0
0.087637,0.049909,473.6,-5.3319,258.4,0.0039235,0,0,0.37751,18,0.005089,0.00090744,58.273,-0.02299,-10.767,0.0074802,0.5,11.5,0.018382,3.5,0
0.094409,0.047187,829.83,-5.2668,452.2,0.017644,1,23,0.52716,22,0.0071495,0.00090744,226.13,0.024974,96.899,0.0020057,0,0,0.1879,-1.5,0
0.10194,0.051724,925.87,-5.2819,452.2,0.0079349,0,0,0.75331,15,-0.0035319,0.0063521,-62.22,-0.00055546,301.46,-0.0067562,-0.5,-11.5,0.027958,-1,0
0.087345,0.059891,705.39,-5.2679,1055.1,0.004132,0,0,0.58308,20,-0.0092979,0.0022686,-269.03,-0.10957,290.7,0.003723,0.5,5.5,0.0059512,3,0
0.083341,0.056261,387.8,-5.5011,1033.6,0.015381,1,11,0.76521,21,0.0057185,-0.0068058,32.526,-0.099912,-312.23,0.0046486,1.5,5.5,-0.015528,-2,0
0.098782,0.046279,770.44,-5.4677,430.66,0.013429,3,11,0.55202,16,0.0082404,-0.0068058,198.35,0.10014,-301.46,-0.0023088,0,-1,0.038828,-4.5,0
