@relation featureMatrix


@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE class	{0,1}

@DATA
216.65,-5.3332,473.73,23.784,0.12957,150.73,0
165.45,-5.2755,473.73,-29.596,0.029368,0,0
157.46,-5.2744,473.73,-50.661,-0.067762,-183.03,0
64.123,-5.411,107.67,-17.854,-0.02138,-118.43,0
121.75,-5.3172,236.87,113.64,0.14463,32.3,0
291.41,-5.1217,172.27,149.31,0.15152,118.43,0
420.37,-5.0142,473.73,185.92,0.17536,150.73,0
663.26,-4.771,473.73,84.915,0.10761,-139.97,0
590.2,-4.7989,193.8,-73.151,-0.055989,-129.2,0
516.96,-4.883,215.33,32.163,0.0093117,96.899,0
654.52,-4.7803,387.6,110.94,0.079354,-10.767,0
738.83,-4.7243,193.8,149.96,0.053263,43.066,0
954.44,-4.6738,473.73,151,0.00037628,139.97,0
1040.8,-4.7235,473.73,-98.795,-0.20244,0,0
756.85,-5.0787,473.73,-90.074,-0.091964,-139.97,0
860.68,-4.9075,193.8,-82.133,0.034423,-43.066,0
592.58,-5.0098,387.6,982.31,-0.042432,452.2,0
2825.3,-4.9923,1098.2,2143.2,0.02046,290.7,0
4879,-4.9689,968.99,400.23,-0.025103,-301.46,0
3625.8,-5.0425,495.26,1241.3,-0.047541,-258.4,0
7361.6,-5.064,452.2,1599.9,0.013062,-118.43,0
6825.5,-5.0164,258.4,-32,0.11392,-21.533,0
7297.6,-4.8361,409.13,-105.41,0.13077,0,0
6614.7,-4.7549,258.4,-810.46,0.033141,-75.366,0
5676.6,-4.7699,258.4,-593.32,0.029067,21.533,0
5428,-4.6967,301.46,-580.53,-0.0081419,21.533,0
4515.6,-4.7861,301.46,-523.76,-0.012269,64.6,0
4380.5,-4.7213,430.66,-255.84,0.09635,64.6,0
4003.9,-4.5934,430.66,-178.99,-0.20039,-161.5,0
4022.6,-5.122,107.67,81.032,-0.28211,-161.5,0
4166,-5.1577,107.67,-901.94,0.00076431,-10.767,0
2218.7,-5.1205,86.133,-687.6,0.15481,-10.767,0
2790.8,-4.8481,86.133,304.74,0.21728,10.767,0
2828.2,-4.6859,107.67,-603.56,-0.093087,10.767,0
1583.7,-5.0342,107.67,-531.88,-0.117,86.133,0
1764.4,-4.9199,279.93,112.62,0.076077,0,0
1808.9,-4.8821,107.67,438.64,0.0269,-86.133,0
2641.7,-4.8662,107.67,303.26,-0.28688,0,0
2415.4,-5.4558,107.67,407.86,-0.42292,118.43,0
3457.4,-5.712,344.53,13.97,-0.029746,129.2,0
2443.4,-5.5153,366.06,-653.95,0.13844,0,0
2149.5,-5.4351,344.53,-61.554,0.16888,-10.767,0
2320.3,-5.1776,344.53,-15.791,0.15517,0,0
2117.9,-5.1248,344.53,-616.15,-0.068108,10.767,0
1088,-5.3138,366.06,-787.8,-0.17486,150.73,0
542.32,-5.4745,646,102.14,0.084232,-43.066,0
1292.3,-5.1453,279.93,209.17,0.19146,-193.8,0
960.67,-5.0916,258.4,-182.11,0.0098705,161.5,0
928.03,-5.1256,602.93,12.465,0.041638,21.533,0
985.6,-5.0083,301.46,-275.52,-0.086641,-172.27,0
377,-5.2989,258.4,-364.71,-0.14051,-10.767,0
256.18,-5.2893,279.93,-70.975,0.00024812,0,0
235.05,-5.2984,258.4,21.604,0.060711,0,0
299.38,-5.1679,279.93,-4.0162,0.072543,10.767,0
227.02,-5.1533,279.93,-59.086,-0.090909,-10.767,0
181.21,-5.3497,258.4,-59.855,-0.12752,-10.767,0
107.31,-5.4083,258.4,-48.783,-0.033142,86.133,0
83.645,-5.416,430.66,-8.6188,0.022432,0,0
90.071,-5.3635,258.4,-44.406,-0.054985,-150.73,0
-5.1659,-5.526,129.2,-75.445,-0.16673,-75.366,0
-60.819,-5.6969,107.67,1.8797,-0.037803,215.33,0
-1.4066,-5.6016,559.86,35.865,0.075207,96.899,0
10.912,-5.5465,301.46,-11.427,-0.045327,-150.73,0
-24.261,-5.6922,258.4,-5.9502,-0.028675,43.066,0
-0.98872,-5.6039,387.6,36.578,0.10167,-53.833,0
48.895,-5.4889,150.73,-7.2157,-0.014226,-53.833,0
-15.42,-5.6323,279.93,-50.403,-0.0997,172.27,0
-51.911,-5.6883,495.26,53.396,0.055239,-64.6,0
91.371,-5.5218,150.73,63.906,0.11104,-172.27,0
75.901,-5.4662,150.73,6.6189,0.05093,10.767,0
104.61,-5.42,172.27,-1.4932,0.0091395,129.2,0
72.914,-5.4479,409.13,-11.761,-0.010724,107.67,0
81.086,-5.4414,387.6,-9.3468,0.025534,0,0
54.221,-5.3968,409.13,-29.948,-0.010762,96.899,0
21.19,-5.4629,581.4,-18.943,-0.10776,-10.767,0
16.335,-5.6124,387.6,-0.65989,-0.09169,-172.27,0
19.871,-5.6463,236.87,34.651,0.02041,0,0
85.637,-5.5715,387.6,45.078,0.079076,86.133,0
110.03,-5.4882,409.13,28.515,0.021991,-86.133,0
142.67,-5.5276,215.33,10.721,-0.10017,-86.133,0
131.47,-5.6885,236.87,97.495,-0.041197,96.899,0
337.66,-5.61,409.13,56.749,0.020958,0,0
244.97,-5.6466,236.87,62.514,0.08267,183.03,0
462.69,-5.4446,775.2,74.574,0.063794,279.93,0
394.12,-5.519,796.73,-53.868,-0.076131,-172.27,0
354.95,-5.5969,430.66,33.816,-0.062547,-21.533,0
461.75,-5.6441,753.66,208.67,0.095789,-21.533,1
772.29,-5.4053,387.6,152.83,0.16491,-183.03,1
767.41,-5.3143,387.6,203.78,0.15658,10.767,1
1179.9,-5.0921,409.13,512.46,0.18493,10.767,1
1792.3,-4.9444,409.13,275.44,0.084774,0,1
1730.7,-4.9226,409.13,-69.218,0.02763,-10.767,1
1653.9,-4.8892,387.6,-147.38,-0.10102,-10.767,1
1436,-5.1246,387.6,-172.8,-0.12401,0,1
1308.3,-5.1372,387.6,61.811,0.034273,-10.767,1
1559.6,-5.0561,366.06,410.36,0.076862,-10.767,1
2129,-4.9835,366.06,53.434,-0.04575,0,1
1666.5,-5.1476,366.06,-206.02,0.034714,0,1
1716.9,-4.914,366.06,-1.086,0.10022,0,1
1664.3,-4.9471,366.06,171.98,-0.018996,0,1
2060.9,-4.952,366.06,203.21,0.031999,10.767,1
2070.7,-4.8831,387.6,-155.54,0.026075,0,1
1749.8,-4.8999,366.06,-124.35,-0.063164,-10.767,1
1822,-5.0095,366.06,25.193,-0.1804,-10.767,1
1800.2,-5.2607,344.53,-29.881,-0.15341,-10.767,1
1762.3,-5.3163,344.53,-250.08,0.011444,0,1
1300,-5.2378,344.53,-30.322,0.09656,0,1
1701.6,-5.1232,344.53,77.412,0.015315,0,1
1454.9,-5.2072,344.53,193.56,0.11341,0,1
2088.7,-4.8964,344.53,467.98,0.17268,161.5,1
2390.8,-4.8618,667.53,412.83,0.095317,161.5,1
2914.4,-4.7057,667.53,569.64,0.070561,-75.366,1
3530.1,-4.7207,516.8,326.6,-0.013979,-75.366,1
3567.6,-4.7337,516.8,-157.83,-0.078981,-86.133,1
3214.5,-4.8786,344.53,-786.08,-0.18742,-75.366,1
1995.4,-5.1085,366.06,-546.07,-0.064673,0,1
2122.3,-5.008,344.53,-67.558,0.0065573,-10.767,1
1860.3,-5.0954,344.53,-53.565,-0.13152,0,1
2015.2,-5.271,344.53,72.036,0.066516,172.27,1
2004.4,-4.9624,689.06,-109.18,0.08943,161.5,1
1796.8,-5.0922,667.53,-74.575,0.033801,-10.767,1
1855.2,-4.8948,667.53,82.698,0.098815,-161.5,1
1962.2,-4.8945,344.53,95.789,-0.058934,0,1
2046.8,-5.0126,667.53,202.99,-0.15327,161.5,1
2368.2,-5.2011,667.53,7.5923,-0.011294,-161.5,1
2062,-5.0352,344.53,-438.5,-0.019032,-161.5,1
1491.2,-5.2391,344.53,-175.96,-0.073289,0,1
1710.1,-5.1818,344.53,66.015,0.06883,0,1
1623.3,-5.1015,344.53,339.97,0.049042,0,1
2390,-5.0837,344.53,143.73,-0.075276,0,1
1910.7,-5.252,344.53,-239.65,-0.1658,0,1
1910.7,-5.4153,344.53,-17.73,-0.10084,-10.767,1
1875.3,-5.4537,323,56.643,-0.02875,-10.767,1
2024,-5.4728,323,-416.51,-0.26775,-10.767,1
1042.2,-5.9892,301.46,-462.37,-0.22756,53.833,1
1099.3,-5.9279,430.66,45.124,0.21973,64.6,1
1132.5,-5.5498,430.66,-223.65,0.13958,-10.767,1
651.97,-5.6488,409.13,-229.51,0.0045413,139.97,0
673.48,-5.5407,710.6,-64.433,0.048982,-107.67,0
523.11,-5.5508,193.8,-144.64,-0.018497,-161.5,0
384.2,-5.5777,387.6,-131.26,-0.0768,172.27,0
260.59,-5.7044,538.33,-10.149,-0.0012853,0,0
363.9,-5.5802,387.6,120.64,0.07645,107.67,0
501.88,-5.5515,753.66,158.06,0.064011,161.5,0
680.03,-5.4522,710.6,95.733,-0.044769,-172.27,0
693.34,-5.6411,409.13,-23.865,-0.26382,-226.1,0
632.3,-5.9798,258.4,397.02,-0.15595,-96.899,0
1487.4,-5.953,215.33,151.97,0.0092565,-10.767,0
936.23,-5.9613,236.87,-346.42,-0.023194,96.899,0
794.55,-5.9994,409.13,-127.2,-0.045521,-53.833,0
681.84,-6.0524,129.2,-257.43,-0.053851,-150.73,0
279.69,-6.1071,107.67,-169.16,0.039264,-10.767,0
343.52,-5.9738,107.67,63.851,0.17206,139.97,0
407.39,-5.7629,387.6,7.5086,0.071387,150.73,0
358.54,-5.8311,409.13,-127.15,-0.06546,-139.97,0
153.09,-5.8939,107.67,-134.79,-0.048332,-32.3,0
88.958,-5.9277,344.53,12.075,0.04149,10.767,0
177.23,-5.8109,129.2,16.335,0.11466,-107.67,0
121.63,-5.6984,129.2,-69.216,0.031806,344.53,0
38.802,-5.7473,818.26,-26.784,0.0097736,43.066,0
68.06,-5.6789,215.33,-5.1722,0.030701,-344.53,0
28.458,-5.6859,129.2,-2.7522,0.047753,96.899,0
62.556,-5.5834,409.13,69.726,0.037599,10.767,0
167.91,-5.6107,150.73,56.7,-0.024236,-10.767,0
175.96,-5.6318,387.6,213.55,0.2036,204.57,0
595.01,-5.2035,559.86,490.75,0.26976,118.43,1
1157.5,-5.0923,624.46,428.37,0.029008,75.366,1
1451.8,-5.1454,710.6,209.25,-0.032779,-118.43,1
1576,-5.1579,387.6,259.41,0.090647,-139.97,1
1970.6,-4.9642,430.66,116.16,0.094053,21.533,1
1808.3,-4.9698,430.66,-165.8,-0.0015339,0,1
1639,-4.9672,430.66,-89.462,-0.057113,-10.767,1
1629.4,-5.084,409.13,-102.61,-0.05541,-10.767,1
1433.7,-5.078,409.13,-96.419,0.0016708,0,1
1436.5,-5.0806,409.13,-87.78,-0.00059799,-10.767,1
1258.2,-5.0792,387.6,-56.345,0.044991,-10.767,1
1323.8,-4.9907,387.6,95.41,-0.018511,0,1
1449,-5.1163,387.6,-56.077,-0.0040902,0,1
1211.7,-4.9988,387.6,-116.64,0.067035,0,1
1215.7,-4.9822,387.6,-21.592,-0.094563,0,1
1168.5,-5.188,387.6,204.65,-0.05114,-10.767,1
1625,-5.0845,366.06,93.668,-0.001701,-10.767,1
1355.8,-5.1914,366.06,-161.95,-0.010527,0,1
1301.1,-5.1055,366.06,-30.213,0.042704,0,1
1295.4,-5.106,366.06,-7.0028,-0.01419,0,1
1287.1,-5.1339,366.06,73.593,-0.021724,10.767,1
1442.6,-5.1494,387.6,64.053,-0.065317,10.767,1
1415.2,-5.2645,387.6,-49.452,-0.078647,172.27,1
1343.7,-5.3067,732.13,-81.688,-0.017339,172.27,1
1251.8,-5.2992,732.13,164.65,0.11234,10.767,1
1673,-5.082,753.66,263.58,0.1299,10.767,1
1779,-5.0394,753.66,12.558,0.0098087,0,1
1698.1,-5.0624,753.66,-27.457,-0.057686,0,1
1724.1,-5.1548,753.66,-93.236,-0.03288,0,1
1511.6,-5.1282,753.66,-131.28,-0.014242,0,1
1461.5,-5.1833,753.66,25.774,-0.0063199,0,1
1563.2,-5.1408,753.66,197.38,0.077653,0,1
1856.3,-5.028,753.66,130.28,0.067769,0,1
1823.7,-5.0053,753.66,29.884,-0.10742,0,1
1916.1,-5.2428,753.66,150.72,-0.13221,0,1
2125.2,-5.2697,753.66,113.14,0.03485,0,1
2142.3,-5.1731,753.66,-106.34,0.007277,0,1
1912.5,-5.2551,753.66,-3.6597,-0.037265,0,1
2135,-5.2476,753.66,233.73,0.045096,-172.27,1
2380,-5.1649,409.13,-97.271,-0.0080313,0,1
1940.5,-5.2637,753.66,58.534,0.0054981,0,1
2497,-5.1539,409.13,13.538,-0.10291,-183.03,1
1967.6,-5.4695,387.6,86.61,-0.067746,-10.767,1
2670.2,-5.2894,387.6,-55.121,-0.0083185,0,1
1857.3,-5.4862,387.6,204.43,-0.17185,-10.767,1
3079.1,-5.6331,366.06,1168.1,-0.042713,333.76,1
4193.5,-5.5716,1055.1,1229.9,0.0086658,344.53,1
5538.9,-5.6158,1055.1,827.75,-0.01478,0,1
5849,-5.6011,1055.1,-44.12,0.027026,689.06,1
5450.6,-5.5618,2433.3,468.06,-0.051009,0,1
6785.1,-5.7032,1055.1,861.46,-0.11214,-689.06,1
7173.5,-5.786,1055.1,741.99,-0.071305,0,1
8269.1,-5.8458,1055.1,767.23,-0.040744,0,1
8708,-5.8675,1055.1,713.4,-0.0024191,10.767,1
9695.9,-5.8506,1076.7,702.71,-0.043253,699.83,1
10113,-5.954,2454.8,384.62,-0.069015,678.3,1
10465,-5.9886,2433.3,106.77,-0.0087415,-10.767,1
10327,-5.9715,2433.3,-20.368,-0.018,0,1
10424,-6.0246,2433.3,346.56,-0.055039,0,1
11020,-6.0816,2433.3,434.02,-0.02667,-10.767,1
11292,-6.078,2411.7,481.78,-0.0073032,64.6,1
11984,-6.0962,2562.5,-140.5,0.029311,64.6,1
11011,-6.0194,2540.9,-965.69,0.075634,-10.767,1
10052,-5.9449,2540.9,-277.59,0.029784,0,1
10456,-5.9598,2540.9,110.54,-0.022684,0,1
10273,-5.9903,2540.9,435.1,-0.072405,172.27,1
11326,-6.1046,2885.4,769.63,-0.059773,172.27,1
11813,-6.1098,2885.4,-51.157,0.032134,-172.27,1
11224,-6.0403,2540.9,161.23,-0.0044211,0,1
12135,-6.1187,2885.4,276.3,-0.037607,96.899,1
11777,-6.1155,2734.7,-75.081,0.0038881,10.767,1
11985,-6.1109,2907,163.38,-0.0014787,-1022.8,1
12103,-6.1185,689.06,-265.13,-0.0032899,75.366,1
11455,-6.1175,3057.7,-1194.4,0.058175,1184.3,1
9714.6,-6.0021,3057.7,-918.24,0.022361,-10.767,1
9618.2,-6.0728,3036.2,-332.05,-0.020975,-32.3,1
9050.5,-6.0441,2993.1,-1017.5,0.033043,-43.066,1
7583.2,-6.0067,2950,-1180,0.053742,-43.066,1
6690.6,-5.9366,2907,-978.83,0.070275,-43.066,1
5625.6,-5.8661,2863.9,-315.17,0.02256,-21.533,1
6060.2,-5.8915,2863.9,98.984,-0.013127,0,1
5823.5,-5.8924,2863.9,-188.94,0.0072595,10.767,1
5682.4,-5.877,2885.4,-199.1,0.059792,21.533,1
5425.3,-5.7728,2907,382.19,-0.010419,10.767,1
6446.8,-5.8978,2907,971.87,-0.062012,1259.7,1
7369.1,-5.8968,5426.4,522.91,0.042951,1399.7,1
7492.6,-5.8119,5706.3,-23.282,0.083068,139.97,1
7322.5,-5.7307,5706.3,-11.136,-0.031106,-10.767,1
7470.3,-5.8741,5684.8,-347.65,-0.032254,-2379.4,1
6627.2,-5.7952,947.46,-1002.4,0.095257,-2379.4,1
5465.5,-5.6836,925.93,-934.8,0.097168,-10.767,1
4757.6,-5.6009,925.93,-700.79,0.072364,-10.767,1
4063.9,-5.5389,904.39,-742.55,0.096256,-21.533,1
3272.5,-5.4083,882.86,-497.04,0.1409,-21.533,1
3069.8,-5.2571,861.33,-206.34,0.11108,-10.767,1
2859.8,-5.1862,861.33,-221.21,0.082342,-10.767,1
2627.4,-5.0924,839.79,-252.96,0.016024,-10.767,1
2353.9,-5.1541,839.79,-106.6,0.073588,0,1
2414.2,-4.9452,839.79,68.931,0.12844,0,1
2491.8,-4.8973,839.79,-97.087,0.034387,0,1
2220.1,-4.8764,839.79,-127.7,-0.090015,0,1
2236.3,-5.0773,839.79,78.963,-0.15803,0,1
2378,-5.1925,839.79,19.42,0.0038078,10.767,1
2275.2,-5.0697,861.33,-125.31,0.076613,10.767,1
2127.4,-5.0393,861.33,-255.66,0.069252,0,1
1763.9,-4.9312,861.33,-302.51,0.002579,0,1
1522.3,-5.0341,861.33,-115.69,-0.079071,0,1
1532.5,-5.0893,861.33,-126.71,-0.021365,0,1
1268.9,-5.0768,861.33,-23.71,-0.058686,0,1
1485,-5.2067,861.33,-152.68,-0.096981,-10.767,1
963.55,-5.2708,839.79,-170.06,0.023582,-10.767,1
1144.9,-5.1595,839.79,-132.76,0.022971,-10.767,1
698.03,-5.2249,818.26,328.51,-0.077967,75.366,1
1802,-5.3154,990.53,1074.2,0.1209,107.67,1
2846.5,-4.9831,1033.6,-147.68,-0.0088306,21.533,1
1506.6,-5.3331,1033.6,-825.21,-0.21067,-226.1,1
1196,-5.4044,581.4,-173.1,-0.11504,-96.899,1
1160.4,-5.5632,839.79,-155.3,-0.11298,226.1,1
885.42,-5.6304,1033.6,-81.709,0.024916,-129.2,1
996.98,-5.5134,581.4,14.57,-0.022725,-215.33,1
914.56,-5.6758,602.93,95.134,-0.022488,10.767,1
1187.2,-5.5583,602.93,271.4,0.15862,0,1
1457.4,-5.3586,602.93,25.171,-0.013586,0,1
1237.6,-5.5855,602.93,105.21,-0.021957,193.8,1
1667.8,-5.4025,990.53,-91.383,0.075679,0,1
1054.8,-5.4342,602.93,-414.23,-0.025814,-193.8,1
839.31,-5.4541,602.93,-56.522,0.0049883,0,1
941.78,-5.4242,602.93,131.69,0.060113,0,1
1102.7,-5.3339,602.93,-168.59,-0.00028808,0,1
604.61,-5.4248,602.93,-118.14,0.019226,0,1
866.41,-5.2954,602.93,283.49,0.0059813,0,1
1171.6,-5.4128,602.93,68.59,-0.12107,0,1
1003.6,-5.5376,602.93,-15.528,-0.021499,0,1
1140.5,-5.4558,602.93,215.5,0.078825,0,1
1434.6,-5.3799,602.93,116.51,0.11501,-75.366,1
1373.6,-5.2258,452.2,-65.495,0.088386,-183.03,1
1303.6,-5.2031,236.87,-32.405,-0.075504,75.366,1
1308.8,-5.3768,602.93,-53.539,-0.059502,193.8,1
1196.5,-5.3221,624.46,18.386,0.10248,-64.6,1
1345.5,-5.1718,473.73,311.08,0.099735,-75.366,1
1818.7,-5.1227,473.73,248.05,0.047846,86.133,1
1841.6,-5.0761,646,-25.097,-0.016753,75.366,1
1768.5,-5.1562,624.46,186.38,-0.051742,-10.767,1
2214.4,-5.1796,624.46,149.26,-0.11403,-10.767,1
2067,-5.3842,602.93,-647.45,-0.21077,-75.366,1
919.48,-5.6011,473.73,-587.65,-0.061644,43.066,1
891.72,-5.5075,689.06,-140.91,0.05627,0,0
637.66,-5.4886,473.73,-252.79,-0.011032,-96.899,0
386.14,-5.5296,495.26,258.66,0.019981,258.4,0
1155,-5.4486,990.53,367.74,0.036941,247.63,0
1121.6,-5.4557,990.53,-85.251,-0.087439,-21.533,0
984.49,-5.6235,947.46,497.62,-0.094187,10.767,0
2116.9,-5.6441,1012.1,715.29,-0.039312,43.066,0
2415.1,-5.7021,1033.6,13.274,-0.0076079,592.16,0
2143.4,-5.6593,2196.4,2.6288,0.037489,43.066,0
2420.3,-5.6272,1119.7,56.63,-0.011755,-570.63,0
2256.7,-5.6828,1055.1,351.35,0.014946,-53.833,0
3123,-5.5973,1012.1,262.96,0.018842,-32.3,0
2782.6,-5.6451,990.53,-547.91,-0.073693,-269.17,0
2027.2,-5.7447,473.73,-452.54,-0.054891,21.533,0
1877.5,-5.7549,1033.6,-245.55,0.0049839,-10.767,0
1536.1,-5.7347,452.2,-498.77,-0.04806,-430.66,0
879.98,-5.851,172.27,-396.13,-0.0089145,0,0
743.82,-5.7525,452.2,-29.505,0.071687,247.63,0
820.97,-5.7076,667.53,69.823,0.038519,0,0
883.47,-5.6755,452.2,81.916,0.059906,-107.67,0
984.8,-5.5878,452.2,-143.77,-0.05525,118.43,0
595.94,-5.786,689.06,511.65,0.077122,473.73,0
2008.1,-5.4336,1399.7,509.65,0.19136,355.3,0
1615.2,-5.4033,1399.7,-199.58,-0.036959,-226.1,0
1609,-5.5075,947.46,-303.22,-0.023613,-204.57,0
1008.8,-5.4505,990.53,-467.86,0.026576,-236.87,0
673.22,-5.4544,473.73,408.34,-0.050094,21.533,0
1825.5,-5.5507,1033.6,848.46,-0.013604,258.4,0
2370.1,-5.4816,990.53,-15.917,0.039644,-10.767,0
1793.6,-5.4714,1012.1,-535.07,-0.013885,10.767,0
1300,-5.5093,1012.1,-250.13,0.024428,0,0
1293.4,-5.4225,1012.1,-14.246,-0.15534,-64.6,1
1271.5,-5.82,882.86,246.81,-0.13637,269.17,1
1787,-5.6953,1550.4,-59.533,0.07338,193.8,1
1152.5,-5.6733,1270.5,-191.6,0.090851,-441.43,1
1403.8,-5.5136,667.53,33.964,0.080744,-290.7,1
1220.4,-5.5118,689.06,-30.471,0.0639,10.767,1
1342.9,-5.3858,689.06,58.688,0.069565,0,1
1337.8,-5.3726,689.06,164.97,0.10411,10.767,1
1672.8,-5.1775,710.6,178.72,0.12342,10.767,1
1695.2,-5.1258,710.6,-7.6851,0.06437,-10.767,1
1657.4,-5.0488,689.06,-68.849,0.06004,-10.767,1
1557.5,-5.0057,689.06,-154.84,0.00077436,0,1
1347.7,-5.0473,689.06,-213.17,-0.084787,0,1
1131.1,-5.1753,689.06,-60.097,0.050247,0,1
1227.6,-4.9468,689.06,-31.991,0.067984,0,1
1067.2,-5.0393,689.06,88.303,-0.036924,10.767,1
1404.2,-5.0206,710.6,134.83,0.060798,10.767,1
1336.8,-4.9177,710.6,-60.927,0.073075,0,1
1282.3,-4.8745,710.6,-122.69,0.012786,-172.27,1
1091.4,-4.8921,366.06,-85.845,-0.043886,-172.27,1
1110.6,-4.9622,366.06,-26.633,-0.084819,0,1
1038.2,-5.0618,366.06,3.6986,-0.10617,0,1
1118,-5.1746,366.06,150.38,0.010554,0,1
1338.9,-5.0407,366.06,22.099,0.093634,10.767,1
1162.2,-4.9873,387.6,-101.05,0.016626,10.767,1
1136.8,-5.0074,387.6,22.413,0.043576,0,1
1207,-4.9002,387.6,-95.484,-0.057577,-10.767,1
945.87,-5.1226,366.06,53.297,-0.0066469,-10.767,1
1313.6,-4.9134,366.06,76.964,-0.074204,0,1
1099.8,-5.271,366.06,229.77,-0.39777,0,1
1773.2,-5.709,366.06,122.78,-0.19268,-10.767,1
1345.4,-5.6564,344.53,-247.93,0.062961,-21.533,1
1277.3,-5.5831,323,108.64,0.082408,0,1
1562.6,-5.4915,344.53,-115.45,-0.021856,0,1
1046.4,-5.6268,323,-184.43,0.041257,-10.767,1
1193.8,-5.409,323,59.836,0.10519,0,1
1166.1,-5.4164,323,-41.49,-0.011202,0,1
1110.8,-5.4314,323,76.206,0.048675,0,1
1318.5,-5.3191,323,-28.434,0.035186,0,1
1053.9,-5.3611,323,-165.41,-0.06575,0,1
987.68,-5.4506,323,27.187,-0.066407,0,1
1108.3,-5.4939,323,28.011,-0.14383,-10.767,1
1043.7,-5.7382,301.46,-238.08,-0.24189,204.57,1
632.14,-5.9777,732.13,-273.33,-0.086772,215.33,1
497.04,-5.9118,732.13,-26.476,0.19362,-258.4,1
579.19,-5.5904,215.33,26.412,0.04764,-279.93,1
549.87,-5.8165,172.27,-94.352,-0.073363,0,1
390.49,-5.7371,215.33,153.75,0.29624,21.533,1
857.36,-5.224,215.33,-104.65,0.013666,-21.533,1
181.19,-5.7098,172.27,-319.5,-0.24747,86.133,1
218.37,-5.7189,387.6,153.12,0.0055651,129.2,1
487.43,-5.6987,430.66,194.88,-0.032773,129.2,1
608.13,-5.7845,646,353.44,-0.065327,301.46,0
1194.3,-5.8293,1033.6,344.71,0.013385,10.767,0
1297.6,-5.7577,667.53,-32.207,-0.090474,-355.3,0
1129.9,-6.0103,323,-65.11,-0.027716,32.3,0
1167.3,-5.8131,732.13,-150.72,0.10967,699.83,0
828.44,-5.7909,1722.7,-292.16,-0.0019976,-150.73,0
583,-5.8171,430.66,-165.49,-0.048698,-667.53,0
497.47,-5.8883,387.6,-62.406,-0.044652,107.67,0
458.19,-5.9064,646,1.8976,0.032757,958.23,0
501.26,-5.8228,2304.1,79.493,0.064822,-279.93,0
617.18,-5.7768,86.133,16.942,0.014503,-635.23,0
535.15,-5.7938,1033.6,43.097,-0.038475,753.66,0
703.37,-5.8538,1593.5,89.568,0.030058,-139.97,0
714.28,-5.7337,753.66,-59.588,0.092882,-279.93,0
584.2,-5.668,1033.6,-67.95,-0.035718,-183.03,0
578.38,-5.8051,387.6,-106.43,-0.024173,-323,0
371.33,-5.7163,387.6,-143.87,0.055815,0,0
290.65,-5.6935,387.6,226.72,0.068637,0,0
824.77,-5.5791,387.6,961.32,0.12126,86.133,0
2213.3,-5.451,559.86,488.09,0.043732,118.43,1
1800.9,-5.4916,624.46,-267.57,0.053007,64.6,1
1678.2,-5.345,689.06,-101.26,0.046602,53.833,1
1598.4,-5.3984,732.13,220.34,0.020584,-150.73,1
2118.8,-5.3038,387.6,-6.2045,0.051997,-161.5,1
1586,-5.2944,409.13,-166.29,0.081762,0,1
1786.3,-5.1403,387.6,-103.83,0.034463,-10.767,1
1378.4,-5.2255,387.6,-107.06,0.0017651,-10.767,1
1572.1,-5.1368,366.06,320.2,0.2029,-10.767,1
2018.8,-4.8197,366.06,295.07,0.14465,0,1
2162.3,-4.8474,366.06,-117.09,-0.16685,0,1
1784.6,-5.1534,366.06,-325.67,-0.2191,-10.767,1
1510.9,-5.2856,344.53,-90.744,-0.0091813,-10.767,1
1603.1,-5.1717,344.53,119.08,0.059206,0,1
1749.1,-5.1672,344.53,106.76,0.022282,172.27,1
1816.6,-5.1272,689.06,-26.588,0.05851,172.27,1
1695.9,-5.0502,689.06,18.274,0.085685,10.767,1
1853.2,-4.9558,710.6,55.617,-0.027379,-107.67,1
1807.2,-5.105,473.73,16.189,-0.021518,-172.27,1
1885.5,-4.9988,366.06,-224.29,0.018037,-53.833,1
1358.6,-5.0689,366.06,-24.227,0.086969,0,1
1837.1,-4.8249,366.06,143.35,0.069953,172.27,1
1645.3,-4.929,710.6,-97.221,-0.085477,161.5,1
1642.6,-4.9959,689.06,95.586,-0.017257,-183.03,1
1836.4,-4.9635,344.53,170.04,-0.029457,-172.27,1
1982.7,-5.0548,344.53,192.63,0.048079,0,1
2221.7,-4.8673,344.53,-47.448,0.035968,0,1
1887.8,-4.9828,344.53,-242.98,-0.047083,0,1
1735.7,-4.9615,344.53,-169.67,-0.0053204,0,1
1548.5,-4.9935,344.53,-29.764,-0.0027922,0,1
1676.2,-4.9671,344.53,-84.256,-0.014513,0,1
1380,-5.0225,344.53,-239.98,0.010077,-10.767,1
1196.3,-4.9469,323,-105.07,-0.01911,0,1
1169.8,-5.0607,344.53,-66.472,-0.05109,10.767,1
1063.3,-5.0491,344.53,-52.312,0.065141,0,1
1065.2,-4.9304,344.53,41.892,0.10997,0,1
1147.1,-4.8292,344.53,-1.8341,-0.0078982,0,1
1061.5,-4.9462,344.53,-40.706,-0.018933,0,1
1065.7,-4.867,344.53,-21.579,0.012458,0,1
1018.4,-4.9213,344.53,119.73,-0.026595,0,1
