@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
467.16,461.64,5.0099,0.99056,3337.6,3316.1,0.11434,0.10875,53,38,1
353.3,347.79,5.043,1.0237,3337.6,3316.1,0.12802,0.12243,53,38,1
472.9,467.39,5.0678,1.0485,3337.6,3316.1,0.11694,0.11135,53,38,1
533.77,528.25,5.0355,1.0162,3337.6,3316.1,0.13515,0.12956,53,38,1
578.9,573.39,4.9261,0.90681,4651.2,4629.6,0.16847,0.16288,52,37,1
607.14,601.63,5.0671,1.0478,2993.1,2971.6,0.13442,0.12883,51,36,1
592.97,587.46,5.0862,1.0669,3036.2,3014.6,0.13492,0.12933,50,35,1
662.41,656.9,4.9993,0.97995,3014.6,2993.1,0.12299,0.1174,50,35,1
439.58,434.06,5.0641,1.0448,3036.2,3014.6,0.11157,0.10598,50,35,1
465.3,459.78,5.2016,1.1823,3057.7,3036.2,0.11743,0.11184,49,34,1
398.4,392.89,5.1901,1.1708,3036.2,3014.6,0.11162,0.10603,50,35,1
496.31,490.8,5.2522,1.2329,3036.2,3014.6,0.10653,0.10094,50,35,1
714.22,708.71,5.1381,1.1188,3057.7,3036.2,0.13534,0.12975,49,34,1
820.8,815.28,5.0524,1.033,3036.2,3014.6,0.14326,0.13767,49,34,1
663.79,658.27,4.9108,0.89149,3014.6,2993.1,0.14803,0.14244,50,35,1
522.66,517.15,5.0561,1.0368,5124.9,5103.4,0.13464,0.12905,51,36,1
615.95,610.44,5.0584,1.0391,5146.4,5124.9,0.15225,0.14666,50,35,1
823.75,818.24,4.9534,0.93406,3014.6,2993.1,0.16192,0.15633,50,35,1
665.35,659.84,5.0211,1.0018,5124.9,5103.4,0.1547,0.14911,51,36,1
620.94,615.43,5.1174,1.0981,5060.3,5038.8,0.127,0.12141,52,37,1
567.39,561.88,5.1934,1.1741,5060.3,5038.8,0.1403,0.13471,52,37,1
598.4,592.88,4.9466,0.92731,2971.6,2950,0.13646,0.13087,51,36,1
563.94,558.43,5.0209,1.0016,2971.6,2950,0.11701,0.11143,52,37,1
624.48,618.96,5.1709,1.1516,2971.6,2950,0.11618,0.11059,52,37,1
586.4,580.88,5.1912,1.1719,2993.1,2971.6,0.1179,0.11231,51,36,1
633.44,627.93,5.1876,1.1683,3014.6,2993.1,0.092586,0.086998,51,36,1
870.56,865.04,4.9311,0.9118,3014.6,2993.1,0.13966,0.13407,51,36,1
453.58,448.07,4.9626,0.94331,5124.9,5103.4,0.12857,0.12298,51,36,1
426.19,420.68,5.2319,1.2125,3014.6,2993.1,0.11183,0.10624,50,35,1
686.36,680.84,5.155,1.1357,2627.1,2605.5,0.1187,0.11312,48,33,1
990.63,985.12,4.9127,0.89336,2648.6,2627.1,0.13493,0.12934,48,33,1
965.9,960.39,4.9987,0.97939,2627.1,2605.5,0.16211,0.15652,49,34,1
712.96,707.45,4.9973,0.97799,3036.2,3014.6,0.15318,0.14759,49,34,1
852.16,846.64,4.9922,0.97292,3057.7,3036.2,0.15769,0.1521,48,33,1
814.93,809.41,5.1967,1.1774,2648.6,2627.1,0.089599,0.08401,48,33,1
1228,1222.5,5.1679,1.1485,2648.6,2627.1,0.11827,0.11268,48,33,1
965.23,959.72,4.9654,0.94609,2648.6,2627.1,0.14456,0.13897,48,33,1
1189.1,1183.5,4.905,0.88573,3057.7,3036.2,0.17492,0.16934,48,33,1
1003.8,998.27,5.0817,1.0624,2648.6,2627.1,0.16934,0.16375,48,33,1
1257,1251.5,5.1936,1.1743,2734.7,2713.2,0.1221,0.11651,45,30,1
1009.4,1003.9,5.0336,1.0143,2691.7,2670.1,0.15765,0.15206,46,31,1
658,652.49,5.0081,0.98883,2691.7,2670.1,0.13857,0.13298,46,31,1
936.85,931.33,4.8818,0.86254,2713.2,2691.7,0.15425,0.14866,46,31,1
1284.6,1279.1,4.9201,0.90075,2734.7,2713.2,0.16376,0.15817,45,30,1
1519.7,1514.2,5.0286,1.0093,2734.7,2713.2,0.14597,0.14038,44,29,1
1916.4,1910.8,4.9336,0.91432,2777.8,2756.2,0.1613,0.15571,43,28,1
1743.7,1738.2,4.9937,0.97435,2799.3,2777.8,0.13895,0.13336,43,28,1
1791.5,1786,4.9091,0.88983,2799.3,2777.8,0.1401,0.13451,42,27,1
1624.5,1619,5.0835,1.0642,2734.7,2713.2,0.13872,0.13313,44,29,1
1216,1210.5,4.9682,0.94887,2713.2,2691.7,0.15289,0.1473,45,30,1
1363.8,1358.2,4.8679,0.84855,2734.7,2713.2,0.17669,0.1711,45,30,1
1625.7,1620.2,5.0715,1.0522,2756.2,2734.7,0.16494,0.15935,44,29,1
2135.9,2130.4,5.0077,0.98836,2820.8,2799.3,0.12901,0.12342,136,121,1
2450.9,2445.4,4.8976,0.87833,2799.3,2777.8,0.15203,0.14644,42,27,1
1849.1,1843.6,5.1132,1.0939,2799.3,2777.8,0.14389,0.1383,42,27,1
2639.7,2634.2,4.9979,0.97859,2863.9,2842.4,0.15968,0.15409,40,25,1
2789.1,2783.6,5.0974,1.0781,2885.4,2863.9,0.14713,0.14154,39,24,1
2463.5,2458,5.0702,1.0509,2885.4,2863.9,0.14401,0.13842,39,24,1
3155.4,3149.9,5.1629,1.1436,2842.4,2820.8,0.11093,0.10534,42,27,1
2714.9,2709.4,4.9253,0.90602,2820.8,2799.3,0.17081,0.16522,42,27,1
3079,3073.5,4.9724,0.95308,2885.4,2863.9,0.21226,0.20668,39,24,1
2315,2309.5,4.9618,0.94252,2907,2885.4,0.20921,0.20362,39,24,1
3080.5,3075,5.0236,1.0043,2842.4,2820.8,0.17593,0.17035,41,26,1
2775,2769.5,4.7771,0.75781,2820.8,2799.3,0.21364,0.20806,41,26,1
2561,2555.5,4.8404,0.82106,2842.4,2820.8,0.23642,0.23083,40,25,1
2334.1,2328.6,4.8661,0.84683,2885.4,2863.9,0.20078,0.1952,39,24,1
1842.8,1837.3,4.9494,0.93008,5318.7,5297.2,0.23172,0.22613,39,24,1
2162.3,2156.7,4.6945,0.6752,2863.9,2842.4,0.22837,0.22049,39,24,1
2971.7,2966.2,4.7892,0.76993,2885.4,2863.9,0.25678,0.2489,39,24,1
1787.7,1780.3,5.0324,1.0131,1959.5,1938,0.18782,0.17994,38,23,1
1626.7,1619.4,5.0184,0.99913,1981.1,1959.5,0.16953,0.16166,37,22,1
2422.4,2415,5.0784,1.0591,2885.4,2863.9,0.20268,0.1948,39,24,1
2255.5,2248.1,4.8136,0.79432,2863.9,2842.4,0.21825,0.21038,40,25,1
2341.3,2333.9,4.7104,0.6911,2863.9,2842.4,0.22926,0.22138,40,25,1
2309,2301.6,4.673,0.65365,2885.4,2863.9,0.22229,0.21442,39,24,1
2374.2,2366.9,4.8189,0.79962,2885.4,2863.9,0.22766,0.21979,39,24,1
2025.1,2017.8,4.8437,0.82437,2928.5,2907,0.19336,0.18548,39,24,1
2007.3,2000,4.955,0.93571,2928.5,2907,0.16125,0.15337,129,114,1
1807.4,1800,4.9135,0.89421,2928.5,2907,0.13679,0.12892,38,23,1
1526.8,1519.4,4.988,0.96869,2928.5,2907,0.14945,0.14158,128,113,1
2043.6,2036.2,4.7927,0.77344,2928.5,2907,0.16366,0.15579,38,23,1
1705.5,1698.1,4.8184,0.79907,2928.5,2907,0.15431,0.14644,38,23,1
1627.2,1619.8,5.0562,1.0369,2928.5,2907,0.18373,0.17586,37,22,1
1726,1718.6,4.915,0.89573,2971.6,2950,0.17758,0.16971,36,21,1
1704.7,1697.3,4.9974,0.97805,2950,2928.5,0.22569,0.21781,37,22,1
1151,1143.6,4.9046,0.88526,4371.2,4349.7,0.21167,0.20379,38,23,1
1327.2,1319.8,5.058,1.0387,2928.5,2907,0.18072,0.17285,36,21,1
1917,1909.6,4.9208,0.90147,5060.3,5038.8,0.21751,0.20964,35,20,1
1882.7,1875.3,4.8184,0.79911,5081.8,5060.3,0.20731,0.19943,34,19,1
2024.7,2017.3,5.0257,1.0064,2584,2562.5,0.20498,0.19711,33,18,1
3662.6,3655.2,4.793,0.77372,2627.1,2605.5,0.20873,0.20085,31,16,1
4295.5,4288.2,4.7609,0.74163,2691.7,2670.1,0.21126,0.20338,29,14,1
4375.5,4368.1,4.7182,0.69885,2734.7,2713.2,0.20824,0.20036,28,13,1
3526.4,3519,4.8269,0.80763,2756.2,2734.7,0.18715,0.17928,28,13,1
3348.1,3340.7,4.8453,0.82597,2670.1,2648.6,0.17974,0.17187,30,15,1
2884.4,2877.1,4.7375,0.7182,2627.1,2605.5,0.18378,0.1759,32,17,1
2785.6,2778.2,4.761,0.74168,2648.6,2627.1,0.17918,0.17131,31,16,1
2871.2,2863.8,4.8923,0.87303,2196.4,2174.9,0.17808,0.1702,28,13,1
2984.2,2976.8,4.7395,0.72016,2217.9,2196.4,0.17325,0.16538,27,12,1
1996.5,1989.1,4.9945,0.97523,2196.4,2174.9,0.090204,0.08233,31,16,1
590.45,583.09,5.1311,1.1118,2217.9,2196.4,0.063803,0.055929,29,14,1
285.83,278.46,5.1197,1.1004,2110.3,2088.7,0.063126,0.055252,29,14,1
335.4,328.04,4.9924,0.97305,2196.4,2174.9,0.074097,0.066223,29,14,1
188.79,181.42,5.0371,1.0178,2670.1,2648.6,0.05832,0.050446,30,15,1
144.55,137.19,5.0091,0.98977,2196.4,2174.9,0.056027,0.048153,29,14,1
111.9,104.54,4.9979,0.97856,2217.9,2196.4,0.055787,0.047913,29,14,1
87.496,80.133,4.8895,0.8702,2217.9,2196.4,0.050885,0.043011,29,14,1
75.736,68.373,4.8901,0.87079,2196.4,2174.9,0.052477,0.044603,29,14,1
3.3041,0,5.0352,1.0159,2196.4,2174.9,0.040613,0.032739,29,14,0
8.2407,4.9366,5.005,0.98566,2196.4,2174.9,0.042181,0.034307,29,14,0
10.787,7.4832,4.8812,0.86188,2174.9,2153.3,0.042566,0.034691,29,14,0
54.855,51.55,5.0973,1.078,2196.4,2174.9,0.030031,0.022157,30,15,0
44.145,40.84,4.9437,0.92436,2196.4,2174.9,0.028051,0.020177,29,14,0
59.033,55.729,5.084,1.0647,2217.9,2196.4,0.023705,0.015831,29,14,0
63.144,59.84,5.1617,1.1424,2131.8,2110.3,0.019436,0.011562,30,15,0
53.55,50.246,4.989,0.96966,2756.2,2734.7,0.02001,0.012136,28,13,0
56.932,53.628,5.0901,1.0708,2196.4,2174.9,0.01821,0.010336,29,14,0
49.52,46.216,4.9678,0.94852,2196.4,2174.9,0.015381,0.0075068,29,14,0
50.702,47.398,5.0407,1.0214,2217.9,2196.4,0.015482,0.0076082,29,14,0
31.888,28.584,5.2921,1.2728,2196.4,2174.9,0.003021,0,28,13,0
88.719,0,4.9941,0,21.533,0,0.011283,0,30,0,0
122.55,33.831,4.9056,0,21.533,0,0.01781,0.0065266,58,28,0
150.96,62.242,4.8366,0,43.066,21.533,0.019749,0.0084657,88,58,0
19.323,0,5.1419,0.30532,21.533,0,0.010984,0,49,19,0
32.938,13.615,5.2954,0.45876,21.533,0,0.016522,0.0055384,91,61,1
125.23,105.91,5.2452,0.4086,21.533,0,0.019192,0.0082083,71,41,1
699.92,680.6,5.0728,0.2362,21.533,0,0.035957,0.024973,32,2,1
811.14,791.82,4.7707,0,21.533,0,0.072539,0.061555,29,0,1
993.51,974.18,4.7374,0,43.066,21.533,0.087526,0.076542,29,0,1
681.77,662.45,4.9102,0.17275,21.533,0,0.088979,0.077996,27,0,1
460.69,441.36,4.9891,0.25168,21.533,0,0.065168,0.054184,28,1,1
705.97,686.65,4.9633,0.22585,21.533,0,0.039791,0.028807,29,2,1
492.62,473.29,4.8171,0.07961,43.066,21.533,0.050797,0.039813,29,2,1
1008.4,989.05,4.5818,0,21.533,0,0.063763,0.052779,31,4,1
1087.3,1067.9,4.6387,0.056984,21.533,0,0.071321,0.060337,33,6,1
1076.6,1057.3,4.6017,0.019918,1033.6,1012.1,0.066318,0.055334,35,8,1
1290.8,1271.5,4.4707,0,21.533,0,0.082626,0.071642,33,6,1
1065.6,1046.3,4.5693,0.098552,1076.7,1055.1,0.084537,0.073554,31,4,1
1874.6,1855.3,4.2985,0,1076.7,1055.1,0.090753,0.079769,31,4,1
1456.3,1437,4.3532,0.054734,21.533,0,0.087077,0.076093,30,3,1
991.96,972.63,4.4601,0.1616,1098.2,1076.7,0.075377,0.064393,28,1,1
747.91,728.58,4.7683,0.46986,21.533,0,0.083967,0.072984,27,0,1
857.76,838.43,4.8392,0.54073,21.533,0,0.098193,0.087209,27,0,1
850.58,831.26,4.9551,0.65666,21.533,0,0.11061,0.09963,26,0,1
969.84,950.52,4.7965,0.498,64.6,43.066,0.10168,0.0907,25,0,1
1569.8,1550.5,4.6167,0.31819,21.533,0,0.12692,0.11594,25,0,1
1754.4,1735.1,4.5503,0.25183,21.533,0,0.1296,0.11862,25,0,1
2249,2229.6,4.5828,0.28432,21.533,0,0.12872,0.11774,24,0,1
2980.1,2960.8,4.2828,0,1765.7,1744.2,0.14235,0.13136,23,0,1
3591.9,3572.6,4.384,0.10122,1765.7,1744.2,0.17636,0.16537,23,0,1
4023.9,4004.6,4.626,0.34323,21.533,0,0.15536,0.14438,25,2,1
3858.1,3838.8,4.9167,0.63387,21.533,0,0.14287,0.13189,27,4,1
4512.1,4492.7,4.7892,0.5064,1679.6,1658.1,0.12011,0.10913,27,4,1
3207.3,3188,4.8507,0.56792,21.533,0,0.14177,0.13078,28,5,1
3452.1,3432.8,4.7442,0.46138,2174.9,2153.3,0.14426,0.13328,28,5,1
2976.6,2957.3,4.7822,0.49939,21.533,0,0.16803,0.15704,29,6,1
3223.9,3204.5,4.6963,0.41347,1636.5,1615,0.17289,0.1619,28,5,1
3125.1,3105.8,4.6424,0.35962,1658.1,1636.5,0.16522,0.15424,28,5,1
2808.7,2789.4,4.6073,0.32456,1636.5,1615,0.15146,0.14048,28,5,1
2717.1,2697.8,4.6556,0.37277,1636.5,1615,0.15174,0.14075,28,5,1
2550.6,2531.2,4.6165,0.33367,1658.1,1636.5,0.15473,0.14374,28,5,1
2465.4,2446.1,4.6985,0.41569,1658.1,1636.5,0.15421,0.14323,28,5,1
2744.6,2725.3,4.6796,0.39683,1098.2,1076.7,0.16947,0.15848,29,6,1
3002,2982.7,4.6448,0.36203,1098.2,1076.7,0.13558,0.12459,30,7,1
3077.9,3058.6,4.9627,0.67996,1098.2,1076.7,0.12521,0.11423,29,6,1
2149.4,2130.1,4.8129,0.53013,2734.7,2713.2,0.14722,0.13624,28,5,1
2380.3,2360.9,4.6576,0.3748,1098.2,1076.7,0.15815,0.14717,28,5,1
2809.8,2790.5,4.6116,0.32883,2734.7,2713.2,0.16289,0.15191,29,6,1
2360.4,2341.1,4.6831,0.40034,2756.2,2734.7,0.20678,0.1958,28,5,1
2499.7,2480.4,4.7379,0.45511,21.533,0,0.21649,0.20551,27,4,1
2914.8,2895.5,4.759,0.47617,2217.9,2196.4,0.23486,0.22387,27,4,1
2047.4,2028.1,4.8762,0.59337,1658.1,1636.5,0.21666,0.20568,28,5,1
2095.6,2076.2,4.7525,0.46974,21.533,0,0.20296,0.19197,28,5,1
2337.6,2318.2,4.8105,0.52772,21.533,0,0.1692,0.15822,28,5,1
2597,2577.6,4.7798,0.49701,21.533,0,0.16679,0.15581,29,6,1
2473.9,2454.6,4.9255,0.64268,1098.2,1076.7,0.2032,0.19222,29,6,1
2989.1,2969.7,4.8465,0.56369,21.533,0,0.18009,0.16911,31,8,1
2396.9,2377.6,4.8634,0.58058,21.533,0,0.16761,0.15662,31,8,1
2701.2,2681.9,4.7142,0.43146,1076.7,1055.1,0.16229,0.15131,31,8,1
2929.8,2910.5,4.7881,0.50533,21.533,0,0.16406,0.15308,32,9,1
1745.3,1726,5.0818,0.79897,21.533,0,0.1076,0.096613,34,11,1
2112.5,2093.2,4.9656,0.68283,1012.1,990.53,0.09073,0.079747,35,12,1
2107.3,2088,4.9026,0.61981,21.533,0,0.062708,0.051724,32,9,1
1233.3,1214,5.1746,0.89183,21.533,0,0.065013,0.054029,32,9,1
936.32,916.99,5.0889,0.80616,21.533,0,0.050313,0.039329,30,7,1
1183.6,1164.3,5.0008,0.71799,64.6,43.066,0.056071,0.045087,31,8,1
723.31,703.99,4.9807,0.69789,21.533,0,0.050331,0.039347,30,7,1
846.43,827.11,4.9409,0.65815,21.533,0,0.045706,0.034722,32,9,1
372.3,352.98,5.0309,0.74809,64.6,43.066,0.030415,0.019431,31,8,1
416.49,397.17,4.9419,0.65913,21.533,0,0.024623,0.013639,31,8,0
518.87,499.54,4.8738,0.591,646,624.46,0.027479,0.016495,31,8,0
589.45,570.13,4.8203,0.53751,21.533,0,0.023714,0.01273,32,9,0
368.73,349.41,4.8791,0.5963,21.533,0,0.022489,0.011505,93,70,0
505.18,485.85,4.7239,0.44111,624.46,602.93,0.031442,0.020458,83,60,0
461.13,441.81,4.8116,0.52881,21.533,0,0.026599,0.015615,30,7,0
406.95,387.63,4.8412,0.55838,21.533,0,0.017869,0.0068853,30,7,0
379.38,360.06,4.8169,0.53407,21.533,0,0.017618,0.0066339,32,9,0
367.06,347.74,4.8625,0.5797,107.67,86.133,0.018401,0.0074167,88,65,0
239.3,219.98,4.9183,0.63548,21.533,0,0.018204,0.0072199,107,84,0
202.59,183.27,4.8962,0.61345,21.533,0,0.017065,0.0060808,32,9,0
352.03,332.7,4.8291,0.54628,21.533,0,0.019024,0.0080403,82,59,0
308.54,289.22,4.8953,0.61247,107.67,86.133,0.020086,0.0091022,84,61,0
324.12,304.79,4.9066,0.62386,21.533,0,0.019533,0.0085489,82,59,0
354.29,334.97,5.0683,0.78554,107.67,86.133,0.026292,0.015308,81,58,1
542.11,522.78,5.0674,0.78458,107.67,86.133,0.02235,0.011366,34,11,1
479.81,460.49,5.1863,0.90354,107.67,86.133,0.058291,0.047307,28,5,1
758.73,739.41,4.983,0.70023,21.533,0,0.059507,0.048523,26,3,1
1098.7,1079.4,4.9024,0.61959,21.533,0,0.086164,0.07518,23,0,1
1267.9,1248.6,4.8335,0.55073,1205.9,1184.3,0.083403,0.072419,22,0,1
1107.7,1088.4,4.8641,0.5813,1205.9,1184.3,0.061218,0.050234,23,1,1
1361.2,1341.9,4.6453,0.36253,1184.3,1162.8,0.079752,0.068769,24,2,1
999.14,979.82,4.7689,0.48607,1184.3,1162.8,0.07271,0.061726,24,2,1
980.01,960.69,4.8714,0.5886,602.93,581.4,0.085577,0.074593,24,2,1
1150.8,1131.5,4.8906,0.60784,21.533,0,0.099696,0.088712,24,2,1
1785.5,1766.2,4.7738,0.491,21.533,0,0.12486,0.11388,24,2,1
2768.7,2749.4,4.4693,0.18647,1744.2,1722.7,0.18602,0.17504,24,2,1
3373.1,3353.8,4.5458,0.26304,1765.7,1744.2,0.21726,0.20628,23,1,1
3822.1,3802.8,4.5712,0.28841,2368.7,2347.1,0.20654,0.19556,23,1,1
4779.5,4760.2,4.4912,0.20838,2368.7,2347.1,0.20836,0.19737,23,1,1
5675.7,5656.4,4.4782,0.19545,2347.1,2325.6,0.31789,0.30691,23,1,1
6141.7,6122.3,4.577,0.29426,2907,2885.4,0.28644,0.27545,24,2,1
6700.3,6680.9,4.842,0.55921,2885.4,2863.9,0.32239,0.3114,24,2,1
6231.3,6211.9,5.0619,0.77907,2261,2239.5,0.28281,0.27183,25,3,1
6338.2,6318.8,5.027,0.74425,2239.5,2217.9,0.24874,0.23775,27,5,1
6901.5,6882.2,4.9428,0.66003,2756.2,2734.7,0.21326,0.20227,27,5,1
5848.6,5829.2,5.083,0.80022,2777.8,2756.2,0.24272,0.23174,27,5,1
5493.4,5474.1,4.9867,0.70389,2799.3,2777.8,0.23958,0.2286,26,4,1
5804.6,5785.3,4.8601,0.57736,2239.5,2217.9,0.22853,0.21755,26,4,1
6396,6376.7,4.816,0.53323,2239.5,2217.9,0.22149,0.2105,26,4,1
6316.1,6296.8,4.8362,0.55344,2239.5,2217.9,0.22523,0.21424,26,4,1
5812.7,5793.3,4.8578,0.57506,2239.5,2217.9,0.21927,0.20829,26,4,1
6473.3,6454,4.7394,0.45659,2842.4,2820.8,0.24061,0.22963,25,3,1
6662.7,6643.4,4.7202,0.43738,2885.4,2863.9,0.26113,0.25015,24,2,1
6565.6,6546.3,4.708,0.42526,2885.4,2863.9,0.26675,0.25576,24,2,1
6050.1,6030.8,4.7596,0.47684,2885.4,2863.9,0.28157,0.27059,24,2,1
5820.1,5800.7,4.6571,0.37427,2863.9,2842.4,0.26549,0.25451,24,2,1
6006.9,5987.6,4.6127,0.32987,2885.4,2863.9,0.2787,0.26771,24,2,1
5264.9,5245.5,4.6232,0.34039,2842.4,2820.8,0.28676,0.27578,25,3,1
5251,5231.7,4.658,0.37523,2842.4,2820.8,0.2864,0.27542,25,3,1
5710.8,5691.5,4.5806,0.29784,2863.9,2842.4,0.30378,0.2928,25,3,1
5103.3,5084,4.6711,0.38832,2885.4,2863.9,0.31232,0.30134,24,2,1
5310.4,5291,4.6662,0.38342,2304.1,2282.5,0.31248,0.30149,24,2,1
5007,4987.7,4.6315,0.34871,2282.5,2261,0.2992,0.28822,25,3,1
4987.9,4968.6,4.5484,0.26566,2842.4,2820.8,0.29324,0.28226,25,3,1
4895.7,4876.4,4.5139,0.2311,2842.4,2820.8,0.29784,0.28685,25,3,1
4973.2,4953.9,4.6202,0.33737,2885.4,2863.9,0.2775,0.26651,24,2,1
4320.5,4301.2,4.5676,0.2848,2304.1,2282.5,0.25071,0.23972,24,2,1
4171.2,4151.9,4.6022,0.31939,2304.1,2282.5,0.23713,0.22614,24,2,1
3222.2,3202.8,4.609,0.32621,2304.1,2282.5,0.2406,0.22961,24,2,1
2993.6,2974.3,4.6084,0.32559,2863.9,2842.4,0.22221,0.21123,25,3,1
3855,3835.7,4.5654,0.28257,2842.4,2820.8,0.30553,0.29454,25,3,1
3802.7,3783.4,4.6301,0.34727,2820.8,2799.3,0.22786,0.21688,26,4,1
3343.1,3323.8,4.651,0.36825,2799.3,2777.8,0.21522,0.20424,26,4,1
3711.3,3692,4.6857,0.40291,2799.3,2777.8,0.22918,0.2182,26,4,1
3952.7,3933.3,4.8757,0.59293,2756.2,2734.7,0.21539,0.2044,28,6,1
2940.8,2921.5,5.1934,0.91058,21.533,0,0.1224,0.11142,30,8,1
2672.1,2652.8,5.2443,0.9615,21.533,0,0.12526,0.11428,33,11,1
2665.4,2646,5.226,0.94319,21.533,0,0.129,0.11802,35,13,1
2652,2632.7,5.2808,0.998,2971.6,2950,0.10218,0.091198,37,15,1
2191.7,2172.4,5.4417,1.1589,4780.4,4758.8,0.10249,0.091509,40,18,1
2248.6,2229.3,5.352,1.0692,21.533,0,0.10666,0.095675,42,20,1
2123.9,2104.6,5.2384,0.95559,21.533,0,0.10742,0.096434,43,21,1
1703.7,1684.4,5.266,0.98319,3208.4,3186.9,0.10841,0.097429,44,22,1
1146.5,1127.2,5.3915,1.1087,107.67,86.133,0.08886,0.077876,45,23,1
1165.3,1146,5.3032,1.0204,107.67,86.133,0.077291,0.066307,46,24,1
1414,1394.6,5.2775,0.99468,3143.8,3122.3,0.10821,0.097225,46,24,1
1100.5,1081.2,5.2496,0.96678,3122.3,3100.8,0.092317,0.081333,46,24,1
1132.2,1112.9,5.2793,0.99647,21.533,0,0.10469,0.09371,46,24,1
1059.6,1040.2,5.24,0.95718,129.2,107.67,0.12358,0.1126,46,24,1
990.98,971.66,5.1136,0.83077,3165.4,3143.8,0.12351,0.11253,45,23,1
800.81,781.48,5.2121,0.92933,21.533,0,0.096773,0.08579,46,24,1
1066.3,1047,5.0638,0.78098,21.533,0,0.11798,0.10699,46,24,1
1012,992.66,5.0277,0.74494,3165.4,3143.8,0.10174,0.090753,45,23,1
791.36,772.03,5.1666,0.88382,21.533,0,0.10381,0.092829,46,24,1
832.08,812.76,5.0032,0.72037,3165.4,3143.8,0.11091,0.099923,45,23,1
1103,1083.7,5.0532,0.77046,3208.4,3186.9,0.13004,0.11905,44,22,1
1011.6,992.26,5.1248,0.842,3230,3208.4,0.12585,0.11486,43,21,1
751.64,732.32,5.2009,0.91808,107.67,86.133,0.12487,0.11389,43,21,1
818.19,798.87,5.2025,0.91967,2799.3,2777.8,0.11637,0.10539,42,20,1
727.82,708.5,5.2304,0.94763,129.2,107.67,0.1145,0.10352,42,20,1
635.14,615.82,5.2723,0.98954,21.533,0,0.12313,0.11215,42,20,1
722.1,702.78,5.1469,0.86411,43.066,21.533,0.12399,0.11301,42,20,1
739.91,720.58,5.2419,0.95916,107.67,86.133,0.12103,0.11005,41,19,1
938.93,919.6,5.2016,0.9188,2885.4,2863.9,0.12831,0.11732,40,18,1
1049.1,1029.7,5.1383,0.8555,21.533,0,0.12161,0.11062,39,17,1
999.03,979.71,5.1369,0.85409,107.67,86.133,0.14779,0.13681,40,18,1
743.03,723.71,5.1735,0.89073,21.533,0,0.13692,0.12593,40,18,1
756.13,736.8,5.08,0.79725,21.533,0,0.13416,0.12318,39,17,1
772.84,753.52,5.0744,0.79161,4823.4,4801.9,0.14089,0.1299,39,17,1
933.88,914.56,5.0438,0.76101,21.533,0,0.1569,0.14592,39,17,1
773.17,753.85,5.168,0.88524,21.533,0,0.15576,0.14478,40,18,1
773.86,754.54,5.1907,0.90791,21.533,0,0.12722,0.11624,42,20,1
991.18,971.86,5.1281,0.84536,2820.8,2799.3,0.12422,0.11323,41,19,1
841.05,821.73,5.0539,0.77115,2820.8,2799.3,0.1337,0.12272,41,19,1
725.83,706.51,5.2194,0.93659,107.67,86.133,0.13419,0.12321,42,20,1
600.48,581.16,5.2386,0.95577,129.2,107.67,0.11289,0.10191,43,21,1
625.65,606.33,5.2262,0.94346,43.066,21.533,0.098369,0.087385,43,21,1
556.12,536.79,5.2007,0.91794,107.67,86.133,0.095691,0.084708,43,21,1
689.48,670.15,5.157,0.87418,129.2,107.67,0.103,0.092013,43,21,1
690.6,671.28,5.1604,0.87759,21.533,0,0.10856,0.097572,44,22,1
722.21,702.89,5.1107,0.82793,21.533,0,0.122,0.11102,44,22,1
690.16,670.83,5.0852,0.80238,21.533,0,0.10129,0.090311,44,22,1
776.96,757.64,5.0425,0.75973,107.67,86.133,0.098004,0.08702,140,118,1
1297.2,1277.8,4.7992,0.51646,344.53,323,0.10696,0.095977,44,22,1
1023.3,1004,4.8506,0.56777,366.06,344.53,0.11081,0.099827,44,22,1
1124.2,1104.9,4.9978,0.71501,323,301.46,0.10838,0.097401,43,21,1
919.73,900.4,5.1785,0.8957,21.533,0,0.11733,0.10634,41,19,1
1145.1,1125.8,5.0469,0.76411,344.53,323,0.12745,0.11646,40,18,1
1174.6,1155.3,4.9454,0.66258,344.53,323,0.098676,0.087692,41,19,1
853.87,834.54,5.1392,0.85644,344.53,323,0.1254,0.11441,40,18,1
1037.9,1018.6,5.0783,0.79547,107.67,86.133,0.14592,0.13494,39,17,1
941.38,922.06,4.9279,0.64509,2885.4,2863.9,0.12646,0.11547,39,17,1
988.01,968.68,5.1858,0.90305,301.46,279.93,0.15442,0.14343,40,18,1
1129.2,1109.9,5.1338,0.85105,107.67,86.133,0.14396,0.13298,41,19,1
1023,1003.7,5.1067,0.82389,21.533,0,0.13291,0.12193,42,20,1
895.36,876.04,5.2128,0.93004,21.533,0,0.11815,0.10716,43,21,1
