@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE class	{0,1}

@DATA
0.070779,0.049909,1
0.06169,0.056261,1
0.051685,0.053539,1
0.051016,0.050817,1
0.063409,0.052632,1
0.07114,0.047187,1
0.069998,0.044465,1
0.069623,0.044465,1
0.067077,0.04265,1
0.070426,0.049002,1
0.067353,0.055354,1
0.064874,0.046279,1
0.058759,0.055354,1
0.05826,0.079855,1
0.072598,0.083485,1
0.082709,0.058076,1
0.08786,0.046279,1
0.19237,0.041742,1
0.32618,0.026316,1
0.38573,0.024501,1
0.37606,0.026316,1
0.40238,0.028131,1
0.47413,0.03176,1
0.55342,0.030853,1
0.58618,0.028131,1
0.56802,0.026316,1
0.53219,0.024501,1
0.4826,0.023593,1
0.4057,0.023593,1
0.31669,0.023593,1
0.29712,0.022686,1
0.27289,0.025408,1
0.22202,0.034483,1
0.18628,0.046279,1
0.17382,0.053539,1
0.16445,0.053539,1
0.15684,0.049002,1
0.16887,0.039927,1
0.16712,0.038113,1
0.16211,0.041742,1
0.16653,0.03539,1
0.16525,0.032668,1
0.16533,0.033575,1
0.16331,0.04265,1
0.13729,0.061706,1
0.13771,0.058076,1
0.16164,0.041742,1
0.16018,0.036298,1
0.15419,0.047187,1
0.15927,0.052632,1
0.19706,0.043557,1
0.24505,0.033575,1
0.25952,0.027223,1
0.22094,0.043557,1
0.16569,0.062613,1
0.18855,0.053539,1
0.19614,0.050817,1
0.19796,0.051724,1
0.20445,0.046279,1
0.18435,0.049002,1
0.19416,0.048094,1
0.22498,0.049909,1
0.26405,0.045372,1
0.29402,0.037205,1
0.3055,0.033575,1
0.31037,0.037205,1
0.3207,0.04265,1
0.33803,0.033575,1
0.34045,0.030853,1
0.34577,0.037205,1
0.36559,0.03176,1
0.35383,0.026316,1
0.33585,0.026316,1
0.34308,0.023593,1
0.32322,0.023593,1
0.29329,0.025408,1
0.2996,0.024501,1
0.36431,0.022686,1
0.43108,0.021779,1
0.45988,0.023593,1
0.46749,0.022686,1
0.45149,0.020871,1
0.41661,0.020871,1
0.33721,0.020871,1
0.25219,0.020871,1
0.2016,0.054446,1
0.14344,0.075318,1
0.11078,0.066243,1
0.081327,0.072595,1
0.066454,0.060799,0
0.084831,0.069873,0
0.085024,0.090744,0
0.069063,0.087114,0
0.053963,0.090744,0
0.046173,0.094374,0
0.036997,0.096189,0
0.031004,0.098911,0
0.035757,0.091652,0
0.032405,0.07441,0
0.028084,0.069873,0
0.032116,0.068966,0
0.030184,0.057169,0
0.025293,0.057169,0
0.019024,0.062613,0
0.020588,0.065336,0
0.019553,0.073503,0
0.015711,0.071688,0
0.011367,0.068966,0
0.0028615,0.077132,0
0.0030309,0.078947,0
0.0045827,0.086207,0
0.0093703,0.099819,0
0.017358,0.068966,0
0.016999,0.048094,0
0.010928,0.057169,0
0.008388,0.063521,0
0.01356,0.062613,0
0.015398,0.076225,0
0.022546,0.11525,0
0.035683,0.12886,0
0.035229,0.1216,0
0.038359,0.090744,0
0.037931,0.07078,0
0.031556,0.07804,0
0.030875,0.076225,0
0.02886,0.069873,0
0.0423,0.055354,0
0.042141,0.041742,0
0.033466,0.045372,0
0.055728,0.040835,0
0.072678,0.041742,0
0.057424,0.066243,0
0.052613,0.079855,0
0.048205,0.07804,0
0.022253,0.080762,0
0.02247,0.10254,0
0.022392,0.10526,0
0.022202,0.076225,0
0.020076,0.072595,0
0.024042,0.073503,0
0.040586,0.073503,1
0.084367,0.072595,1
0.17001,0.061706,1
0.27422,0.044465,1
0.26725,0.049002,1
0.22131,0.049909,1
0.30659,0.03176,1
0.32814,0.030853,1
0.26962,0.044465,1
0.23756,0.066243,1
0.19034,0.078947,1
0.13243,0.085299,1
0.1122,0.078947,1
0.084757,0.073503,1
0.060348,0.078947,1
0.042716,0.087114,1
0.037451,0.076225,1
0.034511,0.065336,0
0.02639,0.061706,0
0.076495,0.07078,0
0.094051,0.095281,0
0.06664,0.097096,0
0.047959,0.084392,0
0.039116,0.089837,0
0.041917,0.094374,0
0.040243,0.075318,0
0.034309,0.072595,0
0.035608,0.068966,0
0.078751,0.045372,0
0.10492,0.030853,0
0.10173,0.03539,0
0.080157,0.039927,0
0.081401,0.041742,0
0.089192,0.046279,0
0.073511,0.043557,0
0.063286,0.048094,0
0.059822,0.050817,0
0.085329,0.036298,0
0.098592,0.026316,0
0.07852,0.030853,0
0.051126,0.047187,0
0.057279,0.045372,0
0.060872,0.034483,0
0.070191,0.029946,0
0.084513,0.03176,0
0.092639,0.030853,0
0.10481,0.026316,0
0.098524,0.022686,0
0.084799,0.029038,0
0.08196,0.036298,0
0.072795,0.026316,0
0.050225,0.023593,0
0.029577,0.032668,0
0.018282,0.043557,0
0.019907,0.03902,0
0.020366,0.039927,0
0.012734,0.049002,0
0.011011,0.050817,0
0.011924,0.049909,0
0.020089,0.040835,0
0.028001,0.036298,0
0.029843,0.038113,0
0.030976,0.043557,0
0.027088,0.04265,0
0.039271,0.034483,0
0.040154,0.03539,0
0.030776,0.033575,0
0.032577,0.036298,0
0.038881,0.04265,0
0.037802,0.046279,0
0.026355,0.049002,0
0.027982,0.04265,0
0.036752,0.034483,0
0.042842,0.03539,0
0.044436,0.034483,0
0.04093,0.039927,0
0.048532,0.041742,0
0.062783,0.033575,0
0.051812,0.03902,0
0.034817,0.043557,0
0.028863,0.056261,0
0.032297,0.045372,0
0.04353,0.022686,0
0.054909,0.032668,0
0.046977,0.046279,0
0.036123,0.04265,0
0.054648,0.033575,0
0.062317,0.027223,0
0.041469,0.03539,0
0.018845,0.049002,0
0.020315,0.038113,0
0.0096372,0.034483,0
0.0033917,0.052632,0
0.01862,0.050817,0
0.029447,0.033575,0
0.076667,0.025408,0
0.10074,0.019964,0
0.066639,0.024501,0
0.02528,0.052632,0
0.01964,0.077132,0
0.023686,0.082577,0
0.020417,0.079855,0
0.014672,0.10889,0
0.015173,0.14156,0
0.022841,0.11978,0
0.026955,0.11252,0
0.036091,0.10617,0
0.039169,0.082577,0
0.028627,0.071688,0
0.024312,0.072595,0
0.025284,0.07078,0
0.020779,0.058984,0
0.021398,0.053539,0
0.031255,0.049909,0
0.029428,0.049002,0
0.024537,0.041742,0
0.035242,0.041742,0
0.03888,0.044465,0
0.04901,0.033575,0
0.1168,0.023593,0
0.2074,0.021779,0
0.19352,0.022686,0
0.10221,0.023593,0
0.087276,0.024501,0
0.087755,0.025408,0
0.07585,0.022686,0
0.048271,0.024501,0
0.06078,0.024501,0
0.069769,0.021779,0
0.062133,0.023593,0
0.077845,0.033575,0
0.065701,0.054446,0
0.05364,0.063521,0
0.056743,0.063521,0
0.045105,0.064428,0
0.029297,0.084392,0
0.029768,0.091652,0
0.0328,0.088929,0
0.046146,0.072595,1
0.068615,0.040835,1
0.069809,0.038113,1
0.06768,0.033575,1
0.072195,0.034483,1
0.068106,0.046279,1
0.076696,0.040835,1
0.066247,0.038113,1
0.037877,0.045372,1
0.031462,0.043557,1
0.055677,0.03176,1
0.078533,0.024501,1
0.067667,0.029038,1
0.042631,0.040835,1
0.020768,0.058984,1
0.013562,0.065336,1
0.019793,0.064428,1
0.023301,0.060799,1
0.015328,0.055354,1
0.012851,0.047187,1
0.014124,0.04265,1
0.02245,0.03539,1
0.056469,0.025408,1
0.056878,0.03176,0
0.054783,0.034483,0
0.074296,0.03176,0
0.069485,0.030853,0
0.080537,0.023593,0
0.073382,0.024501,0
0.043115,0.029946,0
0.043172,0.022686,0
0.042005,0.028131,0
0.038261,0.039927,0
0.031856,0.039927,0
0.03605,0.040835,0
0.08477,0.036298,0
0.10234,0.034483,0
0.088208,0.040835,0
0.090591,0.040835,0
0.12807,0.044465,0
0.10149,0.026316,0
0,0.10617,0
0.00047379,0.095281,0
0.0012328,0.093466,0
0.0026657,0.13702,0
0.0029364,0.17151,1
0.042647,0.12341,1
0.11799,0.052632,1
0.15301,0.043557,1
0.15308,0.052632,1
0.16563,0.056261,1
0.17419,0.059891,1
0.18607,0.069873,1
0.21233,0.083485,1
0.21809,0.093466,1
0.21247,0.093466,1
0.2241,0.087114,1
0.24423,0.087114,1
0.24647,0.10254,1
0.25659,0.10708,1
0.28652,0.091652,1
0.29699,0.084392,1
0.29606,0.075318,1
0.28739,0.076225,1
0.27701,0.091652,1
0.2711,0.10073,1
0.2655,0.083485,1
0.27317,0.068966,1
0.27811,0.062613,1
0.28598,0.057169,1
0.31122,0.050817,1
0.33105,0.030853,1
0.33215,0.03176,1
0.32128,0.043557,1
0.31167,0.044465,1
0.30848,0.047187,1
0.31925,0.049909,1
0.34302,0.045372,1
0.35952,0.043557,1
0.36972,0.044465,1
0.37879,0.045372,1
0.38497,0.045372,1
0.39822,0.033575,1
0.4067,0.024501,1
0.4034,0.034483,1
0.39735,0.044465,1
0.40292,0.045372,1
0.41391,0.039927,1
0.41419,0.029946,1
0.41364,0.024501,1
0.42813,0.029038,1
0.45851,0.029946,1
0.47574,0.025408,1
0.43846,0.023593,1
0.35915,0.023593,1
0.28863,0.023593,1
0.21955,0.021779,1
0.13363,0.038113,1
0.056413,0.084392,1
0.018769,0.11343,1
0.0089257,0.099819,1
0.0064459,0.068966,1
0.0064921,0.044465,0
0.0043252,0.058076,0
0,0.073503,0
0,0.079855,0
0.0013748,0.076225,0
0.0016287,0.066243,0
0.0015998,0.082577,0
0.0036216,0.10163,0
0.0092633,0.10345,0
0.011588,0.10708,0
0.0098354,0.12069,0
0.0084611,0.13884,0
0.0058339,0.14882,0
0.0045806,0.14882,0
0.0049043,0.13884,0
0.0042319,0.12976,0
0.0023054,0.12886,0
0,0.14156,0
0,0.13521,0
0,0.11071,0
0,0.12341,0
0,0.10799,0
0.00040615,0.10073,0
0.0012284,0.11797,0
0.0042324,0.1343,0
0.022123,0.11343,1
0.11176,0.052632,1
0.16754,0.032668,1
0.19454,0.039927,1
0.20865,0.044465,1
0.21374,0.046279,1
0.22035,0.046279,1
0.22921,0.04265,1
0.23882,0.04265,1
0.24543,0.047187,1
0.24847,0.050817,1
0.24772,0.046279,1
0.24661,0.040835,1
0.24621,0.041742,1
0.24977,0.04265,1
0.24868,0.04265,1
0.24678,0.04265,1
0.24602,0.040835,1
0.24217,0.048094,1
0.24048,0.057169,1
0.23984,0.065336,1
0.23241,0.062613,1
0.2234,0.061706,1
0.21501,0.063521,1
0.20926,0.065336,1
0.19848,0.073503,1
0.18322,0.071688,1
0.1807,0.07078,1
0.17806,0.07441,1
0.18084,0.07441,1
0.18505,0.072595,1
0.18845,0.075318,1
0.19592,0.068058,1
0.2019,0.059891,1
0.20127,0.059891,1
0.1994,0.058984,1
0.20075,0.065336,1
0.20697,0.063521,1
0.2128,0.054446,1
0.21643,0.053539,1
0.21842,0.058984,1
0.22035,0.068966,1
0.21727,0.072595,1
0.20347,0.072595,1
0.1843,0.077132,1
0.17232,0.077132,1
0.17561,0.08167,1
0.17752,0.083485,1
0.17338,0.075318,1
0.17311,0.075318,1
0.17451,0.066243,1
0.1714,0.057169,1
0.17347,0.057169,1
0.17995,0.052632,1
0.18306,0.046279,1
0.18714,0.052632,1
0.19275,0.059891,1
0.19458,0.061706,1
0.20251,0.055354,1
0.21418,0.051724,1
0.2303,0.057169,1
0.24932,0.059891,1
0.26156,0.057169,1
0.27034,0.055354,1
0.27081,0.062613,1
0.26839,0.064428,1
0.26805,0.066243,1
0.27796,0.057169,1
0.29539,0.040835,1
0.30451,0.030853,1
0.30786,0.023593,1
0.30383,0.021779,1
0.29735,0.022686,1
0.29232,0.024501,1
0.29572,0.026316,1
0.30037,0.024501,1
0.29347,0.025408,1
0.28443,0.033575,1
0.27139,0.04265,1
0.26477,0.046279,1
0.26368,0.043557,1
0.25312,0.041742,1
0.24704,0.04265,1
0.23823,0.034483,1
0.23295,0.036298,1
0.22136,0.055354,1
0.20082,0.054446,1
0.20389,0.044465,1
0.19729,0.043557,1
0.19251,0.03902,1
0.22528,0.033575,1
0.24286,0.03539,1
0.20897,0.033575,1
0.15753,0.029946,1
0.14023,0.036298,1
0.12623,0.03902,1
0.095445,0.041742,1
0.085601,0.041742,1
0.10272,0.032668,1
0.10922,0.033575,1
0.10603,0.032668,1
0.11694,0.029038,1
0.11652,0.029946,1
0.11384,0.029038,1
0.11395,0.027223,1
0.11153,0.023593,1
0.10977,0.021779,1
0.076974,0.030853,1
0.029817,0.048094,1
0.018357,0.039927,1
0.017304,0.021779,1
0.0094848,0.048094,1
0.0082579,0.051724,1
0.011023,0.027223,1
0.011609,0.024501,0
0.010136,0.025408,0
0.0053933,0.033575,0
0.0020986,0.077132,0
0.00080908,0.12069,0
0.00018389,0.11706,0
0.00029173,0.10799,0
9.288e-05,0.12069,0
0,0.14247,0
3.9819e-06,0.14882,0
0,0.15064,0
0,0.14701,0
0,0.14791,0
2.0829e-05,0.14791,0
3.7191e-05,0.1343,0
0,0.11615,0
0,0.13975,0
0,0.15245,0
0,0.13702,0
0,0.16606,0
6.5793e-05,0.16878,0
0,0.16697,0
0,0.17514,0
0,0.16515,0
0.00015017,0.16243,0
0.00025999,0.16969,0
0.00021135,0.15699,0
0,0.17151,0
0,0.16515,0
0.00013005,0.12795,0
6.8321e-05,0.14791,0
0,0.17877,0
4.2034e-05,0.15971,0
0.00024344,0.12613,0
0.0002031,0.15608,0
0,0.18603,0
4.4218e-05,0.16697,0
0.0002634,0.13612,0
0.00023962,0.13612,0
0.00032772,0.15154,0
0.00039599,0.16425,0
0.00042587,0.18966,0
0.00081107,0.21597,0
0.00079351,0.21325,0
0.00053365,0.20962,0
0.00074134,0.19782,0
0.00093421,0.20145,0
0.00094847,0.21597,0
0.001138,0.18058,0
0.0013592,0.20236,0
0.0014051,0.20145,0
0.0012058,0.1461,0
0.0024272,0.097096,0
0.0027218,0.048094,0
0.0018065,0.063521,0
0.0019633,0.069873,0
0.001639,0.068966,0
0.00068899,0.1098,0
0.00021932,0.18875,0
0.00018656,0.20145,0
0.00021376,0.14882,0
0.00031583,0.11434,0
0.0002093,0.14973,0
0.00017907,0.16243,0
0.00014293,0.14519,0
0.00016555,0.14519,0
0.00057022,0.10889,0
0.00065119,0.11706,0
0.00043385,0.13339,0
0.00020837,0.15971,0
0.00019018,0.15971,0
0.00036594,0.15245,0
0.00054142,0.15789,0
0.00086389,0.10436,0
0.00090841,0.065336,0
0.00041337,0.098911,0
0.0002836,0.13158,0
0.00029355,0.13158,0
0.00024904,0.1225,0
0.00032421,0.11706,0
0.00030023,0.13521,0
0.00041081,0.14065,0
0.00039799,0.15336,0
0.00060598,0.11797,0
0.00058812,0.093466,0
0.00024807,0.11797,0
0.00028058,0.10436,0
0.00014751,0.15517,0
0.00012178,0.18693,0
0.0004299,0.13158,0
0.0002435,0.14247,0
9.9672e-05,0.1824,0
0.00048277,0.1588,0
0.00085891,0.12341,0
0.00076027,0.1225,0
0.00037489,0.12341,0
0.00055705,0.10345,0
0.00063136,0.10345,0
0.00058107,0.12886,0
0.00062372,0.11615,0
0.0004602,0.15064,0
0.00035413,0.16425,0
0.00021099,0.13521,0
0,0.17695,0
0.0001709,0.14973,0
0.0002529,0.12795,0
8.4473e-05,0.16152,0
0.00016836,0.16878,0
0.00017647,0.16788,0
0.00094603,0.11978,0
0.0012548,0.077132,0
0.00071939,0.098004,0
0.00088205,0.094374,0
0.0009386,0.098004,0
0.00067264,0.14338,0
0.00074534,0.13521,0
0.00068838,0.12704,0
0.00064348,0.1216,0
0.0015687,0.11797,0
0.0026593,0.14247,0
0.0027635,0.14519,0
0.0022767,0.11978,0
0.0016329,0.10708,0
0.0010509,0.1098,0
0.00081708,0.12069,0
0.0013066,0.16425,0
0.001932,0.19419,0
0.0019327,0.19147,0
0.0016046,0.15336,0
0.002406,0.11071,0
0.0032809,0.084392,0
0.0031802,0.086207,0
0.00269,0.1098,0
0.002326,0.12886,0
0.0019009,0.16969,0
0.0012962,0.18603,0
0.0013418,0.16515,0
0.0025607,0.12432,0
0.0043378,0.10254,0
0.0063477,0.11887,0
0.0082646,0.12886,0
0.0093354,0.14338,0
0.0096294,0.14247,0
0.0093346,0.14247,0
0.0095642,0.13702,0
0.0098834,0.1225,0
0.0091777,0.11343,0
0.0080352,0.11162,0
0.0069811,0.11434,0
0.0064036,0.10799,0
0.0049101,0.091652,0
0.0032273,0.087114,0
0.0029189,0.099819,0
0.0026339,0.08167,0
0.0026059,0.062613,0
0.0029882,0.072595,0
0.0035405,0.091652,0
0.0071609,0.11706,0
0.010804,0.14156,0
0.013006,0.15336,0
0.015242,0.14973,0
0.014989,0.20508,0
0.016377,0.2441,0
0.017216,0.17786,0
0.01321,0.1216,0
0.0096641,0.098004,0
0.007925,0.068058,0
0.0072047,0.055354,0
0.0090323,0.03902,0
0.0091106,0.033575,0
0.0059658,0.046279,0
0.0037783,0.053539,0
0.063857,0.043557,1
0.091286,0.032668,1
0.094333,0.03539,1
0.10109,0.037205,1
0.14922,0.033575,1
0.16525,0.03176,1
0.13949,0.03539,1
0.13461,0.037205,1
0.1504,0.03539,1
0.16639,0.028131,1
0.16785,0.029946,1
0.16328,0.038113,1
0.14709,0.040835,1
0.13187,0.040835,1
0.12226,0.03902,1
0.11016,0.036298,1
0.108,0.037205,1
0.11022,0.03902,1
0.10401,0.041742,1
0.10393,0.037205,1
0.11373,0.030853,1
0.12767,0.029038,1
0.13987,0.028131,1
0.13564,0.026316,1
0.11003,0.024501,1
0.081246,0.029038,1
0.073977,0.03176,1
0.072317,0.029038,1
0.071844,0.029038,1
0.068607,0.029038,1
0.069975,0.029946,1
0.080209,0.03902,1
0.080936,0.039927,1
0.078702,0.038113,1
0.077489,0.039927,1
0.072713,0.03902,1
0.071729,0.036298,1
0.072275,0.03176,1
0.073743,0.029946,1
0.074938,0.027223,1
0.074421,0.028131,1
0.076546,0.026316,1
0.081609,0.022686,1
0.081953,0.023593,1
0.079007,0.022686,1
0.077065,0.022686,1
0.076592,0.023593,1
0.085374,0.027223,1
0.1042,0.038113,1
0.24227,0.034483,1
0.40011,0.023593,1
0.46623,0.022686,1
0.44944,0.022686,1
0.47638,0.028131,1
0.55805,0.03176,1
0.65131,0.029038,1
0.69163,0.026316,1
0.66372,0.024501,1
0.62081,0.024501,1
0.57023,0.024501,1
0.49289,0.023593,1
0.41245,0.023593,1
0.37947,0.022686,1
0.33259,0.021779,1
0.26711,0.021779,1
0.23235,0.020871,1
0.22153,0.025408,1
0.20183,0.034483,1
0.19478,0.038113,1
0.2133,0.030853,1
0.22516,0.021779,1
0.22836,0.019964,1
0.22529,0.021779,1
0.21708,0.032668,1
0.20364,0.039927,1
0.18593,0.039927,1
0.17489,0.045372,1
0.17069,0.052632,1
0.17582,0.049002,1
0.1824,0.040835,1
0.18716,0.054446,1
0.19768,0.058984,1
0.21546,0.046279,1
0.22713,0.047187,1
0.22462,0.062613,1
0.22214,0.058984,1
0.22057,0.041742,1
0.2223,0.040835,1
0.23726,0.043557,1
0.25649,0.04265,1
0.2641,0.037205,1
0.26339,0.038113,1
0.26846,0.040835,1
0.28478,0.037205,1
0.31856,0.036298,1
0.35185,0.03176,1
0.37271,0.024501,1
0.3842,0.022686,1
0.39609,0.022686,1
0.40672,0.022686,1
0.40848,0.022686,1
0.41349,0.022686,1
0.42553,0.022686,1
0.43042,0.021779,1
0.42351,0.022686,1
0.41851,0.022686,1
0.40487,0.021779,1
0.3749,0.020871,1
0.38256,0.019964,1
0.45164,0.020871,1
0.51423,0.021779,1
0.54771,0.021779,1
0.55892,0.021779,1
0.5469,0.020871,1
0.51405,0.019964,1
0.43349,0.019964,1
0.33094,0.019964,1
0.22472,0.019056,1
0.10289,0.019056,1
0.046896,0.019056,1
0.015017,0.025408,1
0.0085501,0.038113,0
0.0042515,0.049909,0
0.0031673,0.061706,0
0.0026002,0.076225,0
0.0024036,0.071688,0
0.0022552,0.075318,0
0.0017824,0.10708,0
0.0018065,0.10889,0
0.0020685,0.098004,0
0.0022935,0.098004,0
0.0022332,0.086207,0
0.0020312,0.10163,0
0.0020041,0.12069,0
0.0017363,0.12069,0
0.001392,0.13158,0
0.0011959,0.13612,0
0.00092266,0.13793,0
0.0015935,0.12432,0
0.0018035,0.1461,0
0.0014222,0.18058,0
0.0014278,0.15699,0
0.0015044,0.16425,0
0.0015224,0.18058,0
0.0019428,0.16515,0
0.0019017,0.16425,0
0.0070971,0.14247,0
0.0081281,0.10163,0
0.0095857,0.073503,0
0.011644,0.090744,0
0.0097801,0.11525,0
0.0096402,0.097096,0
0.0075195,0.13067,0
0.011781,0.13067,0
0.017434,0.073503,0
0.018055,0.078947,0
0.018261,0.083485,0
0.020073,0.068966,0
0.025858,0.056261,0
0.032279,0.041742,0
0.03477,0.040835,0
0.03636,0.038113,0
0.036017,0.033575,0
0.034055,0.03539,0
0.032838,0.041742,0
0.031346,0.044465,0
0.028622,0.059891,0
0.023656,0.073503,0
0.019891,0.088022,0
0.021327,0.088022,0
0.022083,0.076225,0
0.023254,0.07804,0
0.034794,0.07441,1
0.091974,0.068966,1
0.20747,0.058984,1
0.32991,0.03902,1
0.32434,0.029038,1
0.29303,0.028131,1
0.38574,0.026316,1
0.40848,0.032668,1
0.34796,0.04265,1
0.3062,0.053539,1
0.24832,0.075318,1
0.1694,0.079855,1
0.14216,0.057169,1
0.10043,0.064428,1
0.042727,0.077132,1
0.020764,0.062613,1
0.011327,0.063521,1
0.0041805,0.076225,0
0.0032472,0.072595,0
0.0015166,0.078947,0
0.00049419,0.093466,0
0.0004184,0.092559,0
0.00043967,0.087114,0
7.7105e-05,0.12069,0
0,0.14065,0
0.0069414,0.10073,0
0.012393,0.079855,0
0.015359,0.067151,0
0.017863,0.049002,0
0.01956,0.048094,0
0.019647,0.049002,0
0.019183,0.055354,0
0.018755,0.065336,0
0.017703,0.068058,0
0.01651,0.058076,0
0.016045,0.056261,0
0.016501,0.058076,0
0.017918,0.048094,0
0.018794,0.039927,0
0.019443,0.03539,0
0.021901,0.040835,0
0.020677,0.050817,0
0.016529,0.050817,0
0.014535,0.053539,0
0.011403,0.058076,0
0.012586,0.063521,0
0.014737,0.097096,0
0.010582,0.10073,0
0.0039343,0.093466,0
0.0094062,0.10617,0
0.0093116,0.12886,0
0.0010818,0.14519,0
0.00090784,0.14338,0
0.00086747,0.13249,0
0.0011657,0.11343,0
0.0056181,0.10617,0
0.0057368,0.072595,0
0.0051113,0.067151,0
0.0047113,0.098911,0
0,0.11615,0
0,0.13975,0
0,0.14791,0
0.00011452,0.15154,0
0.00023337,0.1461,0
0.00071219,0.14791,0
0.00073544,0.17151,0
0.0011957,0.16878,0
0.0046638,0.13249,0
0.0085887,0.11071,0
0.0080405,0.10345,0
0.0085191,0.094374,0
0.0079496,0.093466,0
0.0026151,0.096189,0
0.004821,0.097096,0
0.0094623,0.095281,0
0.0081382,0.11343,0
0.0018122,0.14065,0
0.0017482,0.14882,0
0.0020068,0.16878,0
0.0021249,0.17423,0
0.0018592,0.15789,0
0.0030821,0.13884,0
0.0039533,0.11162,0
0.0030571,0.10345,0
0.0020817,0.10254,0
0.0018266,0.12341,0
0.00141,0.15789,0
0.001332,0.16152,0
0.0011669,0.17241,0
0.00098917,0.1824,0
0.0011499,0.18058,0
0.001168,0.16243,0
0.0011705,0.16878,0
0.0010418,0.19873,0
0.0010051,0.19601,0
0.001041,0.18784,0
0.00092076,0.20145,0
0.00091599,0.1951,0
0.00092421,0.17967,0
0.00071506,0.20327,0
0.00057495,0.22232,0
0.00065956,0.2078,0
0.0010146,0.18966,0
0.0018549,0.18603,0
0.0019993,0.18512,0
0.0014845,0.18875,0
0.0012935,0.20599,0
0.0010998,0.24138,0
0.0010058,0.25045,0
0.0059822,0.1824,0
0.0060128,0.15245,0
0.0018092,0.15971,0
0.0022965,0.13521,0
0.0029753,0.13975,0
0.0027165,0.16062,0
0.0028364,0.15971,0
0.0049941,0.12341,0
0.0047518,0.13702,0
0.0030855,0.1588,0
0.0028691,0.14519,0
0.0029498,0.14882,0
0.0024711,0.17241,0
0.0014528,0.17786,0
0.0012376,0.16878,0
0.0018434,0.13975,0
0.0026984,0.10073,0
0.002508,0.10799,0
0.0016597,0.14065,0
0.0012242,0.15426,0
0.0010893,0.15971,0
0.0010814,0.13339,0
0.0011933,0.10436,0
0.0011433,0.098911,0
0.0010242,0.097096,0
0.0010143,0.10889,0
0.0010948,0.11434,0
0.00076053,0.15699,0
0.006814,0.16788,0
0.018177,0.089837,1
0.026574,0.056261,1
0.033791,0.056261,1
0.042773,0.052632,1
0.054412,0.047187,1
0.071719,0.032668,1
0.079412,0.033575,1
0.064447,0.043557,1
0.051502,0.043557,1
0.061197,0.030853,1
0.091053,0.022686,1
0.12205,0.022686,1
0.10995,0.024501,1
0.060609,0.069873,1
0.022892,0.14428,1
0.013668,0.15971,1
0.014049,0.15064,1
0.013462,0.17151,1
0.012883,0.17332,1
0.012983,0.14882,1
0.010677,0.14973,1
0.0077103,0.16062,1
0.0059406,0.15064,1
0.0037294,0.13702,0
0.0017316,0.10073,0
0.00089954,0.10254,0
0.00044311,0.13158,0
0.00094981,0.10708,0
0.00081851,0.12613,0
0.00096473,0.15971,0
0.0012115,0.13793,0
0.00057594,0.14156,0
0.00036027,0.13521,0
0.000722,0.13067,0
0.00079994,0.16243,0
0.00071622,0.12886,0
0.00041775,0.10073,0
0.00016262,0.1225,0
0.00038635,0.099819,0
0.00067454,0.071688,0
0.00015574,0.040835,0
0,0.014519,0
0,0.017241,0
0,0.013612,0
0.0070876,0.012704,0
0.018193,0.029038,1
0.018411,0.03539,1
0.049484,0.028131,1
0.073532,0.034483,1
0.075017,0.036298,1
0.064693,0.050817,1
0.069222,0.056261,1
0.085335,0.057169,1
0.10259,0.067151,1
0.10342,0.073503,1
0.097705,0.079855,1
0.1165,0.072595,1
0.1323,0.079855,1
0.12839,0.087114,1
0.12555,0.08167,1
0.15086,0.073503,1
0.17258,0.058984,1
0.16764,0.057169,1
0.15082,0.067151,1
0.14862,0.069873,1
0.15578,0.067151,1
0.15935,0.061706,1
0.15198,0.058076,1
0.14356,0.046279,1
0.15528,0.040835,1
0.17915,0.039927,1
0.19184,0.026316,1
0.19003,0.044465,1
0.18397,0.045372,1
0.17312,0.045372,1
0.17198,0.061706,1
0.18895,0.053539,1
0.21805,0.049909,1
0.22637,0.047187,1
0.22331,0.03539,1
0.24232,0.039927,1
0.24717,0.03902,1
0.25058,0.030853,1
0.26475,0.03902,1
0.26002,0.03539,1
0.24953,0.04265,1
0.26904,0.053539,1
0.27519,0.034483,1
0.26306,0.027223,1
0.26622,0.03176,1
0.27552,0.026316,1
0.30823,0.022686,1
0.32395,0.023593,1
0.28154,0.023593,1
0.21159,0.025408,1
0.15943,0.025408,1
0.10698,0.029946,1
0.046324,0.029946,1
0.019342,0.030853,1
0.013494,0.020871,1
0,0.028131,1
0,0.036298,1
0.019846,0.013612,0
0.041768,0.0099819,0
0.041197,0.0090744,0
0.019907,0.0072595,0
0.011418,0.008167,0
0.04136,0.008167,0
0.03746,0.030853,0
0.010005,0.048094,0
0.023607,0.027223,0
0.034809,0.018149,0
0.034512,0.040835,0
0.026105,0.047187,0
0.037607,0.019056,0
0.044657,0.0027223,0
0.03665,0.0036298,0
0.044572,0.011797,0
0.041362,0.017241,0
0.018803,0.036298,0
0.0051751,0.034483,0
0.012682,0.010889,0
0.025166,0.022686,0
0.032741,0.019056,0
0.030595,0.022686,0
0.032622,0.023593,0
0.032,0.019964,0
0.030498,0.021779,1
0.061099,0.023593,1
0.091588,0.032668,1
0.10889,0.040835,1
0.11842,0.051724,1
0.1331,0.045372,1
0.14482,0.04265,1
0.13933,0.043557,1
0.13624,0.045372,1
0.14484,0.047187,1
0.14801,0.049002,1
0.14975,0.048094,1
0.14355,0.048094,1
