@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE entropy 	REAL
@ATTRIBUTE domfreq 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.038625,-0.0031197,0.029268,0
0.031724,0.0018215,0.019512,0
0.029967,4.7181e-06,0.0097561,0
0.03953,-0.0015665,0.019512,0
0.039804,0.0008474,0.029268,0
0.034919,0.00065305,0.0097561,0
0.036152,0.0041416,0.019512,0
0.034447,-0.00047565,0.029268,0
0.032917,-0.0029612,0.029268,0
0.025903,-0.0012195,0.0097561,0
0.029457,0.0013956,0.0097561,0
0.036927,-0.0035519,0.029268,0
0.042755,0.005267,0.019512,0
0.041054,0.0093478,0.0097561,0
0.0336,-0.0013534,0.078049,0
0.031227,-0.00050461,0.029268,0
0.024563,-0.0021118,0.0097561,0
0.028398,0.0018059,0.019512,0
0.036497,0.0025484,0.029268,0
0.043299,0.00039864,0.32195,0
0.043889,0.012205,0.0097561,1
0.047743,0.014924,0.0097561,1
0.049588,0.0089549,0.029268,1
0.04139,0.0042547,0.34146,1
0.042641,0.010556,0.0097561,1
0.049138,0.012999,0.019512,1
0.049582,0.0060812,0.34146,1
0.046712,0.010481,0.029268,1
0.044272,0.013707,0.0097561,1
0.050471,0.010693,0.029268,1
0.054195,0.0093888,0.029268,1
0.048772,0.01684,0.019512,1
0.04553,0.011075,0.0097561,1
0.048058,0.010356,0.029268,1
0.049809,0.0079506,0.35122,1
0.04714,0.010399,0.0097561,1
0.048377,0.016282,0.0097561,1
0.050294,0.0053624,0.35122,1
0.052541,0.010988,0.029268,1
0.046326,0.01815,0.0097561,1
0.039203,0.0058511,0.0097561,1
0.045163,0.0087214,0.029268,1
0.04562,0.007855,0.029268,1
0.040586,0.0075199,0.0097561,1
0.046895,0.009589,0.0097561,1
0.053076,0.016149,0.029268,1
0.049195,0.010208,0.019512,1
0.041642,0.013693,0.0097561,1
0.035528,-0.0014083,0.029268,1
0.041759,-0.0013138,0.029268,1
0.042168,0.0073074,0.019512,0
0.033422,0.0069235,0.0097561,0
0.030198,-0.0020665,0.019512,0
0.030034,-0.0048487,0.029268,0
0.032432,0.0062097,0.0097561,0
0.036067,0.0031837,0.019512,0
0.03822,0.0024657,0.029268,0
0.039145,-0.00016003,0.029268,0
0.039123,0.0092137,0.0097561,0
0.043003,0.0088209,0.019512,0
0.043312,0.0038079,0.11707,0
0.052677,0.012155,0.029268,0
0.11662,0.10512,0.37073,0
0.21779,0.30907,0.38049,0
0.28025,0.39712,0.38049,0
0.287,0.4005,0.37073,0
0.27394,0.29869,0.35122,0
0.33602,0.45568,0.34146,0
0.34225,0.40808,0.33171,0
0.25878,0.30452,0.30244,0
0.20272,0.26333,0.27317,0
0.14511,0.15134,0.25366,0
0.11051,0.081392,0.21463,0
0.086126,0.048123,0.0097561,0
0.057241,0.0090258,0.029268,0
0.038519,-0.0068472,0.019512,0
0.033732,-0.0069126,0.019512,0
0.035736,0.0041423,0.0097561,0
0.035123,-0.0054537,0.029268,0
0.037051,-0.0102,0.029268,0
0.036013,0.001584,0.019512,0
0.024719,-0.0094066,0.029268,0
0.031157,-0.0065055,0.0097561,0
0.033311,-0.0053526,0.029268,0
0.031803,-0.0065424,0.029268,0
0.034463,0.0035967,0.0097561,0
0.028876,-0.011986,0.029268,0
0.039255,-0.0067008,0.029268,0
0.043708,0.0082043,0.0097561,0
0.035708,-0.0073178,0.029268,0
0.032196,-0.0046176,0.029268,0
0.030031,-0.0052434,0.029268,0
0.032168,0.0052886,0.0097561,0
0.026723,-0.0064586,0.029268,0
0.031405,-7.1079e-05,0.019512,0
0.034255,-0.00063335,0.0097561,0
0.032578,0.0016039,0.019512,0
0.043149,0.010512,0.019512,0
0.03952,-0.0019339,0.029268,0
0.023786,-0.0021891,0.019512,0
0.036886,0.0099796,0.0097561,0
0.045709,0.0024431,0.029268,0
0.03737,-0.0067357,0.029268,0
0.03195,0.0021347,0.0097561,0
0.034847,0.0047727,0.019512,0
0.035426,3.7609e-05,0.029268,0
0.041124,-0.0044586,0.029268,0
0.055839,0.02203,0.42927,0
0.060401,0.023214,0.0097561,0
0.077489,0.031903,0.029268,1
0.12987,0.09584,0.47805,1
0.21667,0.19489,0.47805,1
0.31806,0.35562,0.47805,1
0.38885,0.46173,0.4878,1
0.43206,0.50804,0.49756,1
0.4113,0.54075,0.49756,1
0.3765,0.52212,0.50732,1
0.39081,0.53867,0.50732,1
0.39649,0.60323,0.50732,1
0.39401,0.58363,0.51707,1
0.43057,0.63987,0.51707,1
0.4476,0.68755,0.51707,1
0.41542,0.63524,0.52683,1
0.41349,0.6273,0.52683,1
0.42586,0.64067,0.52683,1
0.44511,0.64901,0.52683,1
0.45128,0.69949,0.52683,1
0.4379,0.64619,0.52683,1
0.42849,0.62764,0.52683,1
0.4267,0.62482,0.52683,1
0.43097,0.62535,0.52683,1
0.44639,0.65061,0.52683,1
0.46098,0.63051,0.52683,1
0.45708,0.60194,0.52683,1
0.4537,0.59778,0.52683,1
0.45651,0.61181,0.53659,1
0.46533,0.66066,0.53659,1
0.48001,0.6666,0.53659,1
0.4917,0.69854,0.53659,1
0.49895,0.67507,0.53659,1
0.51996,0.69597,0.53659,1
0.53762,0.70986,0.53659,1
0.52332,0.67342,0.53659,1
0.4926,0.65436,0.54634,1
0.47037,0.64725,0.54634,1
0.44432,0.64889,0.5561,1
0.46713,0.69635,0.5561,1
0.47323,0.72009,0.56585,1
0.46106,0.67011,0.57561,1
0.46096,0.65975,0.57561,1
0.46563,0.62307,0.58537,1
0.45996,0.56399,0.58537,1
0.41394,0.52249,0.58537,1
0.3802,0.50134,0.59512,1
0.37464,0.45213,0.60488,1
0.40392,0.53981,0.60488,1
0.38161,0.44134,0.61463,1
0.36377,0.45396,0.60488,1
0.32783,0.46766,0.59512,1
0.27181,0.38199,0.58537,1
0.2297,0.30553,0.54634,1
0.1275,0.086651,0.59512,1
0.094741,0.043106,0.58537,1
0.15269,0.14174,0.29268,1
0.24693,0.34282,0.46829,1
0.28922,0.44499,0.47805,1
0.30378,0.39597,0.52683,1
0.38716,0.48238,0.50732,1
0.45317,0.44254,0.50732,1
0.42641,0.37159,0.49756,1
0.35214,0.32117,0.4878,1
0.31622,0.33773,0.46829,1
0.31938,0.34753,0.45854,1
0.31143,0.30709,0.45854,1
0.2823,0.26143,0.45854,1
0.26737,0.26772,0.45854,1
0.27137,0.26914,0.45854,1
0.2612,0.25387,0.45854,1
0.24745,0.23602,0.45854,1
0.23901,0.22401,0.45854,1
0.23037,0.22245,0.45854,1
0.22656,0.20411,0.45854,1
0.22597,0.19443,0.46829,1
0.23957,0.23208,0.46829,1
0.27306,0.2717,0.46829,1
0.28472,0.29335,0.46829,1
0.25861,0.23651,0.46829,1
0.24136,0.23008,0.46829,1
0.25406,0.24591,0.46829,1
0.26551,0.25043,0.46829,1
0.25889,0.24264,0.46829,1
0.24389,0.23176,0.46829,1
0.23122,0.22076,0.46829,1
0.22477,0.21136,0.46829,1
0.22565,0.21814,0.46829,1
0.22666,0.2073,0.46829,1
0.23335,0.21704,0.46829,1
0.24552,0.23707,0.46829,1
0.24064,0.24169,0.46829,1
0.21246,0.17725,0.45854,1
0.18957,0.15667,0.45854,1
0.19695,0.17454,0.45854,1
0.20435,0.19476,0.45854,1
0.19698,0.16824,0.44878,1
0.18358,0.15633,0.44878,1
0.14632,0.11457,0.44878,1
0.1015,0.08136,0.43902,1
0.088751,0.039823,0.42927,1
0.084936,0.055549,0.43902,1
0.076992,0.0343,0.42927,1
0.067769,0.037721,0.019512,1
0.056562,0.01676,0.019512,1
0.052048,0.0084503,0.029268,1
0.054048,0.021812,0.0097561,1
0.063042,0.033928,0.44878,1
0.066567,0.01669,0.45854,1
0.061836,0.027949,0.44878,1
0.059321,0.022826,0.45854,1
0.054583,0.016964,0.019512,1
0.05081,0.0098899,0.029268,1
0.047205,0.0083032,0.37073,1
0.053068,0.014922,0.37073,1
0.067939,0.025898,0.029268,1
0.062609,0.020294,0.0097561,1
0.049489,0.004892,0.38049,1
0.058511,0.027821,0.0097561,1
0.063313,0.019257,0.38049,1
0.054003,0.012525,0.38049,1
0.050195,0.010736,0.38049,1
0.061145,0.023568,0.0097561,1
0.061498,0.018824,0.029268,1
0.058839,0.016434,0.37073,1
0.056366,0.019862,0.38049,1
0.050335,0.0095389,0.38049,1
0.051579,0.010482,0.38049,1
0.049979,0.012601,0.38049,1
0.044904,0.0063184,0.38049,1
0.057879,0.021089,0.0097561,1
0.065521,0.018346,0.37073,1
0.061113,0.021541,0.37073,1
0.060246,0.021873,0.36098,1
0.070473,0.024205,0.36098,1
0.070844,0.027512,0.36098,1
0.065215,0.018666,0.36098,0
0.068615,0.036596,0.0097561,0
0.065064,0.016851,0.35122,0
0.057555,0.013474,0.35122,0
0.046249,0.0075223,0.0097561,0
0.041418,0.010968,0.32195,0
0.040491,0.0035172,0.019512,0
0.043212,-0.00017324,0.029268,0
0.04025,0.011492,0.0097561,0
0.036736,0.0041054,0.0097561,0
0.040178,0.0013454,0.029268,0
0.031382,-0.0025687,0.019512,0
0.032126,0.0017801,0.0097561,0
0.035545,0.0014157,0.019512,0
0.03181,-0.0035622,0.029268,0
0.035172,-5.7906e-05,0.029268,0
0.032757,0.0015493,0.0097561,0
0.033629,-0.00043572,0.029268,0
0.034636,-0.0048283,0.029268,0
0.031655,-0.0046938,0.0097561,0
0.081511,0.036426,0.019512,0
0.15642,0.13125,0.36098,0
0.20803,0.17341,0.35122,0
0.20262,0.17709,0.34146,0
0.18647,0.18464,0.33171,0
0.1696,0.11007,0.32195,0
0.14501,0.11528,0.30244,0
0.13719,0.094271,0.28293,0
0.11084,0.085184,0.26341,0
0.088621,0.044134,0.22439,0
0.075719,0.037739,0.20488,0
0.063886,0.02808,0.19512,0
0.053351,0.014315,0.029268,0
0.047699,-0.0037775,0.029268,0
0.046049,0.010374,0.029268,0
0.0327,0.00017589,0.0097561,0
0.037907,-0.0073692,0.029268,0
0.042804,0.0045109,0.029268,0
0.037337,0.0047753,0.029268,0
0.030195,-0.0071225,0.0097561,0
0.02172,-0.010288,0.029268,0
0.015781,-0.0069054,0.0097561,0
0.081577,0.061736,0.33171,0
0.078965,0.049402,0.068293,0
0.068663,0.046976,0.46829,0
0.061635,0.029948,0.078049,0
0.058087,0.022843,0.36098,0
0.071113,0.044438,0.32195,0
0.076833,0.052923,0.078049,0
0.080705,0.060111,0.36098,0
0.096146,0.064778,0.14634,0
0.13138,0.082102,0.14634,0
0.14913,0.14776,0.1561,0
0.17814,0.19535,0.14634,0
0.22849,0.23588,0.1561,0
0.23183,0.24235,0.1561,0
0.21156,0.25642,0.1561,0
0.22011,0.26605,0.1561,0
0.23051,0.27909,0.2439,0
0.23866,0.27738,0.2439,0
0.25425,0.28644,0.23415,0
0.27114,0.28108,0.2439,0
0.2671,0.26847,0.2439,0
0.22743,0.25827,0.2439,0
0.19927,0.17791,0.52683,0
0.2065,0.15479,0.51707,1
0.24849,0.19669,0.50732,1
0.27793,0.21348,0.50732,1
0.29089,0.21929,0.49756,1
0.314,0.25308,0.49756,1
0.29378,0.26447,0.50732,1
0.26045,0.26292,0.50732,1
0.25707,0.26076,0.49756,1
0.25701,0.31312,0.49756,1
0.25373,0.27305,0.4878,1
0.2574,0.32289,0.4878,1
0.24373,0.28117,0.4878,1
0.22058,0.23881,0.47805,1
0.2352,0.30913,0.47805,1
0.26719,0.39253,0.47805,1
0.28467,0.41212,0.47805,1
0.28019,0.40295,0.47805,1
0.2821,0.38554,0.47805,1
0.24309,0.31161,0.46829,1
0.21908,0.27225,0.46829,1
0.27121,0.3446,0.46829,1
0.28335,0.34677,0.46829,1
0.25609,0.32298,0.46829,1
0.22969,0.26843,0.45854,1
0.22193,0.24009,0.45854,1
0.21792,0.25036,0.45854,1
0.22905,0.26242,0.45854,1
0.24693,0.30051,0.45854,1
0.2558,0.28864,0.45854,1
0.27267,0.28049,0.45854,1
0.29488,0.30758,0.45854,1
0.29057,0.30016,0.45854,1
0.26078,0.26925,0.44878,1
0.23604,0.22865,0.44878,1
0.22397,0.24973,0.44878,1
0.20748,0.23224,0.44878,1
0.17747,0.19419,0.43902,1
0.16607,0.17534,0.43902,1
0.16791,0.18721,0.43902,1
0.16535,0.14981,0.43902,1
0.17946,0.18188,0.43902,1
0.18721,0.21977,0.43902,1
0.1819,0.18483,0.42927,1
0.1915,0.21753,0.43902,1
0.23289,0.25853,0.43902,1
0.31155,0.36698,0.23415,1
0.33216,0.37389,0.2439,1
0.3372,0.4547,0.2439,1
0.37283,0.41148,0.2439,1
0.3927,0.46486,0.23415,1
0.38117,0.47337,0.23415,1
0.34906,0.43849,0.23415,1
0.31848,0.39143,0.22439,1
0.31628,0.3989,0.22439,1
0.29178,0.3831,0.22439,1
0.25176,0.26281,0.41951,1
0.27558,0.3403,0.18537,1
0.25765,0.31556,0.17561,1
0.19725,0.26345,0.17561,1
0.15703,0.11955,0.21463,1
0.11897,0.11245,0.22439,1
0.14252,0.14444,0.2439,1
0.15337,0.10043,0.2439,1
0.12076,0.10228,0.23415,1
0.12096,0.085944,0.2439,1
0.11222,0.077335,0.22439,1
0.10418,0.085695,0.21463,1
0.1071,0.091129,0.17561,1
0.13825,0.088595,0.22439,1
0.15156,0.14761,0.21463,1
0.15449,0.16632,0.25366,1
0.18292,0.20264,0.21463,1
0.16571,0.11723,0.19512,1
0.12265,0.12091,0.21463,1
0.12324,0.11517,0.21463,1
0.15168,0.11574,0.19512,1
0.15118,0.1668,0.21463,1
0.13093,0.13221,0.21463,1
0.13401,0.14079,0.17561,1
0.12243,0.13965,0.41951,1
0.1138,0.097549,0.40976,1
0.12533,0.1195,0.19512,1
0.13629,0.13274,0.17561,1
0.13896,0.14597,0.20488,1
0.13581,0.14503,0.097561,1
0.13409,0.1261,0.087805,1
0.13545,0.12063,0.19512,1
0.11182,0.09392,0.20488,1
0.095467,0.085721,0.04878,1
0.089968,0.057482,0.04878,1
0.096443,0.057666,0.23415,1
0.096365,0.063626,0.22439,1
0.069843,0.022177,0.04878,0
0.059287,0.032467,0.23415,0
0.062096,0.036103,0.23415,0
0.075955,0.039996,0.17561,0
0.074065,0.044816,0.10732,0
0.099614,0.072377,0.1561,0
0.11525,0.092638,0.16585,0
0.088351,0.056221,0.17561,0
0.071092,0.027421,0.17561,0
0.085519,0.057897,0.18537,0
0.10037,0.059816,0.34146,0
0.097811,0.057266,0.35122,0
0.09974,0.061362,0.36098,0
0.10352,0.062668,0.36098,1
0.10893,0.071018,0.37073,1
0.12918,0.083416,0.37073,1
0.12605,0.098612,0.37073,1
0.11954,0.084687,0.37073,1
0.12406,0.089064,0.37073,1
0.12438,0.090889,0.37073,1
0.13485,0.11196,0.37073,1
0.14418,0.12862,0.37073,1
0.13852,0.13236,0.37073,1
0.12204,0.10206,0.37073,1
0.11832,0.082412,0.37073,1
0.12816,0.096226,0.37073,1
0.1268,0.15079,0.058537,1
0.12226,0.11492,0.4,1
0.13172,0.13128,0.4,1
0.14002,0.14097,0.4,1
0.14182,0.14369,0.4,1
0.14053,0.14709,0.4,1
0.14375,0.15677,0.4,1
0.15322,0.15454,0.4,1
0.15589,0.15893,0.40976,1
0.16792,0.18403,0.40976,1
0.19192,0.2264,0.41951,1
0.20135,0.22706,0.41951,1
0.20736,0.24645,0.41951,1
0.20859,0.2415,0.41951,1
0.21211,0.25088,0.41951,1
0.23049,0.27138,0.41951,1
0.24501,0.31089,0.41951,1
0.23944,0.31789,0.42927,1
0.22946,0.28448,0.42927,1
0.22415,0.29031,0.41951,1
0.21181,0.28441,0.41951,1
0.2136,0.28504,0.41951,1
0.22,0.2926,0.41951,1
0.21715,0.29698,0.41951,1
0.21049,0.27526,0.40976,1
0.19075,0.24509,0.21463,1
0.17145,0.19977,0.40976,1
0.28141,0.41715,0.40976,1
0.33189,0.61399,0.40976,1
0.34296,0.46324,0.22439,1
0.42736,0.85322,0.20488,1
0.47367,0.81046,0.11707,1
0.43796,0.84666,0.19512,1
0.42218,0.73777,0.11707,1
0.43084,0.64462,0.11707,1
0.38953,0.6147,0.13659,1
0.35778,0.60003,0.40976,1
0.37357,0.5814,0.19512,1
0.34008,0.48206,0.19512,1
0.27932,0.49384,0.04878,1
0.27916,0.50372,0.04878,1
0.25721,0.345,0.41951,1
0.26958,0.43007,0.039024,1
0.27672,0.38401,0.04878,1
0.23042,0.29304,0.04878,1
0.22107,0.3092,0.41951,1
0.24983,0.36094,0.41951,1
0.25388,0.40249,0.04878,1
0.26237,0.41164,0.42927,1
0.27925,0.54287,0.42927,1
0.28544,0.43589,0.42927,1
0.27598,0.44977,0.42927,1
0.27019,0.40474,0.1561,1
0.27091,0.43169,0.1561,1
0.24852,0.33369,0.42927,1
0.23471,0.27265,0.42927,1
0.24003,0.35686,0.42927,1
0.23782,0.32177,0.42927,1
0.22647,0.29788,0.42927,1
0.22126,0.28101,0.42927,1
0.22529,0.28221,0.42927,1
0.23202,0.29459,0.42927,1
0.24031,0.29683,0.42927,1
0.2435,0.3038,0.42927,1
0.24588,0.31436,0.42927,1
0.25112,0.29984,0.43902,1
0.25196,0.30679,0.42927,1
0.2502,0.30699,0.42927,1
0.24268,0.28887,0.42927,1
0.23605,0.27744,0.42927,1
0.23497,0.258,0.42927,1
0.23192,0.2617,0.42927,1
0.23238,0.25179,0.42927,1
0.23309,0.25993,0.42927,1
0.22581,0.24901,0.42927,1
0.22127,0.24852,0.42927,1
0.2232,0.24458,0.42927,1
0.22632,0.24635,0.42927,1
0.2304,0.25573,0.42927,1
0.23866,0.27295,0.42927,1
0.23878,0.28906,0.42927,1
0.23595,0.28699,0.42927,1
0.24341,0.29288,0.43902,1
0.24696,0.29092,0.43902,1
0.24454,0.28679,0.43902,1
0.24113,0.28166,0.43902,1
0.23829,0.28233,0.43902,1
0.243,0.295,0.43902,1
0.25594,0.3173,0.43902,1
0.26544,0.32304,0.43902,1
0.26125,0.32379,0.44878,1
0.25499,0.33461,0.44878,1
0.25721,0.32678,0.44878,1
0.26087,0.34449,0.44878,1
0.26375,0.33658,0.44878,1
0.27435,0.34216,0.44878,1
0.29615,0.35039,0.44878,1
0.33259,0.38618,0.44878,1
0.37258,0.4215,0.44878,1
0.38877,0.4417,0.44878,1
0.39657,0.4653,0.45854,1
0.39921,0.45125,0.45854,1
0.38376,0.42432,0.45854,1
0.34169,0.42054,0.45854,1
0.30258,0.3535,0.46829,1
0.32578,0.42218,0.46829,1
0.36202,0.46391,0.46829,1
0.35742,0.46464,0.46829,1
0.34434,0.42438,0.46829,1
0.3502,0.44616,0.46829,1
0.33223,0.43132,0.47805,1
0.31172,0.39194,0.47805,1
0.3068,0.41856,0.47805,1
0.30014,0.3976,0.4878,1
0.29576,0.38354,0.4878,1
0.30981,0.37791,0.4878,1
0.32062,0.35554,0.49756,1
0.31131,0.34334,0.49756,1
0.32554,0.35067,0.49756,1
0.34363,0.40614,0.49756,1
0.34176,0.38196,0.49756,1
0.36033,0.45227,0.49756,1
0.37829,0.4812,0.49756,1
0.38949,0.51696,0.49756,1
0.38274,0.53726,0.49756,1
0.34292,0.39437,0.49756,1
0.32918,0.38574,0.49756,1
0.32607,0.37737,0.49756,1
0.32113,0.37711,0.49756,1
0.32887,0.37744,0.4878,1
0.32584,0.36339,0.4878,1
0.30981,0.3406,0.4878,1
0.3,0.35119,0.47805,1
0.30587,0.3786,0.47805,1
0.31811,0.40922,0.46829,1
0.31525,0.41297,0.46829,1
0.28948,0.30933,0.46829,1
0.28244,0.29247,0.46829,1
0.28502,0.34706,0.46829,1
0.27083,0.31381,0.45854,1
0.23952,0.26577,0.45854,1
0.2143,0.23121,0.45854,1
0.22963,0.26121,0.45854,1
0.22972,0.25244,0.45854,1
0.2028,0.18227,0.45854,1
0.22825,0.23198,0.45854,1
0.25918,0.28562,0.45854,1
0.25303,0.23055,0.45854,1
0.249,0.24052,0.45854,1
0.22969,0.21694,0.44878,1
0.20058,0.18194,0.44878,1
0.17618,0.15916,0.44878,1
0.15708,0.15435,0.44878,1
0.14908,0.14573,0.44878,1
0.15001,0.13487,0.44878,1
0.15469,0.17091,0.44878,1
0.15729,0.13852,0.44878,1
0.14846,0.19055,0.44878,1
0.13596,0.13522,0.43902,1
0.13836,0.13537,0.43902,1
0.13302,0.12304,0.44878,1
0.12971,0.098007,0.44878,1
0.1412,0.10459,0.44878,1
0.15144,0.12076,0.44878,1
0.13498,0.10529,0.45854,1
0.1081,0.066824,0.46829,1
0.10621,0.066866,0.46829,1
0.095575,0.07161,0.46829,1
0.081005,0.039476,0.46829,1
0.065002,0.028048,0.47805,1
0.052681,0.026224,0.37073,1
0.053243,0.010229,0.39024,0
0.049693,0.015647,0.38049,0
0.057075,0.031339,0.37073,0
0.062779,0.023207,0.37073,0
0.062772,0.038262,0.04878,0
0.085085,0.059682,0.42927,0
0.090061,0.058758,0.41951,0
0.073294,0.044219,0.068293,0
0.076568,0.049474,0.20488,0
0.076473,0.046729,0.20488,0
0.064897,0.029897,0.19512,0
0.073538,0.056152,0.04878,0
0.068985,0.024584,0.04878,0
0.0496,0.021589,0.20488,0
0.046196,0.010658,0.3122,0
0.05057,0.016679,0.3122,0
0.078985,0.040881,0.33171,0
0.13034,0.090587,0.32195,0
0.16078,0.14762,0.3122,0
0.17697,0.14996,0.30244,0
0.18093,0.2051,0.29268,0
0.18522,0.2067,0.28293,0
0.18982,0.1869,0.27317,0
0.14493,0.11041,0.25366,0
0.11125,0.096199,0.22439,0
0.11605,0.07633,0.19512,0
0.093903,0.069264,0.18537,0
0.071183,0.04164,0.19512,0
0.057654,0.021861,0.11707,0
0.053841,0.016244,0.30244,0
0.056378,0.024557,0.22439,0
0.059007,0.02572,0.17561,0
0.059437,0.037797,0.20488,0
0.059088,0.023031,0.21463,0
0.048911,0.018815,0.17561,0
0.049421,0.014108,0.19512,0
0.049966,0.018634,0.32195,0
0.046675,0.005718,0.20488,0
0.060069,0.029583,0.068293,0
0.068438,0.031945,0.79024,0
0.061419,0.036189,0.20488,0
0.067186,0.031528,0.20488,0
0.082296,0.063798,0.20488,0
0.098055,0.061319,0.19512,0
0.11068,0.074074,0.19512,0
0.10264,0.064601,0.19512,0
0.0904,0.074175,0.19512,0
0.10188,0.093867,0.19512,0
0.10334,0.050925,0.19512,0
0.090229,0.072723,0.19512,0
0.07646,0.033901,0.20488,0
0.058696,0.029612,0.19512,0
0.050958,0.011904,0.32195,0
0.046557,0.010166,0.33171,0
0.061032,0.026683,0.33171,0
0.0791,0.047515,0.21463,0
0.13402,0.15132,0.14634,0
0.14804,0.22065,0.12683,1
0.14029,0.18893,0.21463,1
0.14965,0.18255,0.21463,1
0.14076,0.15857,2.3707,1
0.14303,0.1765,0.80976,1
0.15674,0.17595,0.82927,1
0.17775,0.18792,0.81951,1
0.21726,0.23015,0.82927,1
0.24883,0.24905,0.84878,1
0.27581,0.25529,0.85854,1
0.29764,0.24476,0.86829,1
0.31956,0.27637,0.86829,1
0.34497,0.31053,0.8878,1
0.32568,0.32953,0.89756,1
0.27233,0.26435,0.91707,1
0.25775,0.23327,0.92683,1
0.27315,0.30554,0.92683,1
0.26928,0.28796,0.93659,1
0.26393,0.30355,0.93659,1
0.27241,0.31944,0.94634,1
0.27248,0.29174,0.9561,1
0.25052,0.26483,0.9561,1
0.2453,0.28275,0.9561,1
0.25128,0.27425,2.8585,1
0.25539,0.27648,2.8585,1
0.27408,0.31238,2.8585,1
0.27792,0.28679,2.8585,1
0.26766,0.30135,2.8488,1
0.26379,0.27827,2.8488,1
0.27204,0.29718,2.839,1
0.2982,0.34613,0.94634,1
0.31261,0.34733,0.94634,1
0.31222,0.38808,0.94634,1
0.31808,0.38248,0.94634,1
0.32029,0.42354,0.93659,1
0.32279,0.38096,0.92683,1
0.31646,0.39609,0.91707,1
0.32524,0.37384,0.92683,1
0.34365,0.39087,0.92683,1
0.33078,0.37279,0.92683,1
0.31535,0.39146,0.93659,1
0.30498,0.38226,0.93659,1
0.30917,0.33867,0.94634,1
0.31458,0.37216,0.94634,1
0.30825,0.39125,0.93659,1
0.30308,0.33929,0.92683,1
0.305,0.34902,0.92683,1
0.27795,0.28093,0.93659,1
0.24505,0.22167,0.93659,1
0.24103,0.25822,0.93659,1
0.21662,0.21215,0.93659,1
0.23862,0.20601,0.92683,1
0.29906,0.26164,0.90732,1
0.27396,0.35648,0.86829,1
0.18425,0.26181,0.7122,1
0.12201,0.080244,0.58537,1
0.078643,0.063705,0.22439,1
0.083941,0.051688,0.41951,1
0.11389,0.072198,0.41951,1
0.18133,0.20283,0.32195,1
0.2936,0.41621,0.32195,1
0.34678,0.62351,0.5561,1
0.33724,0.49846,0.54634,1
0.35679,0.44333,0.53659,1
0.36755,0.4482,0.52683,1
0.33883,0.41866,0.50732,1
0.29386,0.40446,0.49756,1
0.2468,0.33179,0.49756,1
0.2361,0.31122,0.4878,1
0.20953,0.28386,0.4878,1
0.18091,0.23265,1.2098,1
0.19086,0.26404,0.49756,1
0.19556,0.25511,0.49756,1
0.20454,0.23416,0.49756,1
0.20687,0.23452,0.4878,1
0.20002,0.23455,0.49756,1
0.18552,0.19198,0.4878,1
0.18538,0.20632,0.49756,1
0.17717,0.2121,0.4878,1
0.16982,0.21029,0.49756,1
0.18459,0.21814,0.49756,1
0.1975,0.24935,0.49756,1
0.19398,0.23241,0.4878,1
0.18733,0.21275,0.4878,1
0.19122,0.24666,1.2098,1
0.20493,0.22948,0.4878,1
0.23012,0.25779,0.4878,1
0.23339,0.28997,0.4878,1
0.20921,0.24355,0.4878,1
0.19706,0.2382,0.4878,1
0.19248,0.24015,0.4878,1
0.16712,0.20434,1.2098,1
0.16376,0.20417,1.2,1
0.20536,0.24584,0.47805,1
0.222,0.26918,0.4878,1
0.20754,0.22875,0.47805,1
0.20996,0.28639,0.47805,1
0.2095,0.26299,1.1805,1
0.21412,0.26398,0.47805,1
0.21837,0.38938,0.46829,1
0.2085,0.31898,1.1707,1
0.21755,0.36281,0.70244,1
0.21353,0.36421,0.69268,1
0.24392,0.35422,0.46829,1
0.25981,0.4413,0.45854,1
0.23656,0.37351,0.47805,1
0.23824,0.38398,0.46829,1
0.22339,0.32201,0.46829,1
0.19852,0.27043,0.46829,1
0.196,0.25049,0.45854,1
0.17925,0.20599,0.45854,1
0.16287,0.18562,0.45854,1
0.18056,0.23055,0.45854,1
0.18662,0.22257,0.45854,1
0.18237,0.19713,0.44878,1
0.20384,0.28995,0.45854,1
0.18825,0.26303,0.44878,1
0.13472,0.18975,0.42927,1
0.1293,0.12311,0.43902,1
0.12756,0.12858,0.22439,1
0.16245,0.21042,0.42927,1
0.19376,0.28211,0.44878,1
0.17023,0.20297,0.45854,1
0.12823,0.18155,0.44878,1
0.11136,0.12003,0.45854,1
0.12794,0.14411,0.62439,1
0.13649,0.19985,0.42927,1
0.12021,0.13598,0.42927,1
0.098587,0.095161,0.26341,1
0.093658,0.085457,0.21463,1
0.085077,0.072517,0.42927,1
0.07165,0.05113,0.22439,1
0.075813,0.061547,0.44878,1
0.072249,0.045372,0.21463,0
0.067085,0.042732,0.45854,0
0.071373,0.05377,0.45854,0
0.067931,0.032018,0.14634,0
0.063201,0.048743,0.47805,0
0.057264,0.026659,0.45854,0
0.058744,0.016612,0.43902,0
0.057526,0.036236,0.16585,0
0.053634,0.024872,0.51707,0
0.049173,0.010222,0.4878,0
0.040322,0.0050469,0.18537,0
0.040381,0.0061074,0.11707,0
0.04214,0.0063216,0.22439,0
0.046987,0.012109,0.58537,0
0.055378,0.020472,0.04878,0
0.054916,0.015167,0.058537,0
0.048176,0.017501,0.04878,0
0.045385,0.0083685,0.058537,0
0.050474,0.011884,0.18537,0
0.054987,0.018509,0.18537,0
