@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,4-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy numeric
@attribute class {0,1}

@data
3125.1,3.7403,1
3206.3,3.6081,1
3211.3,3.6277,1
3308.3,3.5414,1
3353.7,3.5829,1
3371.9,3.586,1
3452.1,3.5717,1
3555.7,3.4867,1
3509.4,3.4299,1
3379.8,3.4157,1
3333.9,3.298,1
3263,3.3893,1
2983.8,3.5425,1
2910.1,3.4831,1
3532.9,3.3625,1
4155.4,3.1382,1
4433.3,3.1446,1
4665.7,3.2271,1
4298.7,3.1828,1
4040.6,3.0895,1
3233.1,3.1576,1
2112.9,3.0298,1
1273.5,3.1851,1
472.77,3.5494,1
0,4.3027,1
8.5001,4.1568,1
21.506,4.309,0
31.65,4.9651,0
31.448,4.8138,0
38.168,5.2978,0
37.351,5.0729,0
40.25,5.2406,0
40.711,5.4169,0
42.109,5.2676,0
43.81,5.2732,0
46.084,5.2815,0
46.494,5.3544,0
44.407,5.3357,0
43.882,5.429,0
44.371,5.3809,0
41.138,5.4316,0
37.329,5.5095,0
38.141,5.6244,0
48.98,5.7218,0
50.598,5.6756,0
55.392,5.7158,0
54.174,5.7222,0
53.252,5.6966,0
56.44,5.7155,0
64.717,5.6843,0
62.438,5.7003,0
57.589,5.543,0
48.095,5.0156,0
39.809,5.0244,0
49.481,5.2677,0
43.777,5.0472,0
25.794,4.8078,0
56.938,5.5361,0
36.343,5.1645,0
65.197,5.2689,0
41.868,5.0565,0
21.867,5.025,0
6.8289,5.0305,0
38.646,4.8537,0
109.83,4.8062,0
101.05,4.7962,0
126.81,4.7374,0
93.6,4.8148,0
85.265,4.8481,0
73.676,4.8994,0
83.134,4.9546,0
18.606,5.0783,0
0.46341,5.1649,0
9.22,5.1305,0
13.586,5.1708,0
0,5.1289,0
4.4331,5.0866,0
73.596,5.0303,1
578.4,4.9725,1
2363.3,4.8313,1
3539.9,4.3354,1
3553.2,4.363,1
2876.8,4.3835,1
4385.3,4.2545,1
4887,4.3487,1
3232.7,4.2314,1
3141.7,4.3401,1
2528.5,4.648,1
1773.5,4.7954,1
1516.6,4.7275,1
661.6,4.8464,1
210.58,4.9742,1
18.955,4.9751,1
44.427,4.904,1
45.052,4.9073,0
41.834,4.9698,0
38.284,5.0135,0
39.902,5.3895,0
30.385,5.1706,0
35.028,5.2746,0
24.866,5.2109,0
25.748,5.1988,0
59.359,5.1432,0
48.405,4.9641,0
24.888,4.9705,0
4.3931,4.8761,0
3.6714,4.7683,0
0,4.7906,0
11.268,4.8271,0
21.815,4.8445,0
17.553,4.7819,0
28.792,4.7878,0
25.393,4.8309,0
12.78,4.8793,0
8.1306,4.8436,0
0,4.8236,0
1.9862,4.8802,0
3.8731,4.8943,0
2.1923,4.8996,0
18.72,4.9391,0
24.629,4.9618,0
19.912,4.9679,0
30.721,5.0083,0
55.298,5.1274,0
29.565,5.069,0
54.785,5.4394,0
57.364,5.1866,0
66.881,5.2966,0
56.232,5.5622,0
52.683,5.5391,0
49.199,5.5337,0
47.439,5.3187,0
53.864,5.3942,0
63.794,5.1809,0
71.521,5.2843,0
43.255,5.3423,0
33.732,5.5168,0
30.057,5.4241,0
28.721,5.4543,0
27.034,5.4772,0
34.91,5.4561,0
43.387,5.6805,0
41.873,5.6513,0
43.566,5.6257,0
72.337,5.2951,0
67.145,5.5451,0
52.942,5.1273,0
69.848,5.3798,0
54.375,5.0857,0
58.216,5.4468,0
65.368,5.2059,0
68.411,5.2912,0
60.882,5.1401,0
65.6,5.6283,0
66.339,5.6705,0
66.442,5.6427,0
67.064,5.6173,0
65.536,5.6724,0
60.899,5.5416,0
72.528,5.3577,0
64.588,5.4858,0
58.567,5.4448,0
55.849,5.53,0
60.399,5.6028,0
56.965,5.5882,0
55.431,5.6583,0
56.961,5.6873,0
58.841,5.7172,0
55.125,5.659,0
57.344,5.7052,0
56.555,5.709,0
56.171,5.6853,0
53.601,5.7121,0
54.76,5.6548,0
55.937,5.7154,0
53.941,5.6803,0
49.818,5.6793,0
51.471,5.7139,0
50.552,5.7186,0
57.152,5.7242,0
64.354,5.6802,0
74.72,5.6819,0
63.341,5.7036,0
61.448,5.688,0
56.645,5.7269,0
54.477,5.753,0
64.811,5.1865,0
63.76,5.447,0
58.543,5.5459,0
62.517,5.4977,0
66.56,5.4804,0
64.016,5.5058,0
63.932,5.5305,0
82.019,5.4762,0
74.134,5.4795,0
73.343,5.5041,0
67.335,5.5655,0
69.502,5.511,0
62.264,5.5374,0
54.364,5.5042,0
52.014,5.5014,0
46.635,5.5455,0
52.392,5.1158,0
50.827,5.4557,0
49.374,5.3451,0
50.776,5.5279,0
42.696,5.4219,0
45.586,5.4433,0
44.17,5.3957,0
41.206,5.4322,0
40.353,5.4555,0
39.467,5.29,0
35.388,5.4346,0
36.497,5.4715,0
55.725,5.4381,0
22.044,5.0545,1
35.411,4.9925,1
79.731,5.0397,1
165.33,5.0023,1
245.82,4.9522,1
489.26,4.6806,1
468.74,4.4946,1
318.04,4.6431,1
175.17,4.5743,1
246.79,4.4228,1
392.21,4.0924,1
645.33,3.4687,1
547.77,3.7731,1
123.46,4.7361,1
80.236,5.5284,1
64.35,5.4037,1
95.419,5.5816,1
68.636,5.4187,1
89.955,5.5181,1
70.386,5.3904,1
94.506,5.566,1
94.367,5.5687,1
88.378,5.5568,1
70.36,5.4251,0
49.271,5.441,0
30.958,5.1963,0
28.998,5.3864,0
36.675,5.0134,0
26.517,5.1506,0
42.338,5.6618,0
45.206,5.5783,0
34.387,5.5324,0
32.069,5.536,0
48.838,5.6099,0
46.999,5.5965,0
40.707,5.6421,0
33.549,5.4194,0
28.651,5.4488,0
34.149,5.3796,0
32.054,5.276,0
25.779,5.2086,0
0,5.2815,0
0.74466,5.2679,0
6.2845,5.3085,0
22.449,5.4913,0
24.235,5.5111,1
0,5.2879,1
1161.5,4.739,1
1670.5,4.7584,1
1407.3,4.5463,1
1599.6,4.6386,1
1842.1,4.8207,1
1952.4,4.6152,1
2225.6,4.3433,1
2373.4,4.5427,1
2356.9,4.6359,1
2599,4.7859,1
2749.4,4.5172,1
2886.6,4.6688,1
3028.5,4.7899,1
3729.4,4.6582,1
3421.5,4.3658,1
3514.9,4.4582,1
3406,4.4562,1
3057.3,4.4384,1
2943.2,4.39,1
2856.3,4.3382,1
2991.9,4.4424,1
2807.8,4.5049,1
2895.1,4.3733,1
2921.1,4.2428,1
3199.7,4.3727,1
3248.2,4.2755,1
3261.4,4.3321,1
3207.1,4.3407,1
3208.3,4.455,1
3286,4.3953,1
3418.5,4.2074,1
3494.4,4.1857,1
3597.4,4.2039,1
3679,4.1137,1
3759,4.1755,1
3772,4.0695,1
3835.5,4.0693,1
3925.2,4.1637,1
3926.4,4.1969,1
3952.6,4.1138,1
3808.4,3.9726,1
3531.3,3.8886,1
3354,3.8161,1
3357.5,3.8164,1
3542.2,3.7071,1
3856.1,3.5817,1
3259.7,3.6066,1
2709.7,3.8223,1
1809.9,3.9439,1
1566.9,4.0164,1
501.88,4.608,1
85.729,5.2063,1
7.4884,5.5837,1
9.7443,5.4723,1
13.407,5.3394,1
0,4.8892,0
10.037,5.0301,0
11.342,5.0586,0
15.295,5.2447,0
16.005,5.2071,0
23.151,5.3338,0
29.311,5.3524,0
36.611,5.4135,0
23.818,5.3221,0
0.67989,5.2733,0
36.344,5.5009,0
36.336,5.5074,0
53.392,5.6005,0
53.821,5.6024,0
37.267,5.447,0
47.514,5.5374,0
48.102,5.5692,0
32.572,5.4537,0
22.968,5.5163,0
10.5,5.4021,0
0,5.3282,0
0,5.3607,0
0.65487,5.4638,0
23.254,5.4707,0
43.885,5.5549,0
44.667,5.444,1
845.55,4.4836,1
1195.3,4.2956,1
1655.1,4.5448,1
1872.7,4.586,1
1941.8,4.4668,1
2085.4,4.476,1
2266.5,4.6023,1
2241.2,4.4325,1
2308.6,4.4814,1
2297.7,4.4091,1
2306.7,4.4946,1
2311.1,4.4812,1
2328.5,4.4221,1
2409.4,4.5713,1
2366.4,4.4639,1
2297.2,4.4356,1
2314.2,4.4975,1
2270.3,4.4017,1
2287.2,4.5542,1
2219.9,4.4573,1
2275.5,4.5988,1
2249.7,4.7667,1
2109.9,4.5042,1
2059.4,4.5782,1
1959.9,4.6159,1
1791.9,4.7085,1
1747.4,4.6876,1
1784.5,4.674,1
1782.6,4.6547,1
1800.6,4.6395,1
1845,4.6711,1
1915.6,4.6125,1
1999.3,4.5655,1
1999.6,4.5698,1
1993.7,4.5761,1
2023.4,4.5825,1
2033.9,4.4712,1
2078.1,4.4928,1
2148.5,4.4876,1
2147.3,4.5164,1
2194.7,4.4119,1
2171.4,4.4457,1
2136.7,4.5803,1
1886.5,4.6706,1
1697.7,4.6611,1
1728.2,4.5679,1
1830.9,4.5549,1
1761.4,4.511,1
1710,4.6392,1
1683.8,4.5761,1
1684.7,4.3603,1
1673.4,4.3329,1
1723.2,4.1724,1
1787.8,4.2903,1
1794.5,4.308,1
1786.5,4.1325,1
1882.1,4.133,1
1870.2,4.0708,1
2011.6,4.1405,1
2211.9,4.086,1
2361.7,4.2757,1
2552.1,4.3526,1
2565.9,4.5095,1
2507.6,4.0361,1
2469.5,4.0711,1
2440.2,4.1334,1
2551.9,4.1341,1
2667.4,4.193,1
2795.5,4.1417,1
2849.8,4.2369,1
2778.3,4.2065,1
2780.7,4.3003,1
2777.2,4.2839,1
2878.4,4.3111,1
2833.9,4.2775,1
2790.7,4.3426,1
2725.8,4.3358,1
2538.6,4.1912,1
2486.6,4.1661,1
2486.1,4.3245,1
2550.3,4.4121,1
2571.2,4.4112,1
2307.4,4.0954,1
2313.4,4.2395,1
2156,4.3294,1
1999.7,4.2929,1
2015.2,4.2061,1
1825.5,4.4682,1
1859.5,4.3614,1
1997.1,4.3158,1
2108.4,4.2219,1
1893,4.3075,1
1154.4,4.3935,1
1012.1,4.4885,1
982.63,4.5172,1
623.23,4.6107,1
780.37,4.713,1
985.1,4.6111,1
928.61,4.539,1
546.56,4.5435,1
1116.3,4.3182,1
949.21,4.2912,1
680.49,4.3296,1
896.06,4.1909,1
714.96,3.989,1
601.5,3.7951,1
263.37,3.5955,1
0,4.6394,1
0,4.4797,1
11.251,4.496,1
35.91,4.8412,1
54.844,5.1937,1
40.518,4.9518,1
25.016,4.6475,0
21.132,4.4657,0
31.538,4.8,0
41.85,5.2669,0
44.817,5.4477,0
38.875,5.4874,0
38.307,5.362,0
34.839,5.4618,0
30.384,5.4926,0
33.114,5.4425,0
28.885,5.4682,0
29.057,5.489,0
31.334,5.58,0
33.383,5.5261,0
29.739,5.4834,0
27.137,5.4332,0
29.212,5.4327,0
29.152,5.5938,0
27.146,5.6376,0
27.739,5.5872,0
27.302,5.5941,0
24.393,5.6337,0
21.523,5.5714,0
19.498,5.5534,0
22.516,5.4993,0
25.613,5.5993,0
20.869,5.593,0
15.823,5.5444,0
17.873,5.4206,0
19.26,5.3961,0
18.624,5.4363,0
14.264,5.4217,0
15.426,5.4946,0
17.526,5.3975,0
18.466,5.496,0
16.878,5.5623,0
18.233,5.4758,0
17.894,5.5032,0
20.553,5.5673,0
20.618,5.573,0
21.994,5.5392,0
27.835,5.5766,0
40.429,5.6936,0
32.886,5.6697,0
32.112,5.6534,0
35.515,5.6931,0
40.177,5.6875,0
36.881,5.68,0
41.61,5.6211,0
49.163,5.6972,0
47.278,5.6122,0
38.573,5.5309,0
36.753,5.3739,0
35.723,5.1673,0
25.123,5.0814,0
29.265,5.3173,0
17.886,4.9925,0
15.252,5.2546,0
17.348,5.4925,0
19.072,5.5859,0
14.277,5.2719,0
13.406,5.2579,0
11.598,5.3636,0
13.312,5.3688,0
11.197,5.2534,0
15.07,5.4406,0
15.717,5.179,0
20.292,5.4996,0
14.164,5.3307,0
13.154,5.3902,0
14.423,5.4537,0
19.344,5.5041,0
17.619,5.4602,0
15.78,5.2007,0
14.149,5.0525,0
12.55,5.3524,0
12.078,5.2581,0
11.922,5.402,0
12.724,5.4255,0
15.461,5.1955,0
12.482,5.4172,0
11.208,5.0831,0
11.012,5.293,0
10.044,5.0837,0
8.9298,4.8038,0
8.6139,5.3686,0
9.256,5.185,0
19.621,5.6747,0
14.298,5.4025,0
10.988,5.3445,0
10.007,5.2769,0
10.957,5.4965,0
29.71,5.5775,0
31.913,5.5284,0
29.429,5.4739,0
25.464,5.5262,0
22.494,5.4516,0
21.446,5.317,0
18.885,5.3919,0
28.44,5.4038,0
31.709,5.6348,0
19.078,5.562,0
13.449,5.4475,0
10.327,5.4127,0
8.5764,5.3718,0
10.258,5.223,0
10.204,5.2384,0
19.045,5.4814,0
12.315,5.3386,0
15.267,5.0716,0
16.584,4.9295,0
14.896,5.1553,0
14.965,5.2193,0
12.961,5.1965,0
17.992,5.1605,0
18.374,5.22,0
15.499,5.2842,0
15.598,5.3064,0
39.609,5.5129,0
63.495,5.6488,0
62.482,5.6326,0
52.168,5.5943,0
44.892,5.5315,0
31.192,5.5087,0
25.624,5.405,0
30.959,5.6406,0
64.169,5.7466,0
57.043,5.6953,0
47.703,5.6588,0
49.955,5.5847,0
51.483,5.3784,0
45.435,5.3287,0
58.176,5.5949,0
54.855,5.6186,0
53.337,5.6612,0
38.665,5.6589,0
38.272,5.5447,0
48.383,5.4793,0
61.822,5.4474,0
71.728,5.449,0
73.076,5.4307,0
73.353,5.4312,0
74.726,5.4467,0
83.475,5.5451,0
80.034,5.5067,0
85.436,5.5671,0
83.757,5.5489,0
78.176,5.4901,0
73.527,5.4554,0
67.713,5.4137,0
60.378,5.4004,0
50.234,5.4608,0
46.111,5.3658,0
40.909,5.3332,0
41.212,5.3862,0
40.928,5.3015,0
59.864,5.4733,0
66.882,5.4238,0
63.918,5.3585,0
73.151,5.46,0
72.216,5.4588,0
67.414,5.4285,0
90.319,5.6347,0
51.783,5.4718,0
75.873,5.4667,0
67.274,5.3563,0
56.668,5.2362,0
40.008,5.0749,0
34.503,5.2884,0
34.554,5.4427,0
38.541,5.4048,0
41.168,5.5509,0
129.66,4.4437,1
831.14,4.585,1
656.44,4.4712,1
650.74,4.8531,1
1195.6,4.5306,1
1530.7,4.3557,1
1050.4,4.5142,1
1123.4,4.3778,1
1115.8,4.2571,1
1311.6,4.0257,1
1300.9,3.9375,1
1294.8,3.8617,1
1170.9,4.0773,1
1008.6,4.1011,1
912.31,4.2447,1
785.73,4.3028,1
765.64,4.2877,1
767.86,4.3194,1
724.92,4.4003,1
658.99,4.3253,1
802.79,4.3412,1
798.11,4.2483,1
975.94,4.0167,1
889.47,4.3376,1
738.77,4.5767,1
531.81,4.7503,1
454.16,4.722,1
367.84,4.6897,1
354.62,4.5496,1
357.77,4.4757,1
343.43,4.6019,1
644.96,4.9512,1
588.52,4.828,1
429.34,4.7373,1
467.97,4.6863,1
411.1,4.6579,1
407.68,4.5076,1
389.33,4.528,1
415.05,4.6057,1
427.77,4.5786,1
406.48,4.4791,1
406.18,4.4685,1
449.37,4.4835,1
495.97,4.3671,1
452.75,4.3976,1
443.1,4.5651,1
403.44,4.5291,1
578.84,4.8362,1
982.84,4.7928,1
2179.4,4.7899,1
3930.4,4.3676,1
3924.6,3.9117,1
3245.8,4.0262,1
4166.5,4.0458,1
5155.8,4.2775,1
7589.9,4.3572,1
7332,4.0571,1
6606.2,4.0613,1
5753.2,3.6077,1
4978.3,3.6453,1
4526.4,3.805,1
3661.7,3.9447,1
2970.9,3.9599,1
2646,3.8725,1
2107,3.9137,1
1677.4,3.9855,1
1890.1,4.0701,1
1719.8,4.0805,1
1586.1,4.0052,1
1758.3,3.8676,1
1924.5,3.8023,1
1947,3.8142,1
1911.5,3.7964,1
1827.5,3.8539,1
1706.6,3.8634,1
1545.4,3.9167,1
1434.7,3.9622,1
1378.8,4.0166,1
1462.6,3.8895,1
1424.4,3.9359,1
1873.3,4.4537,1
1833.9,4.152,1
1960.4,3.982,1
2086.2,3.8914,1
2100.2,3.9426,1
2054.7,4.0529,1
1991,4.191,1
1987.8,4.09,1
2102.3,4.0527,1
2332.5,3.944,1
2404.9,3.9669,1
2370.1,4.0891,1
2459.4,4.0536,1
2559.8,4.0421,1
2815.5,3.837,1
3126.3,3.7405,1
3206.3,3.6082,1
3210.9,3.6282,1
3309.4,3.5403,1
3352.9,3.5829,1
3372.6,3.5859,1
3453.7,3.5709,1
3555.3,3.4868,1
3510.7,3.4301,1
3381,3.4158,1
3333.5,3.2965,1
3264.1,3.3901,1
2983.4,3.5426,1
2910.4,3.484,1
3532.9,3.3627,1
4154.7,3.1377,1
4433.7,3.1451,1
4665.6,3.2278,1
4299.1,3.1819,1
4039.9,3.089,1
3233.6,3.1576,1
2113.8,3.0307,1
1273.6,3.1844,1
472.42,3.5504,1
0,4.3019,1
8.474,4.1683,1
20.951,4.3032,0
30.922,4.9557,0
30.838,4.8138,0
38.022,5.3009,0
36.291,5.079,0
40.377,5.2209,0
40.206,5.413,0
41.772,5.2679,0
43.589,5.2762,0
45.697,5.2941,0
45.73,5.356,0
43.732,5.3335,0
43.523,5.4369,0
43.687,5.375,0
40.895,5.4339,0
36.99,5.5324,0
38.83,5.5917,0
49.586,5.7155,0
50.369,5.6735,0
55.524,5.7161,0
53.817,5.7192,0
53.924,5.6842,0
55.954,5.7133,0
64.388,5.6849,0
61.459,5.7035,0
57.452,5.5448,0
47.775,5.0159,0
39.074,5.0219,0
49.327,5.2584,0
43.448,5.0473,0
25.088,4.8086,0
56.55,5.5395,0
35.679,5.1644,0
65.099,5.2714,0
41.619,5.057,0
21.596,5.0277,0
6.9193,5.0312,0
38.437,4.8527,0
110.12,4.8059,0
100.64,4.7954,0
126.84,4.7358,0
92.948,4.815,0
85.649,4.8478,0
73.609,4.8985,0
83.173,4.9533,0
17.99,5.0788,0
0,5.165,0
8.6992,5.1288,0
13.561,5.1728,0
0,5.1297,0
4.3537,5.0873,0
73.971,5.0301,1
578.73,4.9715,1
2364.1,4.8318,1
3541,4.3357,1
3553.8,4.3633,1
2878.1,4.3834,1
4386.1,4.2544,1
4886.1,4.3488,1
3234.9,4.2312,1
3143.6,4.3392,1
2529.4,4.648,1
1775,4.7956,1
1517.4,4.7286,1
662.51,4.8456,1
210.37,4.9745,1
18.979,4.9722,1
44.335,4.9011,1
44.76,4.9057,0
42.22,4.9814,0
38.193,5.0324,0
39.913,5.3969,0
30.486,5.1659,0
35.069,5.2695,0
25.071,5.2713,0
25.489,5.1985,0
59.305,5.1417,0
48.062,4.9576,0
24.714,4.969,0
4.1027,4.8743,0
4.2062,4.7678,0
0,4.788,0
11.029,4.8261,0
21.836,4.8431,0
17.637,4.7836,0
29.271,4.7911,0
25.149,4.8273,0
12.434,4.8781,0
7.499,4.8408,0
0,4.8267,0
1.9639,4.8807,0
4.3532,4.8934,0
2.2727,4.8986,0
18.616,4.9394,0
24.823,4.9628,0
20.03,4.9684,0
30.636,5.0085,0
55.373,5.1244,0
29.701,5.0689,0
54.486,5.4528,0
57.242,5.1846,0
66.92,5.2963,0
56.121,5.558,0
52.428,5.5353,0
49.335,5.5172,0
47.569,5.3156,0
53.532,5.3873,0
63.915,5.1818,0
71.731,5.2864,0
43.334,5.3247,0
33.735,5.508,0
30.251,5.4411,0
28.36,5.4459,0
27.294,5.4416,0
35.68,5.4134,0
43.86,5.6768,0
42.253,5.6289,0
43.669,5.6308,0
72.534,5.2974,0
66.956,5.5498,0
52.857,5.1276,0
69.801,5.381,0
54.595,5.0887,0
58.437,5.4365,0
65.401,5.2067,0
68.495,5.2921,0
61.103,5.1423,0
65.763,5.6165,0
66.671,5.6681,0
66.323,5.6415,0
67.581,5.6198,0
65.783,5.6684,0
61.014,5.5369,0
72.841,5.3608,0
64.664,5.4887,0
58.631,5.4503,0
55.984,5.5194,0
60.582,5.5938,0
57.122,5.5795,0
55.469,5.6632,0
56.825,5.6995,0
59.02,5.7235,0
55.077,5.665,0
58.039,5.7047,0
56.543,5.703,0
56.011,5.6761,0
53.793,5.707,0
54.838,5.6727,0
56.189,5.7155,0
53.836,5.6795,0
49.578,5.6761,0
51.844,5.7124,0
50.689,5.717,0
57.525,5.7217,0
64.771,5.6851,0
74.949,5.6869,0
63.526,5.7048,0
61.469,5.6929,0
57.2,5.7274,0
54.601,5.7554,0
64.71,5.1844,0
63.911,5.4484,0
58.594,5.5455,0
62.718,5.4976,0
66.95,5.482,0
63.633,5.5004,0
63.626,5.5245,0
81.841,5.4737,0
74.102,5.4818,0
73.679,5.5044,0
67.681,5.5627,0
69.715,5.5182,0
62.644,5.539,0
54.295,5.508,0
52.094,5.5083,0
46.065,5.5362,0
52.6,5.1271,0
50.721,5.4677,0
49.338,5.3556,0
51.199,5.5333,0
42.956,5.4387,0
45.514,5.4288,0
44.436,5.3965,0
41.265,5.4203,0
40.93,5.453,0
40.338,5.2948,0
35.224,5.4587,0
37.188,5.4381,0
55.764,5.4396,0
22.148,5.0534,1
35.278,4.9926,1
80.154,5.0389,1
165.95,5.0016,1
246.07,4.9521,1
489.71,4.6801,1
469.6,4.4942,1
318.22,4.6422,1
174.5,4.5755,1
247.15,4.423,1
392.57,4.0907,1
645.3,3.4695,1
548.55,3.7711,1
123.54,4.7345,1
79.899,5.5247,1
64.502,5.4047,1
95.397,5.5816,1
68.662,5.4201,1
89.922,5.5176,1
70.52,5.3919,1
94.627,5.5674,1
94.392,5.569,1
88.33,5.5544,1
70.685,5.4254,0
48.908,5.4416,0
30.946,5.1838,0
29.289,5.4039,0
36.596,5.0117,0
26.583,5.1691,0
42.124,5.6542,0
45.815,5.5566,0
35.076,5.5126,0
31.774,5.5512,0
48.793,5.6067,0
47.275,5.6103,0
40.449,5.643,0
33.671,5.4018,0
29.035,5.4469,0
33.929,5.4109,0
32.747,5.2676,0
26.187,5.2464,0
0,5.5616,0
0.86216,5.5469,0
0,5.5363,0
0.84259,5.6338,0
7.7645,5.6591,0
22.245,5.6225,0
11.048,4.8595,0
106.31,4.4648,0
253.58,4.5628,1
637.88,4.3825,1
767.81,4.4037,1
872.03,4.1427,1
1007.8,4.1326,1
870.27,4.0348,1
911.84,3.842,1
885.49,3.7954,1
811.55,3.7239,1
834.35,3.768,1
787.97,3.7145,1
850.93,3.7652,1
925.01,3.7234,1
941.71,3.7022,1
920.46,3.6717,1
947.42,3.6615,1
961.9,3.6805,1
975.89,3.6878,1
1010.3,3.8169,1
1064,3.7512,1
1106.6,3.7095,1
1094,3.7297,1
1064.1,3.8245,1
1060.7,3.8772,1
1155.3,3.8563,1
1185.3,4.0885,1
1190.6,3.983,1
1267.8,4.0705,1
1356.5,4.0713,1
1310.7,4.0175,1
1282.2,3.9901,1
1307.9,4.0244,1
1412,4.062,1
1458.7,3.9522,1
1411.1,4.1132,1
1458.4,4.319,1
1539.6,4.4138,1
1631.7,4.5145,1
1710.5,4.6126,1
1834.4,4.6042,1
1845.3,4.5691,1
1829.3,4.4553,1
1837.4,4.4863,1
1806.7,4.5248,1
1738.8,4.5803,1
1549.3,4.675,1
1615.5,4.5887,1
1718.9,4.5847,1
2232.6,4.9196,1
4012.5,5.0797,1
4697.4,5.2304,1
5119.2,5.2576,1
6828.9,5.3142,1
7472.7,5.312,1
7534.4,5.3177,1
7505.6,5.3323,1
7474,5.3212,1
8497,5.3926,1
8197,5.3296,1
7930.5,5.3045,1
8112.6,5.2888,1
7684.4,5.2638,1
7154.2,5.2075,1
6677.4,5.2269,1
6541.2,5.3371,1
6658.5,5.3484,1
7384.3,5.4355,1
7137.8,5.3654,1
7953.5,5.3924,1
7711.3,5.3192,1
7702.9,5.2524,1
7894.1,5.3447,1
8195.2,5.4017,1
6737.2,5.3415,1
6475.8,5.3377,1
6076.5,5.3546,1
5736.7,5.2345,1
5433.6,5.0934,1
5083.3,5.1796,1
5033,5.1551,1
4517.1,4.9806,1
4346.5,5.0854,1
4345.7,5.1216,1
4145.1,4.9629,1
4142,5.0442,1
3964.3,4.9566,1
3601.1,5.0306,1
3280.6,4.9617,1
3377.4,4.8701,1
3509.4,4.9953,1
3374.8,4.9712,1
3364,4.9215,1
3244.6,4.9963,1
3063.2,5.0322,1
3166.3,5.132,1
3083,5.1356,1
2508.3,4.8276,1
2240.5,4.7254,1
1889,4.7706,1
1359.1,4.7913,1
707.95,4.9418,1
463.98,4.9479,1
401.34,5.0031,1
384.95,4.9371,1
502.58,4.8665,1
524.16,4.6682,1
582.5,4.9186,1
620.15,4.8529,1
797.97,4.8558,1
863.69,4.8867,1
929.66,4.9689,1
1165.8,4.8638,1
1246.4,4.7726,1
1267.8,4.7674,1
970.1,4.8129,1
1020.2,4.7451,1
751.16,4.5728,1
663.24,4.7621,1
448.55,4.7228,1
358.19,4.842,1
239.74,5.0004,1
210.88,4.8914,1
302.3,4.8543,1
279.18,4.6348,1
341.6,4.744,1
352.41,4.6172,1
320.33,4.6986,1
393.72,4.7395,1
484.4,4.6962,1
516.38,4.6163,1
543.73,4.5274,1
554.44,4.2611,1
527.14,4.1946,1
401.48,4.5249,1
291.81,4.6887,1
218.83,4.4722,1
231.43,4.4973,1
147.26,4.8796,1
0,5.1376,1
3.6322,5.0632,1
42.539,5.2467,0
50.753,5.2576,0
47.077,5.3863,0
40.733,5.5672,0
16.851,5.439,0
13.995,5.4948,0
13.057,5.6218,0
12.929,5.6049,0
11.291,5.6266,0
11.904,5.6677,0
10.06,5.56,0
12.831,5.5484,0
11.685,5.6611,0
13.106,5.6385,0
13.551,5.56,0
12.05,5.5588,0
59.683,5.4004,0
4.9298,5.2267,0
0,5.0517,0
44.176,5.3089,0
39.078,5.4046,0
60.913,5.4916,0
50.319,5.2879,0
42.072,5.2584,0
54.528,5.3214,0
59.418,5.3561,0
58.211,5.3667,0
48.095,5.3595,0
23.77,5.1213,0
36.691,5.4227,0
38.187,5.3832,0
26.181,5.1683,0
37.682,5.6086,0
61.006,5.3777,0
32.619,5.2658,0
0,5.0598,0
50.74,4.8519,0
126.66,4.8344,0
150.67,4.8716,0
30.306,5.0965,0
21.422,5.1665,0
51.962,5.2376,0
54.106,5.2471,0
32.954,5.1333,0
53.778,5.2326,0
72.838,5.3479,0
69.917,5.3804,0
58.665,5.4369,0
67.155,5.2905,0
22.122,5.1184,0
80.936,4.8586,0
344.99,4.5315,0
444.96,3.9696,0
8.985,4.2286,0
29.949,4.6791,0
31.363,5.2122,0
28.946,4.8896,0
34.353,5.1519,0
45.167,5.309,0
78.586,5.5113,0
77.465,5.563,0
76.332,5.5138,0
76.205,5.495,0
82.37,5.5828,0
84.195,5.5629,0
86.589,5.5534,0
89.599,5.5879,0
79.216,5.4271,0
84.63,5.5208,0
87.354,5.5529,0
80.858,5.5341,0
80.201,5.6342,0
75.46,5.4839,0
72.17,5.4804,0
61.452,5.4525,0
50.391,5.4076,0
41.033,5.5569,0
31.617,5.5182,0
27.615,5.579,0
25.563,5.636,0
25.871,5.6812,0
32.887,5.6489,0
32.783,5.6048,0
28.585,5.632,0
28.937,5.5949,0
28.707,5.5808,0
29.925,5.6114,0
27.826,5.6655,0
5.3088,5.2246,0
510.24,4.9392,1
835.11,4.4055,1
1151.7,4.1233,1
1471.3,4.0408,1
1578.4,3.7931,1
1455.8,3.8871,1
1460.3,3.8208,1
1356.5,3.8021,1
1308.6,3.7137,1
1243.3,3.8002,1
1420.5,3.744,1
1503.8,3.8453,1
1576.3,3.8309,1
1583.7,3.7355,1
1583.7,3.8189,1
1518.7,3.7553,1
1382.3,3.8685,1
1474.7,3.8778,1
1455,3.838,1
1233.4,4.0365,1
1343.8,3.9136,1
1520.6,3.8479,1
1501.5,3.9511,1
1438.2,4.0216,1
1709.9,3.8986,1
1683.8,3.7073,1
1503.5,3.7428,1
1510.3,3.8752,1
1440.4,3.9826,1
1413.8,3.97,1
