@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-5'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency_min numeric
@attribute class {0,1}

@data
1950.2,1248.9,1
1898.5,1227.4,1
2065.6,1270.5,1
2149.8,1227.4,1
2030.5,1205.9,1
2482.5,1248.9,1
1973.2,1227.4,1
1720.2,1227.4,1
1991.3,1227.4,1
2590.7,1270.5,1
2307.7,2519.4,1
1928.6,1313.5,1
1977,1292,1
2238.8,1292,1
2818.2,1292,1
2612.1,1335.1,1
2323.9,1313.5,1
1764.4,1335.1,1
1636.9,1421.2,1
2383.1,1442.7,1
2167.4,1378.1,1
1835.1,2799.3,1
2136.4,1442.7,1
2591.5,1442.7,1
1538.5,2820.8,1
2551.5,1421.2,1
1909.4,1442.7,1
1756.3,2863.9,1
2398.9,1464.3,1
2805.4,2950,1
1460.9,1378.1,1
1380.4,1378.1,1
1957.7,1421.2,1
1172.7,1356.6,1
1898,1378.1,1
1732.5,1399.7,1
2353.5,1378.1,1
1296.1,1378.1,1
2045.3,1378.1,1
1056.3,1313.5,1
890.94,1313.5,1
825.49,1313.5,1
658.13,1270.5,1
788.46,1292,1
481.89,1227.4,1
371.55,1270.5,1
658.8,2820.8,1
701.93,1012.1,1
649.46,2713.2,1
599.64,2691.7,1
557.98,968.99,1
517.4,947.46,1
388.88,710.6,1
323.62,710.6,1
323.67,689.06,1
342.75,689.06,1
283.22,689.06,1
211.18,710.6,1
135.58,689.06,1
105.16,667.53,1
69.877,602.93,1
16.472,538.33,1
21.329,581.4,0
35.81,559.86,0
30.154,409.13,0
27.269,409.13,0
34.04,430.66,0
30.011,279.93,0
18.637,21.533,0
16.343,409.13,0
15.77,236.87,0
15.51,258.4,0
15.397,409.13,0
14.618,86.133,0
15.538,0,0
14.713,0,0
15.928,301.46,0
26.231,366.06,0
23.496,301.46,0
15.965,258.4,0
17.971,279.93,0
23.089,258.4,0
16.15,279.93,0
19.679,193.8,0
70.621,559.86,0
50.289,581.4,0
41.238,602.93,0
46.696,559.86,0
54.407,2411.7,0
55.019,2368.7,0
61.455,2411.7,0
63.348,150.73,0
64.299,602.93,0
63.707,516.8,0
62.023,538.33,0
63.59,559.86,0
56.789,559.86,0
53.353,624.46,0
46.706,193.8,0
30.565,559.86,0
24.599,64.6,0
20.879,581.4,0
17.99,430.66,0
17.821,0,0
15.478,21.533,0
13.841,366.06,0
13.813,344.53,0
15.417,21.533,0
15.515,43.066,0
15.835,0,0
16.478,279.93,0
15.655,689.06,0
14.542,21.533,0
13.011,0,0
18.59,64.6,0
16.433,258.4,0
14.683,21.533,0
17.561,64.6,0
21.291,21.533,0
64.015,452.2,0
73.861,495.26,0
215.81,538.33,0
328.59,581.4,1
533.73,624.46,1
537.37,258.4,1
524.27,236.87,1
466.58,236.87,1
436.74,215.33,1
413.39,215.33,1
376,215.33,1
390,215.33,1
394.54,215.33,1
397.1,215.33,1
433.71,215.33,1
451.11,215.33,1
500.16,236.87,1
548.22,236.87,1
589.49,236.87,1
681.94,602.93,1
784.67,602.93,1
839.38,602.93,1
826.8,602.93,1
853.08,624.46,1
887.57,602.93,1
917.29,602.93,1
951.12,602.93,1
942.24,602.93,1
948.1,624.46,1
861.92,602.93,1
814.09,236.87,1
923.97,236.87,1
1035.9,236.87,1
1097,624.46,1
911.65,236.87,1
690.73,236.87,1
908.91,215.33,1
1344,581.4,1
1249.8,581.4,1
1314.8,581.4,1
1694.5,559.86,1
2617.6,581.4,1
3652.1,818.26,1
2856.9,775.2,1
3971.1,2282.5,1
5229.3,1636.5,1
5445.8,2067.2,1
5361.3,2454.8,1
4261.4,2411.7,1
5741.2,2411.7,1
5621.9,861.33,1
5676.2,1055.1,1
5016.7,2476.3,1
4281.3,1119.7,1
4747.7,2519.4,1
3860.3,2454.8,1
4328.5,2497.9,1
3681.1,882.86,1
4120.8,1076.7,1
4066.5,1119.7,1
5482.5,904.39,1
6072.5,2562.5,1
5158.6,2627.1,1
5087.1,882.86,1
5723.5,1076.7,1
4076.5,1098.2,1
4943.7,2497.9,1
3683.9,1098.2,1
4114.1,1055.1,1
2953.6,882.86,1
2922.3,882.86,1
2620.7,861.33,1
2601.6,861.33,1
2507.8,861.33,1
2128.1,861.33,1
1850,839.79,1
1451,839.79,1
1633.9,839.79,1
1774.2,839.79,1
2064.6,839.79,1
2078.8,818.26,1
2051,818.26,1
1866.6,796.73,1
1801.2,796.73,1
1820.1,796.73,1
1910.2,775.2,1
1684.8,796.73,1
1151.6,796.73,1
1015.9,796.73,1
1033.8,796.73,1
1068.9,796.73,1
1072.6,796.73,1
1043.9,473.73,1
994.34,473.73,1
972.85,452.2,1
892.76,452.2,1
720.53,452.2,1
567.29,452.2,1
534.68,430.66,1
446.34,430.66,1
397.27,430.66,1
458.78,430.66,1
402.88,409.13,1
442.83,409.13,1
505.32,409.13,1
443.11,409.13,1
308.46,387.6,1
313.35,366.06,1
241.95,366.06,1
174.57,366.06,1
139.19,344.53,1
95.31,344.53,1
89.923,344.53,1
56.613,344.53,1
14.911,323,1
0,495.26,1
13.573,452.2,1
34.658,366.06,1
49.754,409.13,1
39.68,473.73,0
59.6,430.66,0
36.482,409.13,0
31.384,430.66,0
24.49,366.06,0
21.026,409.13,0
18.629,430.66,0
19.107,43.066,0
36.897,473.73,0
25.129,86.133,0
27.849,8311.8,0
63.829,667.53,0
49.083,43.066,0
48.966,495.26,0
52.383,2239.5,0
56.495,2282.5,0
53.041,732.13,0
54.17,495.26,0
51.848,2519.4,0
52.709,2519.4,0
43.713,602.93,0
42.584,624.46,0
33.699,710.6,0
31.134,64.6,0
26.273,323,0
23.42,430.66,0
21.481,215.33,0
18.974,21.533,0
18.487,581.4,0
1.1066,107.67,0
0,0,0
0,43.066,0
0,43.066,0
5.0609,0,0
18.134,21.533,0
33.078,581.4,0
11.07,667.53,0
19.488,710.6,0
50.404,775.2,0
120.41,602.93,0
331.69,646,0
621.3,667.53,1
1010.8,667.53,1
1108,689.06,1
1017,689.06,1
990.85,667.53,1
994.82,646,1
971.05,646,1
835.6,624.46,1
798.37,624.46,1
725.94,624.46,1
770.75,624.46,1
708.05,624.46,1
663.24,624.46,1
683.49,624.46,1
693.27,624.46,1
763.58,624.46,1
860.82,624.46,1
812.58,602.93,1
819.72,624.46,1
911.65,624.46,1
954.04,624.46,1
1056.3,602.93,1
953.94,602.93,1
937.28,602.93,1
936.54,602.93,1
865.17,602.93,1
755.72,581.4,1
719.03,581.4,1
700.37,839.79,1
635.77,839.79,1
512.69,839.79,1
496.23,839.79,1
450.57,818.26,1
492.03,796.73,1
482.91,796.73,1
435.73,796.73,1
387.24,796.73,1
322.86,775.2,1
246.11,775.2,1
189.65,753.66,1
82.898,689.06,1
58.2,667.53,1
112.39,689.06,1
220.33,753.66,1
205.42,732.13,1
125.27,710.6,1
60.546,710.6,1
3.4133,882.86,1
0,839.79,1
1.5833,861.33,1
2.0438,667.53,1
48.867,818.26,1
59.897,839.79,1
18.132,710.6,1
13.466,753.66,1
34.788,775.2,1
77.082,818.26,1
101.75,839.79,1
101.37,839.79,1
123.87,839.79,1
177.08,861.33,1
200.44,861.33,1
206.01,861.33,1
226.72,861.33,1
247.47,861.33,1
254.57,882.86,1
271.28,861.33,1
241.9,861.33,1
218.24,861.33,1
245.25,882.86,1
297.05,882.86,1
321.24,904.39,1
307.72,904.39,1
293.57,904.39,1
332.28,624.46,1
405.6,624.46,1
423.54,624.46,1
416.25,646,1
445.87,646,1
479.02,646,1
466.52,646,1
411.93,624.46,1
429.06,624.46,1
399.63,624.46,1
402.89,624.46,1
375.78,602.93,1
365.65,602.93,1
314.84,882.86,1
347.83,882.86,1
368.35,602.93,1
330.51,602.93,1
282.09,624.46,1
243.53,624.46,1
250.6,646,1
253.89,646,1
312.25,646,1
353.19,646,1
385.29,667.53,1
494.97,667.53,1
615.85,689.06,1
762.6,710.6,1
873.7,732.13,1
1228.1,1808.8,1
1297.7,1076.7,1
1473.5,1076.7,1
1386.4,732.13,1
1416.5,1787.3,1
1926.7,2153.3,1
2152.2,2131.8,1
3658.2,2196.4,1
6032.3,2196.4,1
7184.5,2584,1
6976,2562.5,1
7107.7,2584,1
7008,1830.3,1
5991.8,1507.3,1
6828.9,2605.5,1
6987.4,2605.5,1
6855.3,2627.1,1
6851.7,2627.1,1
6972.3,2627.1,1
7236.7,1485.8,1
7160.8,1485.8,1
7254.7,1485.8,1
7208.8,1464.3,1
7541.1,1464.3,1
7518.4,1464.3,1
7914.8,1442.7,1
7581.3,1442.7,1
7674.6,1442.7,1
7420,1442.7,1
7148,1442.7,1
7234.8,1442.7,1
7031.3,1421.2,1
7050.5,1421.2,1
6891.8,1421.2,1
7033.9,1399.7,1
6641.4,2756.2,1
6209.3,2756.2,1
7113,2820.8,1
6540.5,2756.2,1
6082.9,2885.4,1
5597.4,2842.4,1
5200,2885.4,1
4825.9,2777.8,1
5291.3,1550.4,1
5153.4,1507.3,1
4830.4,1528.9,1
5209.6,1507.3,1
5143.2,1485.8,1
5062.9,1507.3,1
4467.1,1464.3,1
3724.5,1464.3,1
3931,1442.7,1
3005,1421.2,1
2952.4,2820.8,1
2760.9,2756.2,1
2947.9,2734.7,1
2331.9,2713.2,1
2135.2,2691.7,1
2643.4,1593.5,1
2079.8,2885.4,1
2054.9,2885.4,1
1785.3,2842.4,1
1943,2863.9,1
1677.1,2627.1,1
1624.7,2648.6,1
1714.4,1335.1,1
1682.6,1335.1,1
1713.6,1356.6,1
1703.1,1356.6,1
1651.2,1356.6,1
1644.7,1356.6,1
1513,2691.7,1
1481.2,2691.7,1
1539,2648.6,1
1299.5,2863.9,1
1302.5,1550.4,1
1285.6,1528.9,1
1102.2,2734.7,1
855.14,2691.7,1
755.7,2670.1,1
649.22,2670.1,1
556.31,2627.1,1
498.19,2627.1,1
423.46,2605.5,1
377.44,2605.5,1
381.72,2627.1,1
384.55,947.46,1
365.79,947.46,1
333.09,947.46,1
322.34,947.46,1
326.66,947.46,1
344.78,947.46,1
341.84,947.46,1
354.23,968.99,1
368.06,990.53,1
345.98,990.53,1
370.27,990.53,1
365.11,990.53,1
371.48,990.53,1
351.64,990.53,1
313.03,990.53,1
307.49,968.99,1
280.84,968.99,1
264.35,947.46,1
265.76,947.46,1
251.14,947.46,1
191.27,925.93,1
161.04,925.93,1
137.72,925.93,1
131.06,925.93,1
116.18,925.93,1
113.97,925.93,1
81.46,904.39,1
83.943,882.86,1
45.47,861.33,1
24.681,839.79,1
60.691,882.86,1
61.501,925.93,1
36.811,904.39,1
31.185,925.93,1
56.023,968.99,1
57.418,968.99,1
58.578,947.46,1
58.799,947.46,1
62.35,947.46,1
57.145,732.13,1
78.064,753.66,1
69.295,753.66,1
50.289,732.13,1
73.736,732.13,1
90.27,732.13,1
93.661,172.27,1
135.62,172.27,1
125.48,172.27,1
103.64,172.27,1
76.249,172.27,1
76.921,172.27,1
73.617,150.73,1
63.51,150.73,1
65.733,150.73,1
71.58,150.73,1
64.842,150.73,1
79.194,150.73,1
99.313,172.27,1
143.47,172.27,1
231.15,172.27,1
161.12,172.27,1
32.523,0,0
21.419,516.8,0
18.097,495.26,0
23.364,516.8,0
52.049,495.26,0
73.105,624.46,0
72.253,646,0
80.24,624.46,0
85.591,215.33,0
81.974,215.33,0
82.683,646,0
79.163,2196.4,0
70.072,646,0
60.206,581.4,0
50.802,2304.1,0
44.334,0,0
41.491,2476.3,0
35.45,904.39,0
35.444,882.86,0
29.343,710.6,0
24.489,0,0
19.433,21.533,0
16.273,796.73,0
9.8437,43.066,0
10.092,0,0
8.6683,43.066,0
10.451,43.066,0
10.075,0,0
10.968,0,0
30.813,21.533,0
35.136,602.93,0
144.62,646,0
275.96,689.06,1
333.23,732.13,1
394.9,753.66,1
478.37,753.66,1
592,775.2,1
662.67,775.2,1
688.9,775.2,1
728.14,775.2,1
745.49,775.2,1
772.17,775.2,1
755.54,775.2,1
720.28,775.2,1
744.76,775.2,1
735.78,775.2,1
751.15,775.2,1
714.87,775.2,1
772.06,775.2,1
779.97,387.6,1
840.8,387.6,1
820.58,409.13,1
777.27,387.6,1
873.69,387.6,1
1134.5,387.6,1
1754.4,1162.8,1
3351.9,409.13,1
3415.5,1184.3,1
4184.8,2347.1,1
4670.9,2540.9,1
5361.7,2540.9,1
5224.9,2540.9,1
6140.5,1938,1
5942.5,2562.5,1
6399.3,2562.5,1
5308.1,2799.3,1
4792.6,1787.3,1
5308.5,1076.7,1
6274,775.2,1
6543.9,1571.9,1
6127.6,1550.4,1
5567.3,1615,1
6980.6,2842.4,1
7782.9,2950,1
7018.6,1464.3,1
7464.3,1464.3,1
7947.3,3057.7,1
7746,1485.8,1
7878.1,1485.8,1
8847.9,3057.7,1
7987.5,3036.2,1
8955.3,3014.6,1
9227,1528.9,1
7822.9,1528.9,1
7272.3,1528.9,1
7680.6,3014.6,1
6952.1,1485.8,1
7236.3,1528.9,1
7554.9,1485.8,1
7175.9,1464.3,1
6154.9,1442.7,1
6222.5,1399.7,1
5969.9,1528.9,1
5846.7,2885.4,1
5976.6,1722.7,1
6014.4,1701.1,1
5834.1,1658.1,1
5300.5,3100.8,1
4980.2,3014.6,1
5445.2,2993.1,1
5492.6,2993.1,1
5419.3,3036.2,1
4801.8,2885.4,1
5604.9,1571.9,1
4521.1,1550.4,1
5258.3,2885.4,1
4353.5,1528.9,1
4242.9,1528.9,1
4295.8,2842.4,1
4091.8,1507.3,1
4167.5,2928.5,1
3559.7,1485.8,1
4025.7,1485.8,1
3758.6,1464.3,1
3859,1442.7,1
3800.2,1442.7,1
3698.3,1421.2,1
3695.5,1421.2,1
3785.5,1421.2,1
3549.6,1421.2,1
4113.5,1442.7,1
4221.5,1442.7,1
4184.2,1442.7,1
4450.1,1464.3,1
3502,1442.7,1
4063.2,1421.2,1
3029.2,1378.1,1
2673.9,1378.1,1
2571.5,1356.6,1
2168.6,2971.6,1
2457.4,1356.6,1
2434.3,2971.6,1
2494.5,1356.6,1
2079.1,2971.6,1
2026.6,1356.6,1
2308.5,1335.1,1
1720,2885.4,1
1470.1,2863.9,1
1204.3,2820.8,1
1027,2777.8,1
940.46,2777.8,1
805.13,2777.8,1
658.54,1012.1,1
616.53,990.53,1
657.84,990.53,1
681.85,990.53,1
642.71,968.99,1
504.76,947.46,1
339.28,925.93,1
194.11,882.86,1
69.277,990.53,1
45.519,968.99,1
41.858,947.46,1
0,861.33,1
7.2221,947.46,1
19.592,904.39,1
6.1749,818.26,1
0,861.33,1
28.011,839.79,1
44.335,839.79,1
30.869,839.79,1
75.397,861.33,1
175.45,947.46,1
188.02,990.53,1
205.19,775.2,1
222.56,775.2,1
243.12,796.73,1
338,839.79,1
420.07,861.33,1
472.35,861.33,1
518.08,882.86,1
557.47,882.86,1
729.57,904.39,1
771.45,904.39,1
766.92,904.39,1
796.49,904.39,1
782.65,904.39,1
807.32,904.39,1
835.78,904.39,1
820.69,882.86,1
748.82,882.86,1
669.3,861.33,1
680.62,861.33,1
613.88,839.79,1
610.87,839.79,1
559.9,839.79,1
508.16,839.79,1
548.12,839.79,1
551.88,839.79,1
569.37,839.79,1
568.08,839.79,1
559.13,839.79,1
551.16,839.79,1
545.78,839.79,1
529.72,839.79,1
543.04,839.79,1
564.9,839.79,1
559.92,839.79,1
451.7,818.26,1
409.12,818.26,1
410.77,796.73,1
317.41,775.2,1
294.22,753.66,1
363.06,753.66,1
68.964,775.2,0
34.298,236.87,0
28.009,258.4,0
22.206,753.66,0
34.952,1012.1,0
57.586,861.33,0
72.322,882.86,0
76.785,452.2,0
81.007,495.26,0
83.085,882.86,0
80.836,495.26,0
76.562,925.93,0
74.224,2476.3,0
70.503,839.79,0
67.805,839.79,0
62.197,861.33,0
56.326,861.33,0
50.481,818.26,0
46.164,796.73,0
39.742,818.26,0
31.861,882.86,0
25.043,0,0
18.578,21.533,0
15.771,43.066,0
12.715,43.066,0
13.436,0,0
12.31,21.533,0
12.933,43.066,0
14.124,21.533,0
16.534,0,0
29.569,473.73,0
40.843,516.8,0
0,516.8,0
27.307,646,0
59.386,538.33,0
216.12,624.46,1
328.14,689.06,1
392.36,710.6,1
464.61,753.66,1
539.15,775.2,1
621.36,796.73,1
621.74,387.6,1
603.12,409.13,1
552.3,409.13,1
578.08,387.6,1
636.2,387.6,1
621.89,409.13,1
583.15,409.13,1
646.05,409.13,1
663.05,409.13,1
674.92,409.13,1
644.68,409.13,1
640.5,409.13,1
613.54,409.13,1
537.33,409.13,1
620.23,387.6,1
566.24,387.6,1
568.07,387.6,1
587.48,387.6,1
662.14,387.6,1
769.16,387.6,1
749.56,387.6,1
611.55,387.6,1
586.02,387.6,1
740.94,387.6,1
823.81,387.6,1
971.42,387.6,1
1425.7,775.2,1
2090.2,753.66,1
2856.1,990.53,1
3364.1,753.66,1
3248.8,775.2,1
4009.1,2476.3,1
3647.4,1012.1,1
3969.7,753.66,1
3488.2,753.66,1
3145.8,753.66,1
3893,1076.7,1
6023.4,2648.6,1
5506.1,1356.6,1
6019.5,2777.8,1
5924.3,1464.3,1
5202.9,1464.3,1
5438.6,2777.8,1
5928.6,1227.4,1
6720.1,2863.9,1
5616.2,1378.1,1
5027.5,1270.5,1
5042.6,1399.7,1
4983.1,2863.9,1
4956.9,1399.7,1
5188.8,1335.1,1
4414.2,2820.8,1
5451.4,1399.7,1
4493.6,1227.4,1
3977.3,2670.1,1
4523.6,1399.7,1
4357.3,1442.7,1
4664.2,1421.2,1
4679.1,1399.7,1
4370.1,1378.1,1
3970.2,1378.1,1
4168.1,2971.6,1
4961.8,2950,1
4636.5,2928.5,1
4561.3,2928.5,1
4829.4,2885.4,1
4826.8,2863.9,1
4365.9,1421.2,1
4633.2,1399.7,1
4235.1,2993.1,1
4314.4,2950,1
4358.7,3014.6,1
4090.1,2971.6,1
3560.2,2928.5,1
2945.1,1335.1,1
2494.5,3014.6,1
1709.2,2971.6,1
2138.8,1464.3,1
2856.2,3122.3,1
2047.6,1464.3,1
2442.6,2928.5,1
2239.7,1378.1,1
1949.1,1485.8,1
1897.5,1464.3,1
2064.3,1507.3,1
2151,1464.3,1
2030.9,1442.7,1
2482.1,1485.8,1
1973.1,1464.3,1
1720.1,1464.3,1
1990,1464.3,1
2591,1507.3,1
2307.4,2756.2,1
1928.2,1550.4,1
1975.7,1528.9,1
2237.7,1528.9,1
2816.9,1528.9,1
2612,1571.9,1
2323.4,1550.4,1
1763.6,1571.9,1
1636.9,1658.1,1
2382.5,1679.6,1
2168,1615,1
1835.3,3036.2,1
2135.9,1679.6,1
2591.2,1679.6,1
1538.1,3057.7,1
2550.4,1658.1,1
1907.7,1679.6,1
1755.9,3100.8,1
2398.6,1701.1,1
2805.1,3186.9,1
1460.8,1615,1
1380.1,1615,1
1958.1,1658.1,1
1172.7,1593.5,1
1897.6,1615,1
1732.1,1636.5,1
2352.9,1615,1
1295.5,1615,1
2044.7,1615,1
1056.3,1550.4,1
890.99,1550.4,1
826.22,1550.4,1
657.77,1507.3,1
787.99,1528.9,1
482.96,1464.3,1
371.71,1507.3,1
658.16,3057.7,1
702.02,1248.9,1
649.43,2950,1
600.08,2928.5,1
558.02,1205.9,1
518.29,1184.3,1
389.8,947.46,1
326.64,947.46,1
324.45,925.93,1
342.27,925.93,1
282.77,925.93,1
211.92,947.46,1
135.73,925.93,1
105.53,904.39,1
70.143,839.79,1
16.438,775.2,1
20.692,818.26,0
35.158,796.73,0
29.88,646,0
27.069,646,0
33.695,667.53,0
29.047,516.8,0
18.058,258.4,0
17.005,0,0
14.975,43.066,0
13.828,43.066,0
14.264,0,0
12.512,0,0
13.854,43.066,0
12.947,21.533,0
14.223,0,0
25.934,559.86,0
23.591,516.8,0
14.49,43.066,0
16.184,21.533,0
22.348,0,0
14.912,43.066,0
18.4,21.533,0
70.746,753.66,0
49.642,775.2,0
40.444,796.73,0
46.699,753.66,0
54.52,2605.5,0
54.709,2562.5,0
61.018,2605.5,0
62.758,861.33,0
63.946,796.73,0
63.783,710.6,0
62.258,732.13,0
63.454,753.66,0
56.432,753.66,0
53.769,258.4,0
45.987,301.46,0
29.358,0,0
23.654,21.533,0
19.446,43.066,0
17.186,43.066,0
16.507,0,0
14.181,43.066,0
13.301,43.066,0
13.54,0,0
14.224,0,0
14.433,43.066,0
15.101,43.066,0
16.341,21.533,0
15.098,0,0
12.552,43.066,0
11.853,43.066,0
17.685,0,0
16.325,43.066,0
13.766,43.066,0
15.242,21.533,0
20.494,21.533,0
64.016,602.93,0
74.335,646,0
216.08,689.06,0
328.91,732.13,1
535.26,775.2,1
537.56,409.13,1
524.83,387.6,1
467.28,387.6,1
437.14,366.06,1
413.04,366.06,1
376.6,366.06,1
392.14,366.06,1
393.41,366.06,1
395.31,366.06,1
434.52,366.06,1
450.97,366.06,1
501.62,387.6,1
547.57,387.6,1
589.75,387.6,1
684.03,753.66,1
786.36,753.66,1
841.38,753.66,1
827.82,753.66,1
853.7,775.2,1
888.14,753.66,1
918.06,753.66,1
953.31,753.66,1
941.21,753.66,1
949.16,775.2,1
860.05,753.66,1
815.91,387.6,1
923.52,387.6,1
1037.6,387.6,1
1093.8,775.2,1
911.34,387.6,1
691.07,387.6,1
909.86,366.06,1
1345.1,732.13,1
1251.6,732.13,1
1316.5,732.13,1
1694.5,710.6,1
2618.2,732.13,1
3654.3,968.99,1
2856.7,925.93,1
3971.8,2433.3,1
5230.9,1787.3,1
5446.7,2217.9,1
5362.3,2605.5,1
4261.5,2562.5,1
5740.3,2562.5,1
5623.8,1012.1,1
5678.2,1205.9,1
5016.4,2627.1,1
4282.3,1270.5,1
4750.1,2670.1,1
3861.7,2605.5,1
4331.9,2648.6,1
3682.3,1033.6,1
4122.5,1227.4,1
4068.6,1270.5,1
5484,1055.1,1
6074,2713.2,1
5160.8,2777.8,1
5087.5,1033.6,1
5723.9,1227.4,1
4076.4,1248.9,1
4943.9,2648.6,1
3686.4,1248.9,1
4113.9,1205.9,1
2952.4,1033.6,1
2923.9,1033.6,1
2620.9,1012.1,1
2601.9,1012.1,1
2510.7,1012.1,1
2129.8,1012.1,1
1851.1,990.53,1
1451.5,990.53,1
1633.7,990.53,1
1776.2,990.53,1
2063.1,990.53,1
2079,968.99,1
2050.7,968.99,1
1866.1,947.46,1
1802.4,947.46,1
1821.7,947.46,1
1912.2,925.93,1
1685,947.46,1
1153,947.46,1
1017.8,947.46,1
1034.8,947.46,1
1069.7,947.46,1
1074.4,947.46,1
1044.9,624.46,1
994.87,624.46,1
974.94,602.93,1
894.22,602.93,1
721.71,602.93,1
568.05,602.93,1
536.24,581.4,1
447.9,581.4,1
398.82,581.4,1
459.77,581.4,1
403.93,559.86,1
443.86,559.86,1
506.51,559.86,1
443.87,559.86,1
309.71,538.33,1
315.13,516.8,1
242.83,516.8,1
176.01,516.8,1
139.67,495.26,1
97.315,495.26,1
91.934,495.26,1
57.872,495.26,1
17.04,473.73,1
0,646,1
14.124,602.93,1
35.642,516.8,1
51.116,559.86,1
41.052,624.46,0
60.984,581.4,0
37.424,559.86,0
28.858,581.4,0
22.27,0,0
20.372,21.533,0
18.191,581.4,0
18.09,21.533,0
37.555,796.73,0
25.973,0,0
28.671,8462.5,0
64.394,818.26,0
49.088,796.73,0
49.18,646,0
53.267,43.066,0
56.839,2433.3,0
54.34,818.26,0
55,646,0
52.774,2670.1,0
53.731,2670.1,0
44.857,753.66,0
43.67,43.066,0
34.087,43.066,0
31.311,0,0
27.152,21.533,0
23.882,43.066,0
21.272,43.066,0
18.628,0,0
18.642,21.533,0
2.5358,0,0
0,0,0
0,0,0
0,21.533,0
4.2725,0,0
16.881,0,0
31.935,581.4,0
9.877,667.53,0
18.113,710.6,0
49.315,775.2,0
119.42,602.93,0
330.62,646,0
620.15,667.53,1
1009.5,667.53,1
1106.9,689.06,1
1015.6,689.06,1
991.49,667.53,1
994.15,646,1
970.43,646,1
835.74,624.46,1
796.64,624.46,1
725.16,624.46,1
768.81,624.46,1
707.15,624.46,1
663.07,624.46,1
682.82,624.46,1
692.36,624.46,1
763.52,624.46,1
860.21,624.46,1
811.65,602.93,1
818.82,624.46,1
910.89,624.46,1
953.56,624.46,1
1056.6,602.93,1
953.03,602.93,1
936.19,602.93,1
936,602.93,1
863.9,602.93,1
754.98,581.4,1
718.32,581.4,1
698.16,839.79,1
634.41,839.79,1
512.95,839.79,1
495.22,839.79,1
449.97,818.26,1
491.78,796.73,1
482.56,796.73,1
435.29,796.73,1
387.01,796.73,1
321.15,775.2,1
245.36,775.2,1
188.33,753.66,1
81.789,689.06,1
57.49,667.53,1
112.38,689.06,1
219.38,753.66,1
204.36,732.13,1
124.8,710.6,1
59.685,710.6,1
2.2773,882.86,1
0,839.79,1
1.5316,861.33,1
1.9229,667.53,1
48.962,818.26,1
60.109,839.79,1
17.919,710.6,1
14.434,753.66,1
34.841,775.2,1
76.796,818.26,1
101.55,839.79,1
101.19,839.79,1
124.5,839.79,1
176.37,861.33,1
200.57,861.33,1
206.16,861.33,1
225.97,861.33,1
248.34,861.33,1
254.41,882.86,1
270.96,861.33,1
241.72,861.33,1
217.55,861.33,1
245.92,882.86,1
297.94,882.86,1
322.15,904.39,1
308.21,904.39,1
294.28,904.39,1
332.2,624.46,1
404.58,624.46,1
423.59,624.46,1
416.62,646,1
445.97,646,1
479.35,646,1
466.54,646,1
411.65,624.46,1
428.2,624.46,1
399.92,624.46,1
402.58,624.46,1
375.14,602.93,1
366.28,602.93,1
315.5,882.86,1
347.29,882.86,1
367.13,602.93,1
329.13,602.93,1
282.45,624.46,1
242.73,624.46,1
249.16,646,1
252.98,646,1
311.43,646,1
353.29,646,1
386.3,667.53,1
495.26,667.53,1
614.3,689.06,1
762.73,710.6,1
875.02,732.13,1
1228.3,1808.8,1
1297.3,1076.7,1
1474.7,1076.7,1
1387.2,732.13,1
1415.8,1787.3,1
1925.7,2153.3,1
2152.4,2131.8,1
3658.9,2196.4,1
6031.6,2196.4,1
7185.4,2584,1
6976,2562.5,1
7107.4,2584,1
7008.4,1830.3,1
5991.7,1507.3,1
6829.4,2605.5,1
6987.9,2605.5,1
6856.2,2627.1,1
6851.4,2627.1,1
6970.8,2627.1,1
7234.1,1485.8,1
7161.5,1485.8,1
7255,1485.8,1
7209.1,1464.3,1
7542.9,1464.3,1
7518.7,1464.3,1
7915.3,1442.7,1
7581.8,1442.7,1
7673.9,1442.7,1
7418,1442.7,1
7146.6,1442.7,1
7233.3,1442.7,1
7031.8,1421.2,1
7050.2,1421.2,1
6892,1421.2,1
7033.8,1399.7,1
6640.5,2756.2,1
6210.2,2756.2,1
7113.2,2820.8,1
6541.5,2756.2,1
6085.4,2885.4,1
5597.3,2842.4,1
5199.3,2885.4,1
4826.7,2777.8,1
5291.4,1550.4,1
5153.5,1507.3,1
4832,1528.9,1
5208.5,1507.3,1
5143,1485.8,1
5063.5,1507.3,1
4465.9,1464.3,1
3725.3,1464.3,1
3929.7,1442.7,1
3004.7,1421.2,1
2953.4,2820.8,1
2761.8,2756.2,1
2948.2,2734.7,1
2332.5,2713.2,1
2134.9,2691.7,1
2642.9,1593.5,1
2079.8,2885.4,1
2054.9,2885.4,1
1785.6,2842.4,1
1943.8,2863.9,1
1677.4,2627.1,1
1625.2,2648.6,1
1715.1,1335.1,1
1682.8,1335.1,1
1713.6,1356.6,1
1703.1,1356.6,1
1650.5,1356.6,1
1645.7,1356.6,1
1511.7,2691.7,1
1480.4,2691.7,1
1539.7,2648.6,1
1298.4,2863.9,1
1301.9,1550.4,1
1284.8,1528.9,1
1102.7,2734.7,1
854.77,2691.7,1
755.78,2670.1,1
648.6,2670.1,1
555.21,2627.1,1
498.12,2627.1,1
423.47,2605.5,1
377.52,2605.5,1
380.64,2627.1,1
