@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3,5-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy_min numeric
@attribute class {0,1}

@data
722.94,-1.0287,1
786.43,-1.161,1
785.46,-1.2388,1
926.46,-1.3701,1
969.6,-1.4313,1
898.74,-1.4694,1
781.39,-1.3004,1
747.99,-1.2433,1
668.9,-1.1451,1
562.43,-1.1017,1
495.9,-1.1217,1
508.1,-1.1608,1
473.19,-1.0799,1
428.9,-1.122,1
528.92,-1.1061,1
504.51,-1.1648,1
591.82,-1.2215,1
550.5,-0.97441,1
525.3,-0.9714,1
357.1,-0.78304,1
408.09,-0.98053,1
294.75,-0.87968,1
258.28,-0.95188,1
287.09,-1.0242,1
252.1,-0.92164,1
439.48,-0.73231,1
436.7,-0.86989,1
263.99,-0.85173,1
364.91,-0.89355,1
254.62,-0.88735,1
297.65,-0.95073,1
278.96,-1.0068,1
384.65,-1.022,1
373.46,-0.99513,1
298.21,-1.022,1
333.92,-1.0769,1
290.67,-0.97004,1
359.15,-1.0251,1
298.4,-0.9488,1
270.97,-0.87857,1
458.47,-1.1451,1
418.72,-0.72906,1
587.95,-0.75389,1
1446,-0.81504,1
2856,-1.2709,1
3316.6,-1.7412,1
2423.1,-1.5172,1
3531.7,-1.4916,1
4521,-1.4947,1
7063.5,-1.3458,1
6794.4,-1.7463,1
5928.2,-1.7296,1
5358.1,-1.9048,1
4601.3,-1.7986,1
3744.9,-1.7323,1
2634.8,-1.6122,1
2081.4,-1.5662,1
1842.2,-1.6188,1
1367,-1.5217,1
1158.1,-1.4374,1
1361.4,-1.3767,1
1161,-1.3513,1
1082.2,-1.3701,1
1132.7,-1.528,1
1345,-1.5815,1
1335.8,-1.5702,1
1234.6,-1.4936,1
1309.8,-1.4424,1
1277,-1.436,1
1091.2,-1.4853,1
962.46,-1.4047,1
1001.8,-1.3222,1
1046.7,-1.4627,1
1015.6,-1.4132,1
1434,-1.1129,1
1353.5,-1.2994,1
1422.4,-1.4769,1
1332.9,-1.4974,1
1473.3,-1.4482,1
1421.4,-1.41,1
1347.4,-1.3845,1
1326.3,-1.3612,1
1444.5,-1.4233,1
1532.9,-1.5243,1
1593.7,-1.4936,1
1615.8,-1.4161,1
1794.4,-1.4503,1
1796.8,-1.4275,1
2062.1,-1.6457,1
2266.6,-1.694,1
2430.5,-1.7604,1
2336.6,-1.8414,1
2470,-1.8418,1
2490.5,-1.8923,1
2522.5,-1.8849,1
2591.3,-1.854,1
2698,-2.0627,1
2651.9,-2.0166,1
2580.3,-1.996,1
2487.4,-2.1225,1
2351.4,-2.0728,1
2215.8,-1.9147,1
2138.9,-1.9832,1
2586,-2.0921,1
3302.2,-2.2971,1
3603.7,-2.3266,1
3928.4,-2.2115,1
3646.4,-2.1219,1
3146.7,-2.3749,1
2322.9,-2.3388,1
1558.9,-2.2352,1
900.91,-2.0306,1
353.45,-1.5937,1
22.214,-0.73043,1
26.807,-0.75006,1
20.63,-1.0338,0
10.484,-1.0357,0
13.832,-0.85829,0
3.4811,-0.98196,0
109.88,-1.391,0
86.763,-1.2456,0
56.997,-1.1024,0
39.335,-0.98281,0
1.1483,-0.84204,0
39.045,-1.0179,0
44.699,-0.91779,0
5.3615,-0.62418,0
23.95,-0.44065,0
1.375,-0.67789,0
29.94,-0.44974,0
57.907,-0.83139,0
19.626,-0.65054,0
18.316,-0.65046,0
27.347,-0.42881,0
10.791,-0.67012,0
27.671,-0.35567,0
27.279,-0.4132,0
36.739,-0.28982,0
43.249,-0.68535,0
91.723,-0.90757,0
22.76,-0.70308,0
31.157,-0.51687,0
2.8996,-0.28478,0
11.94,-0.64489,0
6.728,-0.46311,0
37.182,-0.61708,0
0.95762,-0.54235,0
131.37,-0.58413,0
55.945,-0.63617,0
21.496,-0.25013,0
61.015,-0.4892,0
0,-0.29099,0
89.008,-0.46862,0
143.62,-0.49598,0
125.26,-0.42311,0
94.956,-0.42172,0
159.72,-0.58679,0
111.02,-0.45716,0
69.784,-0.34518,0
56.506,-0.27602,0
3.2054,-0.10716,0
40.449,-0.23783,0
0.88382,-0.13469,0
37.106,-0.23909,0
64.645,-0.32378,0
8.0545,-0.14482,0
69.976,-0.16453,1
393.41,-0.24633,1
1571.9,-0.42718,1
2401.5,-0.87233,1
2471.5,-0.88752,1
2005.9,-0.8634,1
3204.8,-1.0426,1
3629.5,-1.0265,1
2193.9,-0.9258,1
2118.9,-0.81079,1
1637.1,-0.49476,1
1149.9,-0.38557,1
991.89,-0.42087,1
673.2,-0.49695,1
389.47,-0.41651,1
246.38,-0.63267,1
193.7,-0.69134,1
417.99,-1.0156,0
270.64,-0.77086,0
445.89,-1.1473,0
123.99,-0.74033,0
129.71,-0.72621,0
240.85,-0.93718,0
100.43,-0.72132,0
75.6,-0.68082,0
53.03,-0.4543,0
88.504,-0.56929,0
74.272,-0.36782,0
217.84,-0.71411,0
139.94,-0.54299,0
104.33,-0.45331,0
59.903,-0.3872,0
45.867,-0.36609,0
188.37,-0.7722,0
45.711,-0.46997,0
99.796,-0.72166,0
32.664,-0.28628,0
120.27,-0.61244,0
64.594,-0.4343,0
23.537,-0.24259,0
16.716,-0.22,0
92.174,-0.52668,0
1.5447,-0.26523,0
53.623,-0.48528,0
4.2461,-0.22792,0
2.9056,-0.17673,0
32.953,-0.56338,0
49.098,-0.29477,0
13.612,-0.3796,0
6.9634,-0.19561,0
10.359,-0.37988,0
41.701,-0.22335,0
6.4072,-0.49079,0
44.267,-0.65242,0
38.064,-0.27335,0
32.586,-0.2798,0
38.052,-0.47759,0
92.433,-0.61328,0
16.082,-0.37284,0
7.4156,-0.53455,0
23.18,-0.5941,0
30.285,-0.36139,0
25.324,-0.31463,0
126.1,-0.90129,0
24.834,-0.27687,0
7.6038,-0.44757,0
18.229,-0.58364,0
29.359,-0.14574,0
39.158,-0.17177,0
23.256,-0.093424,0
51.159,-0.088209,0
5.346,-0.2934,0
11.272,-0.36891,0
15.635,-0.30595,0
41.639,-0.10784,0
3.7894,-0.2581,0
33.871,-0.22321,0
40.06,-0.16644,0
5.0623,-0.33563,0
38.601,-0.18138,0
27.835,-0.46499,0
0.64294,-0.40961,0
34.714,-0.19487,0
54.97,-0.66927,0
16.245,-0.29839,0
18.641,-0.52176,0
20.43,-0.3044,0
90.536,-0.84089,0
33.439,-0.17809,0
52.911,-0.022217,0
34.755,-0.19902,0
95.81,-0.75506,0
16.258,-0.44629,0
4.2109,-0.4442,0
1.9554,-0.37921,0
1.3943,-0.38223,0
72.338,-0.71509,0
27.404,-0.22313,0
24.199,-0.22212,0
1.5758,-0.35859,0
47.079,-0.11106,0
23.432,-0.55589,0
3.2409,-0.36153,0
18.163,-0.27021,0
4.543,-0.38633,0
4.7966,-0.5279,0
70.474,-0.71311,0
33.939,-0.57283,0
53.615,-0.064815,0
37.956,-0.075093,0
38.276,-0.22218,0
47.002,-0.1256,0
47.047,-0.72478,0
29.637,-0.25492,0
3.2031,-0.36641,0
4.8135,-0.34695,0
40.758,-0.49833,0
6.6074,-0.34303,0
15.374,-0.27994,0
2.2446,-0.41221,0
28.433,-0.23434,0
2.4934,-0.41975,0
24.643,-0.45428,0
42.626,-0.155,0
37.655,-0.61475,0
43.006,-0.63157,0
35.537,-0.62289,0
9.3214,-0.48892,0
32.276,-0.57581,0
85.611,-0.81498,0
0.80549,-0.41694,0
12.071,-0.41465,0
27.602,-0.24849,0
41.157,-0.2137,0
48.026,-0.74587,0
0.19132,-0.42829,0
17.818,-0.30726,0
12.613,-0.27105,0
76.638,-0.3676,1
36.159,-0.11851,1
44.477,-0.054366,1
112.4,-0.13356,1
164.64,-0.234,1
374.75,-0.47953,1
359.64,-0.59617,1
254.53,-0.43565,1
155.3,-0.4571,1
234.22,-0.52973,1
299.79,-0.78349,1
460.41,-1.2008,1
477.72,-1.0357,1
109.84,-0.3047,1
13.609,-0.025715,1
53.282,-0.17053,1
28.675,0,1
46.517,0,1
22.25,-0.19389,1
38.622,-0.30784,1
12.934,-0.32537,1
8.6981,-0.35997,1
37.991,-0.21816,1
10.495,-0.46579,0
33.53,-0.32271,0
55.382,-0.18225,0
27.125,-0.47703,0
29.637,-0.3814,0
7.9177,-0.50661,0
33.55,-0.34242,0
2.1783,-0.55671,0
24.118,-0.68363,0
38.498,-0.78909,0
40.843,-0.2886,0
44.538,-0.77279,0
11.498,-0.5212,0
27.513,-0.39365,0
87.967,-1.0109,0
35.484,-0.72057,0
13.16,-0.59552,0
21.299,-0.35768,0
0,0,0
8.0123,-0.063614,0
46.233,-0.1577,0
0,0,0
22.946,0,1
0,-0.066697,1
849.06,-0.46987,1
1262.6,-0.45025,1
1162.3,-0.54391,1
1248.2,-0.49789,1
1268.6,-0.33215,1
1551.2,-0.51868,1
1675.3,-0.68495,1
1859.6,-0.48869,1
1842.7,-0.51213,1
2086,-0.34027,1
2439,-0.6115,1
2367.8,-0.46143,1
2436.5,-0.39091,1
2811.5,-0.48927,1
2615.6,-0.70575,1
2891.8,-0.66433,1
2835.5,-0.63089,1
2559.4,-0.57524,1
2568.7,-0.66514,1
2435.3,-0.71644,1
2453.2,-0.62785,1
2088.6,-0.51862,1
2296.6,-0.66514,1
2530.6,-0.70429,1
2699.3,-0.66659,1
3143.5,-0.74323,1
2744.4,-0.65975,1
2571.2,-0.73169,1
2764.9,-0.61795,1
3124.4,-0.72658,1
3227.5,-0.82178,1
3370.8,-0.84046,1
3532.1,-0.89727,1
3165.5,-0.88996,1
3201.1,-0.8529,1
3424.9,-0.89842,1
3415.3,-0.91016,1
3350.1,-0.85777,1
3509,-0.80137,1
3605.5,-0.88369,1
3345.2,-1.0464,1
3502,-1.0349,1
3109.2,-1.1131,1
3105.7,-1.2134,1
3319.9,-1.2324,1
3534.6,-1.431,1
2698.4,-1.3454,1
2121.5,-1.1568,1
1572.2,-1.0608,1
1259.6,-0.98627,1
652.26,-0.60213,1
205.81,-0.074308,1
143.03,-0.0806,1
117.21,-0.24858,1
353.67,-0.59993,1
429.29,-0.77491,0
447.69,-0.86064,0
282.87,-0.63198,0
251.73,-0.45192,0
478.1,-0.64675,0
246.12,-0.51001,0
343.88,-0.57768,0
202.64,-0.48506,0
315.6,-0.43163,0
495.93,-0.46333,0
399.74,-0.50825,0
246.76,-0.33763,0
313.77,-0.59362,0
361.88,-0.46905,0
343.86,-0.43838,0
321.43,-0.44832,0
356.1,-0.47514,0
215.16,-0.40565,0
172.39,-0.43004,0
359.37,-0.52296,0
273.6,-0.46676,0
309.66,-0.46461,0
269.87,-0.37606,0
258.66,-0.44361,0
109.76,-0.19027,0
249.3,-0.36094,1
750.14,-0.58848,1
1056,-0.61601,1
1394.4,-0.59494,1
1586.3,-0.56074,1
1575.1,-0.60682,1
1767,-0.62196,1
1782.7,-0.45869,1
1837,-0.54737,1
1852.2,-0.57465,1
1909,-0.6735,1
1895.5,-0.54425,1
2081.3,-0.57657,1
1873.5,-0.62718,1
1901.3,-0.46172,1
2294.3,-0.59877,1
2145.3,-0.54381,1
2080.8,-0.59683,1
2243.3,-0.44672,1
1989.1,-0.29881,1
2046.5,-0.3896,1
2117.4,-0.35408,1
1958.1,-0.25434,1
1672.4,-0.34691,1
1876.7,-0.33195,1
1555.4,-0.24093,1
1557,-0.24444,1
1517.6,-0.2691,1
1350.1,-0.23468,1
1354.2,-0.21192,1
1663.2,-0.33781,1
1495.1,-0.32172,1
1497.5,-0.34305,1
1652.5,-0.42508,1
1465,-0.32481,1
1628.1,-0.419,1
1699.4,-0.34672,1
1673.3,-0.49739,1
1722.8,-0.4853,1
1749,-0.60523,1
1659.5,-0.54497,1
1785.2,-0.60565,1
1748.7,-0.57549,1
1758.9,-0.4895,1
1415.9,-0.43555,1
1387.5,-0.40256,1
1479.3,-0.49719,1
1275.1,-0.48156,1
1365.2,-0.54245,1
1236.8,-0.46743,1
1313.3,-0.47305,1
1363.2,-0.5925,1
1258.3,-0.62256,1
1250.9,-0.64956,1
1511.1,-0.69675,1
1603.1,-0.73834,1
1471.2,-0.77763,1
1488.7,-0.7734,1
1637.6,-0.83982,1
1707.7,-0.73937,1
2050.6,-0.87133,1
2120,-0.68009,1
2096.8,-0.71401,1
2127.7,-0.63831,1
2122.8,-0.88976,1
2068.5,-0.75822,1
2090.9,-0.76995,1
2185,-0.86673,1
2210.7,-0.79635,1
2500,-0.91781,1
2356.2,-0.82462,1
2300.6,-0.89037,1
2236.8,-0.74357,1
2329.3,-0.73336,1
2267,-0.76794,1
2267.9,-0.79457,1
2351.1,-0.76391,1
2236.7,-0.79186,1
2092.5,-0.8711,1
2057.1,-0.86789,1
1970.7,-0.82246,1
2119.8,-0.76744,1
1979.8,-0.76041,1
1819.5,-0.84068,1
1688.4,-0.78427,1
1586.6,-0.73398,1
1673.9,-0.68512,1
1590.6,-0.76821,1
1337.8,-0.6153,1
1415.5,-0.7149,1
1442,-0.78733,1
1513.2,-0.83231,1
1272.3,-0.72567,1
871.21,-0.65553,1
929.46,-0.6452,1
991.8,-0.72041,1
865.44,-0.7322,1
1332.7,-0.79574,1
1194.6,-0.77289,1
1136.9,-0.76328,1
617.77,-0.61368,1
1240.6,-0.85375,1
1451.7,-1.0607,1
694.93,-0.67719,1
666.41,-0.71721,1
815.78,-0.88447,1
743.33,-0.8638,1
484.18,-0.76362,1
219.48,-0.48013,1
255.13,-0.41979,1
274.08,-0.60054,1
231.88,-0.63464,1
733.01,-0.96302,1
672.82,-0.90225,1
323.41,-0.68976,0
304.28,-0.74016,0
343.21,-0.81234,0
135.89,-0.35984,0
91.314,-0.36108,0
86.968,-0.32998,0
310.16,-0.66515,0
302.89,-0.66917,0
219.64,-0.50714,0
135.15,-0.44817,0
365.46,-0.74748,0
423.12,-0.8011,0
375.43,-0.82942,0
294.74,-0.76911,0
144.88,-0.51729,0
354.27,-0.94413,0
337.97,-0.67591,0
117.76,-0.45185,0
32.395,-0.33166,0
75.377,-0.34053,0
68.745,-0.34186,0
131.72,-0.51143,0
229.67,-0.62183,0
183.93,-0.61565,0
472.53,-0.98334,0
363.19,-0.8113,0
273.71,-0.62612,0
211.63,-0.62381,0
327.65,-0.75511,0
328.06,-0.78245,0
183.55,-0.41643,0
339.31,-0.5732,0
293.31,-0.41639,0
392.04,-0.60228,0
330.51,-0.54563,0
351.9,-0.52578,0
198.87,-0.3934,0
157.4,-0.25236,0
184.91,-0.26988,0
263.73,-0.49564,0
201.91,-0.27875,0
261.04,-0.40739,0
283.26,-0.39539,0
277.56,-0.3564,0
129.68,-0.17399,0
86.989,-0.158,0
139.17,-0.16383,0
89.874,-0.11509,0
67.026,-0.16638,0
228.71,-0.35116,0
41.63,-0.083377,0
34.829,-0.14957,0
64.924,-0.1711,0
47.073,-0.15656,0
82.213,-0.25846,0
102.36,-0.30996,0
12.3,-0.17826,0
40.091,-0.28577,0
52.888,-0.23885,0
34.139,-0.2202,0
0,-0.11541,0
44.7,-0.25886,0
87.573,-0.46122,0
125.14,-0.49982,0
213.92,-0.56854,0
146.1,-0.48988,0
28.759,-0.2722,0
84.631,-0.35013,0
54.539,-0.32015,0
31.069,-0.23973,0
43.356,-0.31309,0
1.6291,-0.075406,0
126.01,-0.33667,0
188.66,-0.60675,0
22.91,-0.19604,0
0.22498,-0.1907,0
16.62,-0.19321,0
0,-0.11629,0
6.7612,-0.18049,0
49.002,-0.28563,0
43.08,-0.27264,0
0.29751,-0.031422,0
88.754,-0.32681,0
61.226,-0.3022,0
4.7401,-0.21147,0
0.63665,-0.16844,0
0.48972,-0.091401,0
0,-0.094388,0
120.9,-0.34306,0
104.63,-0.37432,0
9.979,-0.11261,0
16.289,0,0
88.421,-0.36787,0
0,-0.14466,0
97.411,-0.34607,0
116.73,-0.45418,0
56.508,-0.34948,0
33.454,-0.1439,0
2.6292,-0.16698,0
37.681,-0.2712,0
10.222,-0.17001,0
41.515,-0.23038,0
71.209,-0.34304,0
57.46,-0.20876,0
98.7,-0.50055,0
192.35,-0.67302,0
115.76,-0.49406,0
79.528,-0.35939,0
239.73,-0.74858,0
181.08,-0.56038,0
31.185,-0.11631,0
18.672,-0.071273,0
69.425,-0.20312,0
32.031,-0.16345,0
72.479,-0.24229,0
65.159,-0.24723,0
25.19,-0.13541,0
48.66,-0.2337,0
148.23,-0.53285,0
81.896,-0.28779,0
17.202,-0.1512,0
28.615,-0.027102,0
7.4166,-0.16907,0
55.546,-0.35287,0
62.374,-0.35682,0
81.082,-0.36617,0
144.84,-0.43253,0
58.844,-0.34675,0
73.441,-0.40715,0
61.84,-0.35907,0
62.78,-0.32963,0
22.285,-0.22515,0
50.052,-0.24549,0
131.91,-0.47999,0
102.41,-0.3642,0
67.699,-0.28753,0
81.299,-0.34359,0
129.05,-0.41207,0
178.23,-0.42471,0
143.47,-0.36109,0
124.01,-0.22935,0
167.91,-0.30448,0
121.54,-0.29083,0
311.73,-0.52574,0
279.3,-0.42706,0
332.52,-0.53078,0
358.49,-0.57503,0
381.25,-0.71366,0
348.55,-0.66409,0
315.92,-0.59595,0
259.06,-0.51177,0
136.86,-0.3622,0
381.62,-0.67279,0
147.13,-0.42594,0
86.722,-0.28079,0
83.613,-0.27365,0
140.02,-0.469,0
42.61,-0.18923,0
105.77,-0.24632,0
162.2,-0.3286,0
83.513,-0.20104,0
87.332,-0.24277,0
61.082,-0.03022,0
112.32,-0.072769,0
133.79,-0.25626,0
124.01,-0.41706,0
146.76,-0.38772,0
118.38,-0.31387,0
193.27,-0.38615,0
187.7,-0.51011,0
171.09,-0.34423,0
101.04,-0.28984,0
197.11,-0.3148,1
680.76,-0.41829,1
659.74,-0.54303,1
607.63,-0.35134,1
895.54,-0.55602,1
1134.6,-0.65145,1
794.36,-0.53875,1
1018.8,-0.63329,1
840.1,-0.55898,1
1156.2,-0.78403,1
1029.4,-0.84999,1
1181.4,-0.8676,1
1063.9,-0.66868,1
892.37,-0.69875,1
731.15,-0.55853,1
724.05,-0.59178,1
748.53,-0.55353,1
785.09,-0.5724,1
614.01,-0.43246,1
564.88,-0.51502,1
693.25,-0.59015,1
749.78,-0.60199,1
897.73,-0.75201,1
697.28,-0.49953,1
659.96,-0.42956,1
485.69,-0.29214,1
583.67,-0.39543,1
425.67,-0.36041,1
317.61,-0.30386,1
449.8,-0.40339,1
248.84,-0.33465,1
540.93,-0.28823,1
599.21,-0.4224,1
610.61,-0.52355,1
588.29,-0.44901,1
321.3,-0.28007,1
341.8,-0.39642,1
406.22,-0.44477,1
443.39,-0.29592,1
463.86,-0.43495,1
454.88,-0.29755,1
413.15,-0.35323,1
552.76,-0.39127,1
577.77,-0.44072,1
438.45,-0.25261,1
507.59,-0.30744,1
590.32,-0.35744,1
512.61,-0.17918,1
741.9,-0.26237,1
1699.5,-0.39559,1
3233,-0.78266,1
3290.5,-1.1215,1
2426.2,-1.0043,1
3737.1,-0.99907,1
4632,-1.0046,1
6900.6,-0.91707,1
6742.4,-1.1714,1
6056,-1.162,1
5448.1,-1.335,1
4851.8,-1.152,1
4044.5,-1.131,1
2909.4,-0.97134,1
2305.4,-1.0174,1
1995.6,-0.97062,1
1633.6,-0.93594,1
1346.5,-0.78858,1
1355.6,-0.9002,1
1313.3,-0.76309,1
1181.2,-0.82007,1
1222.4,-0.77966,1
1171.9,-0.78789,1
1495.6,-0.91217,1
1334.9,-0.82334,1
1544.4,-0.81634,1
1326.9,-0.84244,1
1225.2,-0.69427,1
1049.1,-0.75784,1
1177.1,-0.72302,1
1096.4,-0.77676,1
1175,-0.83532,1
1374.1,-0.63075,1
1449.6,-0.7145,1
1493.7,-0.80625,1
1636.4,-0.94901,1
1536.9,-0.90571,1
1536.5,-0.84159,1
1479.7,-0.7111,1
1497.7,-0.81221,1
1404,-0.83276,1
1829.4,-0.93566,1
1841.8,-0.91948,1
1815.5,-0.89772,1
1789.2,-0.78574,1
1888.1,-0.82305,1
2157.7,-0.98117,1
2505.3,-1.1005,1
2647.4,-1.1901,1
2673.3,-1.1165,1
2852,-1.1925,1
2691.6,-1.2352,1
2687.4,-1.2358,1
2850.9,-1.3609,1
2956.1,-1.2974,1
2912.6,-1.3788,1
2902.7,-1.3639,1
2795.3,-1.3578,1
2722.4,-1.3025,1
2378.5,-1.2256,1
2464.4,-1.29,1
2704.4,-1.5086,1
3452.7,-1.6345,1
3827.4,-1.6657,1
3924.6,-1.66,1
3673.8,-1.682,1
3372.8,-1.7644,1
2587.6,-1.6123,1
1642.6,-1.5036,1
1192.4,-1.1967,1
471.62,-0.66329,1
205.63,-0.38625,1
246.34,-0.48879,1
129.44,-0.30956,0
133.4,-0.24813,0
196.53,-0.33281,0
167.83,-0.28747,0
215.16,-0.32053,0
360.34,-0.47602,0
292.49,-0.47538,0
194.45,-0.28659,0
97.853,-0.20384,0
156.48,-0.22995,0
194.35,-0.24134,0
186.59,-0.27395,0
233.85,-0.31099,0
129.87,-0.26367,0
114.68,-0.20035,0
220.48,-0.33759,0
251.49,-0.35541,0
310.2,-0.40346,0
182.45,-0.27313,0
138.32,-0.20243,0
223.22,-0.31634,0
351.91,-0.51037,0
177.47,-0.29618,0
198.61,-0.33016,0
251.3,-0.41724,0
207.13,-0.33671,0
212.13,-0.26762,0
249.08,-0.39227,0
241.55,-0.38861,0
213.98,-0.25308,0
267.98,-0.4217,0
228.1,-0.28238,0
280.42,-0.37879,0
292.82,-0.34167,0
294.92,-0.39485,0
279.19,-0.3704,0
185.7,-0.23855,0
242.67,-0.24995,0
323.8,-0.28893,0
294.4,-0.34074,0
345.94,-0.44013,0
210.78,-0.20098,0
295.11,-0.31316,0
194.62,-0.19273,0
255.56,-0.28262,0
195.77,-0.17293,0
88.653,-0.07557,0
302.13,-0.33407,0
164.01,-0.26545,0
212.12,-0.25023,0
161.25,-0.17624,0
208.7,-0.10966,1
534.55,-0.12144,1
1696,-0.29256,1
2522.8,-0.71479,1
2476.8,-0.73723,1
2174.3,-0.73085,1
3386,-0.90837,1
3880.3,-0.87017,1
2525.9,-0.81726,1
2567.2,-0.64797,1
1893.9,-0.38978,1
1601.2,-0.36379,1
1201.4,-0.27318,1
672.77,-0.2599,1
315.35,-0.23723,1
169.8,-0.24449,1
143.22,-0.28143,1
69.475,-0.14294,0
80.687,-0.046909,0
109.58,0,0
53.149,0,0
117.89,-0.098462,0
126.51,-0.18837,0
206.25,-0.25421,0
97.724,-0.093276,0
107.34,-0.11163,0
117.41,-0.13801,0
153.94,-0.19102,0
160.69,-0.13831,0
238.91,-0.3252,0
219.84,-0.25916,0
273.38,-0.3819,0
168.06,-0.26282,0
218.52,-0.34481,0
159.88,-0.24853,0
63.553,-0.15639,0
88.623,-0.18716,0
134.15,-0.2734,0
96.498,-0.2375,0
107.01,-0.15653,0
158.48,-0.28808,0
93.472,-0.26543,0
187.3,-0.33075,0
47.94,-0.21471,0
49.022,-0.31003,0
71.531,-0.23375,0
67.199,-0.23821,0
85.456,-0.19378,0
197.83,-0.48792,0
159.78,-0.29706,0
122.78,-0.36407,0
0,-0.084569,0
48.943,-0.13636,0
54.719,-0.24133,0
68.628,-0.25871,0
137.75,-0.28304,0
155.69,-0.30746,0
249.3,-0.49929,0
122.09,-0.43196,0
85.688,-0.28316,0
132.93,-0.3168,0
194.9,-0.3898,0
128.6,-0.31428,0
298.91,-0.60824,0
54.433,-0.21226,0
164.9,-0.40247,0
193.35,-0.4793,0
125.27,-0.31083,0
154.07,-0.37574,0
174.13,-0.27432,0
0,-0.1331,0
124.11,-0.31531,0
301.87,-0.63566,0
87.853,-0.25354,0
123.12,-0.32106,0
131.5,-0.33076,0
375.12,-0.60917,0
195.55,-0.46297,0
111.43,-0.33045,0
203.22,-0.48009,0
82.066,-0.25947,0
106.5,-0.3705,0
203.58,-0.53749,0
175.18,-0.39043,0
139.05,-0.34626,0
161.27,-0.40669,0
231.71,-0.47873,0
151.35,-0.38717,0
131.47,-0.45345,0
108.52,-0.2928,0
139.31,-0.39046,0
63.457,-0.21666,0
114.43,-0.32792,0
182.52,-0.37948,0
294.79,-0.62543,0
186.69,-0.4768,0
161.71,-0.38136,0
103.68,-0.33441,0
238.93,-0.45909,0
147.36,-0.46122,0
103.7,-0.30304,0
162.37,-0.46582,0
81.301,-0.33878,0
172.07,-0.49142,0
65.217,-0.34078,0
122.66,-0.4539,0
134.76,-0.40303,0
65.128,-0.30484,0
140.43,-0.40957,0
136,-0.37022,0
125.78,-0.41888,0
67.948,-0.414,0
213.09,-0.54212,0
92.947,-0.39688,0
104.66,-0.38572,0
216.58,-0.54214,0
145.31,-0.42284,0
177.84,-0.53605,0
121.27,-0.34634,0
205.71,-0.46766,0
175.19,-0.4871,0
160.57,-0.52067,0
80.202,-0.42395,0
123.57,-0.43354,0
173.13,-0.5332,0
90.623,-0.33337,0
145.9,-0.51588,0
265.63,-0.68931,0
157.76,-0.56396,0
168.67,-0.51354,0
133.21,-0.47427,0
117.81,-0.51688,0
105.5,-0.51657,0
125.09,-0.42872,0
167.61,-0.49263,0
104.79,-0.56159,0
218.15,-0.68587,0
205.09,-0.68036,0
136.29,-0.40113,1
124.2,-0.27479,1
106.69,-0.27888,1
304.23,-0.41758,1
361.69,-0.52122,1
406.27,-0.54292,1
468.28,-0.71993,1
359.25,-0.56463,1
195.67,-0.45003,1
272.91,-0.51171,1
485.52,-0.76784,1
532.37,-1.0029,1
606.62,-1.0152,1
189.87,-0.36865,1
140.25,-0.3403,1
53.687,-0.15316,1
158.49,-0.32505,1
199.68,-0.40653,1
169.77,-0.44207,1
114.45,-0.27614,1
168.57,-0.35873,1
8.0345,-0.13397,1
160.38,-0.5382,1
118.36,-0.3915,0
2.1427,-0.23491,0
9.9371,-0.20559,0
167.23,-0.57438,0
53.415,-0.29078,0
102.34,-0.46087,0
46.598,-0.30545,0
195.71,-0.64523,0
77.812,-0.37015,0
147.15,-0.61083,0
59.639,-0.304,0
61.964,-0.33556,0
178.86,-0.48157,0
177.43,-0.53581,0
132.23,-0.38543,0
93.619,-0.37465,0
50.746,-0.2101,0
50.117,-0.3304,0
0,0,0
0,0,0
11.633,-0.032955,0
0,0,0
0,-0.055036,0
208.01,-0.17766,0
262.83,-0.2562,0
299.85,-0.30124,0
593.59,-0.34839,1
996.79,-0.40348,1
1678.1,-0.59225,1
1744.2,-0.3463,1
2461.9,-0.3925,1
2519.7,-0.49258,1
2724.2,-0.36858,1
3278.6,-0.31231,1
3160.3,-0.44209,1
2869.1,-0.43122,1
3121.3,-0.59807,1
2753.4,-0.59061,1
2663.9,-0.65366,1
2378.8,-0.60881,1
1252.8,-0.42283,1
666.36,-0.22211,1
1175.6,-0.54353,1
790.9,-0.39334,1
1083.4,-0.28442,1
948.59,-0.35328,1
734.67,-0.20864,1
814.7,-0.30818,1
951.35,-0.58968,1
1110.7,-0.43232,1
1048.1,-0.38853,1
1156.7,-0.3943,1
1155.8,-0.37396,1
1046.5,-0.36033,1
1782.8,-0.47342,1
2047,-0.39667,1
2320.7,-0.39816,1
1945.9,-0.32308,1
1773.1,-0.38697,1
1467.9,-0.3051,1
1239.6,-0.23932,1
2015.8,-0.41138,1
1929.3,-0.48795,1
1304.4,-0.19122,1
1380.7,-0.26709,1
1527.9,-0.2275,1
685.33,-0.056129,1
1399.8,-0.33441,1
1581.2,-0.40909,1
1731.4,-0.4553,1
984.07,-0.27445,1
1006.5,-0.31172,1
983.78,-0.25689,1
1243.5,-0.23138,1
1152.8,0,1
2977.1,-0.011708,1
3463.1,0,1
3918.1,-0.04432,1
4841.4,0,1
5327.5,0,1
5558.6,0,1
5601.5,-0.000541,1
5751.9,0,1
6525.8,0,1
6518.4,-0.036346,1
6780.5,-0.066861,1
7317.6,-0.069932,1
7054.5,-0.19572,1
6940.2,-0.13624,1
6635.2,-0.25019,1
