@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-5'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency_min numeric
@attribute class {0,1}

@data
3.7894,21.533,0
33.871,43.066,0
40.06,21.533,0
5.0623,0,0
38.601,21.533,0
27.835,43.066,0
0.64294,0,0
34.714,0,0
54.97,21.533,0
16.245,43.066,0
18.641,0,0
20.43,0,0
90.536,43.066,0
33.439,21.533,0
52.911,0,0
34.755,21.533,0
95.81,43.066,0
16.258,21.533,0
4.2109,0,0
1.9554,21.533,0
1.3943,43.066,0
72.338,0,0
27.404,21.533,0
24.199,43.066,0
1.5758,43.066,0
47.079,0,0
23.432,0,0
3.2409,43.066,0
18.163,21.533,0
4.543,0,0
4.7966,0,0
70.474,43.066,0
33.939,43.066,0
53.615,0,0
37.956,21.533,0
38.276,43.066,0
47.002,21.533,0
47.047,0,0
29.637,43.066,0
3.2031,43.066,0
4.8135,0,0
40.758,0,0
6.6074,43.066,0
15.374,21.533,0
2.2446,0,0
28.433,21.533,0
2.4934,43.066,0
24.643,43.066,0
42.626,0,0
37.655,0,0
43.006,43.066,0
35.537,21.533,0
9.3214,21.533,0
32.276,21.533,0
85.611,172.27,0
0.80549,21.533,0
12.071,0,0
27.602,21.533,0
41.157,21.533,0
48.026,0,0
0.19132,21.533,0
17.818,43.066,0
12.613,21.533,0
76.638,0,1
36.159,0,1
44.477,43.066,1
112.4,43.066,1
164.64,0,1
374.75,43.066,1
359.64,43.066,1
254.53,43.066,1
155.3,0,1
234.22,43.066,1
299.79,43.066,1
460.41,495.26,1
477.72,0,1
109.84,43.066,1
13.609,43.066,1
53.282,21.533,1
28.675,0,1
46.517,43.066,1
22.25,43.066,1
38.622,0,1
12.934,21.533,1
8.6981,43.066,1
37.991,43.066,1
10.495,21.533,0
33.53,0,0
55.382,43.066,0
27.125,21.533,0
29.637,0,0
7.9177,21.533,0
33.55,43.066,0
2.1783,21.533,0
24.118,21.533,0
38.498,21.533,0
40.843,43.066,0
44.538,0,0
11.498,0,0
27.513,43.066,0
87.967,43.066,0
35.484,0,0
13.16,21.533,0
21.299,64.6,0
0,0,0
8.0123,0,0
46.233,21.533,0
0,0,0
22.946,0,1
0,0,1
849.06,0,1
1262.6,0,1
1162.3,21.533,1
1248.2,0,1
1268.6,0,1
1551.2,0,1
1675.3,1765.7,1
1859.6,0,1
1842.7,0,1
2086,452.2,1
2439,0,1
2367.8,452.2,1
2436.5,0,1
2811.5,0,1
2615.6,473.73,1
2891.8,0,1
2835.5,0,1
2559.4,0,1
2568.7,452.2,1
2435.3,452.2,1
2453.2,0,1
2088.6,0,1
2296.6,0,1
2530.6,473.73,1
2699.3,0,1
3143.5,473.73,1
2744.4,473.73,1
2571.2,0,1
2764.9,495.26,1
3124.4,495.26,1
3227.5,495.26,1
3370.8,495.26,1
3532.1,495.26,1
3165.5,495.26,1
3201.1,495.26,1
3424.9,495.26,1
3415.3,495.26,1
3350.1,495.26,1
3509,495.26,1
3605.5,495.26,1
3345.2,495.26,1
3502,495.26,1
3109.2,495.26,1
3105.7,495.26,1
3319.9,495.26,1
3534.6,516.8,1
2698.4,516.8,1
2121.5,516.8,1
1572.2,516.8,1
1259.6,495.26,1
652.26,0,1
205.81,0,1
143.03,43.066,1
117.21,0,1
353.67,0,1
429.29,0,0
447.69,0,0
282.87,0,0
251.73,0,0
478.1,43.066,0
246.12,0,0
343.88,0,0
202.64,43.066,0
315.6,0,0
495.93,0,0
399.74,0,0
246.76,0,0
313.77,43.066,0
361.88,0,0
343.86,0,0
321.43,0,0
356.1,43.066,0
215.16,0,0
172.39,0,0
359.37,0,0
273.6,0,0
309.66,0,0
269.87,86.133,0
258.66,86.133,0
109.76,86.133,0
249.3,0,1
750.14,0,1
1056,473.73,1
1394.4,452.2,1
1586.3,452.2,1
1575.1,452.2,1
1767,452.2,1
1782.7,473.73,1
1837,0,1
1852.2,473.73,1
1909,473.73,1
1895.5,473.73,1
2081.3,473.73,1
1873.5,452.2,1
1901.3,473.73,1
2294.3,452.2,1
2145.3,473.73,1
2080.8,473.73,1
2243.3,473.73,1
1989.1,473.73,1
2046.5,452.2,1
2117.4,452.2,1
1958.1,452.2,1
1672.4,452.2,1
1876.7,430.66,1
1555.4,430.66,1
1557,430.66,1
1517.6,430.66,1
1350.1,430.66,1
1354.2,430.66,1
1663.2,430.66,1
1495.1,0,1
1497.5,0,1
1652.5,430.66,1
1465,0,1
1628.1,0,1
1699.4,452.2,1
1673.3,452.2,1
1722.8,452.2,1
1749,452.2,1
1659.5,452.2,1
1785.2,452.2,1
1748.7,452.2,1
1758.9,430.66,1
1415.9,430.66,1
1387.5,0,1
1479.3,0,1
1275.1,430.66,1
1365.2,409.13,1
1236.8,0,1
1313.3,0,1
1363.2,0,1
1258.3,0,1
1250.9,430.66,1
1511.1,0,1
1603.1,430.66,1
1471.2,430.66,1
1488.7,430.66,1
1637.6,430.66,1
1707.7,430.66,1
2050.6,452.2,1
2120,452.2,1
2096.8,452.2,1
2127.7,452.2,1
2122.8,452.2,1
2068.5,452.2,1
2090.9,473.73,1
2185,473.73,1
2210.7,473.73,1
2500,473.73,1
2356.2,473.73,1
2300.6,473.73,1
2236.8,473.73,1
2329.3,473.73,1
2267,473.73,1
2267.9,473.73,1
2351.1,473.73,1
2236.7,452.2,1
2092.5,452.2,1
2057.1,452.2,1
1970.7,452.2,1
2119.8,452.2,1
1979.8,452.2,1
1819.5,430.66,1
1688.4,0,1
1586.6,430.66,1
1673.9,430.66,1
1590.6,409.13,1
1337.8,409.13,1
1415.5,775.2,1
1442,732.13,1
1513.2,710.6,1
1272.3,689.06,1
871.21,667.53,1
929.46,0,1
991.8,366.06,1
865.44,366.06,1
1332.7,323,1
1194.6,344.53,1
1136.9,301.46,1
617.77,0,1
1240.6,710.6,1
1451.7,323,1
694.93,689.06,1
666.41,86.133,1
815.78,473.73,1
743.33,473.73,1
484.18,0,1
219.48,0,1
255.13,0,1
274.08,86.133,1
231.88,344.53,1
733.01,0,1
672.82,323,1
323.41,43.066,0
304.28,86.133,0
343.21,0,0
135.89,107.67,0
91.314,86.133,0
86.968,344.53,0
310.16,323,0
302.89,344.53,0
219.64,86.133,0
135.15,107.67,0
365.46,323,0
423.12,0,0
375.43,323,0
294.74,323,0
144.88,0,0
354.27,323,0
337.97,86.133,0
117.76,0,0
32.395,86.133,0
75.377,107.67,0
68.745,107.67,0
131.72,107.67,0
229.67,107.67,0
183.93,107.67,0
472.53,86.133,0
363.19,0,0
273.71,0,0
211.63,43.066,0
327.65,258.4,0
328.06,86.133,0
183.55,86.133,0
339.31,301.46,0
293.31,86.133,0
392.04,301.46,0
330.51,344.53,0
351.9,86.133,0
198.87,323,0
157.4,86.133,0
184.91,107.67,0
263.73,0,0
201.91,0,0
261.04,0,0
283.26,86.133,0
277.56,86.133,0
129.68,107.67,0
86.989,86.133,0
139.17,107.67,0
89.874,43.066,0
67.026,86.133,0
228.71,323,0
41.63,86.133,0
34.829,86.133,0
64.924,64.6,0
47.073,86.133,0
82.213,344.53,0
102.36,0,0
12.3,86.133,0
40.091,0,0
52.888,86.133,0
34.139,0,0
0,86.133,0
44.7,86.133,0
87.573,129.2,0
125.14,64.6,0
213.92,107.67,0
146.1,107.67,0
28.759,86.133,0
84.631,86.133,0
54.539,107.67,0
31.069,86.133,0
43.356,64.6,0
1.6291,64.6,0
126.01,107.67,0
188.66,323,0
22.91,86.133,0
0.22498,64.6,0
16.62,86.133,0
0,107.67,0
6.7612,107.67,0
49.002,86.133,0
43.08,64.6,0
0.29751,86.133,0
88.754,86.133,0
61.226,0,0
4.7401,64.6,0
0.63665,107.67,0
0.48972,107.67,0
0,86.133,0
120.9,43.066,0
104.63,86.133,0
9.979,86.133,0
16.289,107.67,0
88.421,107.67,0
0,0,0
97.411,107.67,0
116.73,86.133,0
56.508,0,0
33.454,0,0
2.6292,86.133,0
37.681,43.066,0
10.222,86.133,0
41.515,0,0
71.209,86.133,0
57.46,86.133,0
98.7,129.2,0
192.35,193.8,0
115.76,0,0
79.528,0,0
239.73,0,0
181.08,0,0
31.185,0,0
18.672,0,0
69.425,107.67,0
32.031,0,0
72.479,0,0
65.159,0,0
25.19,0,0
48.66,0,0
148.23,0,0
81.896,0,0
17.202,86.133,0
28.615,86.133,0
7.4166,21.533,0
55.546,0,0
62.374,0,0
81.082,0,0
144.84,64.6,0
58.844,0,0
73.441,0,0
61.84,86.133,0
62.78,0,0
22.285,86.133,0
50.052,0,0
131.91,0,0
102.41,0,0
67.699,107.67,0
81.299,0,0
129.05,0,0
178.23,0,0
143.47,0,0
124.01,0,0
167.91,64.6,0
121.54,86.133,0
311.73,0,0
279.3,0,0
332.52,0,0
358.49,86.133,0
381.25,86.133,0
348.55,129.2,0
315.92,86.133,0
259.06,107.67,0
136.86,107.67,0
381.62,86.133,0
147.13,107.67,0
86.722,86.133,0
83.613,0,0
140.02,107.67,0
42.61,107.67,0
105.77,86.133,0
162.2,107.67,0
83.513,86.133,0
87.332,0,0
61.082,0,0
112.32,215.33,0
133.79,107.67,0
124.01,86.133,0
146.76,107.67,0
118.38,86.133,0
193.27,86.133,0
187.7,0,0
171.09,107.67,0
101.04,129.2,0
197.11,0,1
680.76,86.133,1
659.74,753.66,1
607.63,107.67,1
895.54,624.46,1
1134.6,710.6,1
794.36,796.73,1
1018.8,409.13,1
840.1,430.66,1
1156.2,430.66,1
1029.4,430.66,1
1181.4,430.66,1
1063.9,0,1
892.37,409.13,1
731.15,86.133,1
724.05,409.13,1
748.53,387.6,1
785.09,387.6,1
614.01,732.13,1
564.88,710.6,1
693.25,689.06,1
749.78,86.133,1
897.73,624.46,1
697.28,602.93,1
659.96,0,1
485.69,0,1
583.67,495.26,1
425.67,86.133,1
317.61,129.2,1
449.8,86.133,1
248.84,86.133,1
540.93,452.2,1
599.21,86.133,1
610.61,452.2,1
588.29,452.2,1
321.3,86.133,1
341.8,0,1
406.22,107.67,1
443.39,473.73,1
463.86,0,1
454.88,0,1
413.15,495.26,1
552.76,495.26,1
577.77,86.133,1
438.45,516.8,1
507.59,516.8,1
590.32,516.8,1
512.61,0,1
741.9,0,1
1699.5,473.73,1
3233,516.8,1
3290.5,516.8,1
2426.2,495.26,1
3737.1,516.8,1
4632,559.86,1
6900.6,559.86,1
6742.4,559.86,1
6056,559.86,1
5448.1,538.33,1
4851.8,538.33,1
4044.5,516.8,1
2909.4,516.8,1
2305.4,495.26,1
1995.6,495.26,1
1633.6,0,1
1346.5,43.066,1
1355.6,0,1
1313.3,0,1
1181.2,452.2,1
1222.4,0,1
1171.9,0,1
1495.6,452.2,1
1334.9,0,1
1544.4,0,1
1326.9,430.66,1
1225.2,0,1
1049.1,430.66,1
1177.1,430.66,1
1096.4,0,1
1175,430.66,1
1374.1,0,1
1449.6,0,1
1493.7,452.2,1
1636.4,452.2,1
1536.9,452.2,1
1536.5,0,1
1479.7,452.2,1
1497.7,0,1
1404,473.73,1
1829.4,473.73,1
1841.8,473.73,1
1815.5,473.73,1
1789.2,473.73,1
1888.1,495.26,1
2157.7,495.26,1
2505.3,495.26,1
2647.4,495.26,1
2673.3,495.26,1
2852,495.26,1
2691.6,495.26,1
2687.4,495.26,1
2850.9,495.26,1
2956.1,495.26,1
2912.6,495.26,1
2902.7,495.26,1
2795.3,495.26,1
2722.4,473.73,1
2378.5,473.73,1
2464.4,473.73,1
2704.4,473.73,1
3452.7,473.73,1
3827.4,473.73,1
3924.6,473.73,1
3673.8,473.73,1
3372.8,452.2,1
2587.6,452.2,1
1642.6,430.66,1
1192.4,409.13,1
471.62,409.13,1
205.63,21.533,1
246.34,0,1
129.44,0,0
133.4,107.67,0
196.53,0,0
167.83,0,0
215.16,107.67,0
360.34,64.6,0
292.49,0,0
194.45,86.133,0
97.853,86.133,0
156.48,43.066,0
194.35,0,0
186.59,107.67,0
233.85,107.67,0
129.87,86.133,0
114.68,129.2,0
220.48,0,0
251.49,86.133,0
310.2,21.533,0
182.45,0,0
138.32,0,0
223.22,0,0
351.91,0,0
177.47,43.066,0
198.61,86.133,0
251.3,0,0
207.13,0,0
212.13,0,0
249.08,129.2,0
241.55,86.133,0
213.98,0,0
267.98,0,0
228.1,86.133,0
280.42,43.066,0
292.82,86.133,0
294.92,495.26,0
279.19,107.67,0
185.7,86.133,0
242.67,86.133,0
323.8,107.67,0
294.4,86.133,0
345.94,107.67,0
210.78,86.133,0
295.11,0,0
194.62,0,0
255.56,86.133,0
195.77,107.67,0
88.653,86.133,0
302.13,86.133,0
164.01,0,0
212.12,86.133,0
161.25,0,0
208.7,64.6,1
534.55,0,1
1696,0,1
2522.8,495.26,1
2476.8,559.86,1
2174.3,495.26,1
3386,624.46,1
3880.3,538.33,1
2525.9,516.8,1
2567.2,495.26,1
1893.9,495.26,1
1601.2,0,1
1201.4,753.66,1
672.77,107.67,1
315.35,86.133,1
169.8,43.066,1
143.22,86.133,1
69.475,0,0
80.687,0,0
109.58,0,0
53.149,0,0
117.89,107.67,0
126.51,0,0
206.25,0,0
97.724,0,0
107.34,21.533,0
117.41,0,0
153.94,0,0
160.69,107.67,0
238.91,107.67,0
219.84,107.67,0
273.38,107.67,0
168.06,86.133,0
218.52,107.67,0
159.88,107.67,0
63.553,86.133,0
88.623,43.066,0
134.15,86.133,0
96.498,107.67,0
107.01,107.67,0
158.48,86.133,0
93.472,129.2,0
187.3,64.6,0
47.94,86.133,0
49.022,107.67,0
71.531,86.133,0
67.199,129.2,0
85.456,0,0
197.83,86.133,0
159.78,43.066,0
122.78,0,0
0,0,0
48.943,0,0
54.719,86.133,0
68.628,107.67,0
137.75,0,0
155.69,0,0
249.3,0,0
122.09,86.133,0
85.688,0,0
132.93,0,0
194.9,0,0
128.6,0,0
298.91,0,0
54.433,64.6,0
164.9,0,0
193.35,0,0
125.27,0,0
154.07,107.67,0
174.13,0,0
0,0,0
124.11,86.133,0
301.87,107.67,0
87.853,107.67,0
123.12,86.133,0
131.5,86.133,0
375.12,43.066,0
195.55,86.133,0
111.43,107.67,0
203.22,43.066,0
82.066,43.066,0
106.5,64.6,0
203.58,86.133,0
175.18,107.67,0
139.05,107.67,0
161.27,86.133,0
231.71,129.2,0
151.35,86.133,0
131.47,43.066,0
108.52,86.133,0
139.31,86.133,0
63.457,107.67,0
114.43,86.133,0
182.52,86.133,0
294.79,323,0
186.69,86.133,0
161.71,258.4,0
103.68,64.6,0
238.93,107.67,0
147.36,107.67,0
103.7,86.133,0
162.37,64.6,0
81.301,64.6,0
172.07,43.066,0
65.217,64.6,0
122.66,86.133,0
134.76,107.67,0
65.128,107.67,0
140.43,86.133,0
136,0,0
125.78,107.67,0
67.948,86.133,0
213.09,107.67,0
92.947,86.133,0
104.66,0,0
216.58,0,0
145.31,86.133,0
177.84,107.67,0
121.27,86.133,0
205.71,86.133,0
175.19,0,0
160.57,86.133,0
80.202,43.066,0
123.57,107.67,0
173.13,64.6,0
90.623,64.6,0
145.9,86.133,0
265.63,193.8,0
157.76,107.67,0
168.67,86.133,0
133.21,107.67,0
117.81,107.67,0
105.5,43.066,0
125.09,64.6,0
167.61,86.133,0
104.79,107.67,0
218.15,43.066,0
205.09,64.6,0
136.29,129.2,1
124.2,86.133,1
106.69,0,1
304.23,0,1
361.69,0,1
406.27,43.066,1
468.28,667.53,1
359.25,0,1
195.67,107.67,1
272.91,86.133,1
485.52,473.73,1
532.37,495.26,1
606.62,516.8,1
189.87,107.67,1
140.25,86.133,1
53.687,172.27,1
158.49,86.133,1
199.68,86.133,1
169.77,0,1
114.45,86.133,1
168.57,86.133,1
8.0345,0,1
160.38,236.87,1
118.36,107.67,0
2.1427,107.67,0
9.9371,107.67,0
167.23,86.133,0
53.415,86.133,0
102.34,0,0
46.598,86.133,0
195.71,86.133,0
77.812,129.2,0
147.15,86.133,0
59.639,107.67,0
61.964,86.133,0
178.86,107.67,0
177.43,0,0
132.23,0,0
93.619,0,0
50.746,86.133,0
50.117,129.2,0
0,0,0
0,0,0
11.633,882.86,0
0,21.533,0
0,646,0
208.01,559.86,0
262.83,21.533,0
299.85,21.533,0
593.59,172.27,1
996.79,538.33,1
1678.1,193.8,1
1744.2,172.27,1
2461.9,193.8,1
2519.7,193.8,1
2724.2,301.46,1
3278.6,301.46,1
3160.3,301.46,1
2869.1,387.6,1
3121.3,366.06,1
2753.4,387.6,1
2663.9,387.6,1
2378.8,387.6,1
1252.8,279.93,1
666.36,279.93,1
1175.6,279.93,1
790.9,279.93,1
1083.4,279.93,1
948.59,279.93,1
734.67,279.93,1
814.7,279.93,1
951.35,279.93,1
1110.7,279.93,1
1048.1,301.46,1
1156.7,279.93,1
1155.8,279.93,1
1046.5,279.93,1
1782.8,279.93,1
2047,279.93,1
2320.7,301.46,1
1945.9,258.4,1
1773.1,366.06,1
1467.9,301.46,1
1239.6,279.93,1
2015.8,301.46,1
1929.3,279.93,1
1304.4,279.93,1
1380.7,258.4,1
1527.9,279.93,1
685.33,236.87,1
1399.8,258.4,1
1581.2,236.87,1
1731.4,258.4,1
984.07,236.87,1
1006.5,236.87,1
983.78,236.87,1
1243.5,236.87,1
1152.8,258.4,1
2977.1,236.87,1
3463.1,236.87,1
3918.1,215.33,1
4841.4,925.93,1
5327.5,193.8,1
5558.6,2454.8,1
5601.5,2476.3,1
5751.9,2454.8,1
6525.8,2605.5,1
6518.4,2627.1,1
6780.5,2605.5,1
7317.6,366.06,1
7054.5,366.06,1
6940.2,387.6,1
6635.2,387.6,1
6597.1,387.6,1
6417.8,366.06,1
7147.2,366.06,1
6552.2,366.06,1
6940.4,344.53,1
7406.2,344.53,1
6989.5,1227.4,1
7788.3,258.4,1
8132.7,236.87,1
6332.1,344.53,1
5301.7,2799.3,1
4494.9,2756.2,1
4728.7,2734.7,1
4382.2,2670.1,1
3853.2,2627.1,1
3665.8,2584,1
3265.2,2842.4,1
3261.1,2820.8,1
3484,2820.8,1
3236,2756.2,1
3996.6,2756.2,1
3944.1,2734.7,1
3525.4,2713.2,1
2840.7,279.93,1
2600.7,2648.6,1
2788,1270.5,1
2833.9,301.46,1
2790.8,2713.2,1
2436.9,2691.7,1
2335.3,2648.6,1
2611,2605.5,1
2185.8,925.93,1
1976,925.93,1
1918.1,904.39,1
1743,882.86,1
1588.1,839.79,1
1275.8,43.066,1
889.05,236.87,1
511.25,0,1
637.84,0,1
317.73,0,1
473,818.26,1
588.46,839.79,1
313.86,925.93,1
485.62,710.6,1
622.35,710.6,1
811.33,710.6,1
996.02,753.66,1
1214.6,775.2,1
1414.7,258.4,1
956.2,732.13,1
591.75,753.66,1
574.59,301.46,1
376.65,753.66,1
250.44,452.2,1
280.1,279.93,1
208.15,279.93,1
326.23,409.13,1
319.56,21.533,1
485.21,452.2,1
280.2,86.133,1
346.61,107.67,1
419.06,107.67,1
400.22,86.133,1
628.24,86.133,1
1068,495.26,1
547.95,279.93,1
457.68,516.8,1
403.3,538.33,1
424.47,21.533,1
201.83,0,1
0,21.533,1
88.772,279.93,1
136.31,452.2,1
32.733,86.133,1
0,21.533,1
121.59,387.6,0
116.39,387.6,0
28.521,64.6,0
167.65,366.06,0
89.273,366.06,0
73.433,366.06,0
0,0,0
89.274,129.2,0
147.49,64.6,0
392.12,366.06,0
596.41,366.06,0
499.53,86.133,0
402.94,107.67,0
610.16,279.93,0
646.91,86.133,0
880.17,366.06,0
1045.1,366.06,0
752.67,366.06,0
735.72,86.133,0
490.28,279.93,0
3060.9,990.53,0
5438.7,861.33,0
4063.4,387.6,0
7857,344.53,0
7382,150.73,0
7109.3,301.46,0
6850.5,150.73,0
5785.1,150.73,0
5378.9,193.8,0
4560.7,193.8,0
4259.8,323,0
4156.7,323,0
3561.6,0,0
3932.6,0,0
2188.2,0,0
2484.1,0,0
2290,21.533,0
1194.9,21.533,0
1676.8,193.8,0
1497.2,21.533,0
2104.8,21.533,0
2327.5,21.533,0
3770.3,258.4,0
2708.7,279.93,0
2161,258.4,0
2249.2,258.4,0
2200.5,258.4,0
1152.4,279.93,0
601.26,559.86,0
1261.9,193.8,0
789.99,172.27,0
808.59,21.533,0
932.42,193.8,0
380.17,279.93,0
244.47,193.8,0
233.76,172.27,0
284.27,193.8,0
191.23,193.8,0
179.38,172.27,0
59.489,172.27,0
55.532,344.53,0
70.359,172.27,0
0,43.066,0
0,21.533,0
69.967,473.73,0
96.524,215.33,0
35.237,172.27,0
51.372,301.46,0
95.776,64.6,0
38.556,193.8,0
16.529,409.13,0
157.77,64.6,0
99.561,64.6,0
175.37,86.133,0
140.36,323,0
160.64,301.46,0
134.59,323,0
106.67,495.26,0
102.22,301.46,0
102.71,150.73,0
177.36,301.46,0
211.36,323,0
255.16,129.2,0
267.45,150.73,0
515.46,323,0
406.37,150.73,0
638.49,689.06,0
585.39,710.6,0
513.72,344.53,0
531.37,667.53,1
795.82,301.46,1
751.34,689.06,1
1154.7,323,1
1802.6,323,1
1787.7,323,1
1667.9,301.46,1
1476.1,301.46,1
1381.2,301.46,1
1642.6,279.93,1
2263.9,279.93,1
1753.6,279.93,1
1769.9,279.93,1
1691.2,279.93,1
2121.6,279.93,1
2106.1,301.46,1
1795.6,279.93,1
1922.6,279.93,1
1931.6,258.4,1
1923.1,258.4,1
1354.8,258.4,1
1774.8,258.4,1
1478.3,258.4,1
2150,258.4,1
2401.5,581.4,1
3098.3,581.4,1
3778.5,430.66,1
3911.4,430.66,1
3374,430.66,1
2018.7,279.93,1
2206.3,258.4,1
1935.4,258.4,1
2114.8,258.4,1
1993.2,602.93,1
1795.8,581.4,1
1862.8,581.4,1
2033.6,258.4,1
2092.4,581.4,1
2529.7,581.4,1
2153.7,258.4,1
1497.6,258.4,1
1755.9,258.4,1
1690.4,258.4,1
2463,258.4,1
1997.4,258.4,1
2033.4,258.4,1
2094.1,236.87,1
2218.9,236.87,1
1181.6,215.33,1
1409.3,344.53,1
1446.1,344.53,1
903.92,323,0
898.96,624.46,0
701.75,107.67,0
535.92,301.46,0
410.02,452.2,0
541.24,301.46,0
675.48,667.53,0
886.42,624.46,0
895.24,323,0
818.74,172.27,0
1693,129.2,0
1017.9,150.73,0
857.36,323,0
694.15,43.066,0
359.47,21.533,0
366.5,21.533,0
481.83,301.46,0
383.69,323,0
211.18,21.533,0
238.88,258.4,0
249.98,43.066,0
207.43,43.066,0
159.63,732.13,0
146.68,129.2,0
121.16,43.066,0
148.05,323,0
253.83,64.6,0
259.49,21.533,0
540.22,473.73,1
1132.1,861.33,1
1373.1,624.46,1
1425.1,301.46,1
1825.2,344.53,1
1675.2,344.53,1
1483.1,344.53,1
1359.5,323,1
1274.1,323,1
1395.3,323,1
1211.3,301.46,1
1245.1,301.46,1
1368.9,301.46,1
1112,301.46,1
1177.3,301.46,1
1070,301.46,1
1538.1,279.93,1
1250.7,301.46,1
1285.8,279.93,1
1147.4,279.93,1
1237.9,279.93,1
1388.1,301.46,1
1387.2,301.46,1
1271,646,1
1197.6,646,1
1587.7,667.53,1
1715.9,667.53,1
1625.2,667.53,1
1636.1,667.53,1
1423.7,667.53,1
1356.2,667.53,1
1484.8,667.53,1
1773.8,667.53,1
1683.5,667.53,1
1763,667.53,1
2040.2,667.53,1
2096,667.53,1
1810.8,667.53,1
2090.1,667.53,1
2343.8,323,1
1856.8,667.53,1
2496.4,323,1
1903.1,301.46,1
2691.9,323,1
1837.9,301.46,1
2876.8,279.93,1
3848.8,968.99,1
5123.4,968.99,1
5443.6,2368.7,1
5135.3,2347.1,1
6385.5,968.99,1
6811.4,968.99,1
7891.5,968.99,1
8200.6,990.53,1
9182.7,990.53,1
9390.3,2368.7,1
9657.4,2347.1,1
9650.1,2347.1,1
9532.2,2347.1,1
9962.5,2347.1,1
10102,2325.6,1
10847,2476.3,1
9931.8,2454.8,1
9188.4,2454.8,1
9440.4,2454.8,1
9232.4,2454.8,1
9934.3,2799.3,1
10723,2799.3,1
10074,2454.8,1
10816,2799.3,1
10625,2648.6,1
10822,2820.8,1
10986,602.93,1
10338,2971.6,1
8774.8,2971.6,1
8562.4,2950,1
8233,2907,1
6868.8,2842.4,1
6152.3,2820.8,1
5131.3,2777.8,1
5508,2777.8,1
5390,2777.8,1
5244.2,2799.3,1
5077.5,2820.8,1
5851.6,2820.8,1
6581.7,5340.2,1
6645.8,5620.2,1
6562.9,5620.2,1
6759,5598.6,1
6137.3,861.33,1
5011.9,839.79,1
4415,839.79,1
3696.4,818.26,1
3082.6,796.73,1
2880.8,775.2,1
2740.3,775.2,1
2549.7,753.66,1
2195.6,753.66,1
2350.5,753.66,1
2389.2,753.66,1
2084.5,753.66,1
2202,753.66,1
2417.2,753.66,1
2224.5,775.2,1
2143,775.2,1
1715.7,775.2,1
1456.6,775.2,1
1509.5,753.66,1
1214.6,753.66,1
1509.7,753.66,1
1001.8,732.13,1
1218.7,732.13,1
739.19,452.2,1
2104.7,882.86,1
3226.5,925.93,1
1714.3,925.93,1
1342.6,473.73,1
1348.3,732.13,1
1048.1,925.93,1
1158.8,473.73,1
1066.2,495.26,1
1359.3,495.26,1
1632.4,495.26,1
1389,495.26,1
1872.7,882.86,1
1208.1,882.86,1
943.93,495.26,1
1060.5,495.26,1
1165.8,495.26,1
639.94,495.26,1
917.27,495.26,1
1299.6,495.26,1
1109.6,495.26,1
1273.4,495.26,1
1561.9,495.26,1
1498.7,344.53,1
1429.3,129.2,1
1454.7,129.2,1
1277.3,516.8,1
1487.9,366.06,1
1968.8,366.06,1
1934.8,538.33,1
1683.8,516.8,1
2161.6,516.8,1
2102.8,495.26,1
1102.9,366.06,1
1040.3,581.4,0
737.9,366.06,0
431.22,387.6,0
1345.7,882.86,0
1323.8,882.86,0
1176.4,839.79,0
2494.4,904.39,0
2852.8,925.93,0
2527.6,2088.7,0
2835.1,1012.1,0
2634.7,947.46,0
3657.5,904.39,0
3270.1,882.86,0
2377.4,366.06,0
2183.6,925.93,0
1790,344.53,0
999.73,64.6,0
880.15,344.53,0
971.63,559.86,0
1052.5,344.53,0
1068.4,344.53,0
712.28,581.4,0
2340.4,1292,0
1902.3,1292,0
1879.2,258.4,0
1160.7,882.86,0
751.47,366.06,0
2141,925.93,0
2810.2,882.86,0
2122.8,904.39,0
1495.9,904.39,0
1402.3,904.39,1
1446.7,775.2,1
2021.5,1442.7,1
1271.7,1162.8,1
1464.7,559.86,1
1222.7,581.4,1
1346.4,581.4,1
1291.9,581.4,1
1606,602.93,1
1580.4,602.93,1
1517.9,581.4,1
1438.9,581.4,1
1257.8,581.4,1
1030.6,581.4,1
1127.3,581.4,1
935.24,581.4,1
1312.5,602.93,1
1210.8,602.93,1
1150,602.93,1
916.94,258.4,1
974.42,258.4,1
907.08,258.4,1
1004.9,258.4,1
1138,258.4,1
952.13,279.93,1
912.12,279.93,1
1049.2,279.93,1
759.35,258.4,1
1166.8,258.4,1
998.48,258.4,1
1756.5,258.4,1
1319.3,236.87,1
1270.7,215.33,1
1550.2,236.87,1
1009.1,215.33,1
1187,215.33,1
1162.5,215.33,1
1079.9,215.33,1
1247.2,215.33,1
1017.7,215.33,1
981.28,215.33,1
1129.8,602.93,1
1093.8,193.8,1
749.63,624.46,1
585.6,624.46,1
523.11,107.67,1
470.9,64.6,1
401.56,107.67,1
746.49,107.67,1
125.13,624.46,1
261.41,279.93,1
554.7,323,1
734.68,538.33,0
1437.9,925.93,0
1562,559.86,0
1374.7,215.33,0
1420.3,624.46,0
969.91,1615,0
689.61,323,0
566.05,279.93,0
431.68,538.33,0
499.46,2196.4,0
566.59,0,0
496.19,947.46,0
715.49,1507.3,0
730.02,667.53,0
558.46,947.46,0
524.03,301.46,0
325.1,301.46,0
225.52,301.46,0
799.51,301.46,0
2325.4,473.73,1
1666.4,538.33,1
1471.8,602.93,1
