@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.002332,0.093466,0.60014,42,0
0.0021917,0.096189,0.37007,82,0
0.0021673,0.10073,0.56489,83,0
0.0019326,0.14428,0.38888,140,0
0.0081614,0.14973,0.16529,68,0
0.019562,0.07441,0.90379,44,1
0.027942,0.052632,0.96953,30,1
0.0351,0.056261,0.76884,20,1
0.044109,0.052632,0.41026,18,1
0.055761,0.047187,0.48124,18,1
0.073012,0.032668,0.74145,12,1
0.080784,0.033575,1.1527,12,1
0.065855,0.043557,0.85516,16,1
0.052826,0.043557,1.27,20,1
0.062455,0.030853,1.1281,9,1
0.092358,0.022686,1.3106,9,1
0.12336,0.022686,1.6079,9,1
0.11126,0.024501,1.5946,10,1
0.062002,0.068058,1.1967,10,1
0.024233,0.14247,0.52619,50,1
0.015016,0.16243,0.37548,56,1
0.015415,0.15517,0.48062,44,1
0.014814,0.17332,0.50296,55,1
0.014235,0.17514,0.29757,45,1
0.014353,0.15245,0.53147,55,1
0.012045,0.15608,0.36017,49,1
0.00907,0.17695,0.37064,53,1
0.007287,0.16425,0.39213,47,1
0.0050814,0.13067,0.30135,48,0
0.0030639,0.091652,0.26824,44,0
0.0022604,0.089837,0.33615,62,0
0.0019145,0.10617,0.28922,116,0
0.0024443,0.10163,0.38945,71,0
0.0022697,0.1216,0.3432,64,0
0.0021341,0.16334,0.22665,161,0
0.0023369,0.1588,0.23199,163,0
0.0017806,0.14156,0.27673,125,0
0.0016872,0.14973,0.29612,118,0
0.00196,0.15154,0.24543,110,0
0.0020959,0.16425,0.24542,89,0
0.0021081,0.14519,0.27191,86,0
0.0019679,0.1098,0.32094,88,0
0.0017971,0.12341,0.23208,82,0
0.0017551,0.13521,0.28536,94,0
0.001969,0.097096,0.39633,85,0
0.0014661,0.040835,0.39163,70,0
0.0075456,0.10617,0.44146,36,0
0.0080194,0.095281,0.5895,26,0
0.0087784,0.093466,0.54845,36,0
0.010211,0.13702,0.47692,59,0
0.010482,0.17151,0.53213,97,1
0.050193,0.12341,0.30869,35,1
0.12553,0.052632,0.76054,15,1
0.16055,0.043557,0.88264,22,1
0.16062,0.052632,1.1521,29,1
0.17318,0.056261,1.149,30,1
0.18174,0.059891,0.94682,24,1
0.19361,0.069873,1.1707,32,1
0.21988,0.083485,1.2678,33,1
0.22564,0.093466,1.194,33,1
0.22001,0.093466,1.1164,32,1
0.23165,0.087114,1.0231,33,1
0.25178,0.087114,1.2228,33,1
0.25402,0.10254,1.1334,33,1
0.26414,0.10708,1.0216,34,1
0.29406,0.091652,1.1668,33,1
0.30453,0.084392,1.2557,34,1
0.3036,0.075318,1.2632,34,1
0.29494,0.076225,1.2535,33,1
0.28456,0.091652,1.2805,34,1
0.27865,0.10073,1.3004,34,1
0.27304,0.083485,1.2602,34,1
0.28071,0.068966,1.3005,34,1
0.28565,0.062613,1.3572,10,1
0.29353,0.057169,1.4394,9,1
0.31876,0.050817,1.5202,9,1
0.3386,0.030853,1.5706,9,1
0.33969,0.03176,1.5466,9,1
0.32882,0.043557,1.5026,9,1
0.31921,0.044465,1.5104,9,1
0.31602,0.047187,1.5027,9,1
0.3268,0.049909,1.5166,9,1
0.35056,0.045372,1.5742,9,1
0.36707,0.043557,1.5898,9,1
0.37726,0.044465,1.5723,9,1
0.38634,0.045372,1.5782,9,1
0.39252,0.045372,1.5747,10,1
0.40576,0.033575,1.5861,10,1
0.41425,0.024501,1.5847,9,1
0.41095,0.034483,1.576,9,1
0.4049,0.044465,1.5712,9,1
0.41046,0.045372,1.5838,9,1
0.42146,0.039927,1.6019,9,1
0.42173,0.029946,1.6024,9,1
0.42119,0.024501,1.5966,9,1
0.43568,0.029038,1.6032,9,1
0.46606,0.029946,1.5646,10,1
0.48329,0.025408,1.6322,10,1
0.44601,0.023593,1.6308,10,1
0.36669,0.023593,1.6444,10,1
0.29618,0.023593,1.4388,10,1
0.22709,0.021779,1.4892,9,1
0.14118,0.038113,1.0751,8,1
0.063959,0.084392,0.81953,18,1
0.026314,0.11343,0.37468,50,1
0.016471,0.099819,0.59375,54,1
0.013992,0.068966,0.87907,17,1
0.014038,0.044465,1.3307,10,0
0.011871,0.058076,0.96262,14,0
0.0075239,0.073503,0.51951,29,0
0.0063282,0.079855,0.36378,36,0
0.0077031,0.076225,0.44159,41,0
0.0079569,0.066243,0.31216,37,0
0.007928,0.082577,0.47835,49,0
0.0099498,0.10163,0.47176,37,0
0.015592,0.10345,0.65143,39,0
0.017916,0.10708,0.54348,34,0
0.016164,0.12069,0.37119,43,0
0.014789,0.13884,0.38538,58,0
0.012162,0.14882,0.32973,89,0
0.010909,0.14882,0.2429,79,0
0.011233,0.13884,0.44977,65,0
0.01056,0.12976,0.3738,71,0
0.0086336,0.12886,0.24358,74,0
0.0059983,0.14156,0.39414,88,0
0.0043921,0.13521,0.34631,61,0
0.003984,0.11071,0.35626,54,0
0.0030379,0.12341,0.39032,73,0
0.0021755,0.10799,0.23771,121,0
0.0025816,0.10073,0.21672,87,0
0.0034039,0.11797,0.27667,79,0
0.0064079,0.1343,0.27906,73,0
0.024298,0.11343,0.24386,26,1
0.11394,0.052632,0.94192,14,1
0.16972,0.032668,1.3483,9,1
0.19671,0.039927,1.4293,9,1
0.21082,0.044465,1.421,9,1
0.21592,0.046279,1.4025,9,1
0.22252,0.046279,1.4329,27,1
0.23138,0.04265,1.4414,23,1
0.241,0.04265,1.4377,9,1
0.24761,0.047187,1.4564,9,1
0.25064,0.050817,1.4708,9,1
0.2499,0.046279,1.4476,9,1
0.24879,0.040835,1.4685,9,1
0.24839,0.041742,1.4806,9,1
0.25194,0.04265,1.4851,10,1
0.25085,0.04265,1.4596,9,1
0.24896,0.04265,1.4448,9,1
0.24819,0.040835,1.4595,9,1
0.24434,0.048094,1.4596,9,1
0.24266,0.057169,1.4291,9,1
0.24201,0.065336,1.4334,10,1
0.23458,0.062613,1.4066,9,1
0.22558,0.061706,1.3353,8,1
0.21719,0.063521,1.339,8,1
0.21143,0.065336,1.3583,9,1
0.20066,0.073503,1.3226,28,1
0.18539,0.071688,1.2465,27,1
0.18288,0.07078,1.248,55,1
0.18024,0.07441,1.2511,61,1
0.18301,0.07441,1.2556,58,1
0.18723,0.072595,1.2761,41,1
0.19062,0.075318,1.2544,12,1
0.19809,0.068058,1.3011,11,1
0.20407,0.059891,1.3076,20,1
0.20344,0.059891,1.2702,14,1
0.20158,0.058984,1.2474,14,1
0.20292,0.065336,1.2795,14,1
0.20914,0.063521,1.3651,9,1
0.21498,0.054446,1.4101,8,1
0.2186,0.053539,1.3979,8,1
0.2206,0.058984,1.3835,12,1
0.22253,0.068966,1.3794,21,1
0.21945,0.072595,1.3722,40,1
0.20565,0.072595,1.2601,32,1
0.18647,0.077132,1.1271,27,1
0.1745,0.077132,1.1288,23,1
0.17778,0.08167,1.1739,23,1
0.17969,0.083485,1.2056,23,1
0.17556,0.075318,1.1933,23,1
0.17529,0.075318,1.199,23,1
0.17669,0.066243,1.2225,22,1
0.17357,0.057169,1.2185,23,1
0.17565,0.057169,1.2204,23,1
0.18213,0.052632,1.2247,25,1
0.18523,0.046279,1.2318,24,1
0.18932,0.052632,1.2424,40,1
0.19493,0.059891,1.3346,40,1
0.19676,0.061706,1.3738,40,1
0.20468,0.055354,1.3643,40,1
0.21635,0.051724,1.3821,40,1
0.23248,0.057169,1.4004,40,1
0.25149,0.059891,1.3281,26,1
0.26374,0.057169,1.4729,13,1
0.27252,0.055354,1.4883,9,1
0.27298,0.062613,1.5199,37,1
0.27057,0.064428,1.4994,13,1
0.27023,0.066243,1.505,9,1
0.28014,0.057169,1.5239,9,1
0.29756,0.040835,1.5053,9,1
0.30668,0.030853,1.4802,9,1
0.31003,0.023593,1.4817,9,1
0.306,0.021779,1.4772,9,1
0.29952,0.022686,1.4555,9,1
0.2945,0.024501,1.4401,9,1
0.29789,0.026316,1.4441,9,1
0.30255,0.024501,1.4313,9,1
0.29564,0.025408,1.3825,9,1
0.28661,0.033575,1.3652,9,1
0.27356,0.04265,1.3693,9,1
0.26695,0.046279,1.3574,9,1
0.26586,0.043557,1.3025,9,1
0.2553,0.041742,1.2252,14,1
0.24922,0.04265,1.1745,18,1
0.2404,0.034483,1.1615,24,1
0.23512,0.036298,1.1882,24,1
0.22353,0.055354,1.2297,20,1
0.203,0.054446,1.2492,23,1
0.20606,0.044465,1.2821,15,1
0.19946,0.043557,1.2364,15,1
0.19469,0.03902,1.3363,14,1
0.22746,0.033575,1.4537,13,1
0.24504,0.03539,1.5515,13,1
0.21114,0.033575,1.4871,12,1
0.15971,0.029946,1.483,12,1
0.1424,0.036298,1.4241,12,1
0.12841,0.03902,1.3896,13,1
0.09762,0.041742,1.0127,14,1
0.087777,0.041742,0.59816,20,1
0.1049,0.032668,0.59233,15,1
0.1114,0.033575,0.59878,11,1
0.10821,0.032668,0.61431,10,1
0.11911,0.029038,0.81831,13,1
0.1187,0.029946,1.0008,12,1
0.11602,0.029038,0.35712,13,1
0.11612,0.027223,0.95351,9,1
0.11371,0.023593,1.2202,9,1
0.11194,0.021779,1.4942,9,1
0.079149,0.030853,1.3898,9,1
0.031993,0.048094,0.57935,8,1
0.020533,0.039927,1.059,8,1
0.019479,0.021779,1.1467,8,1
0.01166,0.048094,1.0767,9,1
0.010433,0.051724,0.9838,9,1
0.013199,0.027223,1.3065,8,1
0.013784,0.024501,1.4813,8,0
0.012312,0.025408,1.4147,9,0
0.0075687,0.033575,1.3483,9,0
0.004274,0.077132,0.88709,26,0
0.0029845,0.12069,0.3109,52,0
0.0023593,0.11706,0.33276,54,0
0.0024672,0.10799,0.38811,45,0
0.0022683,0.12069,0.32039,48,0
0.001882,0.14247,0.3758,56,0
0.001886,0.14882,0.37364,52,0
0.0018101,0.15064,0.27022,54,0
0.001793,0.14701,0.35126,50,0
0.0017357,0.14791,0.32033,97,0
0.0017565,0.14791,0.23456,80,0
0.0017729,0.1343,0.32453,90,0
0.0017245,0.11615,0.29718,115,0
0.0016733,0.13975,0.36313,111,0
0.0015439,0.15245,0.33872,100,0
0.0014197,0.13702,0.21177,109,0
0.0014049,0.16606,0.20206,99,0
0.0014707,0.16878,0.29393,111,0
0.0013191,0.16697,0.35453,123,0
0.0011807,0.17514,0.19575,139,0
0.0011748,0.16515,0.27318,147,0
0.001325,0.16243,0.25389,137,0
0.0014348,0.16969,0.11089,154,0
0.0013862,0.15699,0.21181,150,0
0.0011682,0.17151,0.1168,151,0
0.0011525,0.16515,0.23366,170,0
0.0012826,0.12795,0.35506,149,0
0.0012208,0.14791,0.26117,161,0
0.0010823,0.17877,0.23781,158,0
0.0011243,0.15971,0.11339,183,0
0.0013257,0.12613,0.17159,154,0
0.0012854,0.15608,0.13191,194,0
0.001021,0.18603,0.24739,201,0
0.0010652,0.16697,0.263,169,0
0.0012844,0.13612,0.17565,133,0
0.0012606,0.13612,0.093666,153,0
0.0013487,0.15154,0.19147,139,0
0.001417,0.16425,0.18005,115,0
0.0014469,0.18966,0.24232,109,0
0.0018321,0.21597,0.21211,108,0
0.0018145,0.21325,0.2021,99,0
0.0015546,0.20962,0.22628,120,0
0.0017623,0.19782,0.22825,132,0
0.0019552,0.20145,0.26126,120,0
0.0019695,0.21597,0.24101,108,0
0.002159,0.18058,0.28625,87,0
0.0023802,0.20236,0.24462,91,0
0.0024261,0.20145,0.25555,86,0
0.0022268,0.1461,0.3381,57,0
0.0034482,0.097096,0.27829,55,0
0.0037428,0.048094,0.3907,46,0
0.0028275,0.063521,0.5146,29,0
0.0029843,0.069873,0.48685,78,0
0.00266,0.068966,0.70043,46,0
0.00171,0.1098,0.2554,156,0
0.0012403,0.18875,0.26525,210,0
0.0012076,0.20145,0.17675,209,0
0.0012347,0.14882,0.43519,171,0
0.0013368,0.11434,0.57383,128,0
0.0012303,0.14973,0.51846,186,0
0.0012001,0.16243,0.28497,234,0
0.0011639,0.14519,0.35477,232,0
0.0011865,0.14519,0.35767,223,0
0.0015912,0.10889,0.5494,202,0
0.0016722,0.11706,0.35932,144,0
0.0014548,0.13339,0.55444,145,0
0.0012294,0.15971,0.44945,176,0
0.0012112,0.15971,0.61049,134,0
0.0013869,0.15245,0.39706,188,0
0.0015624,0.15789,0.13318,193,0
0.0018849,0.10436,0.60216,74,0
0.0019294,0.065336,0.7536,60,0
0.0014344,0.098911,0.61326,152,0
0.0013046,0.13158,0.48435,224,0
0.0013145,0.13158,0.44661,216,0
0.00127,0.1225,0.53758,178,0
0.0013452,0.11706,0.34347,221,0
0.0013212,0.13521,0.46111,158,0
0.0014318,0.14065,0.69715,132,0
0.001419,0.15336,0.54139,130,0
0.001627,0.11797,0.66266,87,0
0.0016091,0.093466,1.0686,56,0
0.0012691,0.11797,0.45672,125,0
0.0013016,0.10436,0.50659,141,0
0.0011685,0.15517,0.39594,205,0
0.0011428,0.18693,0.40412,205,0
0.0014509,0.13158,0.32759,192,0
0.0012645,0.14247,0.45335,191,0
0.0011207,0.1824,0.43961,204,0
0.0015038,0.1588,0.27193,97,0
0.0018799,0.12341,0.33414,71,0
0.0017813,0.1225,0.26191,69,0
0.0013959,0.12341,0.33623,72,0
0.001578,0.10345,0.19849,95,0
0.0016523,0.10345,0.17546,88,0
0.0016021,0.12886,0.25291,90,0
0.0016447,0.11615,0.39974,95,0
0.0014812,0.15064,0.34863,126,0
0.0013751,0.16425,0.12434,129,0
0.001232,0.13521,0.11839,193,0
0.00092125,0.17695,0.2032,233,0
0.0010922,0.14973,0.13294,272,0
0.0011742,0.12795,0.11287,238,0
0.0010057,0.16152,0.098907,220,0
0.0010896,0.16878,0.31057,207,0
0.0010977,0.16788,0.378,187,0
0.0018673,0.11978,0.39451,60,0
0.002176,0.077132,0.30753,49,0
0.0016406,0.098004,0.45784,103,0
0.0018033,0.094374,0.20218,165,0
0.0018598,0.098004,0.38006,115,0
0.0015939,0.14338,0.39529,137,0
0.0016666,0.13521,0.33411,139,0
0.0016096,0.12704,0.40164,177,0
0.0015647,0.1216,0.27927,164,0
0.0024899,0.11797,0.23706,73,0
0.0035805,0.14247,0.2822,56,0
0.0036848,0.14519,0.23482,70,0
0.003198,0.11978,0.24532,55,0
0.0025541,0.10708,0.17277,57,0
0.0019721,0.1098,0.29326,56,0
0.0017383,0.12069,0.29012,73,0
0.0022278,0.16425,0.1538,95,0
0.0028532,0.19419,0.21788,105,0
0.002854,0.19147,0.22486,94,0
0.0025259,0.15336,0.21634,89,0
0.0033272,0.11071,0.24792,58,0
0.0042022,0.084392,0.35326,48,0
0.0041014,0.086207,0.43118,29,0
0.0036113,0.1098,0.30837,62,0
0.0032472,0.12886,0.25706,75,0
0.0028221,0.16969,0.20295,81,0
0.0022175,0.18603,0.20441,90,0
0.002263,0.16515,0.35573,79,0
0.003482,0.12432,0.34382,55,0
0.0052591,0.10254,0.34738,46,0
0.0072689,0.11887,0.37576,64,0
0.0091858,0.12886,0.34779,42,0
0.010257,0.14338,0.33085,47,0
0.010551,0.14247,0.34632,50,0
0.010256,0.14247,0.35741,54,0
0.010485,0.13702,0.44651,54,0
0.010805,0.1225,0.34267,53,0
0.010099,0.11343,0.31403,56,0
0.0089565,0.11162,0.28051,62,0
0.0079024,0.11434,0.3288,49,0
0.0073248,0.10799,0.4122,44,0
0.0058313,0.091652,0.30302,42,0
0.0041486,0.087114,0.365,59,0
0.0038402,0.099819,0.3934,65,0
0.0035551,0.08167,0.35872,42,0
0.0035272,0.062613,0.52373,39,0
0.0039095,0.072595,0.41269,39,0
0.0044618,0.091652,0.3771,51,0
0.0080821,0.11706,0.30833,40,0
0.011725,0.14156,0.35335,48,0
0.013928,0.15336,0.2798,89,0
0.016163,0.14973,0.34248,118,0
0.01591,0.20508,0.33874,139,0
0.017298,0.2441,0.32386,140,0
0.018137,0.17786,0.3418,135,0
0.014131,0.1216,0.38814,75,0
0.010585,0.098004,0.32735,44,0
0.0088462,0.068058,0.48372,38,0
0.008126,0.055354,0.84424,41,0
0.0099536,0.03902,0.04804,15,0
0.010032,0.033575,0.00010159,3,0
0.0068871,0.046279,0.0089777,35,0
0.0046995,0.053539,0.32237,76,0
0.064779,0.043557,0.74615,17,1
0.092207,0.032668,0.64054,12,1
0.095254,0.03539,1.1869,13,1
0.10201,0.037205,0.62845,19,1
0.15014,0.033575,1.0914,16,1
0.16617,0.03176,1.1312,20,1
0.14041,0.03539,1.0108,11,1
0.13553,0.037205,1.2295,11,1
0.15132,0.03539,1.3048,15,1
0.16731,0.028131,1.47,40,1
0.16877,0.029946,1.46,38,1
0.1642,0.038113,1.4591,40,1
0.14801,0.040835,1.3521,25,1
0.13279,0.040835,1.3212,23,1
0.12318,0.03902,1.2614,10,1
0.11108,0.036298,1.2396,19,1
0.10892,0.037205,1.2235,17,1
0.11114,0.03902,1.2351,17,1
0.10493,0.041742,1.3391,13,1
0.10485,0.037205,1.3642,13,1
0.11465,0.030853,1.3897,12,1
0.12859,0.029038,1.4513,11,1
0.14079,0.028131,1.5776,11,1
0.13656,0.026316,1.3656,11,1
0.11095,0.024501,1.1797,10,1
0.082167,0.029038,1.1133,10,1
0.074899,0.03176,1.2525,13,1
0.073239,0.029038,1.1777,14,1
0.072765,0.029038,1.3136,13,1
0.069528,0.029038,1.3042,19,1
0.070896,0.029946,1.132,18,1
0.08113,0.03902,0.88898,18,1
0.081858,0.039927,1.0376,19,1
0.079623,0.038113,1.1516,22,1
0.07841,0.039927,1.1844,15,1
0.073635,0.03902,1.2109,18,1
0.072651,0.036298,1.2804,23,1
0.073196,0.03176,1.2591,18,1
0.074664,0.029946,1.2524,18,1
0.075859,0.027223,1.2299,17,1
0.075342,0.028131,1.3086,23,1
0.077468,0.026316,1.33,23,1
0.08253,0.022686,1.3508,21,1
0.082874,0.023593,1.3874,15,1
0.079928,0.022686,1.3863,10,1
0.077986,0.022686,1.3571,11,1
0.077513,0.023593,1.2729,15,1
0.086295,0.027223,0.73944,26,1
0.10512,0.038113,0.38848,29,1
0.24319,0.034483,0.86001,18,1
0.40103,0.023593,1.5178,10,1
0.46715,0.022686,1.6574,10,1
0.45036,0.022686,1.5241,10,1
0.4773,0.028131,1.2983,10,1
0.55898,0.03176,1.5693,11,1
0.65223,0.029038,1.5861,11,1
0.69255,0.026316,1.6309,11,1
0.66464,0.024501,1.5808,11,1
0.62173,0.024501,1.6148,10,1
0.57116,0.024501,1.6031,10,1
0.49381,0.023593,1.5804,10,1
0.41337,0.023593,1.5358,10,1
0.3804,0.022686,1.4964,9,1
0.33351,0.021779,1.5627,9,1
0.26803,0.021779,1.5744,9,1
0.23327,0.020871,1.4568,9,1
0.22245,0.025408,1.4504,9,1
0.20275,0.034483,1.3834,8,1
0.1957,0.038113,1.4196,15,1
0.21422,0.030853,1.4891,18,1
0.22609,0.021779,1.5148,8,1
0.22928,0.019964,1.5001,8,1
0.22621,0.021779,1.5047,8,1
0.218,0.032668,1.4983,22,1
0.20456,0.039927,1.4856,40,1
0.18685,0.039927,1.4743,40,1
0.17581,0.045372,1.4463,40,1
0.17162,0.052632,1.4274,40,1
0.17674,0.049002,1.4813,40,1
0.18332,0.040835,1.4886,40,1
0.18808,0.054446,1.3663,40,1
0.19861,0.058984,1.213,31,1
0.21638,0.046279,1.3924,42,1
0.22805,0.047187,1.4253,42,1
0.22554,0.062613,1.4057,42,1
0.22306,0.058984,1.3822,42,1
0.22149,0.041742,1.4049,43,1
0.22322,0.040835,1.426,31,1
0.23818,0.043557,1.469,13,1
0.25741,0.04265,1.5099,9,1
0.26502,0.037205,1.496,9,1
0.26432,0.038113,1.4662,9,1
0.26938,0.040835,1.4223,9,1
0.2857,0.037205,1.3833,9,1
0.31948,0.036298,1.427,15,1
0.35278,0.03176,1.4801,9,1
0.37364,0.024501,1.5218,10,1
0.38513,0.022686,1.5563,10,1
0.39701,0.022686,1.5765,10,1
0.40764,0.022686,1.5767,10,1
0.4094,0.022686,1.571,9,1
0.41441,0.022686,1.5624,9,1
0.42645,0.022686,1.5618,9,1
0.43134,0.021779,1.5808,9,1
0.42443,0.022686,1.5891,9,1
0.41943,0.022686,1.5938,9,1
0.40579,0.021779,1.5919,9,1
0.37582,0.020871,1.5415,9,1
0.38348,0.019964,1.5403,9,1
0.45256,0.020871,1.6044,9,1
0.51515,0.021779,1.619,9,1
0.54863,0.021779,1.6067,9,1
0.55984,0.021779,1.6204,9,1
0.54782,0.020871,1.597,9,1
0.51497,0.019964,1.605,9,1
0.43441,0.019964,1.5222,8,1
0.33187,0.019964,1.5334,8,1
0.22565,0.019056,1.3044,8,1
0.10381,0.019056,1.3191,7,1
0.047817,0.019056,1.0741,7,1
0.015938,0.025408,1.0791,9,1
0.0094714,0.038113,1.1562,9,0
0.0051728,0.049909,0.91379,8,0
0.0040885,0.061706,1.2311,11,0
0.0035215,0.076225,0.62977,25,0
0.0033249,0.071688,0.84764,29,0
0.0031764,0.075318,0.66793,41,0
0.0027036,0.10708,0.42905,38,0
0.0027278,0.10889,0.55455,41,0
0.0029898,0.098004,0.39624,38,0
0.0032148,0.098004,0.27826,42,0
0.0031544,0.086207,0.38253,42,0
0.0029525,0.10163,0.44041,48,0
0.0029254,0.12069,0.37658,40,0
0.0026575,0.12069,0.40212,42,0
0.0023132,0.13158,0.33171,45,0
0.0021171,0.13612,0.29125,44,0
0.0018439,0.13793,0.18016,89,0
0.0025147,0.12432,0.30096,89,0
0.0027248,0.1461,0.17608,92,0
0.0023435,0.18058,0.17893,91,0
0.0023491,0.15699,0.20231,83,0
0.0024257,0.16425,0.21773,90,0
0.0024437,0.18058,0.21916,101,0
0.002864,0.16515,0.21479,94,0
0.0028229,0.16425,0.22495,79,0
0.0080184,0.14247,0.21401,53,0
0.0090494,0.10163,0.43392,28,0
0.010507,0.073503,0.80415,14,0
0.012566,0.090744,0.4459,15,0
0.010701,0.11525,0.33407,22,0
0.010561,0.097096,0.57382,19,0
0.0084407,0.13067,0.50167,24,0
0.012702,0.13067,0.48684,32,0
0.018355,0.073503,0.75756,14,0
0.018976,0.078947,0.7602,15,0
0.019182,0.083485,0.73638,23,0
0.020994,0.068966,0.69447,25,0
0.02678,0.056261,0.66312,21,0
0.0332,0.041742,0.59671,20,0
0.035691,0.040835,0.73944,14,0
0.037282,0.038113,0.75331,18,0
0.036938,0.033575,0.92037,14,0
0.034977,0.03539,0.9542,19,0
0.033759,0.041742,0.86857,19,0
0.032268,0.044465,0.63616,25,0
0.029543,0.059891,0.53369,37,0
0.024578,0.073503,0.48752,33,0
0.020812,0.088022,0.70536,25,0
0.022248,0.088022,0.92242,37,0
0.023004,0.076225,0.50294,42,0
0.02426,0.07804,0.51373,39,0
0.0358,0.07441,0.52395,39,1
0.09298,0.068966,0.57415,38,1
0.20856,0.058984,0.7821,20,1
0.33101,0.03902,1.4114,10,1
0.3259,0.029038,0.86453,10,1
0.2946,0.028131,0.64732,10,1
0.38731,0.026316,0.53285,11,1
0.41005,0.032668,0.98482,10,1
0.34953,0.04265,1.3336,11,1
0.30777,0.053539,1.4153,10,1
0.24988,0.075318,1.0965,24,1
0.17096,0.079855,0.74945,49,1
0.14373,0.057169,0.61287,38,1
0.10217,0.064428,0.87392,26,1
0.044465,0.077132,0.50593,41,1
0.022502,0.062613,0.47144,37,1
0.013066,0.063521,0.76851,28,1
0.0059188,0.076225,0.61106,41,0
0.0049856,0.072595,0.6161,41,0
0.0032549,0.078947,0.47508,41,0
0.0023381,0.093466,0.38859,49,0
0.0022623,0.092559,0.42088,52,0
0.0022836,0.087114,0.31352,52,0
0.001921,0.12069,0.32931,105,0
0.0017481,0.14065,0.37269,126,0
0.0086895,0.10073,0.45835,32,0
0.014141,0.079855,0.79458,31,0
0.017107,0.067151,0.8258,38,0
0.019611,0.049002,0.9149,34,0
0.021308,0.048094,0.88366,26,0
0.021395,0.049002,0.86839,23,0
0.020932,0.055354,0.87068,29,0
0.020503,0.065336,0.87782,33,0
0.019451,0.068058,0.86718,38,0
0.018258,0.058076,0.85043,30,0
0.017793,0.056261,0.81156,35,0
0.018249,0.058076,0.76064,28,0
0.019666,0.048094,0.92466,15,0
0.020542,0.039927,0.90675,13,0
0.021191,0.03539,0.8218,15,0
0.023649,0.040835,0.65389,25,0
0.022426,0.050817,0.57509,20,0
0.018277,0.050817,0.6124,24,0
0.016283,0.053539,0.54401,25,0
0.013151,0.058076,0.54103,20,0
0.014334,0.063521,0.65212,24,0
0.016485,0.097096,0.34486,31,0
0.01233,0.10073,0.45095,29,0
0.0056824,0.093466,0.57428,22,0
0.011154,0.10617,0.33861,42,0
0.01106,0.12886,0.33757,40,0
0.0028299,0.14519,0.25418,79,0
0.0026559,0.14338,0.27247,73,0
0.0026156,0.13249,0.31569,78,0
0.0029138,0.11343,0.61406,54,0
0.0073662,0.10617,0.19379,38,0
0.0074849,0.072595,0.30786,34,0
0.0068594,0.067151,0.26766,34,0
0.0064594,0.098911,0.27382,55,0
0.0016848,0.11615,0.24257,136,0
0.0015404,0.13975,0.26055,154,0
0.0013493,0.14791,0.40235,190,0
0.0014639,0.15154,0.28707,211,0
0.0015827,0.1461,0.2624,205,0
0.0020615,0.14791,0.18339,150,0
0.0020848,0.17151,0.1923,146,0
0.002545,0.16878,0.23387,82,0
0.0060131,0.13249,0.23964,72,0
0.009938,0.11071,0.13711,40,0
0.0093898,0.10345,0.46377,39,0
0.0098685,0.094374,0.39947,26,0
0.0092989,0.093466,0.52492,29,0
0.0039645,0.096189,0.41457,34,0
0.0061704,0.097096,0.50304,32,0
0.010812,0.095281,0.56755,25,0
0.0094875,0.11343,0.52458,43,0
0.0031616,0.14065,0.27216,79,0
0.0030975,0.14882,0.27618,78,0
0.0033561,0.16878,0.24526,89,0
0.0034742,0.17423,0.27112,101,0
0.0032085,0.15789,0.24654,94,0
0.0044315,0.13884,0.23467,62,0
0.0053026,0.11162,0.30172,40,0
0.0044065,0.10345,0.24308,44,0
0.003431,0.10254,0.37758,57,0
0.003176,0.12341,0.28549,83,0
0.0027594,0.15789,0.24438,96,0
0.0026813,0.16152,0.31633,86,0
0.0025163,0.17241,0.31858,99,0
0.0023385,0.1824,0.26219,105,0
0.0024993,0.18058,0.22861,104,0
0.0025173,0.16243,0.28318,100,0
0.0025198,0.16878,0.21209,118,0
0.0023912,0.19873,0.22296,114,0
0.0023544,0.19601,0.19184,119,0
0.0023904,0.18784,0.29834,99,0
0.0022701,0.20145,0.25314,111,0
0.0022653,0.1951,0.20848,104,0
0.0022735,0.17967,0.18038,98,0
0.0020644,0.20327,0.21098,111,0
0.0019243,0.22232,0.2184,107,0
0.0020089,0.2078,0.16778,123,0
0.0023639,0.18966,0.1985,99,0
0.0032042,0.18603,0.21607,101,0
0.0033486,0.18512,0.30829,104,0
0.0028338,0.18875,0.20385,105,0
0.0026429,0.20599,0.21843,114,0
0.0024491,0.24138,0.19253,140,0
0.0023552,0.25045,0.16878,150,0
0.0073315,0.1824,0.53341,85,0
0.0073622,0.15245,0.54552,52,0
0.0031585,0.15971,0.35971,55,0
0.0036459,0.13521,0.34264,55,0
0.0043246,0.13975,0.28416,47,0
0.0040658,0.16062,0.30665,52,0
0.0041857,0.15971,0.5385,44,0
0.0063435,0.12341,0.41104,46,0
0.0061011,0.13702,0.35074,52,0
0.0044348,0.1588,0.35811,56,0
0.0042184,0.14519,0.29977,58,0
0.0042992,0.14882,0.392,50,0
0.0038204,0.17241,0.4875,45,0
0.0028021,0.17786,0.2902,67,0
0.0025869,0.16878,0.36548,44,0
0.0031927,0.13975,0.44406,40,0
0.0040478,0.10073,0.67093,39,0
0.0038573,0.10799,0.40186,35,0
