@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE class	{0,1}

@DATA
1919.1,-4.8897,452.2,1
1920.6,-4.8701,452.2,1
1941.8,-4.9068,473.73,1
1957.1,-4.8105,473.73,1
1988,-4.8613,473.73,1
2061.3,-4.8469,473.73,1
2067.1,-4.8676,473.73,1
2110.9,-4.7848,473.73,1
2082.8,-4.8124,473.73,1
2046.4,-4.9187,452.2,1
1811,-4.9707,452.2,1
1632.9,-4.9707,452.2,1
1669.9,-4.879,452.2,1
1783.1,-4.8473,452.2,1
1719.3,-4.7878,452.2,1
1673.5,-4.8955,452.2,1
1645.3,-4.8012,452.2,1
1626.9,-4.6562,452.2,1
1619.8,-4.6164,452.2,1
1680.6,-4.4394,452.2,1
1727.9,-4.5717,452.2,1
1752.2,-4.5351,452.2,1
1730.1,-4.4214,452.2,1
1816.8,-4.4611,452.2,1
1816.9,-4.356,452.2,1
1938.2,-4.4909,452.2,1
2142.6,-4.4426,473.73,1
2286.1,-4.604,473.73,1
2478.1,-4.6434,473.73,1
2487.1,-4.8158,473.73,1
2441.3,-4.3709,473.73,1
2402.4,-4.3996,473.73,1
2367.9,-4.4776,473.73,1
2477.3,-4.4808,495.26,1
2588.8,-4.5194,495.26,1
2722.9,-4.4765,495.26,1
2771.9,-4.5728,495.26,1
2707,-4.5364,495.26,1
2696.9,-4.6476,495.26,1
2701.5,-4.6062,495.26,1
2814.4,-4.6031,495.26,1
2756.3,-4.6161,495.26,1
2718.1,-4.6596,495.26,1
2643,-4.6792,473.73,1
2474.4,-4.5218,473.73,1
2419.8,-4.4929,473.73,1
2411.9,-4.6505,473.73,1
2471,-4.7288,473.73,1
2496.7,-4.724,473.73,1
2250.7,-4.4028,473.73,1
2248.8,-4.5456,452.2,1
2103.5,-4.6198,452.2,1
1944.6,-4.5692,452.2,1
1972.8,-4.4798,430.66,1
1764.4,-4.7398,430.66,1
1816.1,-4.5948,796.73,1
1943.1,-4.5786,753.66,1
2063.1,-4.4476,732.13,1
1859.2,-4.505,710.6,1
1112.8,-4.6473,689.06,1
975.93,-4.7434,689.06,1
960.81,-4.7413,732.13,1
596.76,-4.8613,387.6,1
780.08,-4.9004,732.13,1
984.94,-4.8125,732.13,1
930.93,-4.7151,689.06,1
535.55,-4.765,430.66,1
1117.4,-4.5012,710.6,1
952.87,-4.4973,710.6,1
690.69,-4.5604,452.2,1
898.71,-4.3975,538.33,1
704.56,-4.252,495.26,1
587.19,-4.1154,495.26,1
257.66,-3.9825,495.26,1
-62.069,-5.1885,473.73,1
-45.756,-5.0197,409.13,1
-56.417,-5.0667,430.66,1
-81.494,-5.5236,430.66,1
-101.1,-5.7299,452.2,1
-82.486,-5.4281,452.2,1
-64.052,-5.161,473.73,0
-59.678,-5.1461,473.73,0
-67.915,-5.4618,473.73,0
-95.105,-6.1596,473.73,0
-89.927,-6.1937,2239.5,0
-76.692,-6.1607,473.73,0
-72.676,-6.0324,473.73,0
-69.087,-6.1236,2002.6,0
-64.349,-6.2717,2304.1,0
-70.347,-6.267,2304.1,0
-64.989,-6.2513,2325.6,0
-63.447,-6.3005,215.33,0
-64.883,-6.3054,2174.9,0
-66.078,-6.2506,1981.1,0
-63.832,-6.2242,559.86,0
-59.853,-6.215,150.73,0
-62.535,-6.2013,193.8,0
-65.693,-6.359,559.86,0
-59.427,-6.4181,538.33,0
-67.484,-6.4611,473.73,0
-66.847,-6.4797,301.46,0
-60.578,-6.4905,279.93,0
-56.061,-6.4429,150.73,0
-51.951,-6.4003,366.06,0
-58.073,-6.3627,323,0
-61.164,-6.4602,495.26,0
-59.998,-6.536,430.66,0
-48.939,-6.4799,409.13,0
-50.599,-6.3203,301.46,0
-52.077,-6.324,301.46,0
-50.05,-6.3726,301.46,0
-46.23,-6.3911,21.533,0
-48.415,-6.3833,387.6,0
-52.826,-6.4087,215.33,0
-57.945,-6.4079,150.73,0
-52.721,-6.4585,21.533,0
-52.686,-6.3598,21.533,0
-50.732,-6.387,236.87,0
-53.659,-6.3899,215.33,0
-54.795,-6.4275,258.4,0
-58.065,-6.3835,215.33,0
-67.6,-6.4192,21.533,0
-95.883,-6.6027,2368.7,0
-78.187,-6.5508,2368.7,0
-78.107,-6.5277,775.2,0
-101.39,-6.6886,430.66,0
-88.389,-6.5029,1485.8,0
-86.395,-6.5092,1485.8,0
-89.638,-6.425,2411.7,0
-108.56,-6.537,1507.3,0
-98.366,-6.3885,2304.1,0
-81.524,-6.3383,2045.7,0
-73.988,-6.0799,258.4,0
-70.77,-5.6809,150.73,0
-59.594,-5.8228,452.2,0
-73.048,-6.1473,215.33,0
-53.156,-5.8921,236.87,0
-50.618,-6.2318,193.8,0
-62.722,-6.4369,150.73,0
-61.062,-6.6096,236.87,0
-50.967,-6.192,258.4,0
-48.825,-6.252,215.33,0
-48.909,-6.255,409.13,0
-50.792,-6.0564,516.8,0
-47.516,-6.0376,516.8,0
-52.596,-6.1797,516.8,0
-54.019,-6.111,236.87,0
-58.251,-6.3251,279.93,0
-50.563,-6.2123,279.93,0
-49.226,-6.3545,279.93,0
-50.836,-6.2908,279.93,0
-60.67,-6.4311,236.87,0
-56.971,-6.3181,279.93,0
-51.21,-6.1419,301.46,0
-51.136,-6.1051,258.4,0
-50.63,-6.1488,258.4,0
-49.977,-6.2096,236.87,0
-47.715,-6.3759,193.8,0
-48.665,-6.3506,172.27,0
-53.04,-6.1242,193.8,0
-48.328,-6.3139,279.93,0
-46.502,-6.1192,258.4,0
-47.095,-6.2686,258.4,0
-46.456,-6.0928,258.4,0
-44.606,-5.9877,258.4,0
-44.219,-6.2172,279.93,0
-45.031,-6.2524,258.4,0
-58.889,-6.5127,430.66,0
-51.24,-6.3855,215.33,0
-47.421,-6.3438,215.33,0
-45.064,-6.3409,258.4,0
-44.122,-6.4535,258.4,0
-66.954,-6.3881,236.87,0
-68.053,-6.2664,172.27,0
-66.432,-6.2347,215.33,0
-60.961,-6.3269,279.93,0
-58.365,-6.256,409.13,0
-54.221,-6.2116,366.06,0
-52.287,-6.2716,215.33,0
-66.222,-6.2644,279.93,0
-75.165,-6.5161,107.67,0
-57.541,-6.4631,344.53,0
-49.787,-6.4287,86.133,0
-44.531,-6.3783,64.6,0
-42.539,-6.3515,193.8,0
-44.794,-6.2907,215.33,0
-44.423,-6.2758,21.533,0
-54.661,-6.4488,366.06,0
-45.135,-6.3104,344.53,0
-48.263,-6.1143,495.26,0
-49.669,-5.8318,172.27,0
-48.22,-6.121,215.33,0
-50.061,-6.1994,301.46,0
-48.605,-6.2455,301.46,0
-53.488,-6.1933,301.46,0
-53.385,-6.1728,193.8,0
-50.351,-6.0595,150.73,0
-50.687,-6.2871,150.73,0
-75.64,-6.1712,193.8,0
-113.75,-6.3046,1464.3,0
-108.56,-6.2302,2885.4,0
-91.492,-6.1823,236.87,0
-82.123,-6.1227,236.87,0
-67.716,-6.2139,172.27,0
-60.471,-6.2079,236.87,0
-72.394,-6.4569,258.4,0
-130.82,-6.5247,3940.6,0
-118.63,-6.4945,2907,0
-96.804,-6.3857,150.73,0
-92.492,-6.2328,172.27,0
-91.269,-5.9021,172.27,0
-85.978,-5.9702,1141.3,0
-107.37,-6.2587,193.8,0
-101.6,-6.2467,107.67,0
-114.41,-6.4888,150.73,0
-89.833,-6.5155,193.8,0
-87.958,-6.4166,193.8,0
-95,-6.183,21.533,0
-116.65,-6.1028,925.93,0
-136.68,-6.0847,839.79,0
-151.19,-6.1091,2454.8,0
-154.27,-6.0874,1916.5,0
-159.76,-6.1441,2325.6,0
-172.76,-6.2194,1938,0
-168.25,-6.1771,2347.1,0
-164.64,-6.1354,2454.8,0
-160.83,-6.1557,2196.4,0
-149.77,-6.0914,495.26,0
-136.65,-6.0446,2067.2,0
-124.47,-6.0023,301.46,0
-111.18,-6.0331,323,0
-98.386,-6.1398,516.8,0
-93.425,-6.0472,193.8,0
-88.625,-6.1191,473.73,0
-84.907,-6.0526,21.533,0
-84.682,-6.0509,430.66,0
-112.02,-6.1401,409.13,0
-118.22,-5.9701,1916.5,0
-137.67,-5.9257,2067.2,0
-163.57,-6.0991,301.46,0
-162,-6.0877,301.46,0
-162.36,-6.093,236.87,0
-172.12,-6.1632,8075,0
-130.49,-5.9697,366.06,0
-128.7,-5.8578,150.73,0
-115.09,-5.7758,2067.2,0
-100.12,-5.6891,172.27,0
-75.03,-5.4302,172.27,0
-55.425,-5.028,64.6,0
-60.175,-5.1556,64.6,0
-79.228,-5.8696,64.6,0
-84.195,-5.9279,21.533,0
101.97,-4.7678,667.53,1
794.07,-4.79,710.6,1
611.46,-4.7636,775.2,1
598.25,-5.1386,559.86,1
1151,-4.7136,646,1
1484.1,-4.5228,710.6,1
1005.1,-4.7176,409.13,1
1072.5,-4.6119,430.66,1
1069.7,-4.4974,452.2,1
1273.4,-4.2443,452.2,1
1247.1,-4.2116,452.2,1
1251.7,-4.0922,452.2,1
1123.6,-4.304,452.2,1
966.74,-4.3199,452.2,1
868.25,-4.4645,430.66,1
739.48,-4.5474,430.66,1
710.99,-4.5625,409.13,1
718.36,-4.577,409.13,1
674.52,-4.6541,753.66,1
614.93,-4.5834,732.13,1
759.96,-4.5529,689.06,1
761.55,-4.4494,667.53,1
925.08,-4.2663,646,1
848.54,-4.5298,624.46,1
693.54,-4.7744,581.4,1
498.85,-4.9352,538.33,1
415.93,-4.9382,495.26,1
320.11,-4.9747,473.73,1
307.24,-4.8606,473.73,1
312.52,-4.7752,473.73,1
299.57,-4.8885,473.73,1
636.28,-5.1587,473.73,1
558.43,-5.0918,452.2,1
381.84,-4.9933,473.73,1
425.22,-4.9452,473.73,1
367.3,-4.9616,495.26,1
358.7,-4.8222,495.26,1
340.35,-4.8338,495.26,1
368.78,-4.8725,495.26,1
382.55,-4.8566,495.26,1
356.6,-4.7966,516.8,1
364.62,-4.7376,516.8,1
404.61,-4.7492,516.8,1
453.27,-4.6238,516.8,1
401.81,-4.7163,538.33,1
394,-4.843,538.33,1
356.69,-4.8224,538.33,1
526.74,-5.0681,559.86,1
929.67,-4.9832,646,1
2088.3,-5.0051,495.26,1
3790.7,-4.7398,538.33,1
3776.8,-4.536,538.33,1
3092.2,-4.7801,516.8,1
4002,-4.7425,538.33,1
5004.3,-4.8404,581.4,1
7434.6,-4.7685,581.4,1
7189,-4.4392,581.4,1
6482.8,-4.4703,581.4,1
5636.9,-4.0748,559.86,1
4825.9,-4.1702,559.86,1
4381.3,-4.2982,538.33,1
3524.6,-4.421,538.33,1
2860.6,-4.3847,516.8,1
2565.6,-4.2581,516.8,1
2037.6,-4.3256,495.26,1
1610.6,-4.3232,495.26,1
1825,-4.3545,473.73,1
1664.8,-4.364,473.73,1
1522.1,-4.3414,473.73,1
1704.7,-4.1638,473.73,1
1862.6,-4.0788,473.73,1
1892.1,-4.081,473.73,1
1864.5,-4.0724,473.73,1
1772.3,-4.1408,473.73,1
1654.4,-4.1658,452.2,1
1492.5,-4.2211,452.2,1
1377.4,-4.2672,452.2,1
1318.5,-4.3111,452.2,1
1406.9,-4.208,452.2,1
1359.1,-4.2509,452.2,1
1803.1,-4.6976,452.2,1
1754.9,-4.4828,473.73,1
1895.5,-4.2689,473.73,1
2005,-4.2456,473.73,1
2021.3,-4.2972,473.73,1
1980.4,-4.3623,473.73,1
1897.9,-4.5337,473.73,1
1906.2,-4.42,495.26,1
2020.9,-4.3756,495.26,1
2252.8,-4.285,495.26,1
2321.2,-4.3042,495.26,1
2280.3,-4.426,495.26,1
2369.7,-4.3911,495.26,1
2451.8,-4.4538,516.8,1
2714,-4.2489,516.8,1
3032.3,-4.1952,516.8,1
3119,-4.1054,516.8,1
3126,-4.0571,516.8,1
3243.4,-3.9913,516.8,1
3267.7,-4.0642,516.8,1
3294.3,-4.0227,516.8,1
3374,-3.9561,516.8,1
3487.2,-3.8658,516.8,1
3437.5,-3.825,516.8,1
3314.6,-3.7984,516.8,1
3267.5,-3.6844,516.8,1
3190.1,-3.7764,495.26,1
2901.9,-3.9052,495.26,1
2831.6,-3.8207,495.26,1
3440.9,-3.7092,495.26,1
4072.4,-3.4359,495.26,1
4348.1,-3.4347,495.26,1
4587.5,-3.4931,495.26,1
4213.7,-3.4551,495.26,1
3981.5,-3.3279,473.73,1
3162.5,-3.4305,473.73,1
2071.4,-3.2825,452.2,1
1237.2,-3.4668,430.66,1
436.2,-3.9192,430.66,1
-33.269,-4.8807,409.13,1
-44.202,-4.8196,495.26,1
-60.329,-5.1596,452.2,0
-68.992,-5.8963,430.66,0
-70.736,-5.754,473.73,0
-77.262,-6.1644,495.26,0
-73.627,-5.9444,430.66,0
-76.321,-6.029,452.2,0
-78.026,-6.2293,2110.3,0
-76.295,-6.0547,2045.7,0
-78.301,-5.9962,2196.4,0
-80.677,-5.9805,581.4,0
-81.648,-6.0872,2088.7,0
-79.602,-6.0825,2131.8,0
-84.272,-6.2292,2174.9,0
-84.849,-6.2138,2217.9,0
-77.58,-6.2324,2239.5,0
-73.98,-6.3431,2110.3,0
-73.729,-6.4162,710.6,0
-87.63,-6.328,107.67,0
-93.159,-6.3786,21.533,0
-94.686,-6.3709,150.73,0
-91.89,-6.4124,1141.3,0
-91.744,-6.2973,21.533,0
-94.809,-6.3569,64.6,0
-106.34,-6.3143,21.533,0
-102.78,-6.3575,344.53,0
-97.671,-6.227,21.533,0
-87.997,-5.481,775.2,0
-81.42,-5.4283,796.73,0
-89.238,-6.0067,775.2,0
-91.225,-5.5199,753.66,0
-77.266,-5.3743,753.66,0
-110.47,-6.3623,796.73,0
-94.735,-5.6242,775.2,0
-124.3,-5.8476,775.2,0
-93.946,-5.5545,775.2,0
-73.27,-5.4505,775.2,0
-52.074,-5.3641,732.13,0
2.2917,-5.1735,796.73,0
75.151,-5.0801,796.73,0
66.169,-5.0656,775.2,0
94.545,-4.9873,796.73,0
60.296,-5.0861,689.06,0
51.289,-5.1166,689.06,0
39.09,-5.1784,818.26,0
50.211,-5.1932,775.2,0
-13.345,-5.3298,2045.7,0
-33.81,-5.4301,818.26,0
-58.088,-5.4595,775.2,0
-62.062,-5.497,775.2,0
-49.258,-5.4605,2067.2,0
-46.54,-5.4787,2153.3,0
25.227,-5.3539,818.26,1
512.6,-5.2467,2217.9,1
2300.8,-5.1488,495.26,1
3442,-4.7039,516.8,1
3437.9,-4.7345,559.86,1
2758.4,-4.8263,516.8,1
4264,-4.5846,646,1
4775.6,-4.6648,559.86,1
3167.4,-4.6965,538.33,1
3320.9,-4.9543,516.8,1
2746.8,-5.1355,516.8,1
1785.5,-5.2007,473.73,1
1460.2,-5.0611,775.2,1
592.47,-5.2033,732.13,1
135.94,-5.407,2153.3,1
-82.115,-5.5294,516.8,1
-88.329,-5.4984,538.33,1
-79.735,-5.546,2261,0
-73.738,-5.6604,516.8,0
-70.622,-5.8369,775.2,0
-72.344,-6.1481,839.79,0
-63.67,-6.0997,516.8,0
-65.863,-6.0409,366.06,0
-58.183,-6.1126,129.2,0
-57.338,-6.2047,366.06,0
-109.5,-5.7513,2261,0
-89.357,-5.631,775.2,0
-77.072,-5.4469,753.66,0
-63.434,-5.4031,753.66,0
-49.353,-5.3148,753.66,0
-54.665,-5.3395,732.13,0
-73.866,-5.4403,753.66,0
-85.667,-5.5036,796.73,0
-82.002,-5.4685,732.13,0
-87.747,-5.4839,732.13,0
-91.806,-5.5418,775.2,0
-87.109,-5.5665,753.66,0
-79.547,-5.5066,732.13,0
-68.185,-5.4704,732.13,0
-76.531,-5.5717,732.13,0
-71.326,-5.5423,710.6,0
-84.745,-5.6076,796.73,0
-101.03,-5.6816,732.13,0
-107.14,-5.7168,753.66,0
-95.577,-5.6429,796.73,0
-104.86,-5.6903,796.73,0
-98.253,-5.8852,775.2,0
-109.65,-5.7491,775.2,0
-90.946,-6.1732,775.2,0
-125.45,-5.8321,2088.7,0
-115.69,-6.0136,775.2,0
-96.278,-6.312,430.66,0
-89.086,-6.286,107.67,0
-86.646,-6.2941,172.27,0
-82.164,-6.1258,279.93,0
-86.466,-6.108,258.4,0
-110.29,-5.7298,775.2,0
-142.32,-6.0259,2131.8,0
-76.898,-6.1502,409.13,0
-60.404,-6.3706,107.67,0
-58.369,-6.3569,236.87,0
-56.868,-6.2797,21.533,0
-56.758,-6.4302,301.46,0
-81.725,-6.5124,236.87,0
-91.263,-6.5448,172.27,0
-87.337,-6.4886,430.66,0
-77.995,-6.4651,279.93,0
-111.61,-5.7766,2174.9,0
-111.52,-6.2851,1421.2,0
-104.38,-5.6501,753.66,0
-114.37,-6.046,753.66,0
-93.922,-5.5425,732.13,0
-95.2,-6.1532,710.6,0
-107.32,-5.7918,732.13,0
-113.27,-5.9393,710.6,0
-109.41,-5.7187,732.13,0
-109.38,-6.3624,236.87,0
-111.66,-6.4168,1507.3,0
-119.67,-6.4612,1571.9,0
-121.59,-6.4588,796.73,0
-114.78,-6.4041,473.73,0
-105.3,-6.3435,452.2,0
-118.44,-5.9878,1184.3,0
-103.6,-6.2004,559.86,0
-100.48,-6.2285,775.2,0
-109.97,-6.4564,215.33,0
-100.4,-6.3368,430.66,0
-98.205,-6.3213,215.33,0
-94.808,-6.4491,2002.6,0
-99.21,-6.4661,516.8,0
-97.794,-6.4719,301.46,0
-95.968,-6.4387,21.533,0
-104.45,-6.544,559.86,0
-99.742,-6.4951,279.93,0
-98.627,-6.4602,258.4,0
-98.244,-6.5007,21.533,0
-98.723,-6.4807,516.8,0
-98.338,-6.5163,516.8,0
-95.695,-6.4618,21.533,0
-92.148,-6.5626,1399.7,0
-93.296,-6.5299,86.133,0
-93.581,-6.5309,21.533,0
-106.66,-6.518,21.533,0
-118.83,-6.5243,1033.6,0
-136.05,-6.5076,1184.3,0
-115.11,-6.5419,1851.9,0
-111.83,-6.4932,107.67,0
-111.61,-6.626,193.8,0
-111.92,-6.6301,21.533,0
-123.77,-5.9119,344.53,0
-119.71,-6.3007,732.13,0
-106.94,-6.4151,2261,0
-109.05,-6.2804,2174.9,0
-110.88,-6.1986,2239.5,0
-109.53,-6.2842,2325.6,0
-109.72,-6.3168,2261,0
-131.83,-6.084,1959.5,0
-125.41,-6.1785,1959.5,0
-124.41,-6.2353,2153.3,0
-119.23,-6.3432,2368.7,0
-129.79,-6.3159,1959.5,0
-120.68,-6.3929,1938,0
-101.14,-6.3115,2153.3,0
-90.213,-6.3067,1765.7,0
-87.494,-6.3858,1808.8,0
-90.64,-5.9009,1830.3,0
-86.405,-6.2434,516.8,0
-90.156,-6.1963,495.26,0
-95.651,-6.4218,516.8,0
-85.161,-6.4092,215.33,0
-76.089,-6.1802,473.73,0
-76.064,-6.1698,344.53,0
-73.507,-6.2603,387.6,0
-71.62,-6.3126,473.73,0
-69.583,-6.1487,301.46,0
-67.936,-6.2092,21.533,0
-78.24,-6.4307,301.46,0
-95.936,-6.2163,301.46,0
-63.049,-5.4136,667.53,1
-7.8312,-5.321,646,1
34.924,-5.3387,667.53,1
119.71,-5.2688,689.06,1
196.96,-5.1862,689.06,1
441.85,-4.8826,710.6,1
424.3,-4.7079,689.06,1
279.41,-4.8432,430.66,1
110.34,-5.0076,452.2,1
198.63,-4.7397,473.73,1
342.21,-4.4065,495.26,1
586.77,-3.8519,516.8,1
475.45,-4.2519,538.33,1
39.864,-5.326,516.8,1
-162.99,-6.0964,516.8,1
-152.66,-6.0386,2196.4,1
-183.01,-6.2296,2454.8,1
-163.02,-6.096,2476.3,1
-181.98,-6.2342,2368.7,1
-158.45,-6.0655,2390.2,1
-175.77,-6.1986,2390.2,1
-168.36,-6.2387,2196.4,1
-149.72,-6.2256,2497.9,1
-114.73,-6.0896,2433.3,0
-80.957,-6.1431,21.533,0
-59.867,-5.9705,21.533,0
-57.41,-6.2115,172.27,0
-64.304,-5.7735,452.2,0
-53.179,-6.0631,495.26,0
-93.66,-6.6081,21.533,0
-89.051,-6.3408,21.533,0
-70.237,-6.4612,129.2,0
-62.382,-6.4377,129.2,0
-83.135,-6.3221,64.6,0
-81.839,-6.3521,86.133,0
-73.732,-6.2532,129.2,0
-61.43,-6.1371,21.533,0
-57.482,-6.2364,43.066,0
-62.913,-6.184,107.67,0
-60.56,-6.0101,236.87,0
-49.594,-6.0604,258.4,0
338.61,-4.6063,21.533,0
160.91,-4.9646,64.6,0
147.31,-5.0799,64.6,0
318.47,-4.832,43.066,0
431.82,-4.78,43.066,1
255.44,-5.0501,43.066,1
1206.2,-5.0981,495.26,1
1711.9,-5.0216,21.533,1
1589.4,-4.8749,43.066,1
1237.3,-5.1536,1270.5,1
1571.6,-5.2016,452.2,1
1938.8,-5.0158,452.2,1
2086.8,-4.8652,452.2,1
2053.3,-5.0621,473.73,1
2100.4,-5.1237,452.2,1
2636.6,-5.139,452.2,1
2436.9,-4.9811,473.73,1
2433.1,-5.144,473.73,1
2563.6,-5.1967,473.73,1
3124.8,-5.0715,473.73,1
3083.9,-4.8455,495.26,1
3150.3,-4.9009,495.26,1
2816.7,-4.9369,473.73,1
2915.1,-4.8644,473.73,1
2536.1,-4.8885,473.73,1
2836,-4.8046,473.73,1
2851.4,-4.8443,473.73,1
2419.8,-4.9456,473.73,1
2513.1,-4.8897,495.26,1
2900,-4.785,495.26,1
2975.5,-4.9252,495.26,1
2872.8,-4.8363,495.26,1
2921.4,-4.9021,495.26,1
2820.4,-4.884,516.8,1
2964.4,-4.9896,516.8,1
2866.7,-4.9534,516.8,1
3244.4,-4.8504,516.8,1
3770.1,-4.7436,516.8,1
3155.8,-4.7945,516.8,1
3352.6,-4.6927,516.8,1
3652.6,-4.7728,516.8,1
3430.8,-4.7356,516.8,1
4072,-4.753,516.8,1
3530.6,-4.7685,516.8,1
3515.2,-4.8086,516.8,1
4394.3,-4.6745,516.8,1
3508.1,-4.6371,516.8,1
3263,-4.5481,516.8,1
3628.4,-4.4995,516.8,1
3199.1,-4.4482,516.8,1
3498.2,-4.4123,516.8,1
3721.5,-4.2786,538.33,1
3094.4,-4.3422,538.33,1
2747.4,-4.4763,538.33,1
1889.8,-4.6743,538.33,1
1383.4,-4.7369,516.8,1
803.83,-5.0375,21.533,1
326.27,-5.4173,43.066,1
231.01,-5.3209,64.6,1
106.15,-5.4096,43.066,1
186.58,-5.0701,21.533,1
221.55,-4.9487,43.066,0
175.54,-4.9398,64.6,0
337.48,-4.7261,43.066,0
300.28,-4.75,21.533,0
129.77,-5.0944,43.066,0
162.21,-5.0162,64.6,0
488.85,-4.4996,43.066,0
286.88,-4.8562,21.533,0
44.236,-5.456,64.6,0
246.42,-5.1269,64.6,0
471.52,-4.8642,43.066,0
332.23,-4.9365,21.533,0
286.12,-5.0739,64.6,0
344.47,-4.9236,64.6,0
436.96,-4.7646,21.533,0
338.32,-4.807,43.066,0
200.78,-5.0221,43.066,0
362.54,-4.6729,43.066,0
132.12,-5.0386,21.533,0
138.47,-4.96,64.6,0
123.88,-5.0189,64.6,0
306.61,-4.7141,43.066,0
470.38,-4.3688,21.533,0
-18.733,-5.4451,43.066,0
340.88,-4.8053,64.6,0
358.96,-4.7683,43.066,1
1121.1,-4.8687,21.533,1
1184,-4.919,495.26,1
1436.4,-5.0668,473.73,1
1824.2,-4.9737,473.73,1
2095,-4.9123,473.73,1
1960.3,-4.9464,473.73,1
1978.2,-5.0736,495.26,1
2261.2,-4.8886,495.26,1
2091.1,-4.9419,495.26,1
2019.7,-4.919,495.26,1
2198.5,-5.0048,495.26,1
2213.7,-4.9442,495.26,1
2455,-4.8594,495.26,1
2330.4,-4.9802,495.26,1
2286.4,-4.8959,473.73,1
2350.4,-4.8466,473.73,1
1998.3,-5.0395,495.26,1
2013.8,-4.8977,495.26,1
2152.7,-4.982,473.73,1
2017.8,-4.9338,473.73,1
2024.4,-5.0609,473.73,1
2009.6,-5.1471,473.73,1
1799.9,-4.9887,452.2,1
1958.6,-5.0025,452.2,1
1612.8,-5.0796,452.2,1
1628.8,-5.124,452.2,1
1725.9,-5.0665,452.2,1
1678.3,-5.1094,452.2,1
1494.1,-5.1628,452.2,1
1648.7,-5.116,452.2,1
1725.2,-5.0669,452.2,1
1771.7,-5.0623,452.2,1
1717.2,-5.0343,452.2,1
1929.6,-5.0137,452.2,1
1948,-4.9596,452.2,1
1663.9,-5.1111,473.73,1
1887.9,-5.0007,473.73,1
2111.9,-4.9713,473.73,1
2286.7,-4.86,21.533,1
1995.5,-4.9861,473.73,1
1822.3,-4.9757,473.73,1
2262.5,-4.8684,473.73,1
2332.4,-4.8996,43.066,1
1725.2,-5.0545,452.2,1
1275.7,-5.2117,452.2,1
1748.6,-4.9321,21.533,1
1704.2,-4.9434,452.2,1
1512.3,-5.0173,452.2,1
1608.1,-5.0546,64.6,1
2008.2,-4.8536,21.533,1
1500.6,-4.8946,452.2,1
1402.4,-4.9116,452.2,1
1709.4,-4.7646,452.2,1
1637.8,-4.8954,452.2,1
1546.8,-4.8937,452.2,1
1582.6,-4.8345,452.2,1
1914.6,-4.8248,452.2,1
1928.3,-4.7608,452.2,1
1753.2,-4.8594,452.2,1
2082.8,-4.7486,473.73,1
2436.6,-4.7776,473.73,1
2491,-4.7376,473.73,1
2194,-4.8878,473.73,1
2105,-4.6899,473.73,1
2221.2,-4.6389,473.73,1
2252.7,-4.7143,473.73,1
2309.8,-4.7197,495.26,1
2542.2,-4.6214,495.26,1
2629.6,-4.6604,495.26,1
2438.2,-4.7519,495.26,1
2369.6,-4.6979,495.26,1
2583.3,-4.806,495.26,1
2636.5,-4.6927,495.26,1
2482.4,-4.7715,495.26,1
2552.6,-4.7563,495.26,1
2829.1,-4.6827,495.26,1
2428.4,-4.7725,473.73,1
2377.3,-4.7076,473.73,1
2164,-4.6848,473.73,1
2418.5,-4.8152,473.73,1
2536.6,-4.7537,473.73,1
2251,-4.8294,473.73,1
2001.1,-4.6915,473.73,1
2309.1,-4.6979,452.2,1
2110,-4.7463,452.2,1
1781.8,-4.8288,452.2,1
1883.9,-4.7679,430.66,1
1707.6,-4.9294,430.66,1
1719.6,-4.8897,796.73,1
1693.8,-4.8607,753.66,1
1951.3,-4.735,732.13,1
1870.4,-4.7782,710.6,1
1173.5,-4.9036,689.06,1
1019.9,-4.9989,689.06,1
1073.1,-5.0113,732.13,1
775.6,-5.0456,21.533,1
955.94,-5.0125,64.6,1
1071.6,-5.023,64.6,1
1002.3,-4.9731,21.533,1
752.34,-4.9411,43.066,1
839.05,-4.9802,710.6,1
917.26,-4.8578,64.6,1
841.29,-4.9225,21.533,1
817.96,-4.9659,538.33,1
534.13,-5.0202,495.26,1
776.33,-4.6726,495.26,1
585.17,-4.5734,21.533,1
86.333,-5.2242,43.066,1
97.23,-5.161,64.6,1
482.21,-4.5948,21.533,1
391.66,-4.5429,21.533,1
145.24,-5.1384,64.6,1
256.71,-4.8766,64.6,1
705.07,-4.2283,21.533,0
578.44,-4.4122,21.533,0
135,-5.0384,64.6,0
280.65,-4.6828,43.066,0
655.2,-4.3468,21.533,0
368.07,-4.7219,43.066,0
111.18,-5.1061,64.6,0
-6.8294,-5.4196,43.066,0
436.84,-4.541,43.066,0
332.93,-4.5688,43.066,0
139.12,-5.0249,64.6,0
204.09,-4.9099,21.533,0
437.01,-4.4648,43.066,0
262.13,-4.8022,64.6,0
-3.4705,-5.4143,43.066,0
151.81,-5.0567,21.533,0
195.72,-4.923,21.533,0
131.69,-5.0812,64.6,0
329.87,-4.717,64.6,0
346.29,-4.6823,43.066,0
398.84,-4.5987,21.533,0
325.79,-4.787,64.6,0
225.06,-4.9102,43.066,0
177.4,-4.9628,43.066,0
131.22,-5.1063,21.533,0
238.47,-4.8095,64.6,0
397.44,-4.7893,43.066,0
611.43,-4.6633,21.533,0
