@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0031256,0.0022102,0.11797,0.10526,0.21241,0.21198,13,46,0
0.002429,0.0015136,0.12432,0.098911,0.18877,0.18834,17,42,0
0.0018323,0.00091696,0.12341,0.099819,0.17058,0.17015,14,45,0
0.0016716,0.00075627,0.12795,0.095281,0.18923,0.1888,17,42,0
0.0022439,0.0013286,0.15426,0.068966,0.16439,0.16396,23,36,0
0.0028422,0.0019268,0.18421,0.03902,0.23801,0.23758,25,34,0
0.0027951,0.0018797,0.20508,0.018149,0.20525,0.20482,27,32,0
0.0024607,0.0015453,0.17786,0.045372,0.2025,0.20207,20,39,0
0.003157,0.0022416,0.1225,0.10073,0.16856,0.16813,11,48,0
0.0041301,0.0032147,0.080762,0.14247,0.31826,0.31783,8,51,0
0.004041,0.0031256,0.07804,0.14519,0.40437,0.40394,6,53,0
0.0034989,0.0025835,0.11797,0.10526,0.1522,0.15177,13,46,0
0.0032342,0.0023188,0.13702,0.086207,0.1485,0.14807,17,42,0
0.0028036,0.0018882,0.15971,0.063521,0.19844,0.19801,23,36,0
0.0022262,0.0013109,0.1824,0.040835,0.2098,0.20937,20,39,0
0.0022121,0.0012967,0.16606,0.057169,0.24945,0.24902,16,43,0
0.0034327,0.0025173,0.12613,0.097096,0.42571,0.42528,12,47,0
0.0052389,0.0043235,0.10254,0.12069,0.43716,0.43673,11,48,0
