@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE corMagPeak_delta REAL
@ATTRIBUTE corPeakCount_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
-85.151,-6.0691,430.66,0.41533,44,-13.416,-0.026547,193.8,-0.047949,5,0
-85.151,-6.0691,430.66,0.41533,44,-13.416,-0.026547,193.8,-0.047949,5,0
-111.96,-6.1407,409.13,0.42547,52,-16.388,0.050456,742.9,-0.05185,-2,0
-111.96,-6.1407,409.13,0.42547,52,-16.388,0.050456,742.9,-0.05185,-2,0
-117.93,-5.9682,1916.5,0.31163,40,-12.672,0.10885,829.03,-0.042502,-2,0
-117.93,-5.9682,1916.5,0.31163,40,-12.672,0.10885,829.03,-0.042502,-2,0
-137.31,-5.923,2067.2,0.34046,48,-22.938,-0.066403,-807.5,-0.011744,24.5,0
-137.31,-5.923,2067.2,0.34046,48,-22.938,-0.066403,-807.5,-0.011744,24.5,0
-163.8,-6.101,301.46,0.28814,89,-12.146,-0.081092,-882.86,-0.0063994,35,0
-163.8,-6.101,301.46,0.28814,89,-12.146,-0.081092,-882.86,-0.0063994,35,0
-161.6,-6.0852,301.46,0.32766,118,0.68221,0.0038169,-32.3,0.023134,25,0
-161.6,-6.0852,301.46,0.32766,118,0.68221,0.0038169,-32.3,0.023134,25,0
-162.44,-6.0934,236.87,0.33441,139,-5.6412,-0.040655,3886.7,-0.0034928,11,0
-162.44,-6.0934,236.87,0.33441,139,-5.6412,-0.040655,3886.7,-0.0034928,11,0
-172.88,-6.1665,8075,0.32068,140,15.901,0.061755,64.6,0.0058585,-2.5,0
-172.88,-6.1665,8075,0.32068,140,15.901,0.061755,64.6,0.0058585,-2.5,0
-130.64,-5.9698,366.06,0.34613,134,21.985,0.15347,-3962.1,0.029961,-34,0
-130.64,-5.9698,366.06,0.34613,134,21.985,0.15347,-3962.1,0.029961,-34,0
-128.91,-5.8595,150.73,0.3806,72,7.763,0.097521,850.56,-0.01522,-45,0
-128.91,-5.8595,150.73,0.3806,72,7.763,0.097521,850.56,-0.01522,-45,0
-115.11,-5.7748,2067.2,0.31569,44,14.405,0.0871,10.767,0.046097,-16.5,0
-115.11,-5.7748,2067.2,0.31569,44,14.405,0.0871,10.767,0.046097,-16.5,0
-100.1,-5.6853,172.27,0.47279,39,19.937,0.16816,-947.46,0.22566,-1.5,0
-100.1,-5.6853,172.27,0.47279,39,19.937,0.16816,-947.46,0.22566,-1.5,0
-75.236,-5.4385,172.27,0.767,41,23.094,0.34277,-53.833,-0.21133,-9.5,0
-75.236,-5.4385,172.27,0.767,41,23.094,0.34277,-53.833,-0.21133,-9.5,0
-53.913,-4.9998,64.6,0.050133,20,8.5052,0.15558,-53.833,-0.3832,-20,0
-53.913,-4.9998,64.6,0.050133,20,8.5052,0.15558,-53.833,-0.3832,-20,0
-58.225,-5.1273,64.6,0.00061136,1,-12.268,-0.42846,0,-0.020551,5,0
-58.225,-5.1273,64.6,0.00061136,1,-12.268,-0.42846,0,-0.020551,5,0
-78.45,-5.8567,64.6,0.009031,30,-12.663,-0.42056,-21.533,0.11502,37.5,0
-78.45,-5.8567,64.6,0.009031,30,-12.663,-0.42056,-21.533,0.11502,37.5,0
-83.552,-5.9684,21.533,0.23065,76,89.923,0.54486,301.46,0.36979,-7.5,0
-83.552,-5.9684,21.533,0.23065,76,89.923,0.54486,301.46,0.36979,-7.5,0
-59.431,-5.1507,452.2,1.169,8,-11.861,-0.53493,-32.3,-0.078988,-0.5,0
-59.431,-5.1507,452.2,1.169,8,-11.861,-0.53493,-32.3,-0.078988,-0.5,0
-66.54,-5.8582,430.66,0.9251,8,-3.6817,-0.26947,10.767,0.042189,3,0
-66.54,-5.8582,430.66,0.9251,8,-3.6817,-0.26947,10.767,0.042189,3,0
-66.795,-5.6897,473.73,1.2534,14,-4.9856,-0.14153,32.3,-0.1433,9,0
-66.795,-5.6897,473.73,1.2534,14,-4.9856,-0.14153,32.3,-0.1433,9,0
-76.511,-6.1413,495.26,0.6385,26,-2.6963,-0.12808,-21.533,-0.20207,8,0
-76.511,-6.1413,495.26,0.6385,26,-2.6963,-0.12808,-21.533,-0.20207,8,0
-72.187,-5.9458,430.66,0.84921,30,0.41695,0.07487,-21.533,0.00023966,8.5,0
-72.187,-5.9458,430.66,0.84921,30,0.41695,0.07487,-21.533,0.00023966,8.5,0
-75.677,-5.9916,452.2,0.63898,43,-2.6397,-0.13777,839.79,-0.24039,4,0
-75.677,-5.9916,452.2,0.63898,43,-2.6397,-0.13777,839.79,-0.24039,4,0
-77.467,-6.2214,2110.3,0.36843,38,-0.79145,-0.024038,796.73,-0.051906,-2,0
-77.467,-6.2214,2110.3,0.36843,38,-0.79145,-0.024038,796.73,-0.051906,-2,0
-77.26,-6.0396,2045.7,0.53517,39,-0.49193,0.11328,32.3,0.016572,1,0
-77.26,-6.0396,2045.7,0.53517,39,-0.49193,0.11328,32.3,0.016572,1,0
-78.451,-5.9948,2174.9,0.40158,40,-1.6773,0.015677,-732.13,-0.12439,2.5,0
-78.451,-5.9948,2174.9,0.40158,40,-1.6773,0.015677,-732.13,-0.12439,2.5,0
-80.614,-6.0083,581.4,0.28638,44,-1.518,-0.043921,-21.533,-0.008992,0.5,0
-80.614,-6.0083,581.4,0.28638,44,-1.518,-0.043921,-21.533,-0.008992,0.5,0
-81.487,-6.0827,2131.8,0.38359,41,0.3918,-0.029708,775.2,0.066907,0.5,0
-81.487,-6.0827,2131.8,0.38359,41,0.3918,-0.029708,775.2,0.066907,0.5,0
-79.831,-6.0677,2131.8,0.4202,45,-1.2254,-0.059479,21.533,-0.00027651,-0.5,0
-79.831,-6.0677,2131.8,0.4202,45,-1.2254,-0.059479,21.533,-0.00027651,-0.5,0
-83.938,-6.2016,2174.9,0.38304,40,-2.4607,-0.067659,43.066,-0.03277,2,0
-83.938,-6.2016,2174.9,0.38304,40,-2.4607,-0.067659,43.066,-0.03277,2,0
-84.752,-6.203,2217.9,0.35466,49,3.1914,-0.012257,32.3,-0.007486,1,0
-84.752,-6.203,2217.9,0.35466,49,3.1914,-0.012257,32.3,-0.007486,1,0
-77.555,-6.2261,2239.5,0.36807,42,5.6846,-0.078119,-53.833,-0.009455,-2.5,0
-77.555,-6.2261,2239.5,0.36807,42,5.6846,-0.078119,-53.833,-0.009455,-2.5,0
-73.383,-6.3593,2110.3,0.33575,44,1.7722,-0.076334,-1065.9,-0.03195,24,0
-73.383,-6.3593,2110.3,0.33575,44,1.7722,-0.076334,-1065.9,-0.03195,24,0
-74.01,-6.3788,107.67,0.30417,90,-7.3858,0.017661,-1001.3,-0.013968,25,0
-74.01,-6.3788,107.67,0.30417,90,-7.3858,0.017661,-1001.3,-0.013968,25,0
-88.154,-6.3239,107.67,0.30781,94,-9.6403,0.026643,-43.066,-0.026304,-0.5,0
-88.154,-6.3239,107.67,0.30781,94,-9.6403,0.026643,-43.066,-0.026304,-0.5,0
-93.291,-6.3255,21.533,0.25156,89,-3.8934,-0.0054491,10.767,-0.032509,-1,0
-93.291,-6.3255,21.533,0.25156,89,-3.8934,-0.0054491,10.767,-0.032509,-1,0
-95.941,-6.3348,129.2,0.24279,92,0.58147,-0.029599,43.066,-0.014452,-2.5,0
-95.941,-6.3348,129.2,0.24279,92,0.58147,-0.029599,43.066,-0.014452,-2.5,0
-92.128,-6.3847,107.67,0.22266,84,1.9141,0.02771,-53.833,-0.017325,0,0
-92.128,-6.3847,107.67,0.22266,84,1.9141,0.02771,-53.833,-0.017325,0,0
-92.113,-6.2794,21.533,0.20814,92,-1.22,0.017062,-21.533,-0.015036,8.5,0
-92.113,-6.2794,21.533,0.20814,92,-1.22,0.017062,-21.533,-0.015036,8.5,0
-94.568,-6.3506,64.6,0.19258,101,-6.9478,-0.012318,0,-0.0054656,1,0
-94.568,-6.3506,64.6,0.19258,101,-6.9478,-0.012318,0,-0.0054656,1,0
-106.01,-6.3041,21.533,0.19721,94,-3.9144,-0.0044263,-21.533,0.018372,-11.5,0
-106.01,-6.3041,21.533,0.19721,94,-3.9144,-0.0044263,-21.533,0.018372,-11.5,0
-102.4,-6.3594,21.533,0.22933,78,4.2836,0.035133,172.27,0.0045568,-21,0
-102.4,-6.3594,21.533,0.22933,78,4.2836,0.035133,172.27,0.0045568,-21,0
-97.441,-6.2338,366.06,0.20633,52,6.9972,0.4366,376.83,0.099248,-25,0
-97.441,-6.2338,366.06,0.20633,52,6.9972,0.4366,376.83,0.099248,-25,0
-88.403,-5.4862,775.2,0.42782,28,8.1828,0.40393,215.33,0.29461,-19,0
-88.403,-5.4862,775.2,0.42782,28,8.1828,0.40393,215.33,0.29461,-19,0
-81.076,-5.4259,796.73,0.79555,14,-0.35335,-0.24935,10.767,0.0068888,-6.5,0
-81.076,-5.4259,796.73,0.79555,14,-0.35335,-0.24935,10.767,0.0068888,-6.5,0
-89.109,-5.9849,796.73,0.4416,15,-4.3648,-0.040141,-21.533,-0.22064,5,0
-89.109,-5.9849,796.73,0.4416,15,-4.3648,-0.040141,-21.533,-0.22064,5,0
-89.805,-5.5062,753.66,0.35428,24,6.6248,0.3129,-21.533,0.066336,1.5,0
-89.805,-5.5062,753.66,0.35428,24,6.6248,0.3129,-21.533,0.066336,1.5,0
-75.86,-5.3591,753.66,0.57427,18,-10.374,-0.42297,21.533,0.07495,0,0
-75.86,-5.3591,753.66,0.57427,18,-10.374,-0.42297,21.533,0.07495,0,0
-110.55,-6.3521,796.73,0.50418,24,-9.585,-0.13484,21.533,-0.043149,8,0
-110.55,-6.3521,796.73,0.50418,24,-9.585,-0.13484,21.533,-0.043149,8,0
-95.03,-5.6288,796.73,0.48797,34,-6.9079,0.25189,-10.767,0.12707,-5,0
-95.03,-5.6288,796.73,0.48797,34,-6.9079,0.25189,-10.767,0.12707,-5,0
-124.37,-5.8484,775.2,0.75831,14,0.59864,0.037828,-10.767,0.13658,-9.5,0
-124.37,-5.8484,775.2,0.75831,14,0.59864,0.037828,-10.767,0.13658,-9.5,0
-93.833,-5.5531,775.2,0.76113,15,25.308,0.19722,0,-0.0086069,4.5,0
-93.833,-5.5531,775.2,0.76113,15,25.308,0.19722,0,-0.0086069,4.5,0
-73.752,-5.4539,775.2,0.7411,23,20.646,0.092189,21.533,-0.033718,5,0
-73.752,-5.4539,775.2,0.7411,23,20.646,0.092189,21.533,-0.033718,5,0
-52.54,-5.3688,818.26,0.69369,25,38.323,0.14175,10.767,-0.038778,-1,0
-52.54,-5.3688,818.26,0.69369,25,38.323,0.14175,10.767,-0.038778,-1,0
2.895,-5.1704,796.73,0.66354,21,64.311,0.14519,-10.767,-0.048295,-2.5,0
2.895,-5.1704,796.73,0.66354,21,64.311,0.14519,-10.767,-0.048295,-2.5,0
76.082,-5.0784,796.73,0.5971,20,31.824,0.051202,-10.767,0.037224,-3.5,0
76.082,-5.0784,796.73,0.5971,20,31.824,0.051202,-10.767,0.037224,-3.5,0
66.542,-5.068,775.2,0.73799,14,8.7663,0.043346,0,0.077822,-1,0
66.542,-5.068,775.2,0.73799,14,8.7663,0.043346,0,0.077822,-1,0
93.614,-4.9917,796.73,0.75275,18,-4.0228,-0.011005,-43.066,0.091434,0.5,0
93.614,-4.9917,796.73,0.75275,18,-4.0228,-0.011005,-43.066,0.091434,0.5,0
58.497,-5.09,689.06,0.92086,15,-20.591,-0.061935,-53.833,0.10199,0.5,0
58.497,-5.09,689.06,0.92086,15,-20.591,-0.061935,-53.833,0.10199,0.5,0
52.432,-5.1156,689.06,0.95672,19,-9.9795,-0.042599,64.6,-0.026275,2,0
52.432,-5.1156,689.06,0.95672,19,-9.9795,-0.042599,64.6,-0.026275,2,0
38.538,-5.1752,818.26,0.86831,19,-1.1762,-0.040124,43.066,-0.15952,3,0
38.538,-5.1752,818.26,0.86831,19,-1.1762,-0.040124,43.066,-0.15952,3,0
50.079,-5.1958,775.2,0.63769,25,-26.019,-0.078074,613.7,-0.1664,9,0
50.079,-5.1958,775.2,0.63769,25,-26.019,-0.078074,613.7,-0.1664,9,0
-13.5,-5.3314,2045.7,0.53552,37,-41.977,-0.11672,21.533,-0.074572,4,0
-13.5,-5.3314,2045.7,0.53552,37,-41.977,-0.11672,21.533,-0.074572,4,0
-33.875,-5.4293,818.26,0.48855,33,-21.916,-0.063123,-635.23,0.08372,-6,0
-33.875,-5.4293,818.26,0.48855,33,-21.916,-0.063123,-635.23,0.08372,-6,0
-57.332,-5.4576,775.2,0.70296,25,-14.462,-0.035386,-21.533,0.21546,2,0
-57.332,-5.4576,775.2,0.70296,25,-14.462,-0.035386,-21.533,0.21546,2,0
-62.8,-5.5,775.2,0.91947,37,4.2839,-0.0003517,646,-0.10026,8.5,0
-62.8,-5.5,775.2,0.91947,37,4.2839,-0.0003517,646,-0.10026,8.5,0
-48.764,-5.4583,2067.2,0.50244,42,7.9929,0.0099866,689.06,-0.20208,1,0
-48.764,-5.4583,2067.2,0.50244,42,7.9929,0.0099866,689.06,-0.20208,1,0
-46.814,-5.4801,2153.3,0.5153,39,37.058,0.052463,-624.46,0.01047,-2,0
-46.814,-5.4801,2153.3,0.5153,39,37.058,0.052463,-624.46,0.01047,-2,0
-79.632,-5.553,2261,0.61865,41,7.1953,-0.080869,-10.767,-0.06915,5.5,0
-79.632,-5.553,2261,0.61865,41,7.1953,-0.080869,-10.767,-0.06915,5.5,0
-73.925,-5.6598,516.8,0.63471,41,4.6604,-0.13542,-742.9,-0.059917,0.5,0
-73.925,-5.6598,516.8,0.63471,41,4.6604,-0.13542,-742.9,-0.059917,0.5,0
-70.311,-5.8239,775.2,0.49882,42,1.2618,-0.24284,-247.63,-0.12306,3.5,0
-70.311,-5.8239,775.2,0.49882,42,1.2618,-0.24284,-247.63,-0.12306,3.5,0
-71.401,-6.1455,21.533,0.38858,48,4.4414,-0.1187,-129.2,-0.067384,7,0
-71.401,-6.1455,21.533,0.38858,48,4.4414,-0.1187,-129.2,-0.067384,7,0
-61.428,-6.0613,516.8,0.36405,56,3.3555,0.041675,172.27,-0.037271,-1.5,0
-61.428,-6.0613,516.8,0.36405,56,3.3555,0.041675,172.27,-0.037271,-1.5,0
-64.69,-6.0621,366.06,0.31404,45,2.7156,-0.050867,-193.8,0.028854,24,0
-64.69,-6.0621,366.06,0.31404,45,2.7156,-0.050867,-193.8,0.028854,24,0
-55.997,-6.163,129.2,0.42176,104,4.6833,-0.081294,0,-0.010968,48.5,0
-55.997,-6.163,129.2,0.42176,104,4.6833,-0.081294,0,-0.010968,48.5,0
-55.324,-6.2247,366.06,0.2921,142,-26.785,0.20513,1065.9,0.018735,-35.5,0
-55.324,-6.2247,366.06,0.2921,142,-26.785,0.20513,1065.9,0.018735,-35.5,0
-109.57,-5.7527,2261,0.45923,33,-17.004,0.29973,204.57,0.25064,-55,0
-109.57,-5.7527,2261,0.45923,33,-17.004,0.29973,204.57,0.25064,-55,0
-89.332,-5.6253,775.2,0.79339,32,16.24,0.15142,-753.66,0.18381,2,0
-89.332,-5.6253,775.2,0.79339,32,16.24,0.15142,-753.66,0.18381,2,0
-77.087,-5.4499,753.66,0.82685,37,13.293,0.11477,-10.767,0.061489,1,0
-77.087,-5.4499,753.66,0.82685,37,13.293,0.11477,-10.767,0.061489,1,0
-62.745,-5.3957,753.66,0.91637,34,14.329,0.069498,0,0.028366,-5.5,0
-62.745,-5.3957,753.66,0.91637,34,14.329,0.069498,0,0.028366,-5.5,0
-48.43,-5.3109,753.66,0.88358,26,4.4074,0.029453,-10.767,-0.023385,-5.5,0
-48.43,-5.3109,753.66,0.88358,26,4.4074,0.029453,-10.767,-0.023385,-5.5,0
-53.93,-5.3368,732.13,0.8696,23,-12.533,-0.062573,0,-0.0059533,2,0
-53.93,-5.3368,732.13,0.8696,23,-12.533,-0.062573,0,-0.0059533,2,0
-73.496,-5.436,753.66,0.87168,30,-16.049,-0.084523,32.3,0.0059092,5,0
-73.496,-5.436,753.66,0.87168,30,-16.049,-0.084523,32.3,0.0059092,5,0
-86.028,-5.5059,796.73,0.88142,33,-4.5838,-0.019257,-10.767,-0.0017191,5,0
-86.028,-5.5059,796.73,0.88142,33,-4.5838,-0.019257,-10.767,-0.0017191,5,0
-82.663,-5.4745,732.13,0.86824,40,-1.3799,0.0066095,-32.3,-0.014692,-1.5,0
-82.663,-5.4745,732.13,0.86824,40,-1.3799,0.0066095,-32.3,-0.014692,-1.5,0
-88.788,-5.4927,732.13,0.85204,30,-4.326,-0.031236,21.533,-0.028133,-3,0
-88.788,-5.4927,732.13,0.85204,30,-4.326,-0.031236,21.533,-0.028133,-3,0
-91.315,-5.537,775.2,0.81197,34,0.71612,-0.038185,10.767,-0.044547,-1,0
-91.315,-5.537,775.2,0.81197,34,0.71612,-0.038185,10.767,-0.044547,-1,0
-87.355,-5.569,753.66,0.76294,28,6.2248,0.01737,-21.533,0.056135,-9.5,0
-87.355,-5.569,753.66,0.76294,28,6.2248,0.01737,-21.533,0.056135,-9.5,0
-78.866,-5.5023,732.13,0.92424,15,9.2954,0.047432,-10.767,0.071046,-7.5,0
-78.866,-5.5023,732.13,0.92424,15,9.2954,0.047432,-10.767,0.071046,-7.5,0
-68.764,-5.4742,732.13,0.90503,13,1.3181,-0.033323,0,-0.051415,0,0
-68.764,-5.4742,732.13,0.90503,13,1.3181,-0.033323,0,-0.051415,0,0
-76.23,-5.5689,732.13,0.82141,15,-1.1291,-0.034123,-10.767,-0.12502,6,0
-76.23,-5.5689,732.13,0.82141,15,-1.1291,-0.034123,-10.767,-0.12502,6,0
-71.023,-5.5424,710.6,0.655,25,-4.0252,-0.018383,32.3,-0.1226,2.5,0
-71.023,-5.5424,710.6,0.655,25,-4.0252,-0.018383,32.3,-0.1226,2.5,0
-84.28,-5.6057,796.73,0.5762,20,-14.97,-0.069625,10.767,-0.021254,-0.5,0
-84.28,-5.6057,796.73,0.5762,20,-14.97,-0.069625,10.767,-0.021254,-0.5,0
-100.96,-5.6817,732.13,0.61249,24,-11.808,-0.058057,-21.533,-0.016923,3,0
-100.96,-5.6817,732.13,0.61249,24,-11.808,-0.058057,-21.533,-0.016923,3,0
-107.9,-5.7218,753.66,0.54236,26,2.7544,0.020211,32.3,-0.035027,-2,0
-107.9,-5.7218,753.66,0.54236,26,2.7544,0.020211,32.3,-0.035027,-2,0
-95.454,-5.6412,796.73,0.54244,20,1.3686,0.01477,21.533,0.056707,-0.5,0
-95.454,-5.6412,796.73,0.54244,20,1.3686,0.01477,21.533,0.056707,-0.5,0
-105.16,-5.6923,796.73,0.65577,25,-1.2654,-0.12556,-10.767,-0.10048,6.5,0
-105.16,-5.6923,796.73,0.65577,25,-1.2654,-0.12556,-10.767,-0.10048,6.5,0
-97.985,-5.8923,775.2,0.34148,33,-2.0989,-0.028458,-10.767,-0.10425,2,0
-97.985,-5.8923,775.2,0.34148,33,-2.0989,-0.028458,-10.767,-0.10425,2,0
-109.36,-5.7492,775.2,0.44728,29,3.629,-0.1554,0,0.13157,-5,0
-109.36,-5.7492,775.2,0.44728,29,3.629,-0.1554,0,0.13157,-5,0
-90.727,-6.2032,775.2,0.60462,23,-8.1048,-0.042037,656.76,-0.052942,7.5,0
-90.727,-6.2032,775.2,0.60462,23,-8.1048,-0.042037,656.76,-0.052942,7.5,0
-125.57,-5.8333,2088.7,0.34139,44,-12.387,0.095613,0,-0.13355,9.5,0
-125.57,-5.8333,2088.7,0.34139,44,-12.387,0.095613,0,-0.13355,9.5,0
-115.5,-6.0119,775.2,0.33753,42,14.619,-0.22588,-1033.6,-0.041439,16,0
-115.5,-6.0119,775.2,0.33753,42,14.619,-0.22588,-1033.6,-0.041439,16,0
-96.327,-6.285,21.533,0.25851,76,13.004,-0.13369,-333.76,-0.049784,15.5,0
-96.327,-6.285,21.533,0.25851,76,13.004,-0.13369,-333.76,-0.049784,15.5,0
-89.492,-6.2793,107.67,0.23796,73,4.7285,5.1426e-05,183.03,0.0074341,0.5,0
-89.492,-6.2793,107.67,0.23796,73,4.7285,5.1426e-05,183.03,0.0074341,0.5,0
-86.87,-6.2849,387.6,0.27338,77,3.6466,0.07734,86.133,0.18495,-11,0
-86.87,-6.2849,387.6,0.27338,77,3.6466,0.07734,86.133,0.18495,-11,0
-82.198,-6.1246,279.93,0.60785,51,0.29784,0.087408,-64.6,-0.037713,-18.5,0
-82.198,-6.1246,279.93,0.60785,51,0.29784,0.087408,-64.6,-0.037713,-18.5,0
-86.274,-6.1101,258.4,0.19796,40,-14.144,0.19608,247.63,-0.14561,-10,0
-86.274,-6.1101,258.4,0.19796,40,-14.144,0.19608,247.63,-0.14561,-10,0
-110.49,-5.7325,775.2,0.31663,31,-28.214,0.040479,936.69,0.035532,-1,0
-110.49,-5.7325,775.2,0.31663,31,-28.214,0.040479,936.69,0.035532,-1,0
-142.7,-6.0291,2131.8,0.26902,38,17.118,-0.21302,-172.27,-0.020646,12,0
-142.7,-6.0291,2131.8,0.26902,38,17.118,-0.21302,-172.27,-0.020646,12,0
-76.251,-6.1585,430.66,0.27534,55,40.521,-0.1189,-1055.1,0.046327,50.5,0
-76.251,-6.1585,430.66,0.27534,55,40.521,-0.1189,-1055.1,0.046327,50.5,0
-61.662,-6.2669,21.533,0.36168,139,8.5448,-0.057287,-204.57,0.045217,56,0
-61.662,-6.2669,21.533,0.36168,139,8.5448,-0.057287,-204.57,0.045217,56,0
-59.162,-6.2731,21.533,0.36577,167,2.9081,0.039957,0,0.018658,25.5,0
-59.162,-6.2731,21.533,0.36577,167,2.9081,0.039957,0,0.018658,25.5,0
-55.845,-6.187,21.533,0.39899,190,1.5123,-0.064543,0,-0.032577,12,0
-55.845,-6.187,21.533,0.39899,190,1.5123,-0.064543,0,-0.032577,12,0
-56.137,-6.4022,21.533,0.30062,191,-13.511,-0.1262,0,-0.067002,1.5,0
-56.137,-6.4022,21.533,0.30062,191,-13.511,-0.1262,0,-0.067002,1.5,0
-82.868,-6.4394,21.533,0.26499,193,-17.47,-0.063538,75.366,-0.058293,-23.5,0
-82.868,-6.4394,21.533,0.26499,193,-17.47,-0.063538,75.366,-0.058293,-23.5,0
-91.078,-6.5292,172.27,0.18403,144,-2.091,-0.022729,86.133,-0.016895,-23,0
-91.078,-6.5292,172.27,0.18403,144,-2.091,-0.022729,86.133,-0.016895,-23,0
-87.05,-6.4849,193.8,0.2312,147,6.0774,0.049146,-75.366,0.039953,-33,0
-87.05,-6.4849,193.8,0.2312,147,6.0774,0.049146,-75.366,0.039953,-33,0
-78.923,-6.4309,21.533,0.26394,78,-12.568,0.35352,990.53,0.01018,-37,0
-78.923,-6.4309,21.533,0.26394,78,-12.568,0.35352,990.53,0.01018,-37,0
-112.19,-5.7778,2174.9,0.25156,73,-16.215,0.073651,699.83,-0.063018,-20.5,0
-112.19,-5.7778,2174.9,0.25156,73,-16.215,0.073651,699.83,-0.063018,-20.5,0
-111.35,-6.2836,1421.2,0.1379,37,4.1598,0.065858,-710.6,0.1087,-17,0
-111.35,-6.2836,1421.2,0.1379,37,4.1598,0.065858,-710.6,0.1087,-17,0
-103.87,-5.6461,753.66,0.46896,39,-1.592,0.12286,-333.76,0.13025,-4,0
-103.87,-5.6461,753.66,0.46896,39,-1.592,0.12286,-333.76,0.13025,-4,0
-114.54,-6.0379,753.66,0.3984,29,4.8336,0.050352,-10.767,0.03,-4,0
-114.54,-6.0379,753.66,0.3984,29,4.8336,0.050352,-10.767,0.03,-4,0
-94.199,-5.5454,732.13,0.52896,31,9.3605,-0.048623,-312.23,-0.0081377,2,0
-94.199,-5.5454,732.13,0.52896,31,9.3605,-0.048623,-312.23,-0.0081377,2,0
-95.817,-6.1352,129.2,0.38212,33,-6.6051,-0.12498,0,-0.014545,2,0
-95.817,-6.1352,129.2,0.38212,33,-6.6051,-0.12498,0,-0.014545,2,0
-107.41,-5.7954,732.13,0.49986,35,-8.6229,0.099127,290.7,0.09237,-4,0
-107.41,-5.7954,732.13,0.49986,35,-8.6229,0.099127,290.7,0.09237,-4,0
-113.06,-5.9369,710.6,0.56686,25,-1.2213,0.035156,0,0.012657,4,0
-113.06,-5.9369,710.6,0.56686,25,-1.2213,0.035156,0,0.012657,4,0
-109.85,-5.725,732.13,0.52518,43,2.2471,-0.2118,-172.27,-0.13016,26,0
-109.85,-5.725,732.13,0.52518,43,2.2471,-0.2118,-172.27,-0.13016,26,0
-108.57,-6.3605,366.06,0.30654,77,-1.1387,-0.34404,387.6,-0.11658,17,0
-108.57,-6.3605,366.06,0.30654,77,-1.1387,-0.34404,387.6,-0.11658,17,0
-112.13,-6.4131,1507.3,0.29203,77,-5.6158,-0.047133,602.93,-0.040729,6,0
-112.13,-6.4131,1507.3,0.29203,77,-5.6158,-0.047133,602.93,-0.040729,6,0
-119.8,-6.4548,1571.9,0.22508,89,-5.0986,-0.021042,-355.3,-0.0083302,10.5,0
-119.8,-6.4548,1571.9,0.22508,89,-5.0986,-0.021042,-355.3,-0.0083302,10.5,0
-122.33,-6.4552,796.73,0.27537,98,2.468,0.026212,-732.13,0.016335,1.5,0
-122.33,-6.4552,796.73,0.27537,98,2.468,0.026212,-732.13,0.016335,1.5,0
-114.86,-6.4023,107.67,0.25775,92,8.4027,0.057492,-107.67,-0.020239,-18,0
-114.86,-6.4023,107.67,0.25775,92,8.4027,0.057492,-107.67,-0.020239,-18,0
-105.52,-6.3402,581.4,0.23489,62,-1.8457,0.20417,538.33,0.025569,-24,0
-105.52,-6.3402,581.4,0.23489,62,-1.8457,0.20417,538.33,0.025569,-24,0
-118.56,-5.994,1184.3,0.30889,44,0.75634,0.075632,-10.767,0.0076104,-9,0
-118.56,-5.994,1184.3,0.30889,44,0.75634,0.075632,-10.767,0.0076104,-9,0
-104.01,-6.189,559.86,0.25011,44,9.1349,-0.10805,-204.57,0.027517,7.5,0
-104.01,-6.189,559.86,0.25011,44,9.1349,-0.10805,-204.57,0.027517,7.5,0
-100.29,-6.2101,775.2,0.36392,59,-3.0874,-0.13139,-161.5,0.024304,18,0
-100.29,-6.2101,775.2,0.36392,59,-3.0874,-0.13139,-161.5,0.024304,18,0
-110.18,-6.4517,236.87,0.29872,80,-0.11735,-0.057098,-64.6,-0.036115,16.5,0
-110.18,-6.4517,236.87,0.29872,80,-0.11735,-0.057098,-64.6,-0.036115,16.5,0
-100.52,-6.3243,646,0.29169,92,5.8333,0.057603,-10.767,0.016231,2,0
-100.52,-6.3243,646,0.29169,92,5.8333,0.057603,-10.767,0.016231,2,0
-98.516,-6.3365,215.33,0.33118,84,2.975,-0.066208,678.3,0.0088037,2,0
-98.516,-6.3365,215.33,0.33118,84,2.975,-0.066208,678.3,0.0088037,2,0
-94.57,-6.4567,2002.6,0.3093,96,-0.42872,-0.059956,-53.833,-0.044476,10.5,0
-94.57,-6.4567,2002.6,0.3093,96,-0.42872,-0.059956,-53.833,-0.044476,10.5,0
-99.374,-6.4565,107.67,0.24223,105,-2.175,0.0042794,-850.56,-0.016405,5.5,0
-99.374,-6.4565,107.67,0.24223,105,-2.175,0.0042794,-850.56,-0.016405,5.5,0
-98.92,-6.4482,301.46,0.27649,107,1.4447,0.021445,-43.066,-0.012441,-3.5,0
-98.92,-6.4482,301.46,0.27649,107,1.4447,0.021445,-43.066,-0.012441,-3.5,0
-96.484,-6.4136,21.533,0.21735,98,-3.3808,-0.025758,-129.2,-0.042432,4.5,0
