@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.29075,0.04265,-0.025314,0.0022686,1
0.24726,0.047187,0.023987,-0.0054446,1
0.33872,0.03176,0.057239,-0.008167,1
0.36174,0.030853,-0.019647,0.0072595,1
0.29943,0.046279,-0.048757,0.018603,1
0.26423,0.068058,-0.041399,0.016334,1
0.21663,0.078947,-0.053387,0.0077132,1
0.15745,0.083485,-0.039994,-0.0027223,1
0.13664,0.073503,-0.025101,-0.0058984,1
0.10725,0.071688,-0.02882,0.0036298,1
0.079003,0.080762,-0.022396,0.0086207,1
0.062458,0.088929,-0.010704,-0.0013612,1
0.057595,0.07804,-0.003577,-0.011797,1
0.055304,0.065336,-0.0043089,-0.0077132,0
0.048978,0.062613,0.016755,0.003176,0
0.088813,0.071688,0.026596,0.016788,0
0.10217,0.096189,-0.0044424,0.013158,0
0.079929,0.098004,-0.018318,-0.0063521,0
0.065533,0.083485,-0.010617,-0.0045372,0
0.058695,0.088929,-0.0023522,0.0054446,0
0.060829,0.094374,0.001571,-0.0058984,0
0.061837,0.077132,-0.0017053,-0.010889,0
0.057418,0.072595,-0.0014363,-0.0049909,0
0.058965,0.067151,0.017397,-0.014519,0
0.092213,0.043557,0.026491,-0.019056,0
0.11195,0.029038,0.0085258,-0.003176,0
0.10926,0.037205,-0.0095014,0.0077132,0
0.092945,0.044465,-0.0075702,0.0018149,0
0.094124,0.040835,0.0036512,-0.00090744,0
0.10025,0.04265,-0.0030275,0.0013612,0
0.088069,0.043557,-0.010153,0.0027223,0
0.079941,0.048094,-0.0053286,0.0027223,0
0.077412,0.049002,0.008564,-0.0068058,0
0.097069,0.034483,0.014957,-0.01225,0
0.10733,0.024501,-0.0025248,-0.0018149,0
0.09202,0.030853,-0.018174,0.0099819,0
0.070976,0.044465,-0.008146,0.0054446,0
0.075728,0.041742,0.0037436,-0.0040835,0
0.078464,0.036298,0.004757,-0.0045372,0
0.085242,0.032668,0.0088036,-0.0027223,0
0.096071,0.030853,0.0086006,-0.0022686,0
0.10244,0.028131,0.0078428,-0.0013612,0
0.11176,0.028131,0.0021514,-0.0018149,0
0.10675,0.024501,-0.0077428,0.00045372,0
0.096271,0.029038,-0.0062457,0.0068058,0
0.094254,0.038113,-0.0045706,-0.00045372,0
0.08713,0.028131,-0.012404,-0.0072595,0
0.069445,0.023593,-0.016851,0.0022686,0
0.053427,0.032668,-0.012362,0.0077132,0
0.044722,0.03902,-0.003667,0.00045372,0
0.046093,0.033575,0.00093552,-0.00090744,0
0.046593,0.037205,-0.0027202,0.0068058,0
0.040653,0.047187,-0.003682,0.0072595,0
0.039229,0.051724,-0.00034972,0.0022686,0
0.039953,0.051724,0.0034541,-0.0049909,0
0.046137,0.041742,0.0061565,-0.0077132,0
0.052266,0.036298,0.0037855,-0.0018149,0
0.053709,0.038113,0.0011559,0.0045372,0
0.054578,0.045372,-0.0010528,0.003176,0
0.051603,0.044465,0.0032079,-0.0054446,0
0.060994,0.034483,0.0050263,-0.0045372,0
0.061655,0.03539,-0.003278,-0.00045372,0
0.054438,0.033575,-0.002951,0,0
0.055753,0.03539,0.0031341,0.0040835,0
0.060706,0.041742,0.0020903,0.0054446,0
0.059934,0.046279,-0.0047716,0.0036298,0
0.051163,0.049002,-0.0037173,-0.0018149,0
0.052499,0.04265,0.0039696,-0.0077132,0
0.059102,0.033575,0.0056963,-0.0040835,0
0.063892,0.034483,0.0031723,0.0022686,0
0.065447,0.038113,-0.00063685,0.0045372,0
0.062618,0.043557,0.0013409,0.0013612,0
0.068128,0.040835,0.0082429,-0.0054446,0
0.079104,0.032668,0.0012577,0,0
0.070644,0.040835,-0.010779,0.0068058,0
0.057546,0.046279,-0.0088351,0.008167,0
0.052974,0.057169,-0.00095502,-0.00045372,0
0.055636,0.045372,0.0056707,-0.016788,0
0.064315,0.023593,0.0086934,-0.0058984,0
0.073023,0.033575,0.0012881,0.011797,0
0.066891,0.047187,-0.0072498,0.0049909,0
0.058523,0.043557,0.00297,-0.0068058,0
0.072831,0.033575,0.010153,-0.008167,0
0.078829,0.027223,-0.0050412,0.00090744,0
0.062749,0.03539,-0.016791,0.010889,0
0.045247,0.049002,-0.0082115,0.0022686,0
0.046326,0.039927,-0.0036006,-0.0068058,0
0.038045,0.03539,-0.0065169,0.0058984,0
0.033292,0.051724,0.0034972,0.0072595,0
0.04504,0.049909,0.010074,-0.0095281,0
0.05344,0.032668,0.022406,-0.01225,0
0.089851,0.025408,0.027479,-0.0063521,0
0.1084,0.019964,-0.0038795,-0.00045372,0
0.082092,0.024501,-0.02912,0.016334,0
0.050158,0.052632,-0.018135,0.025408,0
0.045823,0.075318,-0.00060357,0.014973,0
0.048951,0.082577,0.00030188,0.0022686,0
0.046426,0.079855,-0.003481,0.012704,0
0.041989,0.10799,-0.0019891,0.032214,0
0.042448,0.14428,0.0031783,0.0068058,0
0.048345,0.1216,0.0045169,-0.015426,0
0.051482,0.11343,0.0051068,-0.0077132,0
0.058559,0.10617,0.0047097,-0.01588,0
0.060901,0.08167,-0.002898,-0.017241,0
0.052763,0.071688,-0.0056123,-0.0045372,0
0.049677,0.072595,-0.0011796,-0.00045372,0
0.050404,0.07078,-0.0014861,-0.0068058,0
0.046705,0.058984,-0.0016156,-0.0086207,0
0.047173,0.053539,0.0040495,-0.0054446,0
0.054804,0.048094,0.0031304,-0.003176,0
0.053433,0.047187,-0.0025626,-0.0013612,0
0.049678,0.045372,0.0022543,-0.00045372,0
0.057942,0.046279,0.0055189,0,0
0.060716,0.045372,0.0052784,-0.0063521,0
0.068499,0.033575,0.03003,-0.010889,0
0.12078,0.023593,0.061462,-0.0058984,0
0.19142,0.021779,0.030006,-0.00045372,0
0.18079,0.022686,-0.04092,0.00090744,0
0.10958,0.023593,-0.041361,0.00090744,0
0.098066,0.024501,-0.0056114,0.00090744,0
0.098361,0.025408,-0.0045158,-0.00045372,0
0.089035,0.023593,-0.015281,0,0
0.0678,0.025408,-0.0057127,0.00045372,0
0.077609,0.024501,0.0083644,-0.0022686,0
0.084529,0.020871,0.00050131,-0.00090744,0
0.078612,0.022686,0.0031164,0.0058984,0
0.090761,0.032668,0.0013774,0.015426,0
0.081367,0.053539,-0.0093459,0.014973,0
0.072069,0.062613,-0.0034516,0.0040835,0
0.074464,0.061706,-0.0033273,0.00090744,0
0.065415,0.064428,-0.010611,0.010889,0
0.053242,0.083485,-0.0058957,0.012704,0
0.053623,0.089837,0.0013707,0.0036298,0
0.055983,0.090744,0.0068933,-0.0068058,0
0.06741,0.076225,0.014594,-0.025862,1
0.08517,0.03902,0.0092677,-0.020871,1
0.085945,0.034483,0.00025416,-0.0027223,1
0.085679,0.033575,0.0025301,-0.0018149,1
0.091006,0.030853,0.0021698,0.0027223,1
0.090018,0.03902,0.0041048,0.003176,1
0.099215,0.037205,-0.00016332,0.00045372,1
0.089692,0.039927,-0.017026,0.0049909,1
0.065163,0.047187,-0.014295,0.0045372,1
0.061102,0.049002,0.010377,-0.0049909,1
0.085916,0.037205,0.024529,-0.013158,1
0.11016,0.022686,0.0068631,-0.0040835,1
0.099642,0.029038,-0.019571,0.0099819,1
0.071017,0.04265,-0.02568,0.01588,1
0.048283,0.060799,-0.014651,0.014065,1
0.041714,0.07078,-0.0007976,0.003176,1
0.046688,0.067151,0.0038064,-0.0045372,1
0.049327,0.061706,-0.001755,-0.0045372,1
0.043178,0.058076,-0.0039684,-0.0049909,1
0.04139,0.051724,-0.00055577,-0.0054446,1
0.042067,0.047187,0.0034286,-0.0077132,1
0.048248,0.036298,0.016117,-0.010436,1
0.074301,0.026316,0.013146,-0.0018149,1
0.07454,0.032668,-0.00064733,0.0036298,0
0.073006,0.033575,0.0067636,-0.00090744,0
0.088067,0.030853,0.0056554,-0.0013612,0
0.084317,0.030853,0.0024096,-0.0036298,0
0.092886,0.023593,0.0015218,-0.0027223,0
0.08736,0.025408,-0.014471,0.0036298,0
0.063944,0.030853,-0.011677,-0.0013612,0
0.064007,0.022686,-0.00043254,-0.0013612,0
0.063079,0.028131,-0.0019018,0.0086207,0
0.060204,0.039927,-0.0039076,0.0054446,0
0.055264,0.03902,-0.00084384,0,0
0.058516,0.039927,0.020423,-0.0013612,0
0.096109,0.036298,0.025561,-0.0027223,0
0.10964,0.034483,0.0013084,0.0018149,0
0.098726,0.039927,-0.0045409,0.0027223,0
0.10056,0.039927,0.015382,0.0018149,0
0.12949,0.043557,0.0042175,-0.0072595,0
0.10899,0.025408,-0.010249,-0.0090744,0
0.00751,0.10254,0.0002627,-0.0022686,0
0.0080354,0.098004,0.0006326,-0.0027223,0
0.0087752,0.097096,0.0010758,0.01588,0
0.010187,0.12976,0.00086675,0.034029,0
0.010509,0.16515,0.019975,-0.0027223,1
0.050137,0.12432,0.05749,-0.055354,1
0.12549,0.054446,0.0552,-0.040381,1
0.16054,0.043557,0.017567,-0.00090744,1
0.16062,0.052632,0.006302,0.0063521,1
0.17314,0.056261,0.010537,0.0036298,1
0.1817,0.059891,0.010253,0.0068058,1
0.19365,0.069873,0.019143,0.011797,1
0.21998,0.083485,0.016039,0.011343,1
0.22573,0.092559,5.8648e-05,0.0045372,1
0.2201,0.092559,0.002973,-0.0027223,1
0.23167,0.087114,0.015791,-0.0027223,1
0.25168,0.087114,0.01109,0.0086207,1
0.25385,0.10436,0.0061579,0.010436,1
0.264,0.10799,0.020171,-0.0068058,1
0.29419,0.090744,0.020234,-0.011797,1
0.30447,0.084392,0.004647,-0.0068058,1
0.30349,0.077132,-0.0047511,-0.0040835,1
0.29497,0.076225,-0.0095196,0.0063521,1
0.28445,0.089837,-0.008157,0.01225,1
0.27865,0.10073,-0.005737,-0.0036298,1
0.27298,0.082577,0.00098525,-0.016334,1
0.28062,0.068058,0.0063772,-0.0099819,1
0.28573,0.062613,0.0064947,-0.0054446,1
0.29361,0.057169,0.016511,-0.0063521,1
0.31875,0.049909,0.022521,-0.013612,1
0.33865,0.029946,0.010513,-0.0090744,1
0.33978,0.03176,-0.0048995,0.0068058,1
0.32885,0.043557,-0.010281,0.0063521,1
0.31922,0.044465,-0.0064423,0.0018149,1
0.31597,0.047187,0.0038107,0.0027223,1
0.32684,0.049909,0.017309,-0.00090744,1
0.35059,0.045372,0.020088,-0.003176,1
0.36701,0.043557,0.01333,-0.00045372,1
0.37725,0.044465,0.0096983,0.0013612,1
0.38641,0.046279,0.0077772,0.00090744,1
0.3928,0.046279,0.0097963,-0.0063521,1
0.406,0.033575,0.010743,-0.010889,1
0.41429,0.024501,0.0024323,0,1
0.41087,0.033575,-0.0047585,0.0095281,1
0.40477,0.043557,-0.00023102,0.0058984,1
0.41041,0.045372,0.0083631,-0.0018149,1
0.4215,0.039927,0.0056702,-0.0077132,1
0.42175,0.029946,-0.0001621,-0.0077132,1
0.42117,0.024501,0.0069668,-0.00045372,1
0.43568,0.029038,0.022422,0.0027223,1
0.46602,0.029946,0.023795,-0.0018149,1
0.48327,0.025408,-0.010018,-0.003176,1
0.44598,0.023593,-0.05831,-0.0013612,1
0.36665,0.022686,-0.07489,-0.00045372,1
0.2962,0.022686,-0.069751,-0.00045372,1
0.22715,0.021779,-0.077486,0.0077132,1
0.14123,0.038113,-0.08158,0.031307,1
0.063988,0.084392,-0.057429,0.038566,1
0.026371,0.11525,-0.023724,0.0058984,1
0.016541,0.096189,-0.0061549,-0.026316,1
0.014061,0.062613,-0.0012604,-0.025408,1
0.01402,0.045372,-0.0010674,-0.0013612,0
0.011926,0.059891,-0.0031766,0.01225,0
0.0076668,0.069873,-0.0027673,0.0090744,0
0.0063915,0.07804,7.6122e-05,0.0013612,0
0.0078191,0.072595,0.00076625,-0.0095281,0
0.007924,0.058984,4.3206e-06,0.0072595,0
0.0078277,0.087114,0.00099166,0.024047,0
0.0099073,0.10708,0.0039001,0.0058984,0
0.015628,0.098911,0.00405,-0.0036298,0
0.018007,0.099819,0.00031249,0.0072595,0
0.016253,0.11343,-0.0015577,0.015426,0
0.014892,0.13067,-0.0019926,0.017695,0
0.012268,0.14882,-0.0020229,0.013612,0
0.010846,0.15789,-0.00059911,-0.0018149,0
0.011069,0.14519,-0.00017232,-0.014519,0
0.010501,0.12886,-0.001144,-0.011343,0
0.0087814,0.1225,-0.0021056,0,0
0.0062901,0.12886,-0.0021717,-0.00045372,0
0.004438,0.1216,-0.0012167,-0.017241,0
0.0038568,0.094374,-0.00070088,-0.0036298,0
0.0030363,0.11434,-0.0008144,0.0072595,0
0.002228,0.10889,-0.00023476,-0.00045372,0
0.0025667,0.11343,0.00058285,0.010436,0
0.0033937,0.12976,0.0019758,0.0086207,0
0.0065183,0.13067,0.010485,-0.0090744,0
0.024363,0.11162,0.053696,-0.039927,1
0.11391,0.050817,0.072651,-0.039474,1
0.16967,0.032668,0.041407,-0.0054446,1
0.19672,0.039927,0.020626,0.0058984,1
0.21092,0.044465,0.0096473,0.003176,1
0.21602,0.046279,0.0058819,0.00090744,1
0.22268,0.046279,0.007748,-0.0018149,1
0.23152,0.04265,0.0091356,-0.0018149,1
0.24095,0.04265,0.0080495,0.003176,1
0.24761,0.049002,0.0048592,0.0049909,1
0.25067,0.052632,0.0011203,-0.0013612,1
0.24985,0.046279,-0.00091407,-0.0058984,1
0.24884,0.040835,-0.00075526,-0.0022686,1
0.24834,0.041742,0.0015213,0.00090744,1
0.25189,0.04265,0.0012778,0.00045372,1
0.2509,0.04265,-0.0014523,0,1
0.24898,0.04265,-0.0013203,-0.00090744,1
0.24826,0.040835,-0.0022437,0.0022686,1
0.24449,0.047187,-0.0027405,0.0077132,1
0.24278,0.056261,-0.0011778,0.0099819,1
0.24214,0.067151,-0.0040049,0.0040835,1
0.23477,0.064428,-0.0082527,-0.003176,1
0.22563,0.060799,-0.0087567,-0.00090744,1
0.21726,0.062613,-0.007066,0.0022686,1
0.2115,0.065336,-0.0082866,0.0054446,1
0.20068,0.073503,-0.013047,0.003176,1
0.18541,0.071688,-0.008945,-0.0013612,1
0.18279,0.07078,-0.002627,0.0013612,1
0.18015,0.07441,0.00013323,0.0018149,1
0.18306,0.07441,0.0035514,-0.00090744,1
0.18726,0.072595,0.0037681,0.00045372,1
0.19059,0.075318,0.0054277,-0.0022686,1
0.19811,0.068058,0.0067721,-0.0077132,1
0.20414,0.059891,0.0027122,-0.0040835,1
0.20354,0.059891,-0.0012705,-0.00045372,1
0.2016,0.058984,-0.00030153,0.0018149,1
0.20293,0.063521,0.0037636,0.0013612,1
0.20913,0.061706,0.0060231,-0.0045372,1
0.21498,0.054446,0.0047745,-0.0040835,1
0.21867,0.053539,0.0027982,0.0022686,1
0.22058,0.058984,0.0019298,0.0077132,1
0.22253,0.068966,-0.00052532,0.0068058,1
0.21953,0.072595,-0.0084271,0.0027223,1
0.20568,0.07441,-0.016518,0.003176,1
0.18649,0.078947,-0.015579,0.0013612,1
0.17452,0.077132,-0.004356,0.0022686,1
0.17778,0.083485,0.0025838,0.0045372,1
0.17969,0.086207,-0.0010928,-0.0036298,1
0.17559,0.076225,-0.0022021,-0.0063521,1
0.17528,0.073503,0.00055323,-0.0058984,1
0.1767,0.064428,-0.00084293,-0.008167,1
0.1736,0.057169,-0.00052367,-0.0036298,1
0.17565,0.057169,0.0042753,-0.0022686,1
0.18215,0.052632,0.00478,-0.0054446,1
0.18521,0.046279,0.0035687,0,1
0.18929,0.052632,0.0048629,0.0077132,1
0.19494,0.061706,0.0037417,0.0058984,1
0.19677,0.064428,0.0048772,-0.0027223,1
0.20469,0.056261,0.0097795,-0.0058984,1
0.21633,0.052632,0.013886,0.0018149,1
0.23246,0.059891,0.017615,0.0045372,1
0.25156,0.061706,0.01567,-0.0013612,1
0.2638,0.057169,0.010499,-0.003176,1
0.27256,0.055354,0.004613,0.0027223,1
0.27303,0.062613,-0.00095577,0.0045372,1
0.27065,0.064428,-0.0013112,0.00090744,1
0.27041,0.064428,0.0048047,-0.0045372,1
0.28026,0.055354,0.013594,-0.010889,1
0.2976,0.04265,0.013232,-0.011343,1
0.30672,0.032668,0.0062217,-0.0095281,1
0.31004,0.023593,-0.00027905,-0.0054446,1
0.30616,0.021779,-0.0051939,-0.0013612,1
0.29965,0.020871,-0.0058711,0.00045372,1
0.29442,0.022686,-0.00089103,0.0036298,1
0.29787,0.028131,0.004072,0.0027223,1
0.30256,0.028131,-0.0011186,-0.00045372,1
0.29563,0.027223,-0.0078957,0.0027223,1
0.28677,0.033575,-0.010926,0.0077132,1
0.27378,0.04265,-0.0098349,0.0063521,1
0.2671,0.046279,-0.0038855,0.00045372,1
0.26601,0.043557,-0.005852,-0.0022686,1
0.2554,0.041742,-0.0083821,-0.00045372,1
0.24925,0.04265,-0.0075723,-0.0036298,1
0.24025,0.034483,-0.0069416,-0.0045372,1
0.23536,0.033575,-0.0080456,0.0086207,1
0.22416,0.051724,-0.016036,0.0095281,1
0.20329,0.052632,-0.0089553,-0.0049909,1
0.20625,0.041742,-0.001855,-0.0063521,1
0.19958,0.039927,-0.0056974,-0.0022686,1
0.19486,0.037205,0.014039,-0.003176,1
0.22766,0.033575,0.025073,-0.00090744,1
0.245,0.03539,-0.0083101,0.0013612,1
0.21104,0.036298,-0.042691,-0.0018149,1
0.15962,0.03176,-0.034374,0,1
0.14229,0.036298,-0.015638,0.0045372,1
0.12834,0.040835,-0.022355,0.0036298,1
0.097579,0.043557,-0.020295,0.00045372,1
0.087752,0.041742,0.0036723,-0.0054446,1
0.10492,0.032668,0.011818,-0.0040835,1
0.11139,0.033575,0.0016244,0.00045372,1
0.10817,0.033575,0.0038707,-0.0013612,1
0.11913,0.030853,0.0052491,-0.00090744,1
0.11867,0.03176,-0.0015546,-0.00045372,1
0.11602,0.029946,-0.0012342,-0.0018149,1
0.1162,0.028131,-0.0011376,-0.0027223,1
0.11374,0.024501,-0.002111,-0.003176,1
0.11198,0.021779,-0.017314,0.0018149,1
0.079116,0.028131,-0.039984,0.010889,1
0.032012,0.043557,-0.029248,0.0040835,1
0.02062,0.036298,-0.0062699,-0.012704,1
0.019472,0.018149,-0.004553,0.0040835,1
0.011514,0.044465,-0.0045561,0.017695,1
0.01036,0.053539,0.00082364,-0.0063521,1
0.013161,0.03176,0.0017083,-0.014065,1
0.013776,0.025408,-0.00044478,-0.0040835,0
0.012272,0.023593,-0.0031502,0.0063521,0
0.0074759,0.038113,-0.0039797,0.032668,0
0.0043124,0.088929,-0.002245,0.040381,0
0.0029858,0.11887,-0.00095765,0.012704,0
0.0023971,0.11434,-0.00023966,-0.0022686,0
0.0025065,0.11434,-8.4075e-05,0.0063521,0
0.002229,0.12704,-0.00033178,0.017241,0
0.0018429,0.14882,-0.00021361,0.011797,0
0.0018017,0.15064,-7.8595e-05,-0.00090744,0
0.0016858,0.14701,-5.8956e-05,-0.0054446,0
0.0016838,0.13975,-4.6027e-05,-0.0040835,0
0.0015937,0.13884,-3.1247e-05,0.0036298,0
0.0016213,0.14701,2.8302e-05,0.0068058,0
0.0016503,0.15245,1.1851e-05,-0.0086207,0
0.001645,0.12976,8.9972e-06,-0.014519,0
0.0016683,0.12341,-8.6978e-05,0.011797,0
0.0014711,0.15336,-0.00018035,0.018149,0
0.0013076,0.15971,-5.194e-05,0.0058984,0
0.0013672,0.16515,4.3755e-05,0.0086207,0
0.0013951,0.17695,-7.1704e-05,0.010436,0
0.0012238,0.18603,-0.00015632,0.0036298,0
0.0010825,0.18421,-3.4714e-05,-0.0049909,0
0.0011544,0.17604,0.00012169,-0.014973,0
0.0013259,0.15426,4.1588e-05,-0.003176,0
0.0012375,0.16969,-0.0001401,0.027223,0
0.0010457,0.20871,-0.00014482,0.026316,0
0.0009479,0.22232,2.4845e-05,-0.003176,0
0.0010953,0.20236,0.00012548,-0.028131,0
0.0011989,0.16606,-1.5419e-05,-0.0090744,0
0.0010645,0.18421,-0.00012759,0.028584,0
0.00094367,0.22323,-7.4564e-05,0.010889,0
0.00091538,0.20599,9.2322e-05,-0.035844,0
0.0011283,0.15154,0.00017405,-0.03176,0
0.0012635,0.14247,-5.5802e-06,0.0077132,0
0.0011172,0.16697,-8.6115e-05,0.0099819,0
0.0010912,0.16243,-5.5274e-06,-0.0040835,0
0.0011061,0.1588,-3.4253e-05,0.0027223,0
0.0010227,0.16788,1.1821e-05,0.003176,0
0.0011297,0.16515,0.00013728,0.00090744,0
0.0012973,0.16969,0.00015215,0.011343,0
0.001434,0.18784,0.00021469,0.01951,0
0.0017267,0.20871,0.00014052,0.01225,0
0.0017151,0.21234,-9.9941e-05,0.0040835,0
0.0015268,0.21688,1.6987e-05,-0.0018149,0
0.001749,0.20871,0.0002139,-0.014519,0
0.0019546,0.18784,0.00010111,-0.0054446,0
0.0019513,0.19782,9.2089e-05,0.0013612,0
0.0021388,0.19056,0.00022627,-0.0036298,0
0.0024038,0.19056,0.00015122,-0.010436,0
0.0024412,0.16969,-0.00011453,-0.023593,0
0.0021747,0.14338,0.00042581,-0.029038,0
0.0032928,0.11162,0.00077658,-0.043557,0
0.0037279,0.056261,-0.00020155,-0.027223,0
0.0028897,0.057169,-0.00042059,0.00090744,0
0.0028867,0.058076,-0.00018934,0.0027223,0
0.0025111,0.062613,-0.00065816,0.02314,0
0.0015704,0.10436,-0.00060464,0.059437,0
0.0013018,0.18149,-0.00012226,0.03539,0
0.0013259,0.17514,-1.7814e-05,-0.027677,0
0.0012661,0.12613,-4.1949e-05,-0.027677,0
0.001242,0.11978,0.00010713,-0.0058984,0
0.0014804,0.11434,0.0001343,0.008167,0
0.0015106,0.13612,7.486e-05,0.00045372,0
0.0016301,0.11525,0.00013693,-0.024501,0
0.0017844,0.087114,6.088e-05,-0.0063521,0
0.0017519,0.10254,-7.9213e-05,0.010436,0
0.001626,0.10799,-0.00016588,0.014065,0
0.0014201,0.13067,-0.00019848,0.033122,0
0.0012291,0.17423,-5.7031e-05,0.00045372,0
0.0013061,0.13158,5.1346e-05,-0.020871,0
0.0013318,0.13249,-1.7209e-05,0.021325,0
0.0012717,0.17423,0.00021561,-0.0072595,0
0.001763,0.11797,0.0003567,-0.048548,0
0.0019851,0.077132,-0.00010617,-0.0027223,0
0.0015506,0.11252,-0.00038337,0.029038,0
0.0012183,0.13521,-0.00017339,0.0013612,0
0.0012038,0.11525,2.5594e-05,0.0036298,0
0.0012695,0.14247,0.00011445,0.016788,0
0.0014328,0.14882,8.2036e-05,-0.0095281,0
0.0014336,0.12341,-3.7462e-05,-0.015426,0
0.0013578,0.11797,-5.2371e-05,-0.01225,0
0.0013288,0.098911,0.00011256,-0.026316,0
0.0015829,0.065336,0.0001155,-0.0054446,0
0.0015598,0.088022,-0.0001478,0.021779,0
0.0012873,0.10889,-0.00013956,0.013612,0
0.0012807,0.11525,-8.4469e-05,0.041289,0
0.0011184,0.19147,-9.7738e-05,0.045372,0
0.0010853,0.20599,3.6741e-05,-0.013612,0
0.0011919,0.16425,-3.6192e-05,-0.014973,0
0.0010129,0.17604,-6.7015e-05,0.0095281,0
0.0010579,0.1833,0.00020569,-0.0058984,0
0.0014242,0.16425,0.00034773,-0.027223,0
0.0017533,0.12886,0.00015184,-0.028131,0
0.0017279,0.10799,-9.5873e-05,-0.0022686,0
0.0015616,0.12432,-0.00014768,0.014519,0
0.0014326,0.13702,-0.00012167,0.0045372,0
0.0013182,0.13339,1.3757e-05,-0.00045372,0
0.0014601,0.13612,7.5874e-05,0.0018149,0
0.00147,0.13702,-8.5358e-06,0.013612,0
0.001443,0.16334,-9.8334e-05,0.017241,0
0.0012733,0.17151,-0.00021477,-0.0072595,0
0.0010135,0.14882,-0.00016209,-0.0068058,0
0.00094912,0.15789,-6.945e-06,0.013612,0
0.00099959,0.17604,2.626e-05,0.014973,0
0.0010016,0.18784,-2.7041e-06,0.0049909,0
0.00099418,0.18603,3.4393e-05,-0.016788,0
0.0010704,0.15426,5.5963e-05,-0.022686,0
0.0011061,0.14065,0.00032067,-0.01951,0
0.0017118,0.11525,0.00041579,-0.033122,0
0.0019377,0.07441,-0.00011678,-0.0090744,0
0.0014782,0.097096,-0.00023709,0.01951,0
0.0014635,0.11343,2.7248e-05,0.0068058,0
0.0015327,0.11071,-1.9729e-06,0.011797,0
0.0014596,0.13702,1.2418e-05,0.003176,0
0.0015575,0.11706,3.2042e-05,-0.020417,0
0.0015236,0.096189,-5.5428e-05,0.003176,0
0.0014467,0.12341,0.00045432,0.017241,0
0.0024323,0.13067,0.0010485,0.0063521,0
0.0035436,0.13612,0.00059604,0.00090744,0
0.0036244,0.13249,-0.00020902,-0.0090744,0
0.0031256,0.11797,-0.00059768,-0.0040835,0
0.002429,0.12432,-0.00064663,0.0027223,0
0.0018323,0.12341,-0.00037868,0.0018149,0
0.0016716,0.12795,0.0002058,0.015426,0
0.0022439,0.15426,0.00058526,0.028131,0
0.0028422,0.18421,0.00027557,0.025408,0
0.0027951,0.20508,-0.00019076,-0.003176,0
0.0024607,0.17786,0.00018096,-0.041289,0
0.003157,0.1225,0.0008347,-0.048548,0
0.0041301,0.080762,0.00044201,-0.022232,0
0.004041,0.07804,-0.00031557,0.018603,0
0.0034989,0.11797,-0.00040339,0.029492,0
0.0032342,0.13702,-0.00034768,0.020871,0
0.0028036,0.15971,-0.00050399,0.022686,0
0.0022262,0.1824,-0.00029575,0.003176,0
0.0022121,0.16606,0.00060321,-0.028131,0
0.0034327,0.12613,0.0015134,-0.03176,0
0.0052389,0.10254,0.001946,-0.0072595,0
0.0073247,0.11162,0.0019958,0.0077132,0
0.0092305,0.11797,0.0014488,0.014065,0
0.010222,0.13975,0.00063252,0.01225,0
0.010496,0.14247,9.1985e-06,-0.003176,0
0.010241,0.13339,-1.6454e-05,-0.0049909,0
0.010463,0.13249,0.00027536,-0.0036298,0
0.010791,0.12613,-0.00017993,-0.0095281,0
0.010103,0.11343,-0.00096125,-0.0072595,0
0.008869,0.11162,-0.0011318,0.0013612,0
0.0078392,0.11615,-0.00078474,-0.0040835,0
0.0072995,0.10345,-0.0010055,-0.018149,0
0.0058283,0.079855,-0.0016001,-0.014065,0
0.0040993,0.075318,-0.0010372,0.0027223,0
0.0037538,0.085299,-0.00029713,0.003176,0
0.003505,0.08167,-8.4742e-05,-0.0058984,0
0.0035843,0.073503,0.00031337,-0.003176,0
0.0041317,0.075318,0.00045778,0.011343,0
0.0044999,0.096189,0.0019705,0.01951,0
0.0080727,0.11434,0.0036171,0.01951,0
0.011734,0.13521,0.0029955,0.01951,0
0.014064,0.15336,0.0022855,0.0049909,0
0.016305,0.14519,0.00091791,0.023593,0
0.015899,0.20054,0.00047602,0.049002,0
0.017257,0.24319,0.0011156,-0.011343,0
0.018131,0.17786,-0.0015706,-0.060799,0
0.014116,0.1216,-0.0037422,-0.039927,0
0.010646,0.098004,-0.0025943,-0.028131,0
0.0089272,0.065336,-0.0013073,-0.020871,0
0.0080315,0.056261,0.00062813,-0.01225,0
0.010183,0.040835,0.0012562,-0.01588,0
0.010544,0.024501,-0.0014058,-0.003176,0
0.0073719,0.034483,-0.0028587,0.0086207,0
0.0048265,0.041742,0.028683,0.00045372,0
0.064738,0.03539,0.043677,-0.0049909,1
0.09218,0.03176,0.015255,-0.00090744,1
0.095248,0.033575,0.0048984,0.0018149,1
0.10198,0.03539,0.027456,0,1
0.15016,0.033575,0.032094,-0.0018149,1
0.16617,0.03176,-0.0048987,0.00090744,1
0.14036,0.03539,-0.015316,0.003176,1
0.13553,0.038113,0.0054556,0.00045372,1
0.15127,0.036298,0.015865,-0.0049909,1
0.16726,0.028131,0.0087208,-0.003176,1
0.16872,0.029946,-0.0015514,0.0049909,1
0.16416,0.038113,-0.010355,0.0054446,1
