@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.20469,0.20246,0.056261,-0.10889,1908,1869.7,4.0696,-1.5349,452.2,366.06,0.14653,0.14486,48,-106,1.5096,1.4269,8,-16,1
0.21633,0.2141,0.052632,-0.11252,2049.6,2011.3,4.1403,-1.4642,452.2,366.06,0.15294,0.15127,48,-106,1.495,1.4122,8,-16,1
0.23246,0.23024,0.059891,-0.10526,2249.3,2211.1,4.0852,-1.5192,473.73,387.6,0.16017,0.1585,47,-107,1.4642,1.3814,9,-15,1
0.25156,0.24933,0.061706,-0.10345,2399.9,2361.6,4.2757,-1.3287,473.73,387.6,0.15678,0.15511,45,-109,1.4348,1.352,9,-15,1
0.2638,0.26158,0.057169,-0.10799,2591.2,2552.9,4.3513,-1.2531,473.73,387.6,0.13855,0.13688,43,-111,1.514,1.4312,5,-19,1
0.27256,0.27033,0.055354,-0.1098,2604.1,2565.8,4.5096,-1.0948,473.73,387.6,0.10138,0.099715,44,-110,1.5597,1.4769,2,-22,1
0.27303,0.2708,0.062613,-0.10254,2544.1,2505.8,4.0363,-1.5682,473.73,387.6,0.15457,0.1529,44,-110,1.5367,1.454,9,-15,1
0.27065,0.26842,0.064428,-0.10073,2508,2469.7,4.0714,-1.5331,473.73,387.6,0.1568,0.15513,43,-111,1.5368,1.454,5,-19,1
0.27041,0.26818,0.064428,-0.10073,2478.2,2439.9,4.1327,-1.4718,473.73,387.6,0.14371,0.14204,43,-111,1.5687,1.4859,2,-22,1
0.28026,0.27803,0.055354,-0.1098,2590.1,2551.8,4.1338,-1.4707,495.26,409.13,0.14161,0.13994,42,-112,1.5821,1.4993,2,-22,1
0.2976,0.29537,0.04265,-0.1225,2705.1,2666.9,4.1928,-1.4116,495.26,409.13,0.1228,0.12113,41,-113,1.5701,1.4873,2,-22,1
0.30672,0.30449,0.032668,-0.13249,2833,2794.7,4.1412,-1.4632,495.26,409.13,0.11702,0.11535,41,-113,1.5675,1.4847,2,-22,1
0.31004,0.30781,0.023593,-0.14156,2888.1,2849.9,4.2368,-1.3677,495.26,409.13,0.10743,0.10576,133,-21,1.5706,1.4879,2,-22,1
0.30616,0.30393,0.021779,-0.14338,2816.9,2778.6,4.2059,-1.3986,495.26,409.13,0.12684,0.12517,40,-114,1.5701,1.4873,2,-22,1
0.29965,0.29742,0.020871,-0.14428,2819.4,2781.1,4.3005,-1.304,495.26,409.13,0.10834,0.10667,41,-113,1.5661,1.4833,2,-22,1
0.29442,0.29219,0.022686,-0.14247,2814.3,2776,4.2836,-1.3208,495.26,409.13,0.1114,0.10973,41,-113,1.5555,1.4727,2,-22,1
0.29787,0.29564,0.028131,-0.13702,2917,2878.7,4.3106,-1.2938,495.26,409.13,0.11893,0.11726,136,-18,1.5628,1.4801,2,-22,1
0.30256,0.30033,0.028131,-0.13702,2872.7,2834.4,4.2781,-1.3263,495.26,409.13,0.12233,0.12066,42,-112,1.5506,1.4678,2,-22,1
0.29563,0.2934,0.027223,-0.13793,2828.6,2790.3,4.3428,-1.2616,495.26,409.13,0.12061,0.11894,43,-111,1.5204,1.4376,2,-22,1
0.28677,0.28454,0.033575,-0.13158,2764.6,2726.3,4.3345,-1.2699,473.73,387.6,0.12352,0.12185,43,-111,1.505,1.4222,2,-22,1
0.27378,0.27155,0.04265,-0.1225,2578.2,2539.9,4.1917,-1.4127,473.73,387.6,0.12167,0.12,43,-111,1.5193,1.4365,2,-22,1
0.2671,0.26487,0.046279,-0.11887,2525.1,2486.8,4.1652,-1.4393,473.73,387.6,0.12838,0.12671,43,-111,1.502,1.4192,2,-22,1
0.26601,0.26378,0.043557,-0.1216,2523.8,2485.5,4.325,-1.2795,473.73,387.6,0.12289,0.12122,44,-110,1.4488,1.366,2,-22,1
0.2554,0.25317,0.041742,-0.12341,2587.2,2548.9,4.4136,-1.1908,473.73,387.6,0.12259,0.12092,45,-109,1.3631,1.2803,3,-21,1
0.24925,0.24702,0.04265,-0.1225,2608.4,2570.1,4.411,-1.1934,473.73,387.6,0.11267,0.111,46,-108,1.3068,1.224,5,-19,1
0.24025,0.23802,0.034483,-0.13067,2346.9,2308.7,4.1003,-1.5041,473.73,387.6,0.13786,0.13619,47,-107,1.2969,1.2141,5,-19,1
0.23536,0.23313,0.033575,-0.13158,2353,2314.8,4.2374,-1.367,452.2,366.06,0.12239,0.12072,48,-106,1.2975,1.2147,5,-19,1
0.22416,0.22193,0.051724,-0.11343,2203.5,2165.2,4.3355,-1.2689,452.2,366.06,0.12121,0.11954,49,-105,1.2862,1.2035,5,-19,1
0.20329,0.20106,0.052632,-0.11252,2034.4,1996.1,4.3068,-1.2977,452.2,366.06,0.11453,0.11286,50,-104,1.2461,1.1633,5,-19,1
0.20625,0.20402,0.041742,-0.12341,2063.8,2025.5,4.2084,-1.396,430.66,344.53,0.11033,0.10866,53,-101,1.283,1.2002,4,-20,1
0.19958,0.19735,0.039927,-0.12523,1859.5,1821.3,4.4652,-1.1393,430.66,344.53,0.1025,0.10083,55,-99,1.2351,1.1523,4,-20,1
0.19486,0.19263,0.037205,-0.12795,1898,1859.7,4.3652,-1.2393,796.73,710.6,0.10114,0.099471,60,-94,1.3359,1.2532,3,-21,1
0.22766,0.22543,0.033575,-0.13158,2037.9,1999.6,4.32,-1.2844,753.66,667.53,0.088199,0.08653,67,-87,1.4526,1.3698,3,-21,1
0.245,0.24277,0.03539,-0.12976,2146.6,2108.4,4.2261,-1.3783,732.13,646,0.099594,0.097925,71,-83,1.5509,1.4681,3,-21,1
0.21104,0.20881,0.036298,-0.12886,1933.3,1895,4.3082,-1.2963,710.6,624.46,0.08674,0.085071,78,-76,1.4876,1.4048,3,-21,1
0.15962,0.15739,0.03176,-0.13339,1187.9,1149.7,4.3928,-1.2116,689.06,602.93,0.070556,0.068886,78,-76,1.4817,1.3989,3,-21,1
0.14229,0.14006,0.036298,-0.12886,1048.8,1010.5,4.4876,-1.1169,689.06,602.93,0.060864,0.059194,77,-77,1.4242,1.3414,3,-21,1
0.12834,0.12612,0.040835,-0.12432,1022,983.71,4.5219,-1.0826,732.13,646,0.0357,0.034031,79,-75,1.3886,1.3058,3,-21,1
0.097579,0.095351,0.043557,-0.1216,659.38,621.11,4.6122,-0.99221,387.6,301.46,0.032542,0.030872,72,-82,1.0132,0.93037,3,-21,1
0.087752,0.085524,0.041742,-0.12341,818.35,780.08,4.7145,-0.88995,732.13,646,0.012945,0.011275,71,-83,0.41867,0.33588,3,-21,1
0.10492,0.1027,0.032668,-0.13249,1021.4,983.14,4.6123,-0.99218,732.13,646,0.01853,0.016861,69,-85,0.57269,0.4899,3,-21,1
0.11139,0.10916,0.033575,-0.13158,966.49,928.22,4.5398,-1.0647,689.06,602.93,0.017347,0.015678,76,-78,0.52781,0.44503,3,-21,1
0.10817,0.10594,0.033575,-0.13158,584.48,546.2,4.5428,-1.0616,430.66,344.53,0.02206,0.020391,66,-88,0.49905,0.41626,3,-21,1
0.11913,0.1169,0.030853,-0.1343,1154.4,1116.1,4.3201,-1.2844,710.6,624.46,0.013994,0.012325,10,-144,0.78661,0.70382,3,-21,1
0.11867,0.11644,0.03176,-0.13339,983.25,944.98,4.293,-1.3114,710.6,624.46,0.017349,0.01568,28,-126,0.5668,0.48402,3,-21,1
0.11602,0.11379,0.029946,-0.13521,718.3,680.03,4.3291,-1.2753,452.2,366.06,0.014303,0.012633,32,-122,0.65086,0.56808,3,-21,1
0.1162,0.11397,0.028131,-0.13702,937.52,899.25,4.1903,-1.4141,538.33,452.2,0.022836,0.021167,24,-130,0.80738,0.7246,2,-22,1
0.11374,0.11152,0.024501,-0.14065,750.76,712.49,3.9878,-1.6166,495.26,409.13,0.017481,0.015811,131,-23,1.1338,1.051,2,-22,1
0.11198,0.10975,0.021779,-0.14338,640.72,602.45,3.8042,-1.8002,495.26,409.13,0.027325,0.025655,125,-29,1.5058,1.423,2,-22,1
0.079116,0.076888,0.028131,-0.13702,299.65,261.37,3.604,-2.0005,495.26,409.13,0.030753,0.029084,39,-115,1.6389,1.5561,2,-22,1
0.032012,0.029784,0.043557,-0.1216,23.064,0,4.6371,-0.96739,473.73,387.6,0.012566,0.010897,41,-113,1.0455,0.96268,2,-22,1
0.02062,0.018392,0.036298,-0.12886,10.189,0,4.4872,-1.1172,409.13,323,0.014635,0.012965,39,-115,1.3359,1.2531,2,-22,1
0.019472,0.017244,0.018149,-0.14701,21.964,11.775,4.5071,-1.0974,430.66,344.53,0.011583,0.0099133,57,-97,1.4705,1.3877,2,-22,1
0.011514,0.0092862,0.044465,-0.12069,47.214,37.024,4.8589,-0.7456,430.66,344.53,0.010285,0.0086158,41,-113,1.3803,1.2975,2,-22,1
0.01036,0.0081317,0.053539,-0.11162,66.043,55.854,5.2049,-0.3996,452.2,366.06,0.011345,0.0096754,54,-100,1.3343,1.2515,2,-22,1
0.013161,0.010933,0.03176,-0.13339,50.648,40.459,4.9431,-0.66132,452.2,366.06,0.014957,0.013287,57,-97,1.5628,1.48,2,-22,1
0.013776,0.011548,0.025408,-0.13975,35.022,24.833,4.6361,-0.96839,473.73,387.6,0.0164,0.01473,48,-106,1.6432,1.5604,2,-22,0
0.012272,0.010044,0.023593,-0.14156,32.136,21.947,4.4768,-1.1276,473.73,387.6,0.01176,0.01009,42,-112,1.6478,1.565,2,-22,0
0.0074759,0.005248,0.038113,-0.12704,42.521,32.332,4.8134,-0.79109,473.73,387.6,0.0098642,0.0081948,42,-112,1.5955,1.5127,2,-22,0
0.0043124,0.0020845,0.088929,-0.076225,52.316,42.127,5.2624,-0.34207,473.73,387.6,0.0065858,0.0049164,53,-101,1.0409,0.9581,3,-21,0
0.0029858,0.00075788,0.11887,-0.046279,56.062,45.873,5.4435,-0.16095,2239.5,2153.3,0.0035648,0.0018954,130,-24,0.27649,0.1937,8,-16,0
0.0023971,0.00016916,0.11434,-0.050817,49.645,39.456,5.476,-0.12843,473.73,387.6,0.0030833,0.0014139,46,-108,0.37876,0.29598,9,-15,0
0.0025065,0.00027855,0.11434,-0.050817,48.006,37.816,5.3485,-0.25593,473.73,387.6,0.0049725,0.0033031,41,-113,0.45043,0.36764,10,-14,0
0.002229,1.0106e-06,0.12704,-0.038113,45.754,35.565,5.462,-0.14245,2002.6,1916.5,0.0023634,0.00069403,102,-52,0.33186,0.24908,10,-14,0
0.0018429,0,0.14882,-0.016334,40.928,30.738,5.5172,-0.087302,2304.1,2217.9,0.0021726,0.00050324,63,-91,0.38635,0.30356,12,-12,0
0.0018017,0,0.15064,-0.014519,43.032,32.843,5.4499,-0.15453,2304.1,2217.9,0.0032224,0.001553,58,-96,0.35437,0.27159,9,-15,0
0.0016858,0,0.14701,-0.018149,39.784,29.594,5.4607,-0.14376,2325.6,2239.5,0.0028067,0.0011373,61,-93,0.28974,0.20695,10,-14,0
0.0016838,0,0.13975,-0.025408,39.204,29.015,5.5109,-0.093574,215.33,129.2,0.0021325,0.0004631,139,-15,0.20204,0.11925,10,-14,0
0.0015937,0,0.13884,-0.026316,41.195,31.006,5.5835,-0.020905,2174.9,2088.7,0.0019576,0.00028822,136,-18,0.20361,0.12083,24,0,0
0.0016213,2.7633e-05,0.14701,-0.018149,43.617,33.428,5.5383,-0.066148,1981.1,1894.9,0.0023652,0.00069578,59,-95,0.23362,0.15084,21,-3,0
0.0016503,5.6604e-05,0.15245,-0.012704,40.176,29.986,5.5134,-0.091024,559.86,473.73,0.0020792,0.00040983,102,-52,0.2864,0.20361,17,-7,0
0.001645,5.1336e-05,0.12976,-0.03539,37.176,26.987,5.4623,-0.14217,150.73,64.6,0.0016776,8.2091e-06,53,-101,0.23546,0.15267,25,0,0
0.0016683,7.4598e-05,0.12341,-0.041742,39.616,29.427,5.4663,-0.13813,193.8,107.67,0.002072,0.00040258,33,-121,0.22973,0.14695,25,0,0
0.0014711,0,0.15336,-0.011797,40.618,30.429,5.5813,-0.023164,559.86,473.73,0.0026185,0.00094913,114,-40,0.26332,0.18053,21,-4,0
0.0013076,0,0.15971,-0.0054446,37.018,26.829,5.6439,0,538.33,452.2,0.0020333,0.00036389,35,-119,0.30105,0.21826,19,-6,0
0.0013672,5.9596e-05,0.16515,0,38.639,28.45,5.6086,-0.035265,473.73,387.6,0.0021981,0.00052865,39,-115,0.21128,0.1285,22,-3,0
0.0013951,8.7509e-05,0.17695,0,37.934,27.744,5.5888,-0.055128,301.46,215.33,0.0020819,0.00041248,120,-34,0.25875,0.17596,23,-2,0
0.0012238,0,0.18603,0,34.896,24.707,5.6354,-0.0085209,279.93,193.8,0.0016426,0,90,-64,0.34098,0.25819,25,0,0
0.0010825,0,0.18421,-0.0018149,31.359,21.17,5.6076,-0.036326,150.73,64.6,0.0019038,0.00026117,7,-147,0.20821,0.12542,26,0,0
0.0011544,7.1899e-05,0.17604,-0.0099819,29.832,19.643,5.5367,-0.10716,366.06,279.93,0.0015354,0,28,-126,0.20203,0.11925,37,0,0
0.0013259,0.00024339,0.15426,-0.03176,33.269,23.08,5.5329,-0.11103,323,236.87,0.0017671,0.00023169,106,-48,0.27987,0.19709,29,-8,0
0.0012375,0.00015508,0.16969,-0.016334,35.848,25.659,5.612,-0.031909,495.26,409.13,0.0018848,0.00034933,42,-112,0.23314,0.15035,29,-8,0
0.0010457,0,0.20871,0,31.571,21.382,5.5983,-0.045643,430.66,344.53,0.0014177,0,61,-93,0.2286,0.14581,28,-9,0
0.0009479,0,0.22232,0,26.535,16.346,5.5745,-0.069428,409.13,323,0.0012717,0,45,-109,0.24537,0.16259,33,-4,0
0.0010953,0.00014745,0.20236,-0.019964,29.149,18.96,5.4579,-0.18599,301.46,215.33,0.0012343,0,26,-128,0.17273,0.089946,37,0,0
0.0011989,0.00025095,0.16606,-0.056261,29.498,19.308,5.4393,-0.20463,301.46,215.33,0.0015631,0.00032875,96,-58,0.26398,0.18119,42,0,0
0.0010645,0.00011661,0.18421,-0.038113,28.559,18.37,5.479,-0.1649,301.46,215.33,0.0012628,2.8443e-05,116,-38,0.17895,0.09616,41,-1,0
0.00094367,0,0.22323,0,24.604,14.414,5.4603,-0.18358,21.533,0,0.0012007,0,111,-43,0.25091,0.16813,21,-21,0
0.00091538,0,0.20599,-0.017241,27.214,17.025,5.4828,-0.16111,387.6,366.06,0.0014413,0.00024058,60,-94,0.18731,0.10452,42,0,0
0.0011283,0.00021293,0.15154,-0.071688,27.878,17.689,5.4346,-0.20929,215.33,193.8,0.0009747,0,60,-94,0.19978,0.117,29,-13,0
0.0012635,0.00034809,0.14247,-0.080762,29.94,19.751,5.4653,-0.17857,150.73,129.2,0.0013405,0.00036578,66,-88,0.10931,0.026525,27,-15,0
0.0011172,0.00020177,0.16697,-0.056261,27.909,17.72,5.5718,-0.072073,21.533,0,0.0010357,6.1027e-05,65,-89,0.11169,0.028908,40,-2,0
0.0010912,0.00017586,0.16243,-0.060799,28.696,18.507,5.4901,-0.15383,21.533,0,0.0012321,0.00025737,89,-65,0.13084,0.048057,35,-7,0
0.0011061,0.00019072,0.1588,-0.064428,29.517,19.328,5.5073,-0.13659,236.87,215.33,0.0012255,0.00025084,42,-112,0.11845,0.035666,23,-19,0
0.0010227,0.00010736,0.16788,-0.055354,31.856,21.667,5.5451,-0.098799,215.33,193.8,0.0012037,0.00022903,35,-119,0.16215,0.079368,32,-10,0
0.0011297,0.00021436,0.16515,-0.058076,31.195,21.006,5.551,-0.09293,258.4,236.87,0.0019099,0.00093521,106,-48,0.23183,0.14905,22,-20,0
0.0012973,0.00038191,0.16969,-0.053539,32.881,22.692,5.5113,-0.13261,215.33,193.8,0.0015059,0.00053119,65,-89,0.19722,0.11444,20,-22,0
0.001434,0.00051866,0.18784,-0.03539,39.5,29.311,5.5868,-0.057131,21.533,0,0.0026587,0.001684,62,-92,0.21804,0.13525,19,-23,0
0.0017267,0.0008113,0.20871,-0.014519,50.471,40.282,5.6946,0,2368.7,2347.1,0.0027823,0.0018076,58,-89,0.23415,0.15137,20,-22,0
0.0017151,0.0007997,0.21234,-0.010889,42.961,32.772,5.6581,-0.036427,2368.7,2347.1,0.0023506,0.0013759,67,-80,0.21905,0.13626,23,-19,0
0.0015268,0.00061142,0.21688,-0.0063521,43.262,33.072,5.6332,-0.061408,775.2,753.66,0.0023837,0.001409,117,-30,0.23423,0.15145,28,-14,0
0.001749,0.00083367,0.20871,-0.014519,46.763,36.574,5.6879,-0.0066813,430.66,409.13,0.002397,0.0014223,21,-126,0.16925,0.086467,35,-7,0
0.0019546,0.0010392,0.18784,-0.03539,51.49,41.301,5.687,-0.0075898,1485.8,1464.3,0.0025801,0.0016054,73,-74,0.26105,0.17826,24,-18,0
0.0019513,0.0010359,0.19782,-0.025408,49.355,39.165,5.6596,-0.035003,1485.8,1464.3,0.0024774,0.0015027,68,-79,0.25549,0.17271,23,-19,0
0.0021388,0.0012234,0.19056,-0.032668,53.377,43.188,5.6241,-0.070487,2411.7,2390.2,0.0030386,0.0020639,59,-88,0.28423,0.20144,14,-28,0
0.0024038,0.0014884,0.19056,-0.032668,60.71,50.521,5.7018,0,1507.3,1485.8,0.0044319,0.0034572,36,-111,0.27755,0.19476,18,-24,0
0.0024412,0.0015258,0.16969,-0.053539,58.713,48.524,5.5993,-0.10251,2304.1,2282.5,0.0043285,0.0033537,60,-87,0.31524,0.23245,17,-25,0
0.0021747,0.0012594,0.14338,-0.079855,49.26,39.071,5.5316,-0.17015,2045.7,2024.1,0.0025823,0.0016076,148,0,0.29673,0.21395,11,-31,0
0.0032928,0.0023775,0.11162,-0.11162,47.013,36.824,5.3725,-0.3293,258.4,236.87,0.0023529,0.0013782,108,-40,0.086571,0.0037857,13,-29,0
0.0037279,0.0028125,0.056261,-0.16697,46.461,36.272,5.1589,-0.54289,150.73,129.2,0.0022965,0.0013218,94,-54,0.096536,0.01375,6,-36,0
0.0028897,0.0019744,0.057169,-0.16606,35.7,25.511,5.0582,-0.64356,452.2,430.66,0.0031848,0.0022101,56,-92,0.49134,0.40855,8,-34,0
0.0028867,0.0019713,0.058076,-0.16515,40.043,29.854,5.2878,-0.41393,215.33,193.8,0.0014147,0.00044003,50,-98,0.012231,0,9,-33,0
0.0025111,0.0015957,0.062613,-0.16062,28.809,18.62,4.9608,-0.74094,236.87,215.33,0.0012131,0.00023841,114,-34,0.00043054,0,2,-40,0
0.0015704,0.00065501,0.10436,-0.11887,27.14,16.951,5.2824,-0.41941,193.8,172.27,0.0010185,4.3821e-05,67,-81,0.035738,0.035307,21,-21,0
0.0013018,0.0003864,0.18149,-0.041742,29.594,19.405,5.3975,-0.30426,150.73,129.2,0.0015653,0.00059063,88,-60,0.070158,0.069728,44,0,0
0.0013259,0.00041048,0.17514,-0.048094,29.787,19.598,5.6018,-0.099996,236.87,215.33,0.0011415,0.00016683,89,-59,0.045828,0.045397,42,-2,0
0.0012661,0.00035077,0.12613,-0.097096,25.684,15.495,5.1735,-0.52828,258.4,236.87,0.00094813,0,105,-43,0.082127,0.081697,29,-15,0
0.001242,0.00032659,0.11978,-0.10345,25.076,14.887,5.2668,-0.43497,215.33,193.8,0.00074457,0,41,-107,0.059591,0.059161,25,-19,0
0.0014804,0.00056504,0.11434,-0.10889,24.62,14.431,5.2573,-0.44449,409.13,387.6,0.0013141,0.00056952,33,-115,0.05221,0.05178,31,-13,0
0.0015106,0.00059519,0.13612,-0.087114,27.437,17.248,5.0953,-0.60651,516.8,495.26,0.0024421,0.0016975,32,-116,0.48432,0.48389,13,-31,0
0.0016301,0.00071476,0.11525,-0.10799,24.991,14.802,4.9816,-0.72015,516.8,495.26,0.0022516,0.0015071,33,-115,0.78041,0.77998,6,-38,0
0.0017844,0.00086906,0.087114,-0.13612,28.74,18.551,5.2488,-0.45301,516.8,495.26,0.0018841,0.0011395,37,-111,0.51042,0.50999,9,-35,0
0.0017519,0.00083652,0.10254,-0.12069,28.654,18.465,5.0912,-0.61061,236.87,215.33,0.0011368,0.00039221,44,-104,0.096193,0.095763,20,-24,0
0.001626,0.00071063,0.10799,-0.11525,31.903,21.714,5.409,-0.29275,279.93,258.4,0.0014974,0.00075287,42,-106,0.18337,0.18294,30,-14,0
0.0014201,0.00050476,0.13067,-0.092559,27.471,17.282,5.2352,-0.46653,279.93,258.4,0.0024012,0.0016566,114,-34,0.71188,0.71145,18,-26,0
0.0012291,0.00031368,0.17423,-0.049002,26.669,16.48,5.4072,-0.29453,279.93,258.4,0.0016395,0.00089489,105,-43,0.57283,0.5724,25,-19,0
0.0013061,0.0003907,0.13158,-0.091652,27.844,17.655,5.3768,-0.32492,279.93,258.4,0.0013694,0.00062482,130,-18,0.22182,0.22139,21,-23,0
0.0013318,0.00041637,0.13249,-0.090744,31.271,21.082,5.4953,-0.20642,236.87,215.33,0.0019587,0.0012141,124,-24,0.10929,0.10886,28,-16,0
0.0012717,0.00035628,0.17423,-0.049002,28.523,18.333,5.3938,-0.30797,279.93,258.4,0.0018334,0.0010888,89,-59,0.23032,0.22989,36,-8,0
0.001763,0.00084759,0.11797,-0.10526,27.399,17.21,5.1854,-0.51633,301.46,279.93,0.0010301,0.00028556,117,-31,0.18574,0.18531,11,-33,0
0.0019851,0.0010697,0.077132,-0.1461,27.41,17.221,5.0995,-0.60227,258.4,236.87,0.0014383,0.00069377,137,-11,0.30523,0.3048,10,-34,0
0.0015506,0.00063524,0.11252,-0.11071,26.427,16.238,5.2741,-0.42764,258.4,236.87,0.0010738,0.00032927,149,0,0.20973,0.2093,17,-27,0
0.0012183,0.00030294,0.13521,-0.088022,25.709,15.52,5.2329,-0.46885,236.87,215.33,0.001028,0.0002834,43,-106,0.098766,0.098336,33,-11,0
0.0012038,0.00028847,0.11525,-0.10799,24.452,14.263,5.4014,-0.30035,193.8,172.27,0.0007551,1.053e-05,131,-18,0.044338,0.043907,32,-12,0
0.0012695,0.00035413,0.14247,-0.080762,25.563,15.374,5.4244,-0.27736,172.27,150.73,0.00071051,0,110,-39,0.019875,0.019445,37,-7,0
0.0014328,0.00051737,0.14882,-0.07441,27.511,17.322,5.1381,-0.56363,193.8,172.27,0.0013634,0.00065285,142,-7,0.084372,0.083941,25,-19,0
0.0014336,0.0005182,0.12341,-0.099819,24.976,14.787,5.2867,-0.41505,279.93,258.4,0.0011663,0.00045582,120,-29,0.31895,0.31851,22,-22,0
0.0013578,0.00044245,0.11797,-0.10526,24.198,14.009,5.0739,-0.62787,258.4,236.87,0.001372,0.00066144,139,-10,0.33993,0.3395,17,-27,0
0.0013288,0.00041346,0.098911,-0.12432,24.461,14.272,5.3307,-0.37111,258.4,236.87,0.0010074,0.00029687,40,-109,0.095337,0.094906,31,-13,0
0.0015829,0.00066756,0.065336,-0.15789,24.751,14.562,5.1141,-0.5877,258.4,236.87,0.0011897,0.00047918,81,-68,0.28518,0.28475,13,-31,0
0.0015598,0.00064446,0.088022,-0.13521,22.809,12.62,4.9006,-0.80117,258.4,236.87,0.0013494,0.00063892,153,0,0.44604,0.44561,14,-30,0
0.0012873,0.00037197,0.10889,-0.11434,21.995,11.806,5.2641,-0.43765,279.93,258.4,0.00094072,0.00023021,114,-39,0.33269,0.33226,19,-25,0
0.0012807,0.00036535,0.11525,-0.10799,22.988,12.799,5.2535,-0.44823,258.4,236.87,0.00073018,1.967e-05,76,-77,0.051069,0.050638,30,-14,0
0.0011184,0.00020303,0.19147,-0.03176,32.458,22.269,5.6371,-0.064694,430.66,409.13,0.0015976,0.00088713,28,-125,0.11641,0.11598,29,-15,0
0.0010853,0.00016987,0.20599,-0.017241,26.349,16.159,5.4313,-0.27043,215.33,193.8,0.0010117,0.00030119,80,-73,0.065602,0.065171,52,0,0
0.0011919,0.00027651,0.16425,-0.058984,24.231,14.042,5.3278,-0.37393,215.33,193.8,0.0010268,0.00031624,141,-12,0.0209,0.020469,50,-2,0
0.0010129,9.7487e-05,0.17604,-0.047187,21.925,11.736,5.335,-0.36676,258.4,236.87,0.0008272,0.00011669,127,-26,0.083109,0.082679,34,-18,0
0.0010579,0.00014248,0.1833,-0.039927,22.314,12.125,5.4903,-0.21149,258.4,236.87,0.00086894,0.00015842,57,-96,0.096221,0.095791,31,-21,0
0.0014242,0.00050887,0.16425,-0.058984,40.665,30.476,5.5848,-0.11699,236.87,215.33,0.002576,0.0018655,123,-30,0.20216,0.20173,14,-38,0
0.0017533,0.00083794,0.12886,-0.094374,42.278,32.088,5.5267,-0.17505,172.27,150.73,0.0026669,0.0019564,57,-96,0.24208,0.24165,10,-42,0
0.0017279,0.00081255,0.10799,-0.11525,40.53,30.341,5.4482,-0.25358,215.33,193.8,0.0029646,0.0022541,56,-97,0.24686,0.24643,11,-41,0
0.0015616,0.00064619,0.12432,-0.098911,36.828,26.639,5.5018,-0.19998,279.93,258.4,0.0020009,0.0012903,105,-48,0.16694,0.16651,11,-41,0
0.0014326,0.0005172,0.13702,-0.086207,34.175,23.986,5.412,-0.28972,409.13,387.6,0.0022615,0.001551,72,-81,0.29538,0.29495,16,-36,0
0.0013182,0.00040285,0.13339,-0.089837,31.559,21.37,5.3726,-0.32921,366.06,344.53,0.002014,0.0013035,57,-96,0.23993,0.2395,17,-35,0
0.0014601,0.00054472,0.13612,-0.087114,30.372,20.183,5.4251,-0.27664,215.33,193.8,0.00097112,0.00026061,74,-79,0.095166,0.094735,23,-29,0
0.00147,0.0005546,0.13702,-0.086207,38.772,28.583,5.3947,-0.30704,279.93,258.4,0.0019104,0.0011999,117,-36,0.28144,0.28101,16,-36,0
0.001443,0.00052764,0.16334,-0.059891,41.672,31.483,5.6461,-0.055614,107.67,86.133,0.0024296,0.001719,38,-115,0.16126,0.16083,25,-27,0
0.0012733,0.00035793,0.17151,-0.051724,31.021,20.832,5.5366,-0.16517,344.53,323,0.0013233,0.00061283,38,-115,0.24344,0.24301,27,-25,0
0.0010135,9.81e-05,0.14882,-0.07441,24.748,14.559,5.4797,-0.22209,86.133,64.6,0.0013084,0.00059788,71,-82,0.23369,0.23326,41,-11,0
0.00094912,3.3739e-05,0.15789,-0.065336,21.58,11.391,5.4215,-0.2803,64.6,43.066,0.0010703,0.00035983,43,-110,0.076133,0.075702,54,0,0
0.00099959,8.421e-05,0.17604,-0.047187,20.305,10.116,5.2761,-0.42564,193.8,172.27,0.00066291,0,61,-92,0.097779,0.097349,54,0,0
0.0010016,8.6258e-05,0.18784,-0.03539,21.95,11.761,5.2367,-0.46509,215.33,193.8,0.00093317,0.00027026,63,-90,0.12702,0.12659,46,-8,0
0.00099418,7.8802e-05,0.18603,-0.037205,21.618,11.428,5.2756,-0.42618,21.533,0,0.0010459,0.00038304,105,-48,0.11211,0.11168,50,-4,0
0.0010704,0.00015504,0.15426,-0.068966,30.13,19.941,5.5021,-0.1997,366.06,344.53,0.0014334,0.00077052,108,-45,0.22998,0.22955,40,-14,0
0.0011061,0.00019073,0.14065,-0.082577,22.159,11.97,5.2887,-0.41304,344.53,323,0.0018253,0.0011624,76,-77,0.3942,0.39377,29,-25,0
