@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
60.05,5.1375,710.6,0.43943,4,0
66.102,5.6283,215.33,0.095143,21,0
65.334,5.6754,1485.8,0.13534,19,0
65.81,5.6412,1550.4,0.15677,15,0
66.251,5.6172,775.2,0.11422,17,0
65.263,5.6587,452.2,0.10955,21,0
60.024,5.5412,430.66,0.38551,13,0
72.219,5.3574,1162.8,0.27249,7,0
64.028,5.4993,538.33,0.10871,10,0
58.588,5.4632,753.66,0.2942,7,0
55.193,5.5256,193.8,0.057348,19,0
59.96,5.5955,409.13,0.16011,18,0
56.52,5.5485,193.8,0.064407,18,0
54.995,5.6585,1981.1,0.10428,20,0
56.601,5.6893,495.26,0.12465,18,0
57.71,5.7181,279.93,0.10839,18,0
53.994,5.671,0,0.13441,20,0
56.941,5.7127,538.33,0.085736,27,0
55.939,5.6956,258.4,0.075811,23,0
55.796,5.6696,236.87,0.072669,24,0
53.11,5.6924,0,0.092449,22,0
54.567,5.6594,495.26,0.22417,23,0
55.96,5.7089,495.26,0.18228,26,0
53.567,5.6808,0,0.087968,23,0
49.152,5.702,1378.1,0.1541,27,0
51.045,5.7147,64.6,0.122,20,0
49.8,5.7113,0,0.055553,25,0
56.564,5.721,0,0.11569,20,0
64.167,5.6778,1012.1,0.12195,21,0
74.626,5.6871,1162.8,0.1396,25,0
62.535,5.6994,1830.3,0.12579,18,0
61.137,5.6813,86.133,0.13056,21,0
56.171,5.7242,172.27,0.058487,35,0
54.94,5.756,0,0.066392,31,0
63.74,5.1786,323,0.45807,8,0
63.174,5.4466,710.6,0.47721,9,0
57.927,5.5455,2239.5,0.29636,9,0
62.085,5.4993,2153.3,0.30442,9,0
66.316,5.4838,2217.9,0.24785,8,0
63.812,5.5088,2304.1,0.2982,9,0
63.908,5.534,2239.5,0.45685,9,0
81.285,5.4737,1938,0.22814,10,0
73.804,5.4806,1938,0.26525,11,0
72.874,5.5058,2131.8,0.17159,13,0
67.784,5.5679,2347.1,0.21398,13,0
69.808,5.4904,1938,0.34184,10,0
63.06,5.5125,1916.5,0.49374,8,0
54.983,5.4706,2131.8,0.1807,20,0
51.433,5.4772,1744.2,0.25764,8,0
46.677,5.5131,1787.3,0.40429,7,0
51.949,5.1367,1808.8,0.87587,6,0
50.012,5.469,495.26,0.54422,6,0
48.675,5.3366,473.73,0.6039,5,0
51.123,5.5121,495.26,0.3195,13,0
42.377,5.4584,193.8,0.092663,30,0
45.578,5.426,452.2,0.34103,13,0
44.102,5.3843,323,0.21622,16,0
41.534,5.4349,366.06,0.1638,10,0
40.404,5.4699,452.2,0.57031,7,0
39.251,5.2954,279.93,0.074884,13,0
34.606,5.4699,0,0.23654,17,0
36.274,5.4584,279.93,0.22617,32,0
55.332,5.4434,279.93,0.10047,6,0
20.994,5.0518,646,0.17548,9,1
35.204,4.992,624.46,0.19531,8,1
78.707,5.0393,646,0.31858,4,1
165.5,5.0003,667.53,0.34643,4,1
244.72,4.9522,667.53,0.39456,3,1
488.35,4.6808,689.06,0.67762,3,1
468.65,4.4942,667.53,1.0366,3,1
318.02,4.6424,409.13,0.50164,3,1
174.21,4.5738,430.66,1.2061,5,1
245.62,4.427,452.2,1.2412,3,1
391.92,4.0906,473.73,1.5081,2,1
644.15,3.4706,495.26,1.6031,2,1
547.55,3.77,516.8,1.5345,2,1
123.26,4.7334,495.26,1.3306,2,1
79.473,5.5266,495.26,0.79016,3,1
63.663,5.4023,2174.9,0.32527,10,1
94.744,5.5807,2433.3,0.4168,10,1
68.119,5.4201,2454.8,0.32991,10,1
89.458,5.5191,2347.1,0.31572,10,1
69.848,5.3922,2368.7,0.46764,9,1
94.231,5.5693,2368.7,0.29634,9,1
93.783,5.5686,2174.9,0.25549,12,1
87.832,5.5571,2476.3,0.32831,9,1
69.883,5.4241,2411.7,0.23753,9,0
49.117,5.4412,0,0.19761,8,0
31.98,5.097,0,0.22947,9,0
28.947,5.2945,150.73,0.10158,16,0
35.839,4.9577,430.66,0.48638,7,0
26.613,5.1219,473.73,0.37261,7,0
41.825,5.6767,0,0.050945,37,0
44.999,5.5617,0,0.032267,36,0
34.696,5.5419,107.67,0.093368,28,0
31.443,5.5308,107.67,0.056091,23,0
48.868,5.615,43.066,0.034534,24,0
47.338,5.5972,64.6,0.088313,19,0
42.577,5.5526,107.67,0.10563,20,0
33.747,5.388,0,0.1649,13,0
29.381,5.4069,21.533,0.16826,10,0
34.926,5.3798,86.133,0.10254,15,0
33.54,5.178,215.33,0.10663,14,0
27.073,5.1824,236.87,0.20166,13,0
0,5.2831,0,0,9,0
0.45863,5.2641,215.33,0.14805,3,0
6.3191,5.3108,1205.9,0.107,7,0
22.427,5.4914,172.27,0.035461,11,0
24.243,5.5116,172.27,0.090677,20,1
0,5.2881,0,0.40571,2,1
1161.8,4.7389,0,0.57852,2,1
1669.8,4.7585,0,0.60118,3,1
1406.8,4.5458,0,0.85799,6,1
1598.3,4.6384,0,0.84515,6,1
1842.1,4.8208,21.533,0.70292,6,1
1950.7,4.6158,21.533,0.90492,6,1
2226.7,4.3438,21.533,0.98169,6,1
2374.1,4.5431,43.066,0.91579,6,1
2356.4,4.6365,21.533,0.85216,6,1
2599.7,4.785,21.533,0.80231,6,1
2746.4,4.5171,43.066,0.92606,6,1
2885.8,4.669,43.066,0.86747,6,1
3029.3,4.7892,43.066,0.81591,6,1
3729.5,4.658,43.066,0.91989,7,1
3421,4.3656,64.6,0.95474,7,1
3512.6,4.4576,64.6,0.95508,7,1
3401.3,4.4567,43.066,0.96342,7,1
3055.4,4.4383,43.066,0.99784,7,1
2941.8,4.3908,43.066,0.99789,7,1
2856,4.3373,43.066,0.97286,7,1
2993.9,4.4418,43.066,1.0129,7,1
2809.7,4.5046,43.066,1.0765,3,1
2895.9,4.3735,64.6,1.0947,2,1
2921.7,4.2428,64.6,1.1172,2,1
3195.5,4.3723,64.6,1.1437,2,1
3245.2,4.2755,64.6,1.0883,2,1
3263.2,4.3319,64.6,1.0275,2,1
3208.1,4.341,86.133,1.0171,2,1
3209.3,4.455,86.133,0.97248,2,1
3283.7,4.3949,86.133,0.94248,2,1
3416.8,4.2081,86.133,1.0328,2,1
3494.6,4.186,86.133,1.0829,2,1
3595.2,4.2047,86.133,1.1065,2,1
3678.6,4.1135,86.133,1.1307,2,1
3759.5,4.1754,86.133,1.1332,2,1
3771.8,4.0702,86.133,1.1446,2,1
3837.2,4.0699,86.133,1.143,2,1
3926.3,4.1636,86.133,1.1124,2,1
3925.7,4.1969,86.133,1.0888,2,1
3954.1,4.114,86.133,1.1034,2,1
3807,3.9729,86.133,1.1402,2,1
3530,3.8883,86.133,1.1675,2,1
3354.9,3.8166,86.133,1.1901,2,1
3355.3,3.8153,86.133,1.1979,2,1
3542.3,3.7073,86.133,1.1392,2,1
3856.3,3.5818,107.67,1.1908,2,1
3258.7,3.6068,107.67,1.1893,2,1
2710.8,3.8235,107.67,1.203,2,1
1808.1,3.9436,107.67,1.0559,2,1
1566.6,4.0176,86.133,1.2297,2,1
500.75,4.6093,43.066,1.0354,2,1
85.431,5.2067,0,0.82537,2,1
7.5169,5.5842,1636.5,0.21829,6,1
9.7042,5.4726,86.133,0.15125,7,1
13.657,5.3426,107.67,0.43761,3,1
0,4.8893,86.133,0.92632,2,0
10.603,5.0396,107.67,0.95316,2,0
11.41,5.059,64.6,0.027944,2,0
14.938,5.2304,0,0,6,0
16.106,5.2076,0,0,7,0
22.965,5.3267,0,0.033671,6,0
29.404,5.3532,215.33,0.28457,10,0
36.511,5.4111,1873.4,0.39337,8,0
23.767,5.3195,1894.9,0.69273,8,0
0.46539,5.2701,1765.7,0.63638,7,0
36.161,5.5005,1873.4,0.38048,10,0
36.203,5.506,1938,0.18535,10,0
53.207,5.5979,107.67,0.15064,19,0
53.944,5.6027,1981.1,0.15838,17,0
37.475,5.448,1916.5,0.34639,10,0
47.488,5.5361,129.2,0.27042,16,0
48.389,5.5724,150.73,0.11662,19,0
32.914,5.4623,86.133,0.12944,19,0
23.124,5.5177,323,0.23557,12,0
9.8566,5.404,172.27,0.03771,9,0
0,5.2733,236.87,0.22836,12,0
0,5.3844,0,0.048394,22,0
0.11197,5.4849,43.066,0,17,0
22.578,5.4635,236.87,0.10648,17,0
43.835,5.5562,495.26,0.19205,13,0
44.711,5.4444,516.8,0.37312,2,1
844.94,4.4831,495.26,1.1428,2,1
1194.1,4.2947,473.73,1.3933,2,1
1654,4.5452,452.2,1.4619,2,1
1871,4.5869,452.2,1.4189,2,1
1941.4,4.4681,452.2,1.3852,2,1
2083.6,4.4769,452.2,1.3501,9,1
2266.9,4.6019,473.73,1.3174,8,1
2243.4,4.4312,473.73,1.3226,2,1
2307.4,4.4811,473.73,1.3552,2,1
2296.6,4.4092,473.73,1.3821,2,1
2306.2,4.4948,473.73,1.3879,2,1
2309.2,4.4819,473.73,1.4069,2,1
2329.7,4.4214,473.73,1.4026,2,1
2410.2,4.5705,473.73,1.3991,2,1
2364.5,4.4632,473.73,1.409,2,1
2298.9,4.4344,452.2,1.4452,2,1
2312.6,4.4985,473.73,1.4771,2,1
2269,4.4009,473.73,1.483,2,1
2287,4.5535,452.2,1.4608,2,1
2218.3,4.4576,452.2,1.4651,3,1
2274.8,4.5987,452.2,1.4523,2,1
2249.1,4.7661,452.2,1.4092,2,1
2109.3,4.5041,430.66,1.393,2,1
2059,4.5785,430.66,1.4137,3,1
1960.1,4.616,430.66,1.3724,7,1
1791.3,4.7076,430.66,1.3019,11,1
1747,4.6871,430.66,1.3057,13,1
1784.5,4.6734,430.66,1.3017,13,1
1782.4,4.6551,430.66,1.2999,12,1
1799.2,4.6403,430.66,1.3221,8,1
1843.9,4.6714,430.66,1.3237,3,1
1915.4,4.6122,430.66,1.3642,3,1
1998.7,4.5659,430.66,1.3541,4,1
1999.7,4.5694,430.66,1.3164,3,1
1993.6,4.5765,430.66,1.2882,4,1
2022.5,4.5825,452.2,1.3129,4,1
2032.3,4.4718,452.2,1.3746,2,1
2077.4,4.4933,452.2,1.3837,2,1
2146,4.4886,452.2,1.3967,2,1
2147,4.5168,452.2,1.3636,2,1
2194.9,4.411,452.2,1.3565,5,1
2169.7,4.4455,452.2,1.342,9,1
2136.9,4.5805,430.66,1.3087,9,1
1885.7,4.6706,430.66,1.1934,8,1
1695.8,4.6605,430.66,1.1157,5,1
1726.8,4.5676,430.66,1.0801,5,1
1831.4,4.555,430.66,1.1076,5,1
1760.3,4.5117,430.66,1.0914,5,1
1709.1,4.6394,430.66,1.0971,5,1
1683.5,4.5751,430.66,1.1206,5,1
1683.2,4.3605,430.66,1.1166,5,1
1673,4.3337,430.66,1.1186,5,1
1723.2,4.1723,430.66,1.1228,6,1
1786.7,4.2919,430.66,1.133,5,1
1793.6,4.3081,430.66,1.2948,8,1
1786.1,4.1333,430.66,1.3601,8,1
1882.2,4.1328,430.66,1.4086,8,1
1868.8,4.071,430.66,1.4078,8,1
2011.4,4.1396,430.66,1.3931,8,1
2211.4,4.0855,452.2,1.3625,9,1
2360.8,4.2756,452.2,1.3332,9,1
2553,4.351,452.2,1.4118,5,1
2564.8,4.5094,452.2,1.4576,2,1
2505.9,4.0361,452.2,1.4348,9,1
2469.1,4.0702,452.2,1.4346,5,1
2438.2,4.1332,452.2,1.4663,2,1
2550.9,4.1341,473.73,1.4797,2,1
2667.4,4.1925,473.73,1.4682,2,1
2793.9,4.1405,473.73,1.4658,2,1
2849.5,4.2369,473.73,1.4687,2,1
2777,4.2059,473.73,1.4682,2,1
2779,4.3014,473.73,1.464,2,1
2778.3,4.2828,473.73,1.4539,2,1
2877.6,4.3109,473.73,1.4611,2,1
2833.4,4.277,473.73,1.4488,2,1
2791.8,4.3417,473.73,1.4185,2,1
2724.2,4.3356,452.2,1.4026,2,1
2538.8,4.1917,452.2,1.4165,2,1
2486.7,4.1652,452.2,1.3991,2,1
2483.3,4.3253,452.2,1.346,2,1
2549.3,4.4118,452.2,1.2609,3,1
2570.4,4.4111,452.2,1.2043,5,1
2307.2,4.0945,452.2,1.1948,5,1
2315.4,4.2384,430.66,1.1959,5,1
2156,4.3287,430.66,1.1833,5,1
1999.2,4.2928,430.66,1.1474,5,1
2014.3,4.2061,409.13,1.1803,4,1
1825.1,4.4682,409.13,1.1346,4,1
1858.4,4.3616,775.2,1.2344,3,1
1997.3,4.3162,732.13,1.3518,3,1
2107.6,4.2218,710.6,1.4497,3,1
1893.5,4.3068,689.06,1.3852,3,1
1155.1,4.3937,667.53,1.3812,3,1
1011.5,4.4887,667.53,1.3222,3,1
981.07,4.5181,710.6,1.2877,3,1
621.86,4.6107,366.06,0.91082,3,1
779.37,4.7125,710.6,0.31344,3,1
983.06,4.6111,710.6,0.47149,3,1
927.44,4.5384,667.53,0.42725,3,1
546.08,4.5423,409.13,0.39693,3,1
1116.6,4.3194,689.06,0.68074,3,1
946.34,4.2917,689.06,0.46353,3,1
680.78,4.3303,430.66,0.54957,3,1
896.49,4.1909,516.8,0.7067,2,1
713.94,3.9898,473.73,1.0327,2,1
601.08,3.7946,473.73,1.403,2,1
263.82,3.5958,473.73,1.5367,2,1
0,4.641,452.2,0.94146,2,1
0,4.4831,387.6,1.2381,2,1
10.875,4.4968,409.13,1.3738,2,1
35.479,4.8367,409.13,1.2731,2,1
55.273,5.2038,430.66,1.2054,2,1
40.288,4.9516,430.66,1.4482,2,1
24.633,4.6448,452.2,1.5433,2,0
21.045,4.4683,452.2,1.5403,2,0
31.315,4.7992,452.2,1.4719,2,0
41.65,5.2666,452.2,0.93099,3,0
44.461,5.451,2217.9,0.18611,8,0
38.27,5.4889,452.2,0.28096,9,0
37.358,5.3644,452.2,0.37553,8,0
34.678,5.465,1981.1,0.21853,10,0
30.138,5.5152,2282.5,0.25962,13,0
32.002,5.4559,2282.5,0.19092,9,0
28.566,5.45,2304.1,0.14638,9,0
28.574,5.489,193.8,0.10176,10,0
30.604,5.5751,0,0.088327,27,0
33.142,5.5293,2282.5,0.098779,19,0
29.14,5.5065,538.33,0.19528,16,0
26.685,5.4609,129.2,0.11084,25,0
28.581,5.459,172.27,0.1177,25,0
29.606,5.5779,495.26,0.14807,19,0
26.575,5.6357,43.066,0.12556,21,0
27.303,5.6124,452.2,0.12463,20,0
26.962,5.6101,0,0.10212,23,0
24.385,5.6213,43.066,0.24993,23,0
20.454,5.6081,129.2,0.069707,26,0
18.991,5.5544,0,0.11541,33,0
22.333,5.5509,301.46,0.16846,30,0
25.178,5.5976,43.066,0.0092838,34,0
21.031,5.5607,21.533,0,27,0
15.509,5.5486,43.066,0.0071481,33,0
17.031,5.4646,0,0.053124,35,0
18.129,5.4461,279.93,0.1863,39,0
18.333,5.4252,279.93,0.078182,38,0
13.08,5.4378,0,0.068534,21,0
15.004,5.5081,43.066,0.014606,35,0
17.11,5.4579,43.066,0.05594,32,0
18.112,5.5012,21.533,0.04115,29,0
16.359,5.5661,473.73,0.13529,34,0
17.028,5.5269,0,0.05602,41,0
17.802,5.5112,0,0,26,0
20.388,5.5546,21.533,0,28,0
20.821,5.5741,0,0.10485,27,0
21.538,5.5292,43.066,0.10763,20,0
27.618,5.5873,1894.9,0.14442,19,0
40.142,5.6952,0,0.14192,22,0
32.686,5.6636,43.066,0.085454,21,0
31.94,5.6526,43.066,0.045417,28,0
34.959,5.6973,0,0.10738,33,0
39.492,5.6891,1464.3,0.19108,25,0
36.179,5.6785,21.533,0.17082,23,0
41.462,5.6161,2390.2,0.20758,14,0
49.115,5.6971,1485.8,0.17443,20,0
46.839,5.608,0,0.17148,18,0
38.193,5.5277,2024.1,0.21376,11,0
36.639,5.3919,129.2,0,11,0
35.185,5.1551,129.2,0.05985,6,0
24.917,5.0814,430.66,0.54436,5,0
29.431,5.3284,172.27,0,11,0
17.801,5.0005,215.33,0,1,0
15.543,5.3071,21.533,0.039188,31,0
17.952,5.5129,0,0.10907,44,0
18.733,5.6269,43.066,0.1441,43,0
15.188,5.3016,236.87,0.2027,35,0
15.055,5.341,193.8,0.037449,20,0
11.18,5.4258,215.33,0.016528,36,0
13.888,5.4278,43.066,0.17322,44,0
11.605,5.3942,21.533,0.3281,34,0
15.043,5.5521,0,0.27243,34,0
15.595,5.2128,236.87,0.16053,28,0
20.961,5.4813,43.066,0.16088,30,0
14.356,5.3247,258.4,0.40109,22,0
13.669,5.3635,0,0.38245,30,0
14.924,5.4191,258.4,0.32151,16,0
18.983,5.5202,236.87,0.18533,34,0
17.306,5.4106,21.533,0.11279,32,0
15.04,5.2748,21.533,0.23579,5,0
14.337,5.0943,236.87,0.28351,12,0
12.61,5.3146,0,0.10481,25,0
11.98,5.2022,215.33,0.020979,26,0
12.005,5.3976,0,0.019347,25,0
12.662,5.4612,150.73,0.023354,36,0
14.938,5.1926,193.8,0.016166,27,0
11.927,5.4155,0,0.28472,33,0
10.835,4.9886,236.87,0.21893,15,0
11.172,5.2438,129.2,0.0084805,20,0
9.9471,5.0342,236.87,0.29106,6,0
8.6285,4.8227,236.87,0.51807,3,0
8.6597,5.3261,258.4,0.37296,21,0
9.289,5.1815,236.87,0.082097,26,0
19.511,5.6865,21.533,0.096427,31,0
13.887,5.367,193.8,0.041108,48,0
10.974,5.3649,43.066,0.040107,45,0
9.9605,5.3045,236.87,0.10645,30,0
11.213,5.3866,0,0.076115,33,0
29.3,5.5921,43.066,0.18769,14,0
31.607,5.5241,150.73,0.21191,8,0
29.41,5.47,21.533,0.24919,11,0
24.781,5.5306,2433.3,0.23834,12,0
22.726,5.4462,0,0.15865,19,0
21.153,5.3245,43.066,0.17503,13,0
18.269,5.4178,43.066,0.16617,28,0
28.16,5.3991,0,0.2706,16,0
31.165,5.6373,43.066,0.19123,26,0
18.304,5.5837,43.066,0.12046,28,0
13.235,5.4711,43.066,0.11796,36,0
9.6156,5.4295,64.6,0.10492,53,0
7.857,5.3971,0,0.1022,52,0
9.6175,5.3388,43.066,0.078448,49,0
9.5937,5.327,43.066,0.095412,53,0
19.513,5.451,0,0.27303,43,0
11.516,5.3726,301.46,0.31834,31,0
14.933,5.1025,452.2,0.20134,6,0
16.646,4.8854,150.73,0.20712,8,0
14.719,5.1156,193.8,0.086298,16,0
15.001,5.2397,43.066,0.20175,31,0
13.139,5.1924,21.533,0.28033,17,0
17.611,5.1634,279.93,0.26526,22,0
18.131,5.2324,172.27,0.15977,34,0
14.87,5.2578,129.2,0.029002,38,0
14.857,5.344,43.066,0.027596,40,0
39.36,5.5244,193.8,0.1977,10,0
63.228,5.6428,1442.7,0.24527,10,0
62.172,5.6301,0,0.21405,13,0
52.23,5.5903,215.33,0.24286,11,0
44.557,5.5269,43.066,0.17234,12,0
30.909,5.5012,21.533,0.15255,11,0
25.293,5.4089,43.066,0.1982,13,0
30.819,5.6523,861.33,0.15337,19,0
63.308,5.7487,0,0.18583,19,0
56.644,5.6983,43.066,0.19616,21,0
47.786,5.6626,43.066,0.20124,17,0
49.656,5.5797,0,0.14488,8,0
51.22,5.3733,150.73,0.26963,7,0
45.415,5.3367,1119.7,0.34639,5,0
58.066,5.5927,172.27,0.1049,13,0
54.556,5.6202,86.133,0.12531,15,0
52.864,5.6624,129.2,0.17372,17,0
38.187,5.6494,172.27,0.20398,15,0
37.95,5.5494,172.27,0.15985,17,0
47.957,5.4852,0,0.34339,11,0
61.74,5.4489,904.39,0.34123,9,0
71.927,5.4545,818.26,0.37533,11,0
72.933,5.4324,2433.3,0.32292,9,0
73.383,5.4344,1894.9,0.25962,8,0
74.391,5.4456,2304.1,0.31377,10,0
83.138,5.5442,1916.5,0.35698,10,0
79.857,5.5074,2325.6,0.44608,12,0
84.785,5.563,2433.3,0.34224,11,0
83.32,5.5473,2174.9,0.3136,11,0
78.017,5.4909,473.73,0.27094,12,0
73.316,5.4554,2045.7,0.30812,8,0
67.332,5.409,279.93,0.41177,8,0
60,5.3989,301.46,0.27028,10,0
50.054,5.4674,495.26,0.22299,11,0
45.774,5.38,172.27,0.14346,11,0
40.64,5.3512,0,0.34875,7,0
40.864,5.3699,387.6,0.37033,4,0
40.579,5.3082,409.13,0.38247,8,0
59.405,5.4716,301.46,0.26867,12,0
66.547,5.4236,1894.9,0.42451,8,0
63.595,5.3573,2045.7,0.33341,15,0
72.961,5.46,279.93,0.20185,22,0
72.17,5.4607,279.93,0.31387,22,0
67.335,5.4295,215.33,0.33831,29,0
89.993,5.6342,8053.4,0.28589,29,0
51.653,5.4731,344.53,0.21149,30,0
75.901,5.4689,129.2,0.19938,16,0
67.15,5.3582,2045.7,0.28248,12,0
56.607,5.2412,150.73,0.21059,8,0
39.26,5.0627,150.73,0.10529,9,0
33.726,5.282,43.066,0.0027073,3,0
34.12,5.4077,43.066,0,1,0
37.885,5.401,43.066,0.0087682,3,0
40.631,5.5356,0,0.043668,16,0
129.46,4.444,646,0.74615,3,1
831.41,4.5845,689.06,0.45809,3,1
655.48,4.4714,753.66,1.1869,3,1
650.02,4.8551,538.33,0.62845,2,1
1195.3,4.5304,624.46,1.0914,3,1
1530.1,4.3541,689.06,1.1312,3,1
1049.7,4.5131,387.6,1.0108,3,1
1122.4,4.3772,409.13,1.3518,5,1
1115.8,4.2564,430.66,1.5153,5,1
1311.4,4.0256,430.66,1.6332,9,1
1300.8,3.9373,430.66,1.6274,8,1
1293.6,3.8619,430.66,1.6214,8,1
1170.3,4.0759,430.66,1.5575,8,1
1007.4,4.1034,430.66,1.4979,5,1
912.07,4.2442,409.13,1.4093,5,1
785.28,4.3029,409.13,1.2396,5,1
764.96,4.2879,387.6,1.2235,4,1
767.15,4.3194,387.6,1.2351,6,1
724.34,4.3999,732.13,1.3391,3,1
658.73,4.3267,710.6,1.3642,3,1
802.97,4.3406,667.53,1.3897,3,1
797.7,4.2472,646,1.4513,3,1
975.11,4.0193,624.46,1.5776,3,1
888.92,4.3366,602.93,1.3656,2,1
738.28,4.5754,559.86,1.1797,2,1
531.03,4.7496,516.8,1.1133,2,1
454.36,4.7216,473.73,1.229,3,1
367.54,4.6891,452.2,1.0483,3,1
354.61,4.5496,452.2,1.0052,3,1
356.3,4.4754,452.2,0.93607,4,1
343.45,4.6026,452.2,0.91543,4,1
644.51,4.9509,452.2,0.62689,4,1
587.47,4.8282,430.66,0.49643,5,1
427.31,4.7377,452.2,0.73056,5,1
467.39,4.6859,452.2,0.90241,4,1
410.88,4.6571,473.73,1.1629,5,1
407.36,4.5085,473.73,1.2594,5,1
388.52,4.5275,473.73,1.2531,4,1
415.24,4.6049,473.73,1.2201,4,1
427.62,4.5794,473.73,1.2196,4,1
406.58,4.4807,495.26,1.3086,4,1
405.18,4.4688,495.26,1.33,5,1
447.96,4.4844,495.26,1.3476,5,1
494.9,4.3666,495.26,1.3874,4,1
452.37,4.3964,516.8,1.3863,2,1
441.96,4.5661,516.8,1.3571,2,1
402.67,4.5307,516.8,1.2729,4,1
579.07,4.8364,538.33,0.75277,2,1
981.84,4.7932,624.46,0.374,5,1
2177.5,4.79,473.73,1.1706,2,1
3929,4.368,516.8,1.5178,2,1
3925.2,3.9113,516.8,1.6574,2,1
3246.4,4.0264,495.26,1.5829,2,1
4166.1,4.0461,516.8,1.4202,2,1
5155.4,4.2774,559.86,1.5693,2,1
7591.2,4.3572,559.86,1.5861,2,1
7333,4.0569,559.86,1.6309,2,1
6605.4,4.0609,559.86,1.5808,2,1
5752.9,3.6074,538.33,1.6148,2,1
4977.7,3.6452,538.33,1.6031,2,1
4526.4,3.8054,516.8,1.5804,2,1
3660.6,3.9447,516.8,1.5358,2,1
2969.5,3.9598,495.26,1.5769,2,1
2645.7,3.8725,495.26,1.6438,2,1
2106.3,3.9148,473.73,1.6545,2,1
1677.5,3.9854,473.73,1.6164,2,1
1890.2,4.0707,452.2,1.6148,2,1
1718.9,4.0802,452.2,1.5565,2,1
1585.7,4.0058,452.2,1.5518,2,1
1758.1,3.8677,452.2,1.6131,2,1
1925,3.8026,452.2,1.626,2,1
1946.7,3.8135,452.2,1.6207,2,1
1910.8,3.7955,452.2,1.633,2,1
1826.6,3.8533,452.2,1.6413,7,1
1706.8,3.8643,430.66,1.6344,9,1
1546,3.9157,430.66,1.6288,9,1
1434.9,3.9619,430.66,1.5965,8,1
1378.4,4.0166,430.66,1.5748,8,1
1463.1,3.8905,430.66,1.609,8,1
1423.9,3.9355,430.66,1.6001,9,1
1873.3,4.4538,430.66,1.4832,8,1
1833.1,4.1538,452.2,1.3599,9,1
1960.5,3.9812,452.2,1.4589,9,1
2084.7,3.8916,452.2,1.4453,9,1
2099.5,3.9423,452.2,1.3999,9,1
2054.3,4.0534,452.2,1.3831,9,1
1990.9,4.1904,452.2,1.3779,9,1
1987.3,4.0901,473.73,1.3993,7,1
2102.9,4.0534,473.73,1.4591,2,1
2331.7,3.9442,473.73,1.5119,2,1
2403.8,3.9671,473.73,1.5238,2,1
2369.3,4.0899,473.73,1.5091,2,1
2459.4,4.0526,473.73,1.518,2,1
2560.2,4.043,495.26,1.538,2,1
2816.6,3.8376,495.26,1.572,3,1
3125.1,3.7403,495.26,1.6067,2,1
3206.3,3.6081,495.26,1.6051,2,1
3211.3,3.6277,495.26,1.5892,2,1
3308.3,3.5414,495.26,1.6072,2,1
3353.7,3.5829,495.26,1.6025,2,1
3371.9,3.586,495.26,1.6209,2,1
3452.1,3.5717,495.26,1.6185,2,1
3555.7,3.4867,495.26,1.6433,2,1
3509.4,3.4299,495.26,1.6565,2,1
3379.8,3.4157,495.26,1.6645,2,1
3333.9,3.298,495.26,1.6727,2,1
3263,3.3893,473.73,1.6855,2,1
2983.8,3.5425,473.73,1.6782,2,1
2910.1,3.4831,473.73,1.6887,2,1
3532.9,3.3625,473.73,1.7281,2,1
4155.4,3.1382,473.73,1.7325,2,1
4433.3,3.1446,473.73,1.7174,2,1
4665.7,3.2271,473.73,1.7336,2,1
4298.7,3.1828,473.73,1.749,2,1
4040.6,3.0895,452.2,1.7816,2,1
3233.1,3.1576,452.2,1.7389,2,1
2112.9,3.0298,430.66,1.7385,2,1
1273.5,3.1851,409.13,1.6442,2,1
472.77,3.5494,409.13,1.5563,1,1
0,4.3027,387.6,1.1583,2,1
8.5001,4.1568,473.73,1.5267,2,1
21.506,4.309,430.66,1.5644,2,0
31.65,4.9651,409.13,1.238,2,0
31.448,4.8138,452.2,1.4288,2,0
38.168,5.2978,473.73,0.94364,3,0
37.351,5.0729,409.13,1.0117,3,0
40.25,5.2406,430.66,0.80181,8,0
40.711,5.4169,473.73,0.43555,8,0
42.109,5.2676,2024.1,0.50605,8,0
43.81,5.2732,2153.3,0.32682,9,0
46.084,5.2815,559.86,0.22811,8,0
46.494,5.3544,2067.2,0.37508,8,0
44.407,5.3357,2110.3,0.40666,8,0
43.882,5.429,0,0.40217,8,0
44.371,5.3809,2196.4,0.29659,8,0
41.138,5.4316,2217.9,0.31938,9,0
37.329,5.5095,0,0.36119,11,0
38.141,5.6244,43.066,0.16062,17,0
48.98,5.7218,86.133,0.092182,16,0
50.598,5.6756,21.533,0.10998,18,0
55.392,5.7158,107.67,0.14307,20,0
54.174,5.7222,0,0.21107,18,0
53.252,5.6966,0,0.19394,20,0
56.44,5.7155,3186.9,0.17242,20,0
64.717,5.6843,64.6,0.20799,20,0
62.438,5.7003,323,0.24465,20,0
57.589,5.543,344.53,0.20568,6,0
48.095,5.0156,753.66,0.43392,3,0
39.809,5.0244,775.2,0.80415,3,0
49.481,5.2677,753.66,0.4459,3,0
43.777,5.0472,732.13,0.24471,3,0
25.794,4.8078,732.13,0.57382,3,0
