@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
60,5.3989,301.46,0.0047014,82,0
60,5.3989,301.46,0.0047014,82,0
50.054,5.4674,495.26,0.0032848,40,0
50.054,5.4674,495.26,0.0032848,40,0
45.774,5.38,172.27,0.0027188,25,0
45.774,5.38,172.27,0.0027188,25,0
40.64,5.3512,0,0.0038789,51,0
40.64,5.3512,0,0.0038789,51,0
40.864,5.3699,387.6,0.0027349,53,0
40.864,5.3699,387.6,0.0027349,53,0
40.579,5.3082,409.13,0.0024034,51,0
40.579,5.3082,409.13,0.0024034,51,0
59.405,5.4716,301.46,0.0039329,52,0
59.405,5.4716,301.46,0.0039329,52,0
66.547,5.4236,1894.9,0.0098838,18,0
66.547,5.4236,1894.9,0.0098838,18,0
63.595,5.3573,2045.7,0.013609,72,0
63.595,5.3573,2045.7,0.013609,72,0
72.961,5.46,279.93,0.011424,19,0
72.961,5.46,279.93,0.011424,19,0
72.17,5.4607,279.93,0.011046,120,0
72.17,5.4607,279.93,0.011046,120,0
67.335,5.4295,215.33,0.014378,121,0
67.335,5.4295,215.33,0.014378,121,0
89.993,5.6342,8053.4,0.017388,6,0
89.993,5.6342,8053.4,0.017388,6,0
51.653,5.4731,344.53,0.016999,95,0
51.653,5.4731,344.53,0.016999,95,0
75.901,5.4689,129.2,0.010792,20,0
75.901,5.4689,129.2,0.010792,20,0
67.15,5.3582,2045.7,0.0073336,60,0
67.15,5.3582,2045.7,0.0073336,60,0
56.607,5.2412,150.73,0.0046133,40,0
56.607,5.2412,150.73,0.0046133,40,0
39.26,5.0627,150.73,0.0034144,43,0
39.26,5.0627,150.73,0.0034144,43,0
33.726,5.282,43.066,0.00088734,160,0
33.726,5.282,43.066,0.00088734,160,0
34.12,5.4077,43.066,0.0015845,119,0
34.12,5.4077,43.066,0.0015845,119,0
37.885,5.401,43.066,0.0024203,92,0
37.885,5.401,43.066,0.0024203,92,0
40.631,5.5356,0,0.001947,113,0
40.631,5.5356,0,0.001947,113,0
21.506,4.309,430.66,0.012438,48,0
21.506,4.309,430.66,0.012438,48,0
31.65,4.9651,409.13,0.0044824,51,0
31.65,4.9651,409.13,0.0044824,51,0
31.448,4.8138,452.2,0.0062735,36,0
31.448,4.8138,452.2,0.0062735,36,0
38.168,5.2978,473.73,0.0026882,44,0
38.168,5.2978,473.73,0.0026882,44,0
37.351,5.0729,409.13,0.0042864,35,0
37.351,5.0729,409.13,0.0042864,35,0
40.25,5.2406,430.66,0.0029251,76,0
40.25,5.2406,430.66,0.0029251,76,0
40.711,5.4169,473.73,0.002277,12,0
40.711,5.4169,473.73,0.002277,12,0
42.109,5.2676,2024.1,0.0037067,57,0
42.109,5.2676,2024.1,0.0037067,57,0
43.81,5.2732,2153.3,0.0028899,52,0
43.81,5.2732,2153.3,0.0028899,52,0
46.084,5.2815,559.86,0.0019796,11,0
46.084,5.2815,559.86,0.0019796,11,0
46.494,5.3544,2067.2,0.0025648,94,0
46.494,5.3544,2067.2,0.0025648,94,0
44.407,5.3357,2110.3,0.0030705,71,0
44.407,5.3357,2110.3,0.0030705,71,0
43.882,5.429,0,0.00286,12,0
43.882,5.429,0,0.00286,12,0
44.371,5.3809,2196.4,0.0042444,64,0
44.371,5.3809,2196.4,0.0042444,64,0
41.138,5.4316,2217.9,0.002161,91,0
41.138,5.4316,2217.9,0.002161,91,0
37.329,5.5095,0,0.001809,139,0
37.329,5.5095,0,0.001809,139,0
38.141,5.6244,43.066,0.0011451,70,0
38.141,5.6244,43.066,0.0011451,70,0
48.98,5.7218,86.133,0.0017465,94,0
48.98,5.7218,86.133,0.0017465,94,0
50.598,5.6756,21.533,0.001979,104,0
50.598,5.6756,21.533,0.001979,104,0
55.392,5.7158,107.67,0.0027907,26,0
55.392,5.7158,107.67,0.0027907,26,0
54.174,5.7222,0,0.002289,61,0
54.174,5.7222,0,0.002289,61,0
53.252,5.6966,0,0.001915,60,0
53.252,5.6966,0,0.001915,60,0
56.44,5.7155,3186.9,0.0028372,20,0
56.44,5.7155,3186.9,0.0028372,20,0
64.717,5.6843,64.6,0.0034399,51,0
64.717,5.6843,64.6,0.0034399,51,0
62.438,5.7003,323,0.0027582,73,0
62.438,5.7003,323,0.0027582,73,0
57.589,5.543,344.53,0.0024872,61,0
57.589,5.543,344.53,0.0024872,61,0
48.095,5.0156,753.66,0.0090726,14,0
48.095,5.0156,753.66,0.0090726,14,0
39.809,5.0244,775.2,0.0066475,12,0
39.809,5.0244,775.2,0.0066475,12,0
49.481,5.2677,753.66,0.0046917,124,0
49.481,5.2677,753.66,0.0046917,124,0
43.777,5.0472,732.13,0.0057256,55,0
43.777,5.0472,732.13,0.0057256,55,0
25.794,4.8078,732.13,0.0083766,54,0
25.794,4.8078,732.13,0.0083766,54,0
56.938,5.5361,775.2,0.0037024,124,0
56.938,5.5361,775.2,0.0037024,124,0
36.343,5.1645,775.2,0.0054646,55,0
36.343,5.1645,775.2,0.0054646,55,0
65.197,5.2689,753.66,0.0048755,55,0
65.197,5.2689,753.66,0.0048755,55,0
41.868,5.0565,753.66,0.0083837,60,0
41.868,5.0565,753.66,0.0083837,60,0
21.867,5.025,753.66,0.0079889,62,0
21.867,5.025,753.66,0.0079889,62,0
6.8289,5.0305,796.73,0.0065112,60,0
6.8289,5.0305,796.73,0.0065112,60,0
38.646,4.8537,775.2,0.0074025,60,0
38.646,4.8537,775.2,0.0074025,60,0
109.83,4.8062,775.2,0.0085033,14,0
109.83,4.8062,775.2,0.0085033,14,0
101.05,4.7962,753.66,0.0085795,12,0
101.05,4.7962,753.66,0.0085795,12,0
126.81,4.7374,775.2,0.0092795,56,0
126.81,4.7374,775.2,0.0092795,56,0
93.6,4.8148,667.53,0.010612,140,0
93.6,4.8148,667.53,0.010612,140,0
85.265,4.8481,667.53,0.0083519,14,0
85.265,4.8481,667.53,0.0083519,14,0
73.676,4.8994,796.73,0.008368,14,0
73.676,4.8994,796.73,0.008368,14,0
83.134,4.9546,753.66,0.010462,56,0
83.134,4.9546,753.66,0.010462,56,0
18.606,5.0783,2024.1,0.010026,15,0
18.606,5.0783,2024.1,0.010026,15,0
0.46341,5.1649,796.73,0.015298,54,0
0.46341,5.1649,796.73,0.015298,54,0
9.22,5.1305,753.66,0.0080338,54,0
9.22,5.1305,753.66,0.0080338,54,0
13.586,5.1708,753.66,0.008176,57,0
13.586,5.1708,753.66,0.008176,57,0
0,5.1289,2045.7,0.0079045,56,0
0,5.1289,2045.7,0.0079045,56,0
4.4331,5.0866,2131.8,0.0067405,54,0
4.4331,5.0866,2131.8,0.0067405,54,0
45.052,4.9073,2239.5,0.0071364,44,0
45.052,4.9073,2239.5,0.0071364,44,0
41.834,4.9698,495.26,0.0033922,44,0
41.834,4.9698,495.26,0.0033922,44,0
38.284,5.0135,753.66,0.0019838,121,0
38.284,5.0135,753.66,0.0019838,121,0
39.902,5.3895,818.26,0.0013324,65,0
39.902,5.3895,818.26,0.0013324,65,0
30.385,5.1706,0,0.0010918,134,0
30.385,5.1706,0,0.0010918,134,0
35.028,5.2746,344.53,0.00077097,129,0
35.028,5.2746,344.53,0.00077097,129,0
24.866,5.2109,107.67,0.00011589,34,0
24.866,5.2109,107.67,0.00011589,34,0
25.748,5.1988,0,0.00041555,57,0
25.748,5.1988,0,0.00041555,57,0
59.359,5.1432,2239.5,0.0015059,7,0
59.359,5.1432,2239.5,0.0015059,7,0
48.405,4.9641,753.66,0.0041522,65,0
48.405,4.9641,753.66,0.0041522,65,0
24.888,4.9705,732.13,0.0044449,62,0
24.888,4.9705,732.13,0.0044449,62,0
4.3931,4.8761,732.13,0.0053987,7,0
4.3931,4.8761,732.13,0.0053987,7,0
3.6714,4.7683,732.13,0.0055549,66,0
3.6714,4.7683,732.13,0.0055549,66,0
0,4.7906,710.6,0.005107,7,0
0,4.7906,710.6,0.005107,7,0
11.268,4.8271,732.13,0.0044577,7,0
11.268,4.8271,732.13,0.0044577,7,0
21.815,4.8445,775.2,0.0047329,66,0
21.815,4.8445,775.2,0.0047329,66,0
17.553,4.7819,710.6,0.0059198,67,0
17.553,4.7819,710.6,0.0059198,67,0
28.792,4.7878,710.6,0.0055281,67,0
28.792,4.7878,710.6,0.0055281,67,0
25.393,4.8309,753.66,0.0069842,7,0
25.393,4.8309,753.66,0.0069842,7,0
12.78,4.8793,732.13,0.0067628,8,0
12.78,4.8793,732.13,0.0067628,8,0
8.1306,4.8436,710.6,0.0093979,8,0
8.1306,4.8436,710.6,0.0093979,8,0
0,4.8236,710.6,0.0086594,7,0
0,4.8236,710.6,0.0086594,7,0
1.9862,4.8802,710.6,0.0086819,9,0
1.9862,4.8802,710.6,0.0086819,9,0
3.8731,4.8943,689.06,0.0098936,7,0
3.8731,4.8943,689.06,0.0098936,7,0
2.1923,4.8996,775.2,0.010735,7,0
2.1923,4.8996,775.2,0.010735,7,0
18.72,4.9391,710.6,0.010365,9,0
18.72,4.9391,710.6,0.010365,9,0
24.629,4.9618,732.13,0.0098982,9,0
24.629,4.9618,732.13,0.0098982,9,0
19.912,4.9679,775.2,0.008676,7,0
19.912,4.9679,775.2,0.008676,7,0
30.721,5.0083,775.2,0.0092034,8,0
30.721,5.0083,775.2,0.0092034,8,0
55.298,5.1274,753.66,0.0048556,65,0
55.298,5.1274,753.66,0.0048556,65,0
29.565,5.069,753.66,0.011234,11,0
29.565,5.069,753.66,0.011234,11,0
54.785,5.4394,753.66,0.0029699,116,0
54.785,5.4394,753.66,0.0029699,116,0
57.364,5.1866,2067.2,0.0070139,9,0
57.364,5.1866,2067.2,0.0070139,9,0
66.881,5.2966,753.66,0.0052558,10,0
66.881,5.2966,753.66,0.0052558,10,0
56.232,5.5622,0,0.0026767,53,0
56.232,5.5622,0,0.0026767,53,0
52.683,5.5391,86.133,0.0013153,52,0
52.683,5.5391,86.133,0.0013153,52,0
49.199,5.5337,366.06,0.00136,61,0
49.199,5.5337,366.06,0.00136,61,0
47.439,5.3187,236.87,0.00082543,69,0
47.439,5.3187,236.87,0.00082543,69,0
53.864,5.3942,236.87,0.00030879,6,0
53.864,5.3942,236.87,0.00030879,6,0
63.794,5.1809,753.66,0.0069162,11,0
63.794,5.1809,753.66,0.0069162,11,0
71.521,5.2843,2110.3,0.0049276,11,0
71.521,5.2843,2110.3,0.0049276,11,0
43.255,5.3423,409.13,0.0015306,49,0
43.255,5.3423,409.13,0.0015306,49,0
33.732,5.5168,0,0,52,0
33.732,5.5168,0,0,52,0
30.057,5.4241,236.87,0.00035845,120,0
30.057,5.4241,236.87,0.00035845,120,0
28.721,5.4543,21.533,0.0003166,111,0
28.721,5.4543,21.533,0.0003166,111,0
27.034,5.4772,0,9.7567e-05,101,0
27.034,5.4772,0,9.7567e-05,101,0
34.91,5.4561,193.8,8.5272e-05,44,0
34.91,5.4561,193.8,8.5272e-05,44,0
43.387,5.6805,0,0.0004793,29,0
43.387,5.6805,0,0.0004793,29,0
41.873,5.6513,0,0.00027955,45,0
41.873,5.6513,0,0.00027955,45,0
43.566,5.6257,258.4,0.0006439,54,0
43.566,5.6257,258.4,0.0006439,54,0
72.337,5.2951,2153.3,0.0073316,9,0
72.337,5.2951,2153.3,0.0073316,9,0
67.145,5.5451,1399.7,0.002399,74,0
67.145,5.5451,1399.7,0.002399,74,0
52.942,5.1273,732.13,0.0092943,67,0
52.942,5.1273,732.13,0.0092943,67,0
69.848,5.3798,732.13,0.0024492,82,0
69.848,5.3798,732.13,0.0024492,82,0
54.375,5.0857,710.6,0.0079949,68,0
54.375,5.0857,710.6,0.0079949,68,0
58.216,5.4468,689.06,0.004412,72,0
58.216,5.4468,689.06,0.004412,72,0
65.368,5.2059,710.6,0.0038516,67,0
65.368,5.2059,710.6,0.0038516,67,0
68.411,5.2912,689.06,0.0043192,77,0
68.411,5.2912,689.06,0.0043192,77,0
60.882,5.1401,710.6,0.0059137,67,0
60.882,5.1401,710.6,0.0059137,67,0
65.6,5.6283,215.33,0.0017296,158,0
65.6,5.6283,215.33,0.0017296,158,0
66.339,5.6705,1485.8,0.0029453,40,0
66.339,5.6705,1485.8,0.0029453,40,0
66.442,5.6427,1550.4,0.0032478,90,0
66.442,5.6427,1550.4,0.0032478,90,0
67.064,5.6173,775.2,0.002527,52,0
67.064,5.6173,775.2,0.002527,52,0
65.536,5.6724,150.73,0.0031169,87,0
65.536,5.6724,150.73,0.0031169,87,0
60.899,5.5416,559.86,0.0040793,33,0
60.899,5.5416,559.86,0.0040793,33,0
72.528,5.3577,1162.8,0.0055304,13,0
72.528,5.3577,1162.8,0.0055304,13,0
64.588,5.4858,538.33,0.0039149,43,0
64.588,5.4858,538.33,0.0039149,43,0
58.567,5.4448,753.66,0.0030948,111,0
58.567,5.4448,753.66,0.0030948,111,0
55.849,5.53,193.8,0.0015916,55,0
55.849,5.53,193.8,0.0015916,55,0
60.399,5.6028,0,0.0022327,99,0
60.399,5.6028,0,0.0022327,99,0
56.965,5.5882,193.8,0.0011324,93,0
56.965,5.5882,193.8,0.0011324,93,0
55.431,5.6583,193.8,0.0020899,54,0
55.431,5.6583,193.8,0.0020899,54,0
56.961,5.6873,495.26,0.0015948,148,0
56.961,5.6873,495.26,0.0015948,148,0
58.841,5.7172,279.93,0.0014233,84,0
58.841,5.7172,279.93,0.0014233,84,0
55.125,5.659,0,0.0012676,125,0
55.125,5.659,0,0.0012676,125,0
57.344,5.7052,0,0.0013453,33,0
57.344,5.7052,0,0.0013453,33,0
56.555,5.709,0,0.0017989,109,0
56.555,5.709,0,0.0017989,109,0
56.171,5.6853,43.066,0.0018594,91,0
56.171,5.6853,43.066,0.0018594,91,0
53.601,5.7121,0,0.0014919,136,0
53.601,5.7121,0,0.0014919,136,0
54.76,5.6548,193.8,0.0014245,134,0
54.76,5.6548,193.8,0.0014245,134,0
55.937,5.7154,0,0.0015879,100,0
55.937,5.7154,0,0.0015879,100,0
53.941,5.6803,21.533,0.0019239,117,0
53.941,5.6803,21.533,0.0019239,117,0
49.818,5.6793,366.06,0.0018797,46,0
49.818,5.6793,366.06,0.0018797,46,0
51.471,5.7139,64.6,0.0021648,17,0
51.471,5.7139,64.6,0.0021648,17,0
50.552,5.7186,0,0.0012111,41,0
50.552,5.7186,0,0.0012111,41,0
57.152,5.7242,0,0.0025432,28,0
57.152,5.7242,0,0.0025432,28,0
64.354,5.6802,1012.1,0.0031238,31,0
64.354,5.6802,1012.1,0.0031238,31,0
74.72,5.6819,1162.8,0.0037108,111,0
74.72,5.6819,1162.8,0.0037108,111,0
63.341,5.7036,0,0.0034629,29,0
63.341,5.7036,0,0.0034629,29,0
61.448,5.688,43.066,0.0019656,81,0
61.448,5.688,43.066,0.0019656,81,0
56.645,5.7269,172.27,0.0016415,33,0
56.645,5.7269,172.27,0.0016415,33,0
54.477,5.753,0,0.00117,45,0
54.477,5.753,0,0.00117,45,0
64.811,5.1865,301.46,0.012567,71,0
64.811,5.1865,301.46,0.012567,71,0
63.76,5.447,710.6,0.0024821,82,0
63.76,5.447,710.6,0.0024821,82,0
58.543,5.5459,2239.5,0.0033138,83,0
58.543,5.5459,2239.5,0.0033138,83,0
62.517,5.4977,2217.9,0.0040081,49,0
62.517,5.4977,2217.9,0.0040081,49,0
66.56,5.4804,2217.9,0.0044953,10,0
66.56,5.4804,2217.9,0.0044953,10,0
64.016,5.5058,2304.1,0.0033752,25,0
64.016,5.5058,2304.1,0.0033752,25,0
63.932,5.5305,2239.5,0.0024893,28,0
63.932,5.5305,2239.5,0.0024893,28,0
82.019,5.4762,1938,0.0040201,151,0
82.019,5.4762,1938,0.0040201,151,0
74.134,5.4795,1938,0.0060152,87,0
74.134,5.4795,1938,0.0060152,87,0
73.343,5.5041,2131.8,0.0045393,69,0
73.343,5.5041,2131.8,0.0045393,69,0
67.335,5.5655,2261,0.0035541,86,0
67.335,5.5655,2261,0.0035541,86,0
69.502,5.511,1938,0.0043859,63,0
69.502,5.511,1938,0.0043859,63,0
62.264,5.5374,1916.5,0.0035295,48,0
62.264,5.5374,1916.5,0.0035295,48,0
54.364,5.5042,2131.8,0.0017697,52,0
54.364,5.5042,2131.8,0.0017697,52,0
52.014,5.5014,1744.2,0.0026194,51,0
52.014,5.5014,1744.2,0.0026194,51,0
46.635,5.5455,0,0.0014732,48,0
46.635,5.5455,0,0.0014732,48,0
52.392,5.1158,1808.8,0.0087625,44,0
52.392,5.1158,1808.8,0.0087625,44,0
50.827,5.4557,473.73,0.0017173,23,0
50.827,5.4557,473.73,0.0017173,23,0
49.374,5.3451,473.73,0.0040651,49,0
49.374,5.3451,473.73,0.0040651,49,0
50.776,5.5279,495.26,0.0020682,96,0
50.776,5.5279,495.26,0.0020682,96,0
42.696,5.4219,193.8,0.0011447,109,0
42.696,5.4219,193.8,0.0011447,109,0
45.586,5.4433,0,0.0016011,134,0
45.586,5.4433,0,0.0016011,134,0
44.17,5.3957,236.87,0.0015208,112,0
44.17,5.3957,236.87,0.0015208,112,0
41.206,5.4322,366.06,0.00074877,37,0
41.206,5.4322,366.06,0.00074877,37,0
40.353,5.4555,452.2,0.0016201,52,0
40.353,5.4555,452.2,0.0016201,52,0
39.467,5.29,452.2,0.00058414,33,0
39.467,5.29,452.2,0.00058414,33,0
35.388,5.4346,0,0.00032482,126,0
35.388,5.4346,0,0.00032482,126,0
36.497,5.4715,279.93,0.00070337,109,0
36.497,5.4715,279.93,0.00070337,109,0
55.725,5.4381,581.4,0.00046549,23,0
55.725,5.4381,581.4,0.00046549,23,0
70.36,5.4251,2411.7,0.0046042,149,0
70.36,5.4251,2411.7,0.0046042,149,0
49.271,5.441,0,0.0016476,76,0
49.271,5.441,0,0.0016476,76,0
30.958,5.1963,0,0.0004027,129,0
30.958,5.1963,0,0.0004027,129,0
28.998,5.3864,64.6,0.00042959,137,0
28.998,5.3864,64.6,0.00042959,137,0
36.675,5.0134,1248.9,0.0032911,19,0
36.675,5.0134,1248.9,0.0032911,19,0
26.517,5.1506,0,0.0010637,17,0
26.517,5.1506,0,0.0010637,17,0
42.338,5.6618,21.533,0.0011962,67,0
42.338,5.6618,21.533,0.0011962,67,0
45.206,5.5783,0,0.00099086,25,0
45.206,5.5783,0,0.00099086,25,0
34.387,5.5324,43.066,0.0010451,119,0
34.387,5.5324,43.066,0.0010451,119,0
32.069,5.536,0,0,35,0
32.069,5.536,0,0,35,0
48.838,5.6099,43.066,0.0020199,60,0
48.838,5.6099,43.066,0.0020199,60,0
46.999,5.5965,43.066,0.0016251,118,0
46.999,5.5965,43.066,0.0016251,118,0
40.707,5.6421,0,0.00084567,56,0
40.707,5.6421,0,0.00084567,56,0
33.549,5.4194,0,0.00068871,135,0
33.549,5.4194,0,0.00068871,135,0
28.651,5.4488,215.33,0.00023947,43,0
28.651,5.4488,215.33,0.00023947,43,0
34.149,5.3796,86.133,0.00093098,62,0
34.149,5.3796,86.133,0.00093098,62,0
32.054,5.276,43.066,0.00053111,92,0
32.054,5.276,43.066,0.00053111,92,0
25.779,5.2086,150.73,0.00013269,90,0
25.779,5.2086,150.73,0.00013269,90,0
0,5.2815,0,0,139,0
0,5.2815,0,0,139,0
0.74466,5.2679,215.33,0.0018644,145,0
0.74466,5.2679,215.33,0.0018644,145,0
6.2845,5.3085,1205.9,0,86,0
6.2845,5.3085,1205.9,0,86,0
22.449,5.4913,172.27,0.0065761,44,0
22.449,5.4913,172.27,0.0065761,44,0
0,4.8892,86.133,0.0059077,29,0
0,4.8892,86.133,0.0059077,29,0
10.037,5.0301,107.67,0.0059334,31,0
10.037,5.0301,107.67,0.0059334,31,0
11.342,5.0586,64.6,0.001134,41,0
11.342,5.0586,64.6,0.001134,41,0
15.295,5.2447,0,0,69,0
15.295,5.2447,0,0,69,0
16.005,5.2071,0,0.0035945,117,0
16.005,5.2071,0,0.0035945,117,0
23.151,5.3338,0,0.0034321,38,0
23.151,5.3338,0,0.0034321,38,0
29.311,5.3524,215.33,0.0040399,92,0
29.311,5.3524,215.33,0.0040399,92,0
36.611,5.4135,1873.4,0.0066062,21,0
36.611,5.4135,1873.4,0.0066062,21,0
23.818,5.3221,1894.9,0.010343,15,0
23.818,5.3221,1894.9,0.010343,15,0
0.67989,5.2733,1765.7,0.010155,16,0
0.67989,5.2733,1765.7,0.010155,16,0
36.344,5.5009,1873.4,0.0079091,86,0
36.344,5.5009,1873.4,0.0079091,86,0
36.336,5.5074,1938,0.0061766,86,0
36.336,5.5074,1938,0.0061766,86,0
53.392,5.6005,107.67,0.0061871,41,0
53.392,5.6005,107.67,0.0061871,41,0
53.821,5.6024,1981.1,0.0061315,4,0
53.821,5.6024,1981.1,0.0061315,4,0
37.267,5.447,1916.5,0.011219,58,0
37.267,5.447,1916.5,0.011219,58,0
47.514,5.5374,129.2,0.012107,34,0
47.514,5.5374,129.2,0.012107,34,0
48.102,5.5692,150.73,0.007406,20,0
48.102,5.5692,150.73,0.007406,20,0
32.572,5.4537,107.67,0.0046785,31,0
32.572,5.4537,107.67,0.0046785,31,0
22.968,5.5163,323,0.0024169,60,0
22.968,5.5163,323,0.0024169,60,0
10.5,5.4021,172.27,0,83,0
10.5,5.4021,172.27,0,83,0
0,5.3282,0,0,134,0
0,5.3282,0,0,134,0
0,5.3607,258.4,0,85,0
0,5.3607,258.4,0,85,0
0.65487,5.4638,215.33,0,84,0
0.65487,5.4638,215.33,0,84,0
23.254,5.4707,236.87,0.0012527,141,0
23.254,5.4707,236.87,0.0012527,141,0
43.885,5.5549,495.26,0.0031144,34,0
43.885,5.5549,495.26,0.0031144,34,0
25.016,4.6475,452.2,0.014838,48,0
25.016,4.6475,452.2,0.014838,48,0
21.132,4.4657,452.2,0.010134,42,0
21.132,4.4657,452.2,0.010134,42,0
31.538,4.8,452.2,0.008799,42,0
31.538,4.8,452.2,0.008799,42,0
41.85,5.2669,452.2,0.0046567,53,0
41.85,5.2669,452.2,0.0046567,53,0
44.817,5.4477,2217.9,0.0019362,130,0
44.817,5.4477,2217.9,0.0019362,130,0
38.875,5.4874,452.2,0.0014428,46,0
38.875,5.4874,452.2,0.0014428,46,0
38.307,5.362,452.2,0.0027974,41,0
38.307,5.362,452.2,0.0027974,41,0
34.839,5.4618,1981.1,0.00058077,102,0
34.839,5.4618,1981.1,0.00058077,102,0
30.384,5.4926,2282.5,0.0009728,63,0
30.384,5.4926,2282.5,0.0009728,63,0
33.114,5.4425,2282.5,0.0016973,58,0
33.114,5.4425,2282.5,0.0016973,58,0
28.885,5.4682,2304.1,0.00075945,21,0
28.885,5.4682,2304.1,0.00075945,21,0
29.057,5.489,344.53,0.00021029,139,0
29.057,5.489,344.53,0.00021029,139,0
31.334,5.58,2153.3,0.0004014,136,0
31.334,5.58,2153.3,0.0004014,136,0
33.383,5.5261,1959.5,0.00048719,59,0
33.383,5.5261,1959.5,0.00048719,59,0
29.739,5.4834,538.33,0.00074895,102,0
29.739,5.4834,538.33,0.00074895,102,0
27.137,5.4332,301.46,0,104,0
27.137,5.4332,301.46,0,104,0
29.212,5.4327,301.46,0.00058165,33,0
29.212,5.4327,301.46,0.00058165,33,0
29.152,5.5938,0,0.0010698,35,0
29.152,5.5938,0,0.0010698,35,0
27.146,5.6376,86.133,6.382e-05,35,0
27.146,5.6376,86.133,6.382e-05,35,0
27.739,5.5872,86.133,0.00090519,39,0
27.739,5.5872,86.133,0.00090519,39,0
27.302,5.5941,279.93,0.00019424,120,0
27.302,5.5941,279.93,0.00019424,120,0
24.393,5.6337,258.4,0.00026134,90,0
24.393,5.6337,258.4,0.00026134,90,0
21.523,5.5714,107.67,0.00026595,7,0
21.523,5.5714,107.67,0.00026595,7,0
19.498,5.5534,150.73,0,28,0
19.498,5.5534,150.73,0,28,0
22.516,5.4993,301.46,0.00052841,106,0
22.516,5.4993,301.46,0.00052841,106,0
25.613,5.5993,0,0.00055763,42,0
25.613,5.5993,0,0.00055763,42,0
20.869,5.593,409.13,4.5426e-05,50,0
20.869,5.593,409.13,4.5426e-05,50,0
15.823,5.5444,387.6,0,45,0
15.823,5.5444,387.6,0,45,0
17.873,5.4206,279.93,0.00011024,26,0
17.873,5.4206,279.93,0.00011024,26,0
19.26,5.3961,301.46,0.00036797,96,0
19.26,5.3961,301.46,0.00036797,96,0
18.624,5.4363,279.93,0.00021439,72,0
18.624,5.4363,279.93,0.00021439,72,0
14.264,5.4217,323,0.00015498,111,0
14.264,5.4217,323,0.00015498,111,0
15.426,5.4946,86.133,0,60,0
15.426,5.4946,86.133,0,60,0
17.526,5.3975,172.27,2.7106e-05,60,0
17.526,5.3975,172.27,2.7106e-05,60,0
18.466,5.496,107.67,0.00019181,81,0
18.466,5.496,107.67,0.00019181,81,0
16.878,5.5623,21.533,0.0001068,130,0
16.878,5.5623,21.533,0.0001068,130,0
18.233,5.4758,150.73,0.00027774,89,0
18.233,5.4758,150.73,0.00027774,89,0
17.894,5.5032,64.6,9.2889e-05,59,0
17.894,5.5032,64.6,9.2889e-05,59,0
20.553,5.5673,107.67,0,35,0
20.553,5.5673,107.67,0,35,0
20.618,5.573,0,0.00042884,42,0
20.618,5.573,0,0.00042884,42,0
21.994,5.5392,0,0.00043614,103,0
21.994,5.5392,0,0.00043614,103,0
27.835,5.5766,0,0.0018628,62,0
27.835,5.5766,0,0.0018628,62,0
40.429,5.6936,2347.1,0.0018599,101,0
40.429,5.6936,2347.1,0.0018599,101,0
32.886,5.6697,86.133,0.0012972,153,0
32.886,5.6697,86.133,0.0012972,153,0
32.112,5.6534,107.67,0.00068487,117,0
32.112,5.6534,107.67,0.00068487,117,0
35.515,5.6931,409.13,0.0016678,21,0
35.515,5.6931,409.13,0.0016678,21,0
40.177,5.6875,1464.3,0.0017952,39,0
40.177,5.6875,1464.3,0.0017952,39,0
36.881,5.68,1464.3,0.001818,104,0
36.881,5.68,1464.3,0.001818,104,0
41.61,5.6211,2390.2,0.0020954,88,0
41.61,5.6211,2390.2,0.0020954,88,0
49.163,5.6972,1485.8,0.0036107,36,0
49.163,5.6972,1485.8,0.0036107,36,0
47.278,5.6122,2282.5,0.003126,43,0
47.278,5.6122,2282.5,0.003126,43,0
38.573,5.5309,2024.1,0.0015712,148,0
38.573,5.5309,2024.1,0.0015712,148,0
36.753,5.3739,129.2,0.0013826,103,0
36.753,5.3739,129.2,0.0013826,103,0
35.723,5.1673,129.2,0.0013208,94,0
35.723,5.1673,129.2,0.0013208,94,0
25.123,5.0814,430.66,0.0023401,56,0
25.123,5.0814,430.66,0.0023401,56,0
29.265,5.3173,172.27,0.00078555,50,0
29.265,5.3173,172.27,0.00078555,50,0
17.886,4.9925,215.33,0.00017,130,0
17.886,4.9925,215.33,0.00017,130,0
15.252,5.2546,172.27,0.00012774,67,0
15.252,5.2546,172.27,0.00012774,67,0
17.348,5.4925,107.67,0.00050111,44,0
17.348,5.4925,107.67,0.00050111,44,0
19.072,5.5859,0,0.00034658,59,0
19.072,5.5859,0,0.00034658,59,0
14.277,5.2719,236.87,0.00018797,105,0
14.277,5.2719,236.87,0.00018797,105,0
13.406,5.2579,215.33,0,30,0
13.406,5.2579,215.33,0,30,0
11.598,5.3636,129.2,0.00032537,58,0
11.598,5.3636,129.2,0.00032537,58,0
13.312,5.3688,172.27,0.00044995,121,0
13.312,5.3688,172.27,0.00044995,121,0
11.197,5.2534,258.4,0.00058292,118,0
11.197,5.2534,258.4,0.00058292,118,0
15.07,5.4406,301.46,0.00065466,100,0
15.07,5.4406,301.46,0.00065466,100,0
15.717,5.179,236.87,0.00063857,129,0
