@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0096104,0.089837,26.454,4.8283,732.13,0
0.0074176,0.14065,56.814,5.5357,775.2,0
0.011736,0.14428,35.413,5.1599,753.66,0
0.017406,0.084392,64.916,5.27,753.66,0
0.018056,0.087114,41.587,5.0589,753.66,0
0.018261,0.086207,21.256,5.027,753.66,0
0.020019,0.066243,6.6526,5.0321,710.6,0
0.025856,0.049002,37.858,4.8528,775.2,0
0.032203,0.03902,109.06,4.8069,775.2,0
0.034654,0.039927,99.887,4.7998,753.66,0
0.036404,0.03902,127.61,4.7323,775.2,0
0.036111,0.03539,94.392,4.8143,667.53,0
0.034022,0.036298,84.385,4.8491,667.53,0
0.032783,0.040835,74.199,4.8999,796.73,0
0.031344,0.045372,82.955,4.9538,753.66,0
0.028553,0.063521,17.783,5.0795,2024.1,0
0.023573,0.075318,0,5.1647,796.73,0
0.019829,0.090744,9.4136,5.1305,753.66,0
0.021305,0.089837,12.958,5.1724,753.66,0
0.022091,0.073503,0,5.1307,2045.7,0
0.023278,0.073503,4.3025,5.0876,2131.8,0
0.034787,0.075318,73.494,5.0308,796.73,1
0.091999,0.07078,577.79,4.9725,2196.4,1
0.20752,0.058076,2363.8,4.8317,473.73,1
0.32999,0.03902,3540.4,4.3348,495.26,1
0.32451,0.029038,3554.1,4.3635,538.33,1
0.29312,0.028131,2875.4,4.3846,495.26,1
0.38586,0.026316,4384.6,4.2538,624.46,1
0.40861,0.032668,4886.6,4.3489,538.33,1
0.34808,0.04265,3232.9,4.2313,516.8,1
0.30635,0.053539,3140.8,4.3396,495.26,1
0.24847,0.07441,2530.1,4.648,495.26,1
0.16955,0.078947,1773.2,4.7948,452.2,1
0.14234,0.057169,1515.6,4.7269,753.66,1
0.10052,0.062613,662.06,4.8445,710.6,1
0.042806,0.072595,210.73,4.9734,2131.8,1
0.020833,0.059891,18.825,4.9743,495.26,1
0.011338,0.060799,44.015,4.9011,516.8,1
0.0042105,0.077132,44.943,4.9116,2239.5,0
0.003275,0.078947,42,4.9683,495.26,0
0.0016493,0.07804,39.034,5.0445,753.66,0
0.00058334,0.084392,41.184,5.3794,818.26,0
0.0004645,0.091652,32.657,5.2361,495.26,0
0.00038844,0.10799,35.544,5.2429,344.53,0
0,0.11343,27.264,5.2277,107.67,0
0,0.11706,26.835,5.2699,344.53,0
0.006883,0.10254,58.9,5.14,2239.5,0
0.012304,0.10345,48.125,4.9644,753.66,0
0.015326,0.092559,24.974,4.9721,732.13,0
0.017866,0.053539,3.9741,4.878,732.13,0
0.019476,0.044465,3.0188,4.77,732.13,0
0.019518,0.043557,0,4.7898,710.6,0
0.019095,0.044465,11.973,4.8288,732.13,0
0.018675,0.051724,22.566,4.8486,775.2,0
0.017685,0.060799,17.889,4.7812,710.6,0
0.016508,0.051724,28.833,4.785,710.6,0
0.015993,0.049909,26.226,4.8328,753.66,0
0.016439,0.049909,13.193,4.8777,732.13,0
0.017861,0.049909,9.1025,4.8474,710.6,0
0.018771,0.046279,0,4.8253,710.6,0
0.019431,0.037205,1.0661,4.8846,710.6,0
0.021825,0.045372,3.4849,4.8926,689.06,0
0.020624,0.050817,2.2107,4.9016,775.2,0
0.01654,0.049909,17.883,4.935,710.6,0
0.014495,0.056261,23.424,4.9585,732.13,0
0.011352,0.066243,19.357,4.9685,775.2,0
0.012569,0.07078,29.832,5.0089,775.2,0
0.014672,0.096189,55.208,5.1293,753.66,0
0.010476,0.099819,29.491,5.0667,753.66,0
0.0039217,0.085299,54.068,5.4166,753.66,0
0.009417,0.088929,56.39,5.1856,2067.2,0
0.0092919,0.1225,66.644,5.2979,753.66,0
0.00094459,0.14338,55.564,5.5563,409.13,0
0.00079689,0.14701,51.718,5.5406,86.133,0
0.00074603,0.14065,48.738,5.5201,150.73,0
0.0010716,0.1098,46.791,5.3163,258.4,0
0.0055531,0.098911,53.475,5.3904,236.87,0
0.0056125,0.08167,63.111,5.1794,753.66,0
0.004992,0.080762,71.166,5.287,2110.3,0
0.0046685,0.10889,43.268,5.333,387.6,0
0,0.13975,32.401,5.5307,86.133,0
0,0.16334,29.586,5.4178,215.33,0
0,0.1588,29.097,5.406,0,0
4.5809e-05,0.1588,27.765,5.4358,279.93,0
0.00025315,0.14519,34.045,5.4691,215.33,0
0.00073441,0.13975,43.262,5.6976,150.73,0
0.00071559,0.17151,42.333,5.623,409.13,0
0.001223,0.16697,43.021,5.6123,258.4,0
0.0045946,0.12795,71.943,5.2979,2153.3,0
0.0085213,0.10073,66.41,5.5466,1399.7,0
0.0079771,0.093466,52.744,5.1319,732.13,0
0.0084342,0.091652,69.209,5.3819,732.13,0
0.0079201,0.088022,54.077,5.0916,710.6,0
0.0025955,0.10163,57.116,5.4367,689.06,0
0.0047806,0.11071,64.642,5.2022,710.6,0
0.0094961,0.10708,68.186,5.2948,689.06,0
0.0081482,0.11887,60.05,5.1375,710.6,0
0.0017105,0.14247,66.102,5.6283,215.33,0
0.0017048,0.16334,65.334,5.6754,1485.8,0
0.0019428,0.18058,65.81,5.6412,1550.4,0
0.0020831,0.17877,66.251,5.6172,775.2,0
0.001837,0.16788,65.263,5.6587,452.2,0
0.0030401,0.15064,60.024,5.5412,430.66,0
0.003943,0.1225,72.219,5.3574,1162.8,0
0.0029997,0.11434,64.028,5.4993,538.33,0
0.0019653,0.11887,58.588,5.4632,753.66,0
0.0017791,0.14428,55.193,5.5256,193.8,0
0.0013976,0.15699,59.96,5.5955,409.13,0
0.0013933,0.13975,56.52,5.5485,193.8,0
0.0012244,0.15789,54.995,5.6585,1981.1,0
0.00095641,0.17332,56.601,5.6893,495.26,0
0.0010964,0.16606,57.71,5.7181,279.93,0
0.00094462,0.16697,53.994,5.671,0,0
0.00096295,0.17695,56.941,5.7127,538.33,0
0.0009378,0.20599,55.939,5.6956,258.4,0
0.00091146,0.21234,55.796,5.6696,236.87,0
0.0010315,0.18875,53.11,5.6924,0,0
0.00099835,0.18693,54.567,5.6594,495.26,0
0.00085889,0.19691,55.96,5.7089,495.26,0
0.00078644,0.19691,53.567,5.6808,0,0
0.00069272,0.20962,49.152,5.702,1378.1,0
0.00059605,0.22595,51.045,5.7147,64.6,0
0.00075224,0.20417,49.8,5.7113,0,0
0.00096975,0.1951,56.564,5.721,0,0
0.0017958,0.19873,64.167,5.6778,1012.1,0
0.0019691,0.18421,74.626,5.6871,1162.8,0
0.0013855,0.19147,62.535,5.6994,1830.3,0
0.0012079,0.21416,61.137,5.6813,86.133,0
0.0010408,0.23321,56.171,5.7242,172.27,0
0.00094996,0.24592,54.94,5.756,0,0
0.005962,0.19419,63.74,5.1786,323,0
0.0059956,0.16788,63.174,5.4466,710.6,0
0.0017552,0.15971,57.927,5.5455,2239.5,0
0.0022928,0.13158,62.085,5.4993,2153.3,0
0.0029331,0.14156,66.316,5.4838,2217.9,0
0.0026287,0.16606,63.812,5.5088,2304.1,0
0.0028196,0.16697,63.908,5.534,2239.5,0
0.0049506,0.13158,81.285,5.4737,1938,0
0.0046674,0.14156,73.804,5.4806,1938,0
0.0030337,0.15608,72.874,5.5058,2131.8,0
0.002874,0.15699,67.784,5.5679,2347.1,0
0.0031404,0.16062,69.808,5.4904,1938,0
0.0027403,0.17332,63.06,5.5125,1916.5,0
0.0015538,0.17332,54.983,5.4706,2131.8,0
0.0013228,0.15971,51.433,5.4772,1744.2,0
0.0017682,0.14156,46.677,5.5131,1787.3,0
0.0024773,0.11162,51.949,5.1367,1808.8,0
0.0024259,0.1098,50.012,5.469,495.26,0
0.0017306,0.13521,48.675,5.3366,473.73,0
0.0011916,0.15154,51.123,5.5121,495.26,0
0.00096125,0.1343,42.377,5.4584,193.8,0
0.0010618,0.10708,45.578,5.426,452.2,0
0.0011553,0.11071,44.102,5.3843,323,0
0.0010512,0.10799,41.534,5.4349,366.06,0
0.00095723,0.093466,40.404,5.4699,452.2,0
0.000817,0.096189,39.251,5.2954,279.93,0
0.00079255,0.10073,34.606,5.4699,0,0
0.00055789,0.14428,36.274,5.4584,279.93,0
0.0067867,0.14973,55.332,5.4434,279.93,0
0.018188,0.07441,20.994,5.0518,646,1
0.026567,0.052632,35.204,4.992,624.46,1
0.033725,0.056261,78.707,5.0393,646,1
0.042734,0.052632,165.5,5.0003,667.53,1
0.054386,0.047187,244.72,4.9522,667.53,1
0.071638,0.032668,488.35,4.6808,689.06,1
0.079409,0.033575,468.65,4.4942,667.53,1
0.06448,0.043557,318.02,4.6424,409.13,1
0.051451,0.043557,174.21,4.5738,430.66,1
0.06108,0.030853,245.62,4.427,452.2,1
0.090983,0.022686,391.92,4.0906,473.73,1
0.12199,0.022686,644.15,3.4706,495.26,1
0.10989,0.024501,547.55,3.77,516.8,1
0.060627,0.068058,123.26,4.7334,495.26,1
0.022859,0.14247,79.473,5.5266,495.26,1
0.013641,0.16243,63.663,5.4023,2174.9,1
0.01404,0.15517,94.744,5.5807,2433.3,1
0.013439,0.17332,68.119,5.4201,2454.8,1
0.01286,0.17514,89.458,5.5191,2347.1,1
0.012979,0.15245,69.848,5.3922,2368.7,1
0.01067,0.15608,94.231,5.5693,2368.7,1
0.0076953,0.17695,93.783,5.5686,2174.9,1
0.0059123,0.16425,87.832,5.5571,2476.3,1
0.0037067,0.13067,69.883,5.4241,2411.7,0
0.0016892,0.091652,49.117,5.4412,0,0
0.00088571,0.089837,31.98,5.097,0,0
0.0005398,0.10617,28.947,5.2945,150.73,0
0.0010696,0.10163,35.839,4.9577,430.66,0
0.00089496,0.1216,26.613,5.1219,473.73,0
0.00075936,0.16334,41.825,5.6767,0,0
0.00096222,0.1588,44.999,5.5617,0,0
0.00040588,0.14156,34.696,5.5419,107.67,0
0.00031249,0.14973,31.443,5.5308,107.67,0
0.00058529,0.15154,48.868,5.615,43.066,0
0.00072113,0.16425,47.338,5.5972,64.6,0
0.0007334,0.14519,42.577,5.5526,107.67,0
0.00059318,0.1098,33.747,5.388,0,0
0.00042239,0.12341,29.381,5.4069,21.533,0
0.00038036,0.13521,34.926,5.3798,86.133,0
0.00059423,0.097096,33.54,5.178,215.33,0
9.1384e-05,0.040835,27.073,5.1824,236.87,0
0,0.10617,0,5.2831,0,0
0.00047379,0.095281,0.45863,5.2641,215.33,0
0.0012328,0.093466,6.3191,5.3108,1205.9,0
0.0026657,0.13702,22.427,5.4914,172.27,0
0.0029364,0.17151,24.243,5.5116,172.27,1
0.042647,0.12341,0,5.2881,0,1
0.11799,0.052632,1161.8,4.7389,0,1
0.15301,0.043557,1669.8,4.7585,0,1
0.15308,0.052632,1406.8,4.5458,0,1
0.16563,0.056261,1598.3,4.6384,0,1
0.17419,0.059891,1842.1,4.8208,21.533,1
0.18607,0.069873,1950.7,4.6158,21.533,1
0.21233,0.083485,2226.7,4.3438,21.533,1
0.21809,0.093466,2374.1,4.5431,43.066,1
0.21247,0.093466,2356.4,4.6365,21.533,1
0.2241,0.087114,2599.7,4.785,21.533,1
0.24423,0.087114,2746.4,4.5171,43.066,1
0.24647,0.10254,2885.8,4.669,43.066,1
0.25659,0.10708,3029.3,4.7892,43.066,1
0.28652,0.091652,3729.5,4.658,43.066,1
0.29699,0.084392,3421,4.3656,64.6,1
0.29606,0.075318,3512.6,4.4576,64.6,1
0.28739,0.076225,3401.3,4.4567,43.066,1
0.27701,0.091652,3055.4,4.4383,43.066,1
0.2711,0.10073,2941.8,4.3908,43.066,1
0.2655,0.083485,2856,4.3373,43.066,1
0.27317,0.068966,2993.9,4.4418,43.066,1
0.27811,0.062613,2809.7,4.5046,43.066,1
0.28598,0.057169,2895.9,4.3735,64.6,1
0.31122,0.050817,2921.7,4.2428,64.6,1
0.33105,0.030853,3195.5,4.3723,64.6,1
0.33215,0.03176,3245.2,4.2755,64.6,1
0.32128,0.043557,3263.2,4.3319,64.6,1
0.31167,0.044465,3208.1,4.341,86.133,1
0.30848,0.047187,3209.3,4.455,86.133,1
0.31925,0.049909,3283.7,4.3949,86.133,1
0.34302,0.045372,3416.8,4.2081,86.133,1
0.35952,0.043557,3494.6,4.186,86.133,1
0.36972,0.044465,3595.2,4.2047,86.133,1
0.37879,0.045372,3678.6,4.1135,86.133,1
0.38497,0.045372,3759.5,4.1754,86.133,1
0.39822,0.033575,3771.8,4.0702,86.133,1
0.4067,0.024501,3837.2,4.0699,86.133,1
0.4034,0.034483,3926.3,4.1636,86.133,1
0.39735,0.044465,3925.7,4.1969,86.133,1
0.40292,0.045372,3954.1,4.114,86.133,1
0.41391,0.039927,3807,3.9729,86.133,1
0.41419,0.029946,3530,3.8883,86.133,1
0.41364,0.024501,3354.9,3.8166,86.133,1
0.42813,0.029038,3355.3,3.8153,86.133,1
0.45851,0.029946,3542.3,3.7073,86.133,1
0.47574,0.025408,3856.3,3.5818,107.67,1
0.43846,0.023593,3258.7,3.6068,107.67,1
0.35915,0.023593,2710.8,3.8235,107.67,1
0.28863,0.023593,1808.1,3.9436,107.67,1
0.21955,0.021779,1566.6,4.0176,86.133,1
0.13363,0.038113,500.75,4.6093,43.066,1
0.056413,0.084392,85.431,5.2067,0,1
0.018769,0.11343,7.5169,5.5842,1636.5,1
0.0089257,0.099819,9.7042,5.4726,86.133,1
0.0064459,0.068966,13.657,5.3426,107.67,1
0.0064921,0.044465,0,4.8893,86.133,0
0.0043252,0.058076,10.603,5.0396,107.67,0
0,0.073503,11.41,5.059,64.6,0
0,0.079855,14.938,5.2304,0,0
0.0013748,0.076225,16.106,5.2076,0,0
0.0016287,0.066243,22.965,5.3267,0,0
0.0015998,0.082577,29.404,5.3532,215.33,0
0.0036216,0.10163,36.511,5.4111,1873.4,0
0.0092633,0.10345,23.767,5.3195,1894.9,0
0.011588,0.10708,0.46539,5.2701,1765.7,0
0.0098354,0.12069,36.161,5.5005,1873.4,0
0.0084611,0.13884,36.203,5.506,1938,0
0.0058339,0.14882,53.207,5.5979,107.67,0
0.0045806,0.14882,53.944,5.6027,1981.1,0
0.0049043,0.13884,37.475,5.448,1916.5,0
0.0042319,0.12976,47.488,5.5361,129.2,0
0.0023054,0.12886,48.389,5.5724,150.73,0
0,0.14156,32.914,5.4623,86.133,0
0,0.13521,23.124,5.5177,323,0
0,0.11071,9.8566,5.404,172.27,0
0,0.12341,0,5.2733,236.87,0
0,0.10799,0,5.3844,0,0
0.00040615,0.10073,0.11197,5.4849,43.066,0
0.0012284,0.11797,22.578,5.4635,236.87,0
0.0042324,0.1343,43.835,5.5562,495.26,0
0.022123,0.11343,44.711,5.4444,516.8,1
0.11176,0.052632,844.94,4.4831,495.26,1
0.16754,0.032668,1194.1,4.2947,473.73,1
0.19454,0.039927,1654,4.5452,452.2,1
0.20865,0.044465,1871,4.5869,452.2,1
0.21374,0.046279,1941.4,4.4681,452.2,1
0.22035,0.046279,2083.6,4.4769,452.2,1
0.22921,0.04265,2266.9,4.6019,473.73,1
0.23882,0.04265,2243.4,4.4312,473.73,1
0.24543,0.047187,2307.4,4.4811,473.73,1
0.24847,0.050817,2296.6,4.4092,473.73,1
0.24772,0.046279,2306.2,4.4948,473.73,1
0.24661,0.040835,2309.2,4.4819,473.73,1
0.24621,0.041742,2329.7,4.4214,473.73,1
0.24977,0.04265,2410.2,4.5705,473.73,1
0.24868,0.04265,2364.5,4.4632,473.73,1
0.24678,0.04265,2298.9,4.4344,452.2,1
0.24602,0.040835,2312.6,4.4985,473.73,1
0.24217,0.048094,2269,4.4009,473.73,1
0.24048,0.057169,2287,4.5535,452.2,1
0.23984,0.065336,2218.3,4.4576,452.2,1
0.23241,0.062613,2274.8,4.5987,452.2,1
0.2234,0.061706,2249.1,4.7661,452.2,1
0.21501,0.063521,2109.3,4.5041,430.66,1
0.20926,0.065336,2059,4.5785,430.66,1
0.19848,0.073503,1960.1,4.616,430.66,1
0.18322,0.071688,1791.3,4.7076,430.66,1
0.1807,0.07078,1747,4.6871,430.66,1
0.17806,0.07441,1784.5,4.6734,430.66,1
0.18084,0.07441,1782.4,4.6551,430.66,1
0.18505,0.072595,1799.2,4.6403,430.66,1
0.18845,0.075318,1843.9,4.6714,430.66,1
0.19592,0.068058,1915.4,4.6122,430.66,1
0.2019,0.059891,1998.7,4.5659,430.66,1
0.20127,0.059891,1999.7,4.5694,430.66,1
0.1994,0.058984,1993.6,4.5765,430.66,1
0.20075,0.065336,2022.5,4.5825,452.2,1
0.20697,0.063521,2032.3,4.4718,452.2,1
0.2128,0.054446,2077.4,4.4933,452.2,1
0.21643,0.053539,2146,4.4886,452.2,1
0.21842,0.058984,2147,4.5168,452.2,1
0.22035,0.068966,2194.9,4.411,452.2,1
0.21727,0.072595,2169.7,4.4455,452.2,1
0.20347,0.072595,2136.9,4.5805,430.66,1
0.1843,0.077132,1885.7,4.6706,430.66,1
0.17232,0.077132,1695.8,4.6605,430.66,1
0.17561,0.08167,1726.8,4.5676,430.66,1
0.17752,0.083485,1831.4,4.555,430.66,1
0.17338,0.075318,1760.3,4.5117,430.66,1
0.17311,0.075318,1709.1,4.6394,430.66,1
0.17451,0.066243,1683.5,4.5751,430.66,1
0.1714,0.057169,1683.2,4.3605,430.66,1
0.17347,0.057169,1673,4.3337,430.66,1
0.17995,0.052632,1723.2,4.1723,430.66,1
0.18306,0.046279,1786.7,4.2919,430.66,1
0.18714,0.052632,1793.6,4.3081,430.66,1
0.19275,0.059891,1786.1,4.1333,430.66,1
0.19458,0.061706,1882.2,4.1328,430.66,1
0.20251,0.055354,1868.8,4.071,430.66,1
0.21418,0.051724,2011.4,4.1396,430.66,1
0.2303,0.057169,2211.4,4.0855,452.2,1
0.24932,0.059891,2360.8,4.2756,452.2,1
0.26156,0.057169,2553,4.351,452.2,1
0.27034,0.055354,2564.8,4.5094,452.2,1
0.27081,0.062613,2505.9,4.0361,452.2,1
0.26839,0.064428,2469.1,4.0702,452.2,1
0.26805,0.066243,2438.2,4.1332,452.2,1
0.27796,0.057169,2550.9,4.1341,473.73,1
0.29539,0.040835,2667.4,4.1925,473.73,1
0.30451,0.030853,2793.9,4.1405,473.73,1
0.30786,0.023593,2849.5,4.2369,473.73,1
0.30383,0.021779,2777,4.2059,473.73,1
0.29735,0.022686,2779,4.3014,473.73,1
0.29232,0.024501,2778.3,4.2828,473.73,1
0.29572,0.026316,2877.6,4.3109,473.73,1
0.30037,0.024501,2833.4,4.277,473.73,1
0.29347,0.025408,2791.8,4.3417,473.73,1
0.28443,0.033575,2724.2,4.3356,452.2,1
0.27139,0.04265,2538.8,4.1917,452.2,1
0.26477,0.046279,2486.7,4.1652,452.2,1
0.26368,0.043557,2483.3,4.3253,452.2,1
0.25312,0.041742,2549.3,4.4118,452.2,1
0.24704,0.04265,2570.4,4.4111,452.2,1
0.23823,0.034483,2307.2,4.0945,452.2,1
0.23295,0.036298,2315.4,4.2384,430.66,1
0.22136,0.055354,2156,4.3287,430.66,1
0.20082,0.054446,1999.2,4.2928,430.66,1
0.20389,0.044465,2014.3,4.2061,409.13,1
0.19729,0.043557,1825.1,4.4682,409.13,1
0.19251,0.03902,1858.4,4.3616,775.2,1
0.22528,0.033575,1997.3,4.3162,732.13,1
0.24286,0.03539,2107.6,4.2218,710.6,1
0.20897,0.033575,1893.5,4.3068,689.06,1
0.15753,0.029946,1155.1,4.3937,667.53,1
0.14023,0.036298,1011.5,4.4887,667.53,1
0.12623,0.03902,981.07,4.5181,710.6,1
0.095445,0.041742,621.86,4.6107,366.06,1
0.085601,0.041742,779.37,4.7125,710.6,1
0.10272,0.032668,983.06,4.6111,710.6,1
0.10922,0.033575,927.44,4.5384,667.53,1
0.10603,0.032668,546.08,4.5423,409.13,1
0.11694,0.029038,1116.6,4.3194,689.06,1
0.11652,0.029946,946.34,4.2917,689.06,1
0.11384,0.029038,680.78,4.3303,430.66,1
0.11395,0.027223,896.49,4.1909,516.8,1
0.11153,0.023593,713.94,3.9898,473.73,1
0.10977,0.021779,601.08,3.7946,473.73,1
0.076974,0.030853,263.82,3.5958,473.73,1
0.029817,0.048094,0,4.641,452.2,1
0.018357,0.039927,0,4.4831,387.6,1
0.017304,0.021779,10.875,4.4968,409.13,1
0.0094848,0.048094,35.479,4.8367,409.13,1
0.0082579,0.051724,55.273,5.2038,430.66,1
0.011023,0.027223,40.288,4.9516,430.66,1
0.011609,0.024501,24.633,4.6448,452.2,0
0.010136,0.025408,21.045,4.4683,452.2,0
0.0053933,0.033575,31.315,4.7992,452.2,0
0.0020986,0.077132,41.65,5.2666,452.2,0
0.00080908,0.12069,44.461,5.451,2217.9,0
0.00018389,0.11706,38.27,5.4889,452.2,0
0.00029173,0.10799,37.358,5.3644,452.2,0
9.288e-05,0.12069,34.678,5.465,1981.1,0
0,0.14247,30.138,5.5152,2282.5,0
3.9819e-06,0.14882,32.002,5.4559,2282.5,0
0,0.15064,28.566,5.45,2304.1,0
0,0.14701,28.574,5.489,193.8,0
0,0.14791,30.604,5.5751,0,0
2.0829e-05,0.14791,33.142,5.5293,2282.5,0
3.7191e-05,0.1343,29.14,5.5065,538.33,0
0,0.11615,26.685,5.4609,129.2,0
0,0.13975,28.581,5.459,172.27,0
0,0.15245,29.606,5.5779,495.26,0
0,0.13702,26.575,5.6357,43.066,0
0,0.16606,27.303,5.6124,452.2,0
6.5793e-05,0.16878,26.962,5.6101,0,0
0,0.16697,24.385,5.6213,43.066,0
0,0.17514,20.454,5.6081,129.2,0
0,0.16515,18.991,5.5544,0,0
0.00015017,0.16243,22.333,5.5509,301.46,0
0.00025999,0.16969,25.178,5.5976,43.066,0
0.00021135,0.15699,21.031,5.5607,21.533,0
0,0.17151,15.509,5.5486,43.066,0
0,0.16515,17.031,5.4646,0,0
0.00013005,0.12795,18.129,5.4461,279.93,0
6.8321e-05,0.14791,18.333,5.4252,279.93,0
0,0.17877,13.08,5.4378,0,0
4.2034e-05,0.15971,15.004,5.5081,43.066,0
0.00024344,0.12613,17.11,5.4579,43.066,0
0.0002031,0.15608,18.112,5.5012,21.533,0
0,0.18603,16.359,5.5661,473.73,0
4.4218e-05,0.16697,17.028,5.5269,0,0
0.0002634,0.13612,17.802,5.5112,0,0
0.00023962,0.13612,20.388,5.5546,21.533,0
0.00032772,0.15154,20.821,5.5741,0,0
0.00039599,0.16425,21.538,5.5292,43.066,0
0.00042587,0.18966,27.618,5.5873,1894.9,0
0.00081107,0.21597,40.142,5.6952,0,0
0.00079351,0.21325,32.686,5.6636,43.066,0
0.00053365,0.20962,31.94,5.6526,43.066,0
0.00074134,0.19782,34.959,5.6973,0,0
0.00093421,0.20145,39.492,5.6891,1464.3,0
0.00094847,0.21597,36.179,5.6785,21.533,0
0.001138,0.18058,41.462,5.6161,2390.2,0
0.0013592,0.20236,49.115,5.6971,1485.8,0
0.0014051,0.20145,46.839,5.608,0,0
0.0012058,0.1461,38.193,5.5277,2024.1,0
0.0024272,0.097096,36.639,5.3919,129.2,0
0.0027218,0.048094,35.185,5.1551,129.2,0
0.0018065,0.063521,24.917,5.0814,430.66,0
0.0019633,0.069873,29.431,5.3284,172.27,0
0.001639,0.068966,17.801,5.0005,215.33,0
0.00068899,0.1098,15.543,5.3071,21.533,0
0.00021932,0.18875,17.952,5.5129,0,0
0.00018656,0.20145,18.733,5.6269,43.066,0
0.00021376,0.14882,15.188,5.3016,236.87,0
0.00031583,0.11434,15.055,5.341,193.8,0
0.0002093,0.14973,11.18,5.4258,215.33,0
0.00017907,0.16243,13.888,5.4278,43.066,0
0.00014293,0.14519,11.605,5.3942,21.533,0
0.00016555,0.14519,15.043,5.5521,0,0
0.00057022,0.10889,15.595,5.2128,236.87,0
0.00065119,0.11706,20.961,5.4813,43.066,0
0.00043385,0.13339,14.356,5.3247,258.4,0
0.00020837,0.15971,13.669,5.3635,0,0
0.00019018,0.15971,14.924,5.4191,258.4,0
0.00036594,0.15245,18.983,5.5202,236.87,0
0.00054142,0.15789,17.306,5.4106,21.533,0
0.00086389,0.10436,15.04,5.2748,21.533,0
0.00090841,0.065336,14.337,5.0943,236.87,0
0.00041337,0.098911,12.61,5.3146,0,0
0.0002836,0.13158,11.98,5.2022,215.33,0
0.00029355,0.13158,12.005,5.3976,0,0
0.00024904,0.1225,12.662,5.4612,150.73,0
0.00032421,0.11706,14.938,5.1926,193.8,0
0.00030023,0.13521,11.927,5.4155,0,0
0.00041081,0.14065,10.835,4.9886,236.87,0
0.00039799,0.15336,11.172,5.2438,129.2,0
0.00060598,0.11797,9.9471,5.0342,236.87,0
0.00058812,0.093466,8.6285,4.8227,236.87,0
0.00024807,0.11797,8.6597,5.3261,258.4,0
0.00028058,0.10436,9.289,5.1815,236.87,0
0.00014751,0.15517,19.511,5.6865,21.533,0
0.00012178,0.18693,13.887,5.367,193.8,0
0.0004299,0.13158,10.974,5.3649,43.066,0
0.0002435,0.14247,9.9605,5.3045,236.87,0
9.9672e-05,0.1824,11.213,5.3866,0,0
0.00048277,0.1588,29.3,5.5921,43.066,0
0.00085891,0.12341,31.607,5.5241,150.73,0
0.00076027,0.1225,29.41,5.47,21.533,0
0.00037489,0.12341,24.781,5.5306,2433.3,0
0.00055705,0.10345,22.726,5.4462,0,0
0.00063136,0.10345,21.153,5.3245,43.066,0
0.00058107,0.12886,18.269,5.4178,43.066,0
0.00062372,0.11615,28.16,5.3991,0,0
0.0004602,0.15064,31.165,5.6373,43.066,0
0.00035413,0.16425,18.304,5.5837,43.066,0
0.00021099,0.13521,13.235,5.4711,43.066,0
0,0.17695,9.6156,5.4295,64.6,0
0.0001709,0.14973,7.857,5.3971,0,0
0.0002529,0.12795,9.6175,5.3388,43.066,0
8.4473e-05,0.16152,9.5937,5.327,43.066,0
0.00016836,0.16878,19.513,5.451,0,0
0.00017647,0.16788,11.516,5.3726,301.46,0
0.00094603,0.11978,14.933,5.1025,452.2,0
0.0012548,0.077132,16.646,4.8854,150.73,0
0.00071939,0.098004,14.719,5.1156,193.8,0
0.00088205,0.094374,15.001,5.2397,43.066,0
0.0009386,0.098004,13.139,5.1924,21.533,0
0.00067264,0.14338,17.611,5.1634,279.93,0
0.00074534,0.13521,18.131,5.2324,172.27,0
0.00068838,0.12704,14.87,5.2578,129.2,0
0.00064348,0.1216,14.857,5.344,43.066,0
0.0015687,0.11797,39.36,5.5244,193.8,0
0.0026593,0.14247,63.228,5.6428,1442.7,0
0.0027635,0.14519,62.172,5.6301,0,0
0.0022767,0.11978,52.23,5.5903,215.33,0
0.0016329,0.10708,44.557,5.5269,43.066,0
0.0010509,0.1098,30.909,5.5012,21.533,0
0.00081708,0.12069,25.293,5.4089,43.066,0
0.0013066,0.16425,30.819,5.6523,861.33,0
0.001932,0.19419,63.308,5.7487,0,0
0.0019327,0.19147,56.644,5.6983,43.066,0
0.0016046,0.15336,47.786,5.6626,43.066,0
0.002406,0.11071,49.656,5.5797,0,0
0.0032809,0.084392,51.22,5.3733,150.73,0
0.0031802,0.086207,45.415,5.3367,1119.7,0
0.00269,0.1098,58.066,5.5927,172.27,0
0.002326,0.12886,54.556,5.6202,86.133,0
0.0019009,0.16969,52.864,5.6624,129.2,0
0.0012962,0.18603,38.187,5.6494,172.27,0
0.0013418,0.16515,37.95,5.5494,172.27,0
0.0025607,0.12432,47.957,5.4852,0,0
0.0043378,0.10254,61.74,5.4489,904.39,0
0.0063477,0.11887,71.927,5.4545,818.26,0
0.0082646,0.12886,72.933,5.4324,2433.3,0
0.0093354,0.14338,73.383,5.4344,1894.9,0
0.0096294,0.14247,74.391,5.4456,2304.1,0
0.0093346,0.14247,83.138,5.5442,1916.5,0
0.0095642,0.13702,79.857,5.5074,2325.6,0
