@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.057696,0.04265,215.69,-5.3163,107.67,0.008874,0,0,0.52183,11,0
0.065913,0.032668,303.21,-5.0474,387.6,0.0077394,0,0,0.7089,7,0
0.061645,0.029946,240.3,-5.1648,409.13,0.0056316,0,0,0.59588,8,0
0.046806,0.036298,111.46,-5.3063,129.2,0.0016201,0,0,0.4448,11,0
0.040432,0.049002,52.876,-5.5374,366.06,0.0088871,0,0,0.25002,29,0
0.039136,0.057169,93.563,-5.518,129.2,0.01563,1,13,0.28774,35,0
0.041312,0.054446,49.798,-5.506,129.2,0.020766,1,12,0.40544,31,0
0.034828,0.073503,-19.504,-5.6393,818.26,0.018944,1,13,0.3586,29,0
0.030693,0.077132,-5.3586,-5.6529,215.33,0.011972,1,15,0.33533,41,0
0.033357,0.061706,-35.915,-5.6805,129.2,0.0036552,0,0,0.28503,28,0
0.031373,0.067151,-9.2414,-5.5808,409.13,0.004201,0,0,0.38742,26,0
0.035054,0.062613,63.205,-5.5613,150.73,0.0088047,0,0,0.29037,34,0
0.040713,0.048094,31.892,-5.5482,107.67,0.0075252,0,0,0.38425,22,0
0.044361,0.041742,166.02,-5.2644,107.67,0.0084373,0,0,0.42607,16,0
0.060275,0.041742,262.96,-5.2579,925.93,0.0075565,0,0,0.86692,17,0
0.06367,0.04265,291.73,-5.2256,925.93,0.0011942,0,0,0.71922,17,0
0.053179,0.040835,201.78,-5.3791,150.73,0.010084,1,28,0.47066,16,0
0.055817,0.041742,243.2,-5.2815,452.2,0.0046924,0,0,0.62835,20,0
0.055719,0.041742,227.14,-5.3741,452.2,0.0091783,0,0,0.61378,15,0
0.047433,0.044465,102.95,-5.4908,430.66,0.0062723,0,0,0.50086,13,0
0.054388,0.045372,283.72,-5.3709,107.67,0.0080572,0,0,0.4305,24,0
0.051699,0.049002,82.061,-5.541,107.67,0.0056568,0,0,0.34914,31,0
0.037665,0.061706,72.068,-5.6496,452.2,0.017395,1,13,0.45306,27,0
0.034749,0.061706,-9.3524,-5.7208,689.06,0.013407,1,12,0.35065,28,0
0.034479,0.067151,26.326,-5.5286,710.6,0.0031719,0,0,0.46111,24,0
0.033872,0.066243,-11.694,-5.602,430.66,0.010126,1,12,0.41294,21,0
0.028522,0.059891,-43.045,-5.6249,452.2,0.0056959,0,0,0.33758,29,0
0.038485,0.050817,44.133,-5.4149,323,0.0073948,0,0,0.50411,27,0
0.052006,0.034483,211.04,-5.398,344.53,0.0050302,0,0,0.47213,18,0
0.060716,0.038113,282.33,-5.3025,129.2,0.0056045,0,0,0.42929,24,0
0.054234,0.054446,260.58,-5.3078,279.93,0.0061902,0,0,0.26344,19,0
0.044913,0.052632,131.31,-5.4504,409.13,0.0039897,0,0,0.27157,23,0
0.04473,0.045372,154.09,-5.3717,129.2,0.0027297,0,0,0.26994,20,0
0.03945,0.045372,64.489,-5.5047,473.73,0.0024602,0,0,0.28501,27,0
0.042355,0.048094,102.21,-5.4741,667.53,0.0023007,0,0,0.24443,24,0
0.047376,0.053539,211.66,-5.393,624.46,0.0048048,0,0,0.2729,20,0
0.045213,0.046279,162.35,-5.4229,107.67,0.0054708,0,0,0.42784,21,0
0.043067,0.055354,89.786,-5.5615,258.4,0.015747,1,21,0.43359,28,0
0.041835,0.068966,40.401,-5.631,689.06,0.011497,1,13,0.44025,30,0
0.04224,0.073503,82.233,-5.5786,495.26,0.0094273,0,0,0.35903,27,0
0.044509,0.064428,98.513,-5.5833,387.6,0.011584,1,13,0.36543,28,0
0.04489,0.058984,167.55,-5.5662,452.2,0.0098676,0,0,0.48663,32,0
0.045016,0.065336,78.019,-5.6305,473.73,0.0094569,0,0,0.44369,24,0
0.037895,0.084392,67.971,-5.6621,387.6,0.012047,1,13,0.40555,26,0
0.036997,0.07804,17.651,-5.6912,430.66,0.0099132,0,0,0.4204,30,0
0.03773,0.068058,54.333,-5.5845,710.6,0.0078877,0,0,0.44007,34,0
0.0361,0.07441,-3.0602,-5.6052,452.2,0.0087219,0,0,0.38939,31,0
0.04606,0.068058,124.41,-5.6731,150.73,0.021693,1,28,0.3241,32,0
0.051892,0.068966,138.5,-5.7083,1744.2,0.022148,1,20,0.32796,31,0
0.046874,0.068058,173.18,-5.5169,452.2,0.0062489,0,0,0.57571,24,0
0.051143,0.055354,140.29,-5.5614,452.2,0.0088745,0,0,0.47053,22,0
0.062801,0.048094,372.37,-5.3787,452.2,0.0068766,0,0,0.62609,17,0
0.075789,0.048094,353.37,-5.3366,430.66,0.0032736,0,0,0.89769,8,0
0.084307,0.03176,448.71,-5.1433,430.66,0.0073605,0,0,1.1275,8,0
0.07809,0.029946,374.7,-5.3311,430.66,0.0079466,0,0,0.93699,8,0
0.069597,0.049002,454.65,-5.471,430.66,0.023631,2,13,0.55052,13,0
0.079034,0.056261,596.04,-5.4592,430.66,0.016811,2,9,0.82023,14,0
0.081584,0.053539,298.1,-5.5271,430.66,0.016741,2,9,0.73764,9,0
0.070699,0.068058,446.73,-5.6041,430.66,0.024389,3,9,0.67433,15,0
0.060154,0.076225,162.32,-5.805,452.2,0.028761,4,2,0.61817,25,0
0.047221,0.071688,145.81,-5.7136,430.66,0.016801,4,9,0.42759,40,0
0.040515,0.058984,30.213,-5.7118,710.6,0.0098465,0,0,0.37728,20,0
0.038071,0.046279,36.839,-5.6197,732.13,0.0068527,0,0,0.46073,17,0
0.045764,0.039927,113.82,-5.4253,732.13,0.00072453,0,0,0.40903,14,0
0.055151,0.038113,200.87,-5.2669,473.73,0.0010561,0,0,0.69473,11,0
0.097872,0.055354,889.7,-5.7369,323,0.028907,2,11,0.47761,53,0
0.10634,0.07441,1282.9,-5.6605,279.93,0.054281,3,11,0.45737,53,0
0.095459,0.059891,994.57,-5.5386,473.73,0.03949,2,12,0.49597,35,0
0.099095,0.049002,887.19,-5.3494,473.73,0.018953,1,12,0.5269,21,0
0.098085,0.058076,748.8,-5.3895,753.66,0.027406,1,12,0.47079,18,1
0.10546,0.049909,1109,-5.2395,710.6,0.013663,1,13,0.54233,13,1
0.10119,0.040835,831.64,-5.2256,775.2,0.010491,1,9,0.70804,12,1
0.099743,0.043557,566.59,-5.4139,818.26,0.029613,2,9,0.38658,13,1
0.14411,0.03902,1366.6,-5.0357,646,0.027284,1,14,0.85009,13,1
0.14989,0.038113,1351.9,-4.8924,710.6,0.020515,1,15,0.89687,21,1
0.11756,0.044465,852.69,-5.1628,430.66,0.024729,1,15,0.90728,15,1
0.11913,0.041742,969.95,-5.0521,430.66,0.033711,1,14,1.0712,19,1
0.12394,0.047187,824.57,-4.9933,452.2,0.023531,1,14,1.1391,23,1
0.13527,0.047187,1130.4,-4.7443,452.2,0.020126,1,13,1.3912,40,1
0.13924,0.04265,995.38,-4.8291,452.2,0.018622,1,14,1.2975,37,1
0.139,0.045372,1073.6,-4.847,452.2,0.023265,2,12,1.3957,40,1
0.12736,0.046279,906.23,-5.0297,452.2,0.01807,1,19,1.2726,22,1
0.10517,0.048094,699.92,-5.1023,452.2,0.0054618,0,0,1.182,29,1
0.10552,0.048094,635.49,-5.1759,430.66,0.0097836,0,0,1.0319,10,1
0.11025,0.053539,978.5,-5.2719,430.66,0.010762,1,12,1.0072,18,1
0.10454,0.060799,940.24,-5.3235,409.13,0.034008,1,13,0.88964,23,1
0.097794,0.056261,713.82,-5.2725,409.13,0.019669,1,12,0.96881,18,1
0.09569,0.053539,795.36,-5.2328,753.66,0.02884,1,13,1.0017,14,1
0.099821,0.045372,806.56,-5.2367,732.13,0.011637,1,10,1.0753,13,1
0.11512,0.036298,877.52,-5.0793,689.06,0.017894,1,11,1.0936,12,1
0.12173,0.033575,919.62,-5.0718,667.53,0.015996,2,13,1.1256,11,1
0.11918,0.028131,817.1,-5.1003,646,0.018312,1,13,1.2878,11,1
0.11716,0.03176,778.93,-5.1525,624.46,0.015339,1,11,1.1699,11,1
0.10439,0.048094,826.63,-5.2397,559.86,0.023771,2,11,0.79559,12,1
0.088837,0.054446,638.66,-5.3115,538.33,0.019795,1,12,0.86204,12,1
0.087058,0.046279,725.91,-5.3107,516.8,0.011693,1,21,0.77434,16,1
0.088011,0.045372,524.47,-5.3667,473.73,0.012835,1,10,0.79782,14,1
0.085764,0.048094,508.5,-5.3847,473.73,0.010011,1,12,0.94721,17,1
0.08929,0.050817,697.75,-5.3405,473.73,0.021996,1,11,0.9636,16,1
0.08861,0.048094,668.67,-5.279,473.73,0.0068792,0,0,0.69544,15,1
0.086871,0.046279,782.59,-5.2778,473.73,0.020502,1,12,0.66933,20,1
0.086921,0.046279,580.91,-5.3258,689.06,0.0066205,0,0,0.59684,16,1
0.077942,0.049002,528.14,-5.4076,452.2,0.013355,1,26,0.53617,24,1
0.071922,0.049002,449.27,-5.3371,689.06,0.027419,1,13,0.64315,16,1
0.071546,0.049002,401.8,-5.3485,710.6,0.01534,1,13,0.83252,13,1
0.08049,0.049909,507.72,-5.321,473.73,0.0071419,0,0,0.49719,20,1
0.087282,0.040835,714.09,-5.1763,495.26,0.004909,0,0,0.76629,13,1
0.085735,0.040835,690.77,-5.2743,495.26,0.003591,0,0,0.42505,21,1
0.084314,0.046279,605.67,-5.2447,624.46,0.0095795,0,0,0.47874,19,1
0.08438,0.03902,592.87,-5.2309,495.26,0.0060372,0,0,0.82227,17,1
0.089093,0.041742,511.73,-5.439,516.8,0.011483,1,21,0.88943,13,1
0.087595,0.049909,671.62,-5.2949,516.8,0.013962,1,12,1.0334,12,1
0.085666,0.04265,504.03,-5.3431,516.8,0.019027,1,17,0.96041,11,1
0.080733,0.046279,565.52,-5.2544,538.33,0.0062174,0,0,1.0673,14,1
0.079133,0.067151,495.8,-5.6047,538.33,0.011478,1,10,0.82726,22,1
0.089613,0.07804,818.56,-5.5023,538.33,0.026112,1,18,0.85039,30,1
0.099465,0.059891,709.29,-5.4989,559.86,0.028503,1,18,0.32162,29,1
0.10708,0.048094,975.82,-5.3467,624.46,0.015,1,20,0.395,27,1
0.21538,0.039927,1678.2,-5.1996,495.26,0.044232,1,17,0.8217,16,1
0.35677,0.024501,3395.4,-4.7946,538.33,0.050284,5,5,1.5081,10,1
0.41911,0.024501,3589.3,-4.6704,538.33,0.053801,5,5,1.6602,10,1
0.4034,0.024501,2671,-4.9431,516.8,0.073658,4,3,1.4687,10,1
0.43792,0.026316,3927.7,-4.8174,538.33,0.055045,4,5,1.2654,10,1
0.52483,0.03176,4678.4,-4.8244,581.4,0.07601,3,13,1.5344,11,1
0.61714,0.030853,7068.7,-4.7798,581.4,0.052855,2,13,1.5708,11,1
0.65645,0.028131,6653.5,-4.3392,581.4,0.045415,1,17,1.6355,11,1
0.63438,0.026316,6344.2,-4.5859,581.4,0.041256,2,13,1.5516,11,1
0.59035,0.024501,5997.3,-4.5911,559.86,0.023924,2,16,1.5711,10,1
0.53063,0.023593,4842.1,-4.6322,559.86,0.033079,5,5,1.5665,10,1
0.44252,0.023593,4260.3,-4.7246,538.33,0.036156,4,10,1.5258,10,1
0.34434,0.023593,3282.2,-4.9746,538.33,0.047679,4,10,1.4471,10,1
0.31922,0.022686,2432.4,-4.9337,516.8,0.054478,5,10,1.4326,9,1
0.29108,0.021779,2522,-4.8524,516.8,0.055605,4,10,1.5447,9,1
0.23984,0.027223,2120.1,-5.1311,495.26,0.039335,5,5,1.4481,9,1
0.20543,0.033575,1698.7,-5.231,495.26,0.054609,2,10,1.2163,9,1
0.1934,0.040835,1959.7,-5.1026,473.73,0.050501,2,10,1.2746,12,1
0.18219,0.049909,1863.9,-5.2762,473.73,0.041571,3,13,1.1429,10,1
0.17371,0.049002,1697.2,-5.2897,473.73,0.031793,3,10,1.0639,20,1
0.18705,0.039927,1680.8,-5.0776,473.73,0.035414,2,10,1.2367,23,1
0.18962,0.038113,1576.9,-4.9389,473.73,0.027602,1,13,1.3536,9,1
0.1865,0.041742,1610.1,-4.9784,473.73,0.020769,3,10,1.3544,16,1
0.18928,0.03539,1788.1,-4.9021,473.73,0.033758,2,13,1.4267,9,1
0.18775,0.032668,1511,-4.9058,473.73,0.047741,2,13,1.4086,13,1
0.18536,0.033575,1540.6,-4.8555,452.2,0.049075,2,13,1.4436,16,1
0.17998,0.040835,1705.8,-5.0393,452.2,0.039074,1,13,1.3967,23,1
0.15683,0.065336,1346,-5.29,452.2,0.024284,2,13,1.1694,40,1
0.15569,0.060799,1518,-5.2214,452.2,0.021595,2,13,1.16,40,1
0.17575,0.03902,1648.3,-5.1782,452.2,0.024976,3,13,1.2908,40,1
0.17516,0.034483,1580.4,-4.9842,452.2,0.022368,1,13,1.3608,40,1
0.17117,0.043557,1804.5,-5.0826,452.2,0.023456,1,21,1.1862,40,1
0.1778,0.047187,1833.1,-5.1257,473.73,0.046466,2,14,1.0773,32,1
0.21199,0.038113,1921.5,-4.9226,473.73,0.042925,1,14,1.2966,26,1
0.25276,0.03176,2342.4,-4.667,473.73,0.040335,1,14,1.4314,20,1
0.26288,0.028131,2706.1,-4.7084,473.73,0.03139,1,14,1.4425,14,1
0.23088,0.046279,2268.5,-4.9186,473.73,0.022502,1,14,1.3557,38,1
0.19053,0.058984,1680.4,-5.1773,495.26,0.031036,2,13,1.2829,41,1
0.20923,0.048094,2139.9,-5.124,495.26,0.044208,1,14,1.3877,27,1
0.21764,0.050817,2151,-5.1828,495.26,0.027746,2,13,1.3266,12,1
0.22179,0.051724,2366.5,-5.1356,495.26,0.034808,2,14,1.3465,14,1
0.22803,0.044465,2493.2,-5.0591,495.26,0.041639,2,14,1.344,11,1
0.21269,0.043557,1970.6,-5.0632,495.26,0.031282,2,14,1.2855,9,1
0.22184,0.044465,2187.4,-4.8868,495.26,0.04006,2,14,1.3649,10,1
0.25026,0.04265,2486.8,-5.0988,516.8,0.031898,2,14,1.2288,19,1
0.28933,0.038113,3070.2,-4.976,516.8,0.036416,3,14,1.3141,15,1
0.31965,0.037205,3178.9,-4.9232,516.8,0.030718,2,13,1.3834,9,1
0.3313,0.033575,3876.2,-5.1666,516.8,0.042428,2,14,1.4004,10,1
0.33596,0.03539,3924.9,-5.2599,516.8,0.037177,2,14,1.364,10,1
0.34846,0.03539,3972.6,-5.1494,516.8,0.034965,3,14,1.3659,10,1
0.36663,0.028131,4270.7,-5.1305,516.8,0.029867,3,14,1.3963,10,1
0.36761,0.03176,3993.3,-5.1736,516.8,0.027696,3,14,1.3478,10,1
0.37144,0.037205,4907.1,-5.1474,516.8,0.026148,2,14,1.3063,9,1
0.39256,0.03176,4509.9,-5.1361,516.8,0.026768,2,14,1.346,9,1
0.38353,0.025408,3982.8,-5.071,516.8,0.043642,2,14,1.4717,9,1
0.36551,0.028131,3776.8,-5.057,516.8,0.039994,3,12,1.4921,9,1
0.37154,0.025408,3537.2,-4.9813,516.8,0.032491,2,7,1.4819,9,1
0.35231,0.023593,3216.4,-4.891,495.26,0.025669,2,9,1.55,9,1
0.3216,0.025408,2840,-4.8175,495.26,0.035837,1,14,1.4405,9,1
0.32724,0.024501,2975.9,-4.8121,495.26,0.028992,2,12,1.5076,9,1
0.39859,0.022686,3089.4,-4.7311,495.26,0.027551,2,11,1.4798,9,1
0.47213,0.021779,4043.9,-4.3274,495.26,0.012799,2,11,1.6024,9,1
0.50607,0.021779,4108.9,-4.2405,495.26,0.019223,1,18,1.5862,9,1
0.51667,0.020871,4853.5,-4.5075,495.26,0.035638,1,13,1.5812,9,1
0.49978,0.020871,4288.3,-4.3594,495.26,0.032509,1,13,1.5672,9,1
0.46064,0.019964,4019.4,-4.4489,473.73,0.020984,2,13,1.5662,9,1
0.37351,0.019964,3182.9,-4.5192,473.73,0.039728,1,13,1.4652,8,1
0.27884,0.019964,1925.3,-4.5393,452.2,0.045666,2,13,1.4024,8,1
0.21642,0.052632,2283.2,-5.2095,430.66,0.061419,1,12,1.0232,12,1
0.14654,0.072595,1600.4,-5.4831,990.53,0.060685,2,12,0.53823,35,1
0.1153,0.063521,1277.5,-5.4563,1012.1,0.01788,2,11,0.48621,26,1
0.092104,0.069873,908.79,-5.4931,409.13,0.014278,1,13,0.41664,29,1
0.080097,0.059891,722.45,-5.4617,452.2,0.020319,2,12,0.4274,29,0
0.094141,0.072595,753.43,-5.8297,882.86,0.046837,3,8,0.27412,38,0
0.094217,0.093466,1163.8,-5.6927,430.66,0.036247,2,12,0.33852,35,0
0.081864,0.087114,633.26,-5.7087,1270.5,0.019716,2,10,0.33745,36,0
0.070088,0.090744,481.76,-5.7363,581.4,0.025013,1,12,0.26102,42,0
0.064001,0.092559,343.83,-5.808,301.46,0.025797,2,11,0.34934,34,0
0.056938,0.096189,350.94,-5.7294,947.46,0.010324,1,11,0.356,45,0
0.052343,0.098911,193.61,-5.8178,516.8,0.016244,2,8,0.34748,47,0
0.056065,0.089837,279.49,-5.676,990.53,0.02033,2,12,0.34167,33,0
0.053515,0.07441,243.27,-5.6434,473.73,0.01285,1,24,0.38607,34,0
0.050155,0.069873,201.29,-5.6205,1012.1,0.016894,2,11,0.38303,31,0
0.05323,0.07078,262.14,-5.541,1012.1,0.0054903,0,0,0.43181,20,0
0.051742,0.058984,126.75,-5.6643,323,0.013367,1,13,0.36124,31,0
0.04799,0.058076,251,-5.6036,1055.1,0.0082204,0,0,0.36542,24,0
0.043185,0.063521,100.45,-5.6361,990.53,0.0057981,0,0,0.41123,21,0
0.044389,0.064428,34.807,-5.7287,409.13,0.013509,1,25,0.34505,25,0
0.043541,0.072595,160.16,-5.6215,366.06,0.0079168,0,0,0.30593,29,0
0.040551,0.071688,94.406,-5.6108,1141.3,0.0048985,0,0,0.28051,21,0
0.037222,0.07078,-7.964,-5.761,1076.7,0.015069,1,11,0.39829,24,0
0.030679,0.08167,-41.653,-5.8186,409.13,0.012125,2,12,0.26293,38,0
0.030833,0.080762,-37.258,-5.8215,258.4,0.0090712,0,0,0.33149,38,0
0.032041,0.083485,-37.199,-5.8793,495.26,0.012395,1,19,0.38545,40,0
0.035732,0.098004,-4.3889,-5.8878,1292,0.012166,1,11,0.45825,27,0
0.041869,0.068966,57.068,-5.7262,107.67,0.010542,1,29,0.17379,38,0
0.041601,0.048094,24.602,-5.7122,129.2,0.0031796,0,0,0.3732,35,0
0.0371,0.058076,43.332,-5.7087,107.67,0.011735,2,13,0.36858,35,0
0.035217,0.061706,-3.8281,-5.744,129.2,0.004915,0,0,0.33901,37,0
0.03929,0.060799,34.564,-5.7314,409.13,0.011077,2,13,0.41426,27,0
0.040401,0.077132,33.072,-5.6899,409.13,0.013762,1,11,0.61779,26,0
0.045857,0.11615,62.441,-5.8378,430.66,0.028289,1,13,0.34555,57,0
0.056194,0.13158,386.34,-6.1298,409.13,0.045617,3,11,0.32195,67,0
0.055673,0.1225,201.57,-6.0065,409.13,0.035134,2,10,0.2502,60,0
0.058412,0.090744,264.01,-5.8668,473.73,0.023707,1,11,0.39691,50,0
0.058478,0.072595,253.53,-5.8405,473.73,0.028512,2,11,0.41185,40,0
0.053965,0.079855,199.04,-5.8054,452.2,0.016741,2,9,0.36927,27,0
0.053593,0.076225,226.7,-5.6211,753.66,0.01513,1,23,0.44598,24,0
0.051746,0.066243,169.7,-5.6622,753.66,0.020334,2,9,0.77202,18,0
0.062696,0.051724,203.29,-5.5228,775.2,0.011372,2,8,1.0807,13,0
0.062212,0.043557,253.96,-5.3473,753.66,0.009524,0,0,0.85143,13,0
0.055486,0.048094,187.1,-5.4697,753.66,0.018929,1,20,0.68761,13,0
0.07471,0.039927,329.82,-5.3431,732.13,0.013748,1,13,1.1645,14,0
0.08778,0.039927,447.65,-5.2934,710.6,0.010543,1,14,1.264,12,0
0.074766,0.068058,299.58,-5.6453,710.6,0.017655,2,13,0.94687,13,0
0.070578,0.079855,526.62,-5.605,732.13,0.026427,3,13,0.85621,20,0
0.067796,0.075318,351.57,-5.654,732.13,0.026874,1,10,0.67587,15,0
0.047802,0.079855,101.16,-5.7892,710.6,0.010871,1,24,0.31169,32,0
0.046847,0.10617,163.47,-5.9827,516.8,0.030741,2,10,0.30475,51,0
0.046406,0.11252,94.808,-5.8601,1141.3,0.015287,2,8,0.25947,59,0
0.04695,0.079855,183.24,-5.6851,732.13,0.010753,1,20,0.7616,25,0
0.045729,0.072595,22.506,-5.8029,732.13,0.016402,1,23,0.66434,19,0
0.048765,0.073503,151.65,-5.7124,387.6,0.0094466,0,0,0.33653,35,0
0.062486,0.076225,385.15,-5.6503,1593.5,0.011312,1,29,0.32566,35,1
0.1056,0.07441,768.22,-5.6114,2217.9,0.027112,1,24,0.34256,37,1
0.19322,0.062613,2526.4,-5.4913,495.26,0.039487,4,13,0.67825,25,1
0.29789,0.04265,3508,-5.0815,516.8,0.036575,4,8,1.304,10,1
0.29075,0.04265,3480.8,-5.3599,559.86,0.025129,3,11,0.82724,11,1
0.24726,0.047187,2679,-5.4002,516.8,0.038692,3,8,0.56101,11,1
0.33872,0.03176,3879.2,-4.9403,646,0.038021,2,11,0.5555,11,1
0.36174,0.030853,4254.2,-4.8406,559.86,0.017863,3,8,0.96565,10,1
0.29943,0.046279,2858.7,-5.092,538.33,0.055866,5,3,1.2981,11,1
0.26423,0.068058,2844.4,-5.3223,516.8,0.098077,5,3,1.3351,10,1
0.21663,0.078947,2621.9,-5.4109,516.8,0.089261,6,3,1.0439,27,1
0.15745,0.083485,1747.7,-5.5035,473.73,0.069883,7,3,0.63805,51,1
0.13664,0.073503,1298.9,-5.4586,775.2,0.052916,4,8,0.57937,36,1
0.10725,0.071688,899.33,-5.6576,753.66,0.041582,4,8,0.64694,24,1
0.079003,0.080762,655.78,-5.6762,753.66,0.030775,2,11,0.37344,41,1
0.062458,0.088929,349.23,-5.6845,753.66,0.011193,1,19,0.31124,43,1
0.057595,0.07804,340.24,-5.7965,387.6,0.032537,3,11,0.27988,44,1
0.055304,0.065336,216.97,-5.6761,387.6,0.025623,2,10,0.42211,45,0
0.048978,0.062613,164.66,-5.6056,387.6,0.017898,1,9,0.79177,16,0
0.088813,0.071688,521.09,-5.4848,387.6,0.0556,2,14,0.3812,45,0
0.10217,0.096189,1241.6,-5.447,2476.3,0.054212,2,14,0.42431,47,0
0.079929,0.098004,655.55,-5.6246,1055.1,0.011169,1,15,0.35691,43,0
0.065533,0.083485,378.19,-5.6697,215.33,0.030664,1,12,0.257,40,0
0.058695,0.088929,336.25,-5.7424,344.53,0.014293,3,11,0.29807,51,0
0.060829,0.094374,365.8,-5.7825,366.06,0.03355,2,13,0.28034,45,0
0.061837,0.077132,352.96,-5.7024,344.53,0.022408,1,12,0.43697,41,0
0.057418,0.072595,194.01,-5.7537,366.06,0.037683,2,12,0.52999,36,0
0.058965,0.067151,307.01,-5.6301,344.53,0.015939,2,11,0.54815,33,0
0.092213,0.043557,572.41,-5.3334,452.2,0.0090113,0,0,0.65021,15,0
0.11195,0.029038,681.28,-4.9713,473.73,0.0085796,0,0,1.2905,9,0
0.10926,0.037205,719.59,-5.0456,473.73,0.023191,1,18,1.3294,9,0
0.092945,0.044465,443.5,-5.5227,473.73,0.0091285,0,0,1.0313,10,0
0.094124,0.040835,467.21,-5.5468,473.73,0.013121,2,16,1.1732,9,0
0.10025,0.04265,608.2,-5.3233,495.26,0.0062513,0,0,1.1229,11,0
0.088069,0.043557,461.52,-5.4616,473.73,0.012037,1,14,1.1154,10,0
0.079941,0.048094,405.24,-5.4779,452.2,0.0033733,0,0,1.026,13,0
0.077412,0.049002,371.98,-5.4323,473.73,0.017622,1,14,0.74326,10,0
0.097069,0.034483,490.62,-5.2709,473.73,0.0059735,0,0,1.1747,9,0
0.10733,0.024501,622.39,-5.3251,473.73,0.017451,1,13,1.3894,9,0
0.09202,0.030853,427.75,-5.4664,473.73,0.0084342,0,0,1.2012,9,0
0.070976,0.044465,292.99,-5.5254,473.73,0.011437,1,11,0.83954,9,0
0.075728,0.041742,383.59,-5.3574,473.73,0.013029,1,13,0.96,13,0
0.078464,0.036298,338.92,-5.4208,452.2,0.0051261,0,0,0.85972,8,0
0.085242,0.032668,369.08,-5.3702,473.73,0.0089299,0,0,1.0148,9,0
0.096071,0.030853,573.88,-5.1988,452.2,0.0074127,0,0,1.1204,8,0
0.10244,0.028131,644.75,-5.2222,452.2,0.0066996,0,0,1.0484,8,0
0.11176,0.028131,763.55,-4.9806,473.73,0.0084736,0,0,1.2059,8,0
0.10675,0.024501,542.59,-5.2058,473.73,0.0071663,0,0,1.0313,8,0
0.096271,0.029038,541.23,-5.0578,452.2,0.0030356,0,0,1.0374,8,0
0.094254,0.038113,612.56,-5.0344,452.2,0.0078515,0,0,1.1441,8,0
0.08713,0.028131,391.77,-5.1492,236.87,0.006821,0,0,0.78219,8,0
0.069445,0.023593,319.21,-5.2044,236.87,0.008256,0,0,0.84458,10,0
0.053427,0.032668,161.17,-5.183,258.4,0.0047893,0,0,0.60273,16,0
0.044722,0.03902,128.05,-5.3666,430.66,0.0089663,0,0,0.51576,15,0
0.046093,0.033575,138.5,-5.3417,473.73,0.0054613,0,0,0.55167,10,0
0.046593,0.037205,140.82,-5.3161,258.4,0.0036994,0,0,0.60966,14,0
0.040653,0.047187,30.39,-5.4969,236.87,0.010807,1,12,0.45107,22,0
0.039229,0.051724,23.889,-5.5425,258.4,0.022017,1,13,0.46144,27,0
0.039953,0.051724,81.496,-5.3021,495.26,0.0084578,0,0,0.50898,16,0
0.046137,0.041742,58.246,-5.3717,452.2,0.010566,1,13,0.59676,10,0
0.052266,0.036298,183.94,-5.1578,473.73,0.0092263,0,0,0.58494,9,0
0.053709,0.038113,230.8,-5.0646,495.26,0.010897,1,14,0.79858,14,0
0.054578,0.045372,152.28,-5.2154,452.2,0.006641,0,0,0.86292,16,0
0.051603,0.044465,116.66,-5.3379,473.73,0.013432,1,12,0.70638,12,0
0.060994,0.034483,241.02,-5.137,473.73,0.011281,1,13,0.6147,13,0
0.061655,0.03539,352.08,-5.0223,581.4,0.0011869,0,0,0.80223,13,0
0.054438,0.033575,139,-5.304,258.4,0.0049002,0,0,0.53764,13,0
0.055753,0.03539,323.53,-5.0544,559.86,0.0067808,0,0,0.59347,19,0
0.060706,0.041742,173.3,-5.2364,1055.1,0.0037195,0,0,0.3758,18,0
0.059934,0.046279,411.65,-5.0781,301.46,0.0056327,0,0,0.51529,20,0
0.051163,0.049002,175.29,-5.2514,1162.8,0.00062948,0,0,0.47153,21,0
0.052499,0.04265,263.52,-5.1999,1076.7,0.0038626,0,0,0.37902,21,0
0.059102,0.033575,195.37,-5.2395,258.4,0.00052344,0,0,0.51386,17,0
0.063892,0.034483,241.59,-5.1829,473.73,0.00036303,0,0,0.5481,11,0
0.065447,0.038113,359.24,-5.1331,473.73,0.0070979,0,0,0.50175,12,0
0.062618,0.043557,291.57,-5.1649,602.93,0.0095523,0,0,0.38871,15,0
0.068128,0.040835,386.36,-5.1297,473.73,0.0046019,0,0,0.76408,18,0
0.079104,0.032668,405.88,-5.1214,452.2,0.011906,1,27,0.82689,11,0
0.070644,0.040835,326.85,-5.0954,409.13,0.0080128,0,0,0.53197,10,0
0.057546,0.046279,194.32,-5.2857,409.13,0.003474,0,0,0.55837,10,0
0.052974,0.057169,228.38,-5.2514,452.2,0.0076147,0,0,0.81115,19,0
0.055636,0.045372,103.39,-5.3554,452.2,0.00851,0,0,0.68825,18,0
